strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
B_2_L_N_T_J	B	2	L	N	T	J	292.95	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_K	B	2	L	N	T	K	198.37	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_M	B	2	L	N	T	M	416.29	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_N	B	2	L	N	T	N	2637.73	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_O	B	2	L	N	T	O	1055.24	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_R	B	2	L	N	T	R	0.0	292.68	0.0	0.0	0.0	0.0
B_2_L_N_V_J	B	2	L	N	V	J	0.0	123.99348503008139	0.0	0.0	413.21651496991865	0.0
B_2_L_N_V_K	B	2	L	N	V	K	0.0	0.0	0.0	0.0	212.13	0.0
B_2_L_N_V_M	B	2	L	N	V	M	318.57	0.0	0.0	0.0	0.0	0.0
B_2_L_N_V_N	B	2	L	N	V	N	1696.18	0.0	0.0	0.0	0.0	0.0
B_2_L_N_V_O	B	2	L	N	V	O	197.16451542093944	552.7454845790605	0.0	0.0	0.0	0.0
B_2_L_N_V_R	B	2	L	N	V	R	0.0	184.78	0.0	0.0	0.0	0.0
B_2_L_N_W_F	B	2	L	N	W	F	577.32	0.0	0.0	0.0	0.0	0.0
B_2_L_N_W_G	B	2	L	N	W	G	507.26	0.0	0.0	0.0	0.0	0.0
B_2_L_N_W_I	B	2	L	N	W	I	0.0	0.0	0.0	0.0	591.7495	241.7005
B_2_L_N_W_J	B	2	L	N	W	J	2371.005613260995	0.0	0.0	0.0	432.07438673900515	1144.9199999999998
B_2_L_N_W_K	B	2	L	N	W	K	0.0	0.0	0.0	0.0	1566.3381000000002	639.7719
B_2_L_N_W_N	B	2	L	N	W	N	0.0	0.0	0.0	0.0	237.7577	97.11229999999999
B_2_O_N_E_F	B	2	O	N	E	F	341.04	0.0	0.0	0.0	0.0	0.0
B_2_O_N_E_G	B	2	O	N	E	G	251.61	0.0	0.0	0.0	0.0	0.0
B_2_O_N_E_J	B	2	O	N	E	J	0.0	353.46235	0.0	0.0	0.0	41.46765
B_2_O_N_E_K	B	2	O	N	E	K	461.8558	0.0	0.0	0.0	0.0	54.1842
B_2_O_N_E_N	B	2	O	N	E	N	148.50735	0.0	0.0	0.0	0.0	17.42265
B_2_O_N_H_F	B	2	O	N	H	F	0.0	0.0	0.0	433.37	0.0	0.0
B_2_O_N_T_F	B	2	O	N	T	F	451.1	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_H	B	2	O	N	T	H	317.18	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_I	B	2	O	N	T	I	210.25	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_J	B	2	O	N	T	J	316.83	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_K	B	2	O	N	T	K	240.35	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_L	B	2	O	N	T	L	0.0	0.0	0.0	419.49	0.0	0.0
B_2_O_N_T_M	B	2	O	N	T	M	1143.92	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_N	B	2	O	N	T	N	2380.94	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_O	B	2	O	N	T	O	522.08	0.0	0.0	0.0	0.0	0.0
B_2_O_N_T_Q	B	2	O	N	T	Q	0.0	455.47	0.0	0.0	0.0	0.0
B_2_O_N_T_R	B	2	O	N	T	R	0.0	736.74	0.0	0.0	0.0	0.0
B_2_O_N_W_G	B	2	O	N	W	G	263.49	0.0	0.0	0.0	0.0	0.0
B_3_L_N_H_F	B	3	L	N	H	F	0.0	0.0	0.0	603.38	0.0	0.0
B_3_L_N_T_F	B	3	L	N	T	F	412.79	0.0	0.0	0.0	0.0	0.0
B_3_L_N_W_K	B	3	L	N	W	K	321.1827	0.0	0.0	0.0	0.0	131.1873
