strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
AC1ODF	A	C	1	O	D	F	22.0	1	true	
AC1UDF	A	C	1	U	D	F	48.0	1	true	
AC3LDF	A	C	3	L	D	F	248.0	1	true	
AC3LDI	A	C	3	L	D	I	159.0	3	true	
AC3LDM	A	C	3	L	D	M	22.0	6	true	
AC3LDO	A	C	3	L	D	O	57.0	6	true	
AC3LEJ	A	C	3	L	E	J	202.0	3	true	
AC3LFH	A	C	3	L	F	H	41.0	3	true	
AC3LFM	A	C	3	L	F	M	58.0	6	true	
AC3LGI	A	C	3	L	G	I	217.0	3	true	
AC3LGJ	A	C	3	L	G	J	258.0	3	true	
AC3LGK	A	C	3	L	G	K	139.0	3	true	
AC3LGO	A	C	3	L	G	O	64.0	6	true	
AC3LHF	A	C	3	L	H	F	111.0	1	true	
AC3LHN	A	C	3	L	H	N	109.0	6	true	
AC3LIF	A	C	3	L	I	F	97.0	1	true	
AC3LII	A	C	3	L	I	I	128.0	3	true	
AC3LIK	A	C	3	L	I	K	129.0	3	true	
AC3LIM	A	C	3	L	I	M	22.0	6	true	
AC3LIN	A	C	3	L	I	N	46.0	6	true	
AC3OCG	A	C	3	O	C	G	34.0	1	true	
AC3ODF	A	C	3	O	D	F	473.0	1	true	
AC3ODI	A	C	3	O	D	I	111.0	3	true	
AC3ODM	A	C	3	O	D	M	45.0	6	true	
AC3ODN	A	C	3	O	D	N	232.0	6	true	
AC3OEJ	A	C	3	O	E	J	323.0	3	true	
AC3OEK	A	C	3	O	E	K	109.0	3	true	
AC3OEO	A	C	3	O	E	O	110.0	6	true	
AC3OGG	A	C	3	O	G	G	109.0	1	true	
AC3OGI	A	C	3	O	G	I	129.0	3	true	
AC3OGJ	A	C	3	O	G	J	183.0	3	true	
AC3OGK	A	C	3	O	G	K	495.0	3	true	
AC3OHF	A	C	3	O	H	F	159.0	1	true	
AC3OIF	A	C	3	O	I	F	70.0	1	true	
AC3OIK	A	C	3	O	I	K	26.0	3	true	
AC3UDO	A	C	3	U	D	O	41.0	6	true	
AC4GDF	A	C	4	G	D	F	46.0	1	true	
AC4ODF	A	C	4	O	D	F	166.0	1	true	
AC4ODH	A	C	4	O	D	H	38.0	3	true	
AC4ODJ	A	C	4	O	D	J	51.0	3	true	
AC4ODM	A	C	4	O	D	M	96.0	6	true	
AC4ODN	A	C	4	O	D	N	328.0	6	true	
AC4OHF	A	C	4	O	H	F	26.0	1	true	
AC4UDF	A	C	4	U	D	F	67.0	1	true	
AC4UDM	A	C	4	U	D	M	35.0	6	true	
AC4UDN	A	C	4	U	D	N	34.0	6	true	
AC5BDF	A	C	5	B	D	F	57.0	1	true	
AC5BDH	A	C	5	B	D	H	145.0	3	true	
AC5BDI	A	C	5	B	D	I	192.0	3	true	
AC5BDJ	A	C	5	B	D	J	272.0	3	true	
AC5BDK	A	C	5	B	D	K	764.0	3	true	
AC5BDM	A	C	5	B	D	M	82.0	6	true	
AC5BDN	A	C	5	B	D	N	258.0	6	true	
AC5BDO	A	C	5	B	D	O	987.0	6	true	
AC5BDS	A	C	5	B	D	S	46.0	10	true	
AC5BEG	A	C	5	B	E	G	58.0	1	true	
AC5BEJ	A	C	5	B	E	J	311.0	3	true	
AC5BEK	A	C	5	B	E	K	1193.0	3	true	
AC5BEN	A	C	5	B	E	N	106.0	6	true	
AC5BEO	A	C	5	B	E	O	210.0	6	true	
AC5BFI	A	C	5	B	F	I	234.0	3	true	
AC5BFJ	A	C	5	B	F	J	254.0	3	true	
AC5BFK	A	C	5	B	F	K	524.0	3	true	
AC5BFM	A	C	5	B	F	M	36.0	6	true	
AC5BFN	A	C	5	B	F	N	108.0	6	true	
AC5BFO	A	C	5	B	F	O	359.0	6	true	
AC5BGG	A	C	5	B	G	G	217.0	1	true	
AC5BGI	A	C	5	B	G	I	135.0	3	true	
AC5BGJ	A	C	5	B	G	J	387.0	3	true	
AC5BGK	A	C	5	B	G	K	1719.0	3	true	
AC5BGO	A	C	5	B	G	O	314.0	6	true	
AC5BIF	A	C	5	B	I	F	22.0	1	true	
AC5BIK	A	C	5	B	I	K	71.0	3	true	
AC5BIN	A	C	5	B	I	N	21.0	6	true	
AC5GCF	A	C	5	G	C	F	32.0	1	true	
AC5GCH	A	C	5	G	C	H	132.0	3	true	
AC5GCJ	A	C	5	G	C	J	127.0	3	true	
AC5GCL	A	C	5	G	C	L	69.0	6	true	
AC5GCO	A	C	5	G	C	O	287.0	6	true	
AC5GDF	A	C	5	G	D	F	344.0	1	true	
AC5GDH	A	C	5	G	D	H	456.0	3	true	
AC5GDI	A	C	5	G	D	I	292.0	3	true	
AC5GDJ	A	C	5	G	D	J	359.0	3	true	
AC5GDK	A	C	5	G	D	K	924.0	3	true	
AC5GDL	A	C	5	G	D	L	293.0	6	true	
AC5GDM	A	C	5	G	D	M	365.0	6	true	
AC5GDN	A	C	5	G	D	N	1213.0	6	true	
AC5GDO	A	C	5	G	D	O	1632.0	6	true	
AC5GEG	A	C	5	G	E	G	111.0	1	true	
AC5GEJ	A	C	5	G	E	J	369.0	3	true	
AC5GEK	A	C	5	G	E	K	971.0	3	true	
AC5GEN	A	C	5	G	E	N	119.0	6	true	
AC5GEO	A	C	5	G	E	O	223.0	6	true	
AC5GFK	A	C	5	G	F	K	141.0	3	true	
AC5GFO	A	C	5	G	F	O	136.0	6	true	
AC5GGG	A	C	5	G	G	G	193.0	1	true	
AC5GGI	A	C	5	G	G	I	104.0	3	true	
AC5GGJ	A	C	5	G	G	J	218.0	3	true	
AC5GGK	A	C	5	G	G	K	1893.0	3	true	
AC5GGO	A	C	5	G	G	O	272.0	6	true	
AC5GHF	A	C	5	G	H	F	34.0	1	true	
AC5GIK	A	C	5	G	I	K	61.0	3	true	
AC5LDF	A	C	5	L	D	F	103.0	1	true	
AC5LDI	A	C	5	L	D	I	287.0	3	true	
AC5LDJ	A	C	5	L	D	J	307.0	3	true	
AC5LDK	A	C	5	L	D	K	480.0	3	true	
AC5LDM	A	C	5	L	D	M	91.0	6	true	
AC5LDN	A	C	5	L	D	N	208.0	6	true	
AC5LDO	A	C	5	L	D	O	565.0	6	true	
AC5LDS	A	C	5	L	D	S	49.0	10	true	
AC5LEG	A	C	5	L	E	G	47.0	1	true	
AC5LEJ	A	C	5	L	E	J	126.0	3	true	
AC5LEK	A	C	5	L	E	K	1043.0	3	true	
AC5LEO	A	C	5	L	E	O	465.0	6	true	
AC5LFI	A	C	5	L	F	I	161.0	3	true	
AC5LFJ	A	C	5	L	F	J	189.0	3	true	
AC5LFK	A	C	5	L	F	K	288.0	3	true	
AC5LFM	A	C	5	L	F	M	66.0	6	true	
AC5LFN	A	C	5	L	F	N	150.0	6	true	
AC5LFO	A	C	5	L	F	O	430.0	6	true	
AC5LGG	A	C	5	L	G	G	90.0	1	true	
AC5LGI	A	C	5	L	G	I	129.0	3	true	
AC5LGJ	A	C	5	L	G	J	238.0	3	true	
AC5LGK	A	C	5	L	G	K	1234.0	3	true	
AC5LGO	A	C	5	L	G	O	110.0	6	true	
AC5LHF	A	C	5	L	H	F	25.0	1	true	
AC5LIF	A	C	5	L	I	F	52.0	1	true	
AC5LIH	A	C	5	L	I	H	57.0	3	true	
AC5LIK	A	C	5	L	I	K	208.0	3	true	
AC5LIM	A	C	5	L	I	M	41.0	6	true	
AC5LIO	A	C	5	L	I	O	21.0	6	true	
AC5OCF	A	C	5	O	C	F	47.0	1	true	
AC5OCH	A	C	5	O	C	H	234.0	3	true	
AC5OCJ	A	C	5	O	C	J	36.0	3	true	
AC5OCM	A	C	5	O	C	M	150.0	6	true	
AC5OCO	A	C	5	O	C	O	111.0	6	true	
AC5ODF	A	C	5	O	D	F	566.0	1	true	
AC5ODH	A	C	5	O	D	H	304.0	3	true	
AC5ODI	A	C	5	O	D	I	233.0	3	true	
AC5ODJ	A	C	5	O	D	J	469.0	3	true	
AC5ODK	A	C	5	O	D	K	815.0	3	true	
AC5ODL	A	C	5	O	D	L	435.0	6	true	
AC5ODM	A	C	5	O	D	M	336.0	6	true	
AC5ODN	A	C	5	O	D	N	1952.0	6	true	
AC5ODO	A	C	5	O	D	O	1581.0	6	true	
AC5OEG	A	C	5	O	E	G	83.0	1	true	
AC5OEH	A	C	5	O	E	H	120.0	3	true	
AC5OEJ	A	C	5	O	E	J	530.0	3	true	
AC5OEK	A	C	5	O	E	K	546.0	3	true	
AC5OEN	A	C	5	O	E	N	101.0	6	true	
AC5OEO	A	C	5	O	E	O	127.0	6	true	
AC5OFK	A	C	5	O	F	K	302.0	3	true	
AC5OFO	A	C	5	O	F	O	167.0	6	true	
AC5OGG	A	C	5	O	G	G	284.0	1	true	
AC5OGI	A	C	5	O	G	I	220.0	3	true	
AC5OGJ	A	C	5	O	G	J	302.0	3	true	
AC5OGK	A	C	5	O	G	K	1306.0	3	true	
AC5OGO	A	C	5	O	G	O	413.0	6	true	
AC5OHF	A	C	5	O	H	F	52.0	1	true	
AC5OHN	A	C	5	O	H	N	124.0	6	true	
AC5OIK	A	C	5	O	I	K	34.0	3	true	
AC5OIO	A	C	5	O	I	O	37.0	6	true	
AC5UDH	A	C	5	U	D	H	90.0	3	true	
AC5UDK	A	C	5	U	D	K	178.0	3	true	
AC5UDL	A	C	5	U	D	L	155.0	6	true	
AC5UDM	A	C	5	U	D	M	101.0	6	true	
AC5UDN	A	C	5	U	D	N	1145.0	6	true	
AC5UDO	A	C	5	U	D	O	737.0	6	true	
AC5UEN	A	C	5	U	E	N	224.0	6	true	
AC5UFJ	A	C	5	U	F	J	40.0	3	true	
AC5UFL	A	C	5	U	F	L	54.0	6	true	
AC5UFN	A	C	5	U	F	N	433.0	6	true	
AC5UFO	A	C	5	U	F	O	301.0	6	true	
AC5UGI	A	C	5	U	G	I	25.0	3	true	
AC5UHN	A	C	5	U	H	N	135.0	6	true	
AC5UIK	A	C	5	U	I	K	40.0	3	true	
AC5UIN	A	C	5	U	I	N	149.0	6	true	
AC5WDH	A	C	5	W	D	H	41.0	3	true	
AC5WDL	A	C	5	W	D	L	136.0	6	true	
AC5WDN	A	C	5	W	D	N	449.0	6	true	
AC5WDO	A	C	5	W	D	O	423.0	6	true	
AC5WEK	A	C	5	W	E	K	104.0	3	true	
AC5WFM	A	C	5	W	F	M	32.0	6	true	
AC5WFN	A	C	5	W	F	N	167.0	6	true	
AC5WGK	A	C	5	W	G	K	54.0	3	true	
AC5WGO	A	C	5	W	G	O	175.0	6	true	
AC5WIK	A	C	5	W	I	K	61.0	3	true	
AC5WIO	A	C	5	W	I	O	91.0	6	true	
AC6BDF	A	C	6	B	D	F	118.0	1	true	
AC6BDI	A	C	6	B	D	I	115.0	3	true	
AC6BDJ	A	C	6	B	D	J	149.0	3	true	
AC6BDM	A	C	6	B	D	M	23.0	6	true	
AC6BDO	A	C	6	B	D	O	106.0	6	true	
AC6BEG	A	C	6	B	E	G	58.0	1	true	
AC6BEK	A	C	6	B	E	K	926.0	3	true	
AC6BEO	A	C	6	B	E	O	407.0	6	true	
AC6BFI	A	C	6	B	F	I	239.0	3	true	
AC6BFJ	A	C	6	B	F	J	245.0	3	true	
AC6BGG	A	C	6	B	G	G	186.0	1	true	
AC6BGJ	A	C	6	B	G	J	193.0	3	true	
AC6BGK	A	C	6	B	G	K	1628.0	3	true	
AC6BGO	A	C	6	B	G	O	246.0	6	true	
AC6BHM	A	C	6	B	H	M	69.0	6	true	
AC6BHN	A	C	6	B	H	N	98.0	6	true	
AC6BII	A	C	6	B	I	I	50.0	3	true	
AC6BIK	A	C	6	B	I	K	346.0	3	true	
AC6BIO	A	C	6	B	I	O	165.0	6	true	
AC6GCF	A	C	6	G	C	F	51.0	1	true	
AC6GDF	A	C	6	G	D	F	3035.0	1	true	
AC6GDH	A	C	6	G	D	H	283.0	3	true	
AC6GDI	A	C	6	G	D	I	145.0	3	true	
AC6GDJ	A	C	6	G	D	J	278.0	3	true	
AC6GDK	A	C	6	G	D	K	146.0	3	true	
AC6GDL	A	C	6	G	D	L	337.0	6	true	
AC6GDM	A	C	6	G	D	M	280.0	6	true	
AC6GDN	A	C	6	G	D	N	767.0	6	true	
AC6GDO	A	C	6	G	D	O	636.0	6	true	
AC6GEG	A	C	6	G	E	G	88.0	1	true	
AC6GEJ	A	C	6	G	E	J	217.0	3	true	
AC6GEK	A	C	6	G	E	K	617.0	3	true	
AC6GEN	A	C	6	G	E	N	260.0	6	true	
AC6GEO	A	C	6	G	E	O	634.0	6	true	
AC6GGF	A	C	6	G	G	F	69.0	1	true	
AC6GGH	A	C	6	G	G	H	206.0	3	true	
AC6GGJ	A	C	6	G	G	J	181.0	3	true	
AC6GGK	A	C	6	G	G	K	1108.0	3	true	
AC6GGL	A	C	6	G	G	L	34.0	6	true	
AC6GGN	A	C	6	G	G	N	207.0	6	true	
AC6GGO	A	C	6	G	G	O	1211.0	6	true	
AC6GIK	A	C	6	G	I	K	123.0	3	true	
AC6GIO	A	C	6	G	I	O	263.0	6	true	
AC6LDF	A	C	6	L	D	F	101.0	1	true	
AC6LDK	A	C	6	L	D	K	136.0	3	true	
AC6LDM	A	C	6	L	D	M	32.0	6	true	
AC6LDN	A	C	6	L	D	N	131.0	6	true	
AC6LEI	A	C	6	L	E	I	111.0	3	true	
AC6LEJ	A	C	6	L	E	J	117.0	3	true	
AC6LEK	A	C	6	L	E	K	223.0	3	true	
AC6LEO	A	C	6	L	E	O	92.0	6	true	
AC6LGK	A	C	6	L	G	K	964.0	3	true	
AC6LHF	A	C	6	L	H	F	54.0	1	true	
AC6LHI	A	C	6	L	H	I	57.0	3	true	
AC6LHM	A	C	6	L	H	M	20.0	6	true	
AC6LHN	A	C	6	L	H	N	79.0	6	true	
AC6LIK	A	C	6	L	I	K	127.0	3	true	
AC6OCF	A	C	6	O	C	F	38.0	1	true	
AC6OCH	A	C	6	O	C	H	22.0	3	true	
AC6OCN	A	C	6	O	C	N	23.0	6	true	
AC6ODF	A	C	6	O	D	F	3185.0	1	true	
AC6ODH	A	C	6	O	D	H	118.0	3	true	
AC6ODI	A	C	6	O	D	I	275.0	3	true	
AC6ODJ	A	C	6	O	D	J	111.0	3	true	
AC6ODK	A	C	6	O	D	K	184.0	3	true	
AC6ODL	A	C	6	O	D	L	205.0	6	true	
AC6ODM	A	C	6	O	D	M	409.0	6	true	
AC6ODN	A	C	6	O	D	N	1062.0	6	true	
AC6ODO	A	C	6	O	D	O	530.0	6	true	
AC6OEH	A	C	6	O	E	H	135.0	3	true	
AC6OEI	A	C	6	O	E	I	113.0	3	true	
AC6OEJ	A	C	6	O	E	J	159.0	3	true	
AC6OEK	A	C	6	O	E	K	375.0	3	true	
AC6OEM	A	C	6	O	E	M	168.0	6	true	
AC6OEN	A	C	6	O	E	N	181.0	6	true	
AC6OEO	A	C	6	O	E	O	294.0	6	true	
AC6OGG	A	C	6	O	G	G	59.0	1	true	
AC6OGH	A	C	6	O	G	H	207.0	3	true	
AC6OGJ	A	C	6	O	G	J	166.0	3	true	
AC6OGK	A	C	6	O	G	K	612.0	3	true	
AC6OGM	A	C	6	O	G	M	157.0	6	true	
AC6OGN	A	C	6	O	G	N	290.0	6	true	
AC6OGO	A	C	6	O	G	O	592.0	6	true	
AC6OHF	A	C	6	O	H	F	146.0	1	true	
AC6OHI	A	C	6	O	H	I	20.0	3	true	
AC6OIK	A	C	6	O	I	K	55.0	3	true	
AC6OIO	A	C	6	O	I	O	108.0	6	true	
AC6UDF	A	C	6	U	D	F	158.0	1	true	
AC6UDL	A	C	6	U	D	L	218.0	6	true	
AC6UDN	A	C	6	U	D	N	304.0	6	true	
AC6UDO	A	C	6	U	D	O	118.0	6	true	
AC6UEH	A	C	6	U	E	H	72.0	3	true	
AC6UEK	A	C	6	U	E	K	112.0	3	true	
AC6UEN	A	C	6	U	E	N	215.0	6	true	
AC6UEO	A	C	6	U	E	O	114.0	6	true	
AC6UFN	A	C	6	U	F	N	144.0	6	true	
AC6UGK	A	C	6	U	G	K	89.0	3	true	
AC6UGO	A	C	6	U	G	O	108.0	6	true	
AC6UHF	A	C	6	U	H	F	26.0	1	true	
AC6UHH	A	C	6	U	H	H	28.0	3	true	
AC6UHM	A	C	6	U	H	M	67.0	6	true	
AC6UHN	A	C	6	U	H	N	132.0	6	true	
AC6UHO	A	C	6	U	H	O	144.0	6	true	
AC6UIL	A	C	6	U	I	L	65.0	6	true	
AC6UIO	A	C	6	U	I	O	27.0	6	true	
AC6WDF	A	C	6	W	D	F	34.0	1	true	
AC6WDK	A	C	6	W	D	K	129.0	3	true	
AC6WDL	A	C	6	W	D	L	253.0	6	true	
AC6WDN	A	C	6	W	D	N	410.0	6	true	
AC6WDO	A	C	6	W	D	O	510.0	6	true	
AC6WEN	A	C	6	W	E	N	124.0	6	true	
AC6WEO	A	C	6	W	E	O	255.0	6	true	
AC6WFM	A	C	6	W	F	M	100.0	6	true	
AC6WFO	A	C	6	W	F	O	312.0	6	true	
AC6WGK	A	C	6	W	G	K	214.0	3	true	
AC6WGN	A	C	6	W	G	N	123.0	6	true	
AC6WGO	A	C	6	W	G	O	369.0	6	true	
AC6WHN	A	C	6	W	H	N	101.0	6	true	
AC6WHO	A	C	6	W	H	O	118.0	6	true	
AC6WIK	A	C	6	W	I	K	213.0	3	true	
AC6WIL	A	C	6	W	I	L	23.0	6	true	
AC6WIO	A	C	6	W	I	O	260.0	6	true	
AG1BFO	A	G	1	B	F	O	45.0	6	true	
AG1LFO	A	G	1	L	F	O	39.0	6	true	
AG3GDF	A	G	3	G	D	F	22.0	1	true	
AG3GGF	A	G	3	G	G	F	31.0	1	true	
AG3LDF	A	G	3	L	D	F	25.0	1	true	
AG3LDH	A	G	3	L	D	H	193.0	3	true	
AG3LDK	A	G	3	L	D	K	83.0	3	true	
AG3LDM	A	G	3	L	D	M	114.0	6	true	
AG3LDN	A	G	3	L	D	N	225.0	6	true	
AG3LDO	A	G	3	L	D	O	748.0	6	true	
AG3LDS	A	G	3	L	D	S	89.0	10	true	
AG3LFF	A	G	3	L	F	F	28.0	1	true	
AG3LFH	A	G	3	L	F	H	168.0	3	true	
AG3LFK	A	G	3	L	F	K	188.0	3	true	
AG3LFM	A	G	3	L	F	M	147.0	6	true	
AG3LFN	A	G	3	L	F	N	313.0	6	true	
AG3LFO	A	G	3	L	F	O	772.0	6	true	
AG3LFS	A	G	3	L	F	S	90.0	10	true	
AG3LHO	A	G	3	L	H	O	300.0	6	true	
AG3LII	A	G	3	L	I	I	28.0	3	true	
AG3LIK	A	G	3	L	I	K	41.0	3	true	
AG3LIM	A	G	3	L	I	M	31.0	6	true	
AG3LIO	A	G	3	L	I	O	179.0	6	true	
AG3OCH	A	G	3	O	C	H	41.0	3	true	
AG3ODF	A	G	3	O	D	F	93.0	1	true	
AG3ODH	A	G	3	O	D	H	133.0	3	true	
AG3ODK	A	G	3	O	D	K	62.0	3	true	
AG3ODM	A	G	3	O	D	M	78.0	6	true	
AG3ODO	A	G	3	O	D	O	514.0	6	true	
AG3ODR	A	G	3	O	D	R	59.0	10	true	
AG3OEJ	A	G	3	O	E	J	73.0	3	true	
AG3OFI	A	G	3	O	F	I	92.0	3	true	
AG3OFK	A	G	3	O	F	K	150.0	3	true	
AG3OFM	A	G	3	O	F	M	76.0	6	true	
AG3OFN	A	G	3	O	F	N	158.0	6	true	
AG3OFO	A	G	3	O	F	O	682.0	6	true	
AG3OGH	A	G	3	O	G	H	70.0	3	true	
AG3OGK	A	G	3	O	G	K	371.0	3	true	
AG3OGO	A	G	3	O	G	O	115.0	6	true	
AG3OHF	A	G	3	O	H	F	71.0	1	true	
AG3OHO	A	G	3	O	H	O	106.0	6	true	
AG3OII	A	G	3	O	I	I	23.0	3	true	
AG3OIK	A	G	3	O	I	K	68.0	3	true	
AG3OIO	A	G	3	O	I	O	110.0	6	true	
AG4ODF	A	G	4	O	D	F	80.0	1	true	
AG4ODJ	A	G	4	O	D	J	20.0	3	true	
AG4ODM	A	G	4	O	D	M	27.0	6	true	
AG4ODO	A	G	4	O	D	O	57.0	6	true	
AG4OEG	A	G	4	O	E	G	34.0	1	true	
AG4OGG	A	G	4	O	G	G	199.0	1	true	
AG4OGM	A	G	4	O	G	M	96.0	6	true	
AG4OGN	A	G	4	O	G	N	31.0	6	true	
AG4OHF	A	G	4	O	H	F	74.0	1	true	
AG4UDJ	A	G	4	U	D	J	67.0	3	true	
AG4UDM	A	G	4	U	D	M	172.0	6	true	
AG4UDN	A	G	4	U	D	N	366.0	6	true	
AG4UEG	A	G	4	U	E	G	196.0	1	true	
AG4UFK	A	G	4	U	F	K	130.0	3	true	
AG4UFM	A	G	4	U	F	M	135.0	6	true	
AG4UFN	A	G	4	U	F	N	280.0	6	true	
AG4UGG	A	G	4	U	G	G	251.0	1	true	
AG5BDF	A	G	5	B	D	F	165.0	1	true	
AG5BDH	A	G	5	B	D	H	180.0	3	true	
AG5BDI	A	G	5	B	D	I	313.0	3	true	
AG5BDJ	A	G	5	B	D	J	261.0	3	true	
AG5BDK	A	G	5	B	D	K	321.0	3	true	
AG5BDM	A	G	5	B	D	M	268.0	6	true	
AG5BDN	A	G	5	B	D	N	794.0	6	true	
AG5BDO	A	G	5	B	D	O	3194.0	6	true	
AG5BDQ	A	G	5	B	D	Q	44.0	10	true	
AG5BDS	A	G	5	B	D	S	373.0	10	true	
AG5BEG	A	G	5	B	E	G	68.0	1	true	
AG5BEK	A	G	5	B	E	K	302.0	3	true	
AG5BEO	A	G	5	B	E	O	416.0	6	true	
AG5BFF	A	G	5	B	F	F	141.0	1	true	
AG5BFG	A	G	5	B	F	G	105.0	1	true	
AG5BFH	A	G	5	B	F	H	206.0	3	true	
AG5BFI	A	G	5	B	F	I	197.0	3	true	
AG5BFJ	A	G	5	B	F	J	236.0	3	true	
AG5BFK	A	G	5	B	F	K	519.0	3	true	
AG5BFM	A	G	5	B	F	M	342.0	6	true	
AG5BFN	A	G	5	B	F	N	817.0	6	true	
AG5BFO	A	G	5	B	F	O	4964.0	6	true	
AG5BFR	A	G	5	B	F	R	111.0	10	true	
AG5BFS	A	G	5	B	F	S	625.0	10	true	
AG5BGF	A	G	5	B	G	F	119.0	1	true	
AG5BGG	A	G	5	B	G	G	395.0	1	true	
AG5BGJ	A	G	5	B	G	J	207.0	3	true	
AG5BGK	A	G	5	B	G	K	1358.0	3	true	
AG5BGM	A	G	5	B	G	M	106.0	6	true	
AG5BGN	A	G	5	B	G	N	144.0	6	true	
AG5BGO	A	G	5	B	G	O	1887.0	6	true	
AG5BHH	A	G	5	B	H	H	112.0	3	true	
AG5BHI	A	G	5	B	H	I	177.0	3	true	
AG5BHJ	A	G	5	B	H	J	149.0	3	true	
AG5BHM	A	G	5	B	H	M	214.0	6	true	
AG5BHN	A	G	5	B	H	N	342.0	6	true	
AG5BHO	A	G	5	B	H	O	2606.0	6	true	
AG5BIG	A	G	5	B	I	G	39.0	1	true	
AG5BIH	A	G	5	B	I	H	45.0	3	true	
AG5BIK	A	G	5	B	I	K	96.0	3	true	
AG5BIL	A	G	5	B	I	L	35.0	6	true	
AG5BIO	A	G	5	B	I	O	273.0	6	true	
AG5GCF	A	G	5	G	C	F	26.0	1	true	
AG5GDF	A	G	5	G	D	F	1194.0	1	true	
AG5GDH	A	G	5	G	D	H	388.0	3	true	
AG5GDI	A	G	5	G	D	I	536.0	3	true	
AG5GDJ	A	G	5	G	D	J	252.0	3	true	
AG5GDK	A	G	5	G	D	K	225.0	3	true	
AG5GDM	A	G	5	G	D	M	218.0	6	true	
AG5GDN	A	G	5	G	D	N	703.0	6	true	
AG5GDO	A	G	5	G	D	O	2073.0	6	true	
AG5GDR	A	G	5	G	D	R	99.0	10	true	
AG5GEK	A	G	5	G	E	K	192.0	3	true	
AG5GEO	A	G	5	G	E	O	224.0	6	true	
AG5GFO	A	G	5	G	F	O	479.0	6	true	
AG5GFQ	A	G	5	G	F	Q	22.0	10	true	
AG5GFS	A	G	5	G	F	S	64.0	10	true	
AG5GGF	A	G	5	G	G	F	179.0	1	true	
AG5GGG	A	G	5	G	G	G	194.0	1	true	
AG5GGI	A	G	5	G	G	I	71.0	3	true	
AG5GGJ	A	G	5	G	G	J	128.0	3	true	
AG5GGK	A	G	5	G	G	K	1036.0	3	true	
AG5GGM	A	G	5	G	G	M	65.0	6	true	
AG5GGO	A	G	5	G	G	O	462.0	6	true	
AG5GHF	A	G	5	G	H	F	927.0	1	true	
AG5GIF	A	G	5	G	I	F	29.0	1	true	
AG5GIK	A	G	5	G	I	K	36.0	3	true	
AG5GIO	A	G	5	G	I	O	59.0	6	true	
AG5LDF	A	G	5	L	D	F	187.0	1	true	
AG5LDG	A	G	5	L	D	G	285.0	1	true	
AG5LDH	A	G	5	L	D	H	566.0	3	true	
AG5LDI	A	G	5	L	D	I	595.0	3	true	
AG5LDJ	A	G	5	L	D	J	504.0	3	true	
AG5LDK	A	G	5	L	D	K	1214.0	3	true	
AG5LDM	A	G	5	L	D	M	686.0	6	true	
AG5LDN	A	G	5	L	D	N	1575.0	6	true	
AG5LDO	A	G	5	L	D	O	6100.0	6	true	
AG5LDQ	A	G	5	L	D	Q	77.0	10	true	
AG5LDR	A	G	5	L	D	R	284.0	10	true	
AG5LDS	A	G	5	L	D	S	598.0	10	true	
AG5LEG	A	G	5	L	E	G	253.0	1	true	
AG5LEK	A	G	5	L	E	K	786.0	3	true	
AG5LEL	A	G	5	L	E	L	30.0	6	true	
AG5LEO	A	G	5	L	E	O	756.0	6	true	
AG5LFF	A	G	5	L	F	F	287.0	1	true	
AG5LFG	A	G	5	L	F	G	456.0	1	true	
AG5LFH	A	G	5	L	F	H	650.0	3	true	
AG5LFI	A	G	5	L	F	I	451.0	3	true	
AG5LFJ	A	G	5	L	F	J	431.0	3	true	
AG5LFK	A	G	5	L	F	K	1903.0	3	true	
AG5LFL	A	G	5	L	F	L	204.0	6	true	
AG5LFM	A	G	5	L	F	M	762.0	6	true	
AG5LFN	A	G	5	L	F	N	2102.0	6	true	
AG5LFO	A	G	5	L	F	O	10041.0	6	true	
AG5LFQ	A	G	5	L	F	Q	115.0	10	true	
AG5LFR	A	G	5	L	F	R	676.0	10	true	
AG5LFS	A	G	5	L	F	S	1084.0	10	true	
AG5LGF	A	G	5	L	G	F	522.0	1	true	
AG5LGG	A	G	5	L	G	G	2088.0	1	true	
AG5LGI	A	G	5	L	G	I	221.0	3	true	
AG5LGJ	A	G	5	L	G	J	571.0	3	true	
AG5LGK	A	G	5	L	G	K	5627.0	3	true	
AG5LGN	A	G	5	L	G	N	381.0	6	true	
AG5LGO	A	G	5	L	G	O	4891.0	6	true	
AG5LHI	A	G	5	L	H	I	156.0	3	true	
AG5LHJ	A	G	5	L	H	J	163.0	3	true	
AG5LHK	A	G	5	L	H	K	154.0	3	true	
AG5LHN	A	G	5	L	H	N	302.0	6	true	
AG5LHO	A	G	5	L	H	O	4178.0	6	true	
AG5LHS	A	G	5	L	H	S	192.0	10	true	
AG5LIF	A	G	5	L	I	F	80.0	1	true	
AG5LII	A	G	5	L	I	I	59.0	3	true	
AG5LIK	A	G	5	L	I	K	210.0	3	true	
AG5LIL	A	G	5	L	I	L	24.0	6	true	
AG5LIO	A	G	5	L	I	O	406.0	6	true	
AG5OCF	A	G	5	O	C	F	24.0	1	true	
AG5OCH	A	G	5	O	C	H	48.0	3	true	
AG5ODF	A	G	5	O	D	F	2573.0	1	true	
AG5ODH	A	G	5	O	D	H	445.0	3	true	
AG5ODI	A	G	5	O	D	I	427.0	3	true	
AG5ODJ	A	G	5	O	D	J	204.0	3	true	
AG5ODK	A	G	5	O	D	K	338.0	3	true	
AG5ODM	A	G	5	O	D	M	432.0	6	true	
AG5ODN	A	G	5	O	D	N	995.0	6	true	
