fly_id	fly_description	fly_type	fly_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	fly_value	
49	set constraint 19 - layer4 L - time period 19	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	NoIdentifier	NoIdentifier	198763.99999999994	
50	set constraint 20 - layer4 L - time period 20	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	NoIdentifier	NoIdentifier	198763.99999999997	
51	set constraint 21 - layer4 B - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	647558.0000000001	
52	set constraint 22 - layer4 B - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	647557.9999999995	
53	set constraint 23 - layer4 B - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	647558.0	
54	set constraint 24 - layer4 B - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	647557.999999999	
55	set constraint 25 - layer4 B - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	647557.9999999988	
56	set constraint 26 - layer4 B - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	647557.9999999998	
57	set constraint 27 - layer4 B - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	647558.0000000007	
58	set constraint 28 - layer4 B - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	647558.0000000002	
59	set constraint 29 - layer4 B - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	647557.9999999994	
60	set constraint 30 - layer4 B - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	647557.9999999998	
61	set constraint 31 - layer4 B - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	647557.9999999992	
62	set constraint 32 - layer4 B - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	647557.9999999998	
63	set constraint 33 - layer4 B - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	647558.0000000001	
64	set constraint 34 - layer4 B - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	647557.9999999999	
65	set constraint 35 - layer4 B - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	647557.9999999998	
66	set constraint 36 - layer4 B - time period 16	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	NoIdentifier	NoIdentifier	647557.9999999999	
67	set constraint 37 - layer4 B - time period 17	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	NoIdentifier	NoIdentifier	647558.0	
68	set constraint 38 - layer4 B - time period 18	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	NoIdentifier	NoIdentifier	647558.0000000009	
69	set constraint 39 - layer4 B - time period 19	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	NoIdentifier	NoIdentifier	647557.9999999998	
70	set constraint 40 - layer4 B - time period 20	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 B;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	NoIdentifier	NoIdentifier	647557.9999999994	
71	set constraint 41 - layer4 W - time period 1	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	60554.99999999996	
72	set constraint 42 - layer4 W - time period 2	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	60555.0	
73	set constraint 43 - layer4 W - time period 3	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	60555.0	
74	set constraint 44 - layer4 W - time period 4	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	60554.99999999998	
75	set constraint 45 - layer4 W - time period 5	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	60554.999999999935	
76	set constraint 46 - layer4 W - time period 6	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	60554.99999999996	
77	set constraint 47 - layer4 W - time period 7	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	60554.999999999985	
78	set constraint 48 - layer4 W - time period 8	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	60554.999999999985	
79	set constraint 49 - layer4 W - time period 9	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	60555.0	
80	set constraint 50 - layer4 W - time period 10	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	60554.999999999985	
81	set constraint 51 - layer4 W - time period 11	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	60555.000000000015	
82	set constraint 52 - layer4 W - time period 12	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	60555.000000000015	
83	set constraint 53 - layer4 W - time period 13	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	60554.99999999997	
84	set constraint 54 - layer4 W - time period 14	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	60555.00000000003	
85	set constraint 55 - layer4 W - time period 15	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	60554.99999999999	
86	set constraint 56 - layer4 W - time period 16	null	1.0	null	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 W;4 B C D E F G H I;5 F G H I J K L M N O P Q R S;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	NoIdentifier	NoIdentifier	60554.99999999999	
