var_id	var_name	var_value	var_reduced_cost
779	x_B,N,N,L,W,L,0	1121.12	0.0
783	x_B,N,N,L,W,L,4	22.88	0.0
785	x_B,N,N,L,C,S,0	98.0	0.0
789	x_B,N,N,L,C,S,4	2.0	0.0
794	x_B,N,N,L,C,M,3	388.08	0.0
795	x_B,N,N,L,C,M,4	7.92	0.0
797	x_B,N,N,L,C,L,0	1368.08	0.0
801	x_B,N,N,L,C,L,4	27.92	0.0
803	x_B,N,N,L,I,S,0	137.2	0.0
807	x_B,N,N,L,I,S,4	2.8000000000000003	0.0
809	x_B,N,N,L,I,M,0	212.66	0.0
813	x_B,N,N,L,I,M,4	4.34	0.0
815	x_B,N,N,L,I,L,0	237.16	0.0
819	x_B,N,N,L,I,L,4	4.84	0.0
821	x_B,N,N,L,A,S,0	84.28	0.0
825	x_B,N,N,L,A,S,4	1.72	0.0
827	x_B,N,N,L,A,M,0	153.86	0.0
831	x_B,N,N,L,A,M,4	3.14	0.0
836	x_B,N,N,L,A,L,3	370.44	0.0
837	x_B,N,N,L,A,L,4	7.5600000000000005	0.0
839	x_B,N,N,L,L,M,0	73.5	0.0
843	x_B,N,N,L,L,M,4	1.5	0.0
848	x_B,N,N,H,C,L,3	69.58	0.0
849	x_B,N,N,H,C,L,4	1.42	0.0
854	x_B,N,N,C,P,M,3	890.82	0.0
855	x_B,N,N,C,P,M,4	18.18	0.0
860	x_B,N,N,C,P,L,3	1242.64	0.0
861	x_B,N,N,C,P,L,4	25.36	0.0
863	x_B,N,N,C,D,S,0	82.32	0.0
867	x_B,N,N,C,D,S,4	1.68	0.0
869	x_B,N,N,C,W,S,0	104.86	0.0
873	x_B,N,N,C,W,S,4	2.14	0.0
875	x_B,N,N,C,W,P,0	303.8	0.0
879	x_B,N,N,C,W,P,4	6.2	0.0
884	x_B,N,N,C,W,M,3	1630.72	0.0
885	x_B,N,N,C,W,M,4	33.28	0.0
888	x_B,N,N,C,W,L,1	4213.02	0.0
891	x_B,N,N,C,W,L,4	85.98	0.0
893	x_B,N,N,C,I,M,0	59.78	0.0
897	x_B,N,N,C,I,M,4	1.22	0.0
899	x_B,N,N,C,I,L,0	242.06	0.0
903	x_B,N,N,C,I,L,4	4.94	0.0
905	x_B,N,N,C,L,M,0	90.16	0.0
909	x_B,N,N,C,L,M,4	1.84	0.0
911	x_B,N,N,C,L,L,0	177.38	0.0
915	x_B,N,N,C,L,L,4	3.62	0.0
917	x_B,N,N,R,P,L,0	113.68	0.0
921	x_B,N,N,R,P,L,4	2.32	0.0
923	x_B,N,N,R,D,L,0	75.46	0.0
927	x_B,N,N,R,D,L,4	1.54	0.0
929	x_B,N,N,R,W,P,0	66.64	0.0
933	x_B,N,N,R,W,P,4	1.36	0.0
935	x_B,N,N,R,W,M,0	285.18	0.0
939	x_B,N,N,R,W,M,4	5.82	0.0
943	x_B,N,N,R,W,L,2	924.14	0.0
945	x_B,N,N,R,W,L,4	18.86	0.0
949	x_B,N,N,R,C,M,2	347.9	0.0
951	x_B,N,N,R,C,M,4	7.1000000000000005	0.0
955	x_B,N,N,R,C,L,2	1672.86	0.0
957	x_B,N,N,R,C,L,4	34.14	0.0
959	x_B,N,O,H,W,L,0	281.26	0.0
963	x_B,N,O,H,W,L,4	5.74	0.0
965	x_B,N,O,H,C,M,0	130.34	0.0
969	x_B,N,O,H,C,M,4	2.66	0.0
974	x_B,N,O,H,C,L,3	661.5	0.0
975	x_B,N,O,H,C,L,4	13.5	0.0
977	x_B,N,O,R,P,L,0	124.46	0.0
981	x_B,N,O,R,P,L,4	2.54	0.0
983	x_B,N,O,R,D,M,0	88.2	0.0
987	x_B,N,O,R,D,M,4	1.8	0.0
989	x_B,N,O,R,D,L,0	167.58	0.0
993	x_B,N,O,R,D,L,4	3.42	0.0
995	x_B,N,O,R,W,P,0	68.6	0.0
999	x_B,N,O,R,W,P,4	1.4000000000000001	0.0
1001	x_B,N,O,R,W,M,0	158.76	0.0
1005	x_B,N,O,R,W,M,4	3.24	0.0
