index	name	value	reduced_cost
97811	xMS_B,N,N,L,W,S,0,5	2.25	0.0
97832	xMS_B,N,N,L,W,P,0,1	1.92	0.0
97833	xMS_B,N,N,L,W,P,0,2	1.92	0.0
97834	xMS_B,N,N,L,W,P,0,3	1.92	0.0
97835	xMS_B,N,N,L,W,P,0,4	1.92	0.0
97836	xMS_B,N,N,L,W,P,0,5	1.92	0.0
97857	xMS_B,N,N,L,W,M,0,1	10.11	0.0
97858	xMS_B,N,N,L,W,M,0,2	10.11	0.0
97859	xMS_B,N,N,L,W,M,0,3	10.11	0.0
97860	xMS_B,N,N,L,W,M,0,4	10.11	0.0
97861	xMS_B,N,N,L,W,M,0,5	10.11	0.0
97882	xMS_B,N,N,L,W,L,0,1	34.32	0.0
97883	xMS_B,N,N,L,W,L,0,2	34.32	0.0
97884	xMS_B,N,N,L,W,L,0,3	34.32	0.0
97885	xMS_B,N,N,L,W,L,0,4	34.32	0.0
97886	xMS_B,N,N,L,W,L,0,5	34.32	0.0
97907	xMS_B,N,N,L,C,S,0,1	3.0	0.0
97908	xMS_B,N,N,L,C,S,0,2	3.0	0.0
97909	xMS_B,N,N,L,C,S,0,3	3.0	0.0
97910	xMS_B,N,N,L,C,S,0,4	3.0	0.0
97911	xMS_B,N,N,L,C,S,0,5	3.0	0.0
97932	xMS_B,N,N,L,C,M,0,1	11.88	0.0
97933	xMS_B,N,N,L,C,M,0,2	11.88	0.0
97934	xMS_B,N,N,L,C,M,0,3	11.88	0.0
97935	xMS_B,N,N,L,C,M,0,4	11.88	0.0
97936	xMS_B,N,N,L,C,M,0,5	11.88	0.0
97957	xMS_B,N,N,L,C,L,0,1	41.88	0.0
97958	xMS_B,N,N,L,C,L,0,2	41.88	0.0
97959	xMS_B,N,N,L,C,L,0,3	41.88	0.0
97960	xMS_B,N,N,L,C,L,0,4	41.88	0.0
97961	xMS_B,N,N,L,C,L,0,5	41.88	0.0
97982	xMS_B,N,N,L,I,S,0,1	4.2	0.0
97983	xMS_B,N,N,L,I,S,0,2	4.2	0.0
97984	xMS_B,N,N,L,I,S,0,3	4.2	0.0
97985	xMS_B,N,N,L,I,S,0,4	4.2	0.0
97986	xMS_B,N,N,L,I,S,0,5	4.2	0.0
98007	xMS_B,N,N,L,I,M,0,1	6.51	0.0
98008	xMS_B,N,N,L,I,M,0,2	6.51	0.0
98009	xMS_B,N,N,L,I,M,0,3	6.51	0.0
98010	xMS_B,N,N,L,I,M,0,4	6.51	0.0
98011	xMS_B,N,N,L,I,M,0,5	6.51	0.0
98032	xMS_B,N,N,L,I,L,0,1	7.26	0.0
98033	xMS_B,N,N,L,I,L,0,2	7.26	0.0
98034	xMS_B,N,N,L,I,L,0,3	7.26	0.0
98035	xMS_B,N,N,L,I,L,0,4	7.26	0.0
98036	xMS_B,N,N,L,I,L,0,5	7.26	0.0
98057	xMS_B,N,N,L,A,S,0,1	2.58	0.0
98058	xMS_B,N,N,L,A,S,0,2	2.58	0.0
98059	xMS_B,N,N,L,A,S,0,3	2.58	0.0
98060	xMS_B,N,N,L,A,S,0,4	2.58	0.0
98061	xMS_B,N,N,L,A,S,0,5	2.58	0.0
98082	xMS_B,N,N,L,A,M,0,1	4.71	0.0
98083	xMS_B,N,N,L,A,M,0,2	4.71	0.0
98084	xMS_B,N,N,L,A,M,0,3	4.71	0.0
98085	xMS_B,N,N,L,A,M,0,4	4.71	0.0
98086	xMS_B,N,N,L,A,M,0,5	4.71	0.0
98107	xMS_B,N,N,L,A,L,0,1	11.34	0.0
98108	xMS_B,N,N,L,A,L,0,2	11.34	0.0
98109	xMS_B,N,N,L,A,L,0,3	11.34	0.0
98110	xMS_B,N,N,L,A,L,0,4	11.34	0.0
98111	xMS_B,N,N,L,A,L,0,5	11.34	0.0
98132	xMS_B,N,N,L,L,M,0,1	3.75	0.0
98133	xMS_B,N,N,L,L,M,0,2	3.75	0.0
98134	xMS_B,N,N,L,L,M,0,3	3.75	0.0
98135	xMS_B,N,N,L,L,M,0,4	3.75	0.0
98136	xMS_B,N,N,L,L,M,0,5	3.75	0.0
98182	xMS_B,N,N,H,C,L,0,1	2.13	0.0
98183	xMS_B,N,N,H,C,L,0,2	2.13	0.0
98184	xMS_B,N,N,H,C,L,0,3	2.13	0.0
98185	xMS_B,N,N,H,C,L,0,4	2.13	0.0
98186	xMS_B,N,N,H,C,L,0,5	2.13	0.0
98207	xMS_B,N,N,C,P,P,0,1	4.26	0.0
98208	xMS_B,N,N,C,P,P,0,2	4.26	0.0
98209	xMS_B,N,N,C,P,P,0,3	4.26	0.0
98210	xMS_B,N,N,C,P,P,0,4	4.26	0.0
98211	xMS_B,N,N,C,P,P,0,5	4.26	0.0
98232	xMS_B,N,N,C,P,M,0,1	27.27	0.0
98233	xMS_B,N,N,C,P,M,0,2	27.27	0.0
98234	xMS_B,N,N,C,P,M,0,3	27.27	0.0
98235	xMS_B,N,N,C,P,M,0,4	27.27	0.0
98236	xMS_B,N,N,C,P,M,0,5	27.27	0.0
98257	xMS_B,N,N,C,P,L,0,1	38.04	0.0
98258	xMS_B,N,N,C,P,L,0,2	38.04	0.0
98259	xMS_B,N,N,C,P,L,0,3	38.04	0.0
98260	xMS_B,N,N,C,P,L,0,4	38.04	0.0
98261	xMS_B,N,N,C,P,L,0,5	38.04	0.0
98282	xMS_B,N,N,C,D,S,0,1	2.52	0.0
98283	xMS_B,N,N,C,D,S,0,2	2.52	0.0
98284	xMS_B,N,N,C,D,S,0,3	2.52	0.0
98285	xMS_B,N,N,C,D,S,0,4	2.52	0.0
98286	xMS_B,N,N,C,D,S,0,5	2.52	0.0
98307	xMS_B,N,N,C,D,P,0,1	2.31	0.0
98308	xMS_B,N,N,C,D,P,0,2	2.31	0.0
98309	xMS_B,N,N,C,D,P,0,3	2.31	0.0
98310	xMS_B,N,N,C,D,P,0,4	2.31	0.0
98311	xMS_B,N,N,C,D,P,0,5	2.31	0.0
98332	xMS_B,N,N,C,D,M,0,1	16.2	0.0
98333	xMS_B,N,N,C,D,M,0,2	16.2	0.0
98334	xMS_B,N,N,C,D,M,0,3	16.2	0.0
98335	xMS_B,N,N,C,D,M,0,4	16.2	0.0
98336	xMS_B,N,N,C,D,M,0,5	16.2	0.0
98357	xMS_B,N,N,C,D,L,0,1	51.75	0.0
98358	xMS_B,N,N,C,D,L,0,2	51.75	0.0
98359	xMS_B,N,N,C,D,L,0,3	51.75	0.0
98360	xMS_B,N,N,C,D,L,0,4	51.75	0.0
98361	xMS_B,N,N,C,D,L,0,5	51.75	0.0
98382	xMS_B,N,N,C,W,S,0,1	3.21	0.0
98383	xMS_B,N,N,C,W,S,0,2	3.21	0.0
98384	xMS_B,N,N,C,W,S,0,3	3.21	0.0
98385	xMS_B,N,N,C,W,S,0,4	3.21	0.0
98386	xMS_B,N,N,C,W,S,0,5	3.21	0.0
98407	xMS_B,N,N,C,W,P,0,1	9.3	0.0
98408	xMS_B,N,N,C,W,P,0,2	9.3	0.0
98409	xMS_B,N,N,C,W,P,0,3	9.3	0.0
98410	xMS_B,N,N,C,W,P,0,4	9.3	0.0
98411	xMS_B,N,N,C,W,P,0,5	9.3	0.0
98432	xMS_B,N,N,C,W,M,0,1	49.92	0.0
98433	xMS_B,N,N,C,W,M,0,2	49.92	0.0
98434	xMS_B,N,N,C,W,M,0,3	49.92	0.0
98435	xMS_B,N,N,C,W,M,0,4	49.92	0.0
98436	xMS_B,N,N,C,W,M,0,5	49.92	0.0
98457	xMS_B,N,N,C,W,L,0,1	128.97	0.0
98458	xMS_B,N,N,C,W,L,0,2	128.97	0.0
98459	xMS_B,N,N,C,W,L,0,3	128.97	0.0
98460	xMS_B,N,N,C,W,L,0,4	128.97	0.0
98461	xMS_B,N,N,C,W,L,0,5	128.97	0.0
98482	xMS_B,N,N,C,C,S,0,1	2.91	0.0
98483	xMS_B,N,N,C,C,S,0,2	2.91	0.0
98484	xMS_B,N,N,C,C,S,0,3	2.91	0.0
98485	xMS_B,N,N,C,C,S,0,4	2.91	0.0
98486	xMS_B,N,N,C,C,S,0,5	2.91	0.0
98507	xMS_B,N,N,C,C,P,0,1	19.53	0.0
98508	xMS_B,N,N,C,C,P,0,2	19.53	0.0
98509	xMS_B,N,N,C,C,P,0,3	19.53	0.0
98510	xMS_B,N,N,C,C,P,0,4	19.53	0.0
98511	xMS_B,N,N,C,C,P,0,5	19.53	0.0
98532	xMS_B,N,N,C,C,M,0,1	40.59	0.0
98533	xMS_B,N,N,C,C,M,0,2	40.59	0.0
98534	xMS_B,N,N,C,C,M,0,3	40.59	0.0
98535	xMS_B,N,N,C,C,M,0,4	40.59	0.0
98536	xMS_B,N,N,C,C,M,0,5	40.59	0.0
98557	xMS_B,N,N,C,C,L,0,1	123.63	0.0
98558	xMS_B,N,N,C,C,L,0,2	123.63	0.0
98559	xMS_B,N,N,C,C,L,0,3	123.63	0.0
98560	xMS_B,N,N,C,C,L,0,4	123.63	0.0
98561	xMS_B,N,N,C,C,L,0,5	123.63	0.0
98582	xMS_B,N,N,C,I,M,0,1	1.83	0.0
98583	xMS_B,N,N,C,I,M,0,2	1.83	0.0
98584	xMS_B,N,N,C,I,M,0,3	1.83	0.0
98585	xMS_B,N,N,C,I,M,0,4	1.83	0.0
98586	xMS_B,N,N,C,I,M,0,5	1.83	0.0
98607	xMS_B,N,N,C,I,L,0,1	7.41	0.0
98608	xMS_B,N,N,C,I,L,0,2	7.41	0.0
98609	xMS_B,N,N,C,I,L,0,3	7.41	0.0
98610	xMS_B,N,N,C,I,L,0,4	7.41	0.0
98611	xMS_B,N,N,C,I,L,0,5	7.41	0.0
98632	xMS_B,N,N,C,A,P,0,1	1.92	0.0
98633	xMS_B,N,N,C,A,P,0,2	1.92	0.0
98634	xMS_B,N,N,C,A,P,0,3	1.92	0.0
98635	xMS_B,N,N,C,A,P,0,4	1.92	0.0
98636	xMS_B,N,N,C,A,P,0,5	1.92	0.0
98657	xMS_B,N,N,C,A,M,0,1	1.89	0.0
98658	xMS_B,N,N,C,A,M,0,2	1.89	0.0
98659	xMS_B,N,N,C,A,M,0,3	1.89	0.0
98660	xMS_B,N,N,C,A,M,0,4	1.89	0.0
98661	xMS_B,N,N,C,A,M,0,5	1.89	0.0
98682	xMS_B,N,N,C,A,L,0,1	10.05	0.0
98683	xMS_B,N,N,C,A,L,0,2	10.05	0.0
98684	xMS_B,N,N,C,A,L,0,3	10.05	0.0
98685	xMS_B,N,N,C,A,L,0,4	10.05	0.0
98686	xMS_B,N,N,C,A,L,0,5	10.05	0.0
98707	xMS_B,N,N,C,L,M,0,1	4.6	0.0
98708	xMS_B,N,N,C,L,M,0,2	4.6	0.0
98709	xMS_B,N,N,C,L,M,0,3	4.6	0.0
98710	xMS_B,N,N,C,L,M,0,4	4.6	0.0
98711	xMS_B,N,N,C,L,M,0,5	4.6	0.0
98732	xMS_B,N,N,C,L,L,0,1	9.05	0.0
98733	xMS_B,N,N,C,L,L,0,2	9.05	0.0
98734	xMS_B,N,N,C,L,L,0,3	9.05	0.0
98735	xMS_B,N,N,C,L,L,0,4	9.05	0.0
98736	xMS_B,N,N,C,L,L,0,5	9.05	0.0
98782	xMS_B,N,N,R,P,L,0,1	3.48	0.0
98783	xMS_B,N,N,R,P,L,0,2	3.48	0.0
98784	xMS_B,N,N,R,P,L,0,3	3.48	0.0
98785	xMS_B,N,N,R,P,L,0,4	3.48	0.0
98786	xMS_B,N,N,R,P,L,0,5	3.48	0.0
98807	xMS_B,N,N,R,D,L,0,1	2.31	0.0
98808	xMS_B,N,N,R,D,L,0,2	2.31	0.0
98809	xMS_B,N,N,R,D,L,0,3	2.31	0.0
98810	xMS_B,N,N,R,D,L,0,4	2.31	0.0
98811	xMS_B,N,N,R,D,L,0,5	2.31	0.0
98832	xMS_B,N,N,R,W,P,0,1	2.04	0.0
98833	xMS_B,N,N,R,W,P,0,2	2.04	0.0
98834	xMS_B,N,N,R,W,P,0,3	2.04	0.0
98835	xMS_B,N,N,R,W,P,0,4	2.04	0.0
98836	xMS_B,N,N,R,W,P,0,5	2.04	0.0
98857	xMS_B,N,N,R,W,M,0,1	8.73	0.0
98858	xMS_B,N,N,R,W,M,0,2	8.73	0.0
98859	xMS_B,N,N,R,W,M,0,3	8.73	0.0
98860	xMS_B,N,N,R,W,M,0,4	8.73	0.0
98861	xMS_B,N,N,R,W,M,0,5	8.73	0.0
98882	xMS_B,N,N,R,W,L,0,1	28.29	0.0
98883	xMS_B,N,N,R,W,L,0,2	28.29	0.0
98884	xMS_B,N,N,R,W,L,0,3	28.29	0.0
98885	xMS_B,N,N,R,W,L,0,4	28.29	0.0
98886	xMS_B,N,N,R,W,L,0,5	28.29	0.0
98907	xMS_B,N,N,R,C,M,0,1	10.65	0.0
98908	xMS_B,N,N,R,C,M,0,2	10.65	0.0
98909	xMS_B,N,N,R,C,M,0,3	10.65	0.0
98910	xMS_B,N,N,R,C,M,0,4	10.65	0.0
98911	xMS_B,N,N,R,C,M,0,5	10.65	0.0
98932	xMS_B,N,N,R,C,L,0,1	51.21	0.0
98933	xMS_B,N,N,R,C,L,0,2	51.21	0.0
98934	xMS_B,N,N,R,C,L,0,3	51.21	0.0
98935	xMS_B,N,N,R,C,L,0,4	51.21	0.0
98936	xMS_B,N,N,R,C,L,0,5	51.21	0.0
98982	xMS_B,N,O,H,W,L,0,1	8.61	0.0
98983	xMS_B,N,O,H,W,L,0,2	8.61	0.0
98984	xMS_B,N,O,H,W,L,0,3	8.61	0.0
98985	xMS_B,N,O,H,W,L,0,4	8.61	0.0
98986	xMS_B,N,O,H,W,L,0,5	8.61	0.0
99007	xMS_B,N,O,H,C,M,0,1	3.99	0.0
99008	xMS_B,N,O,H,C,M,0,2	3.99	0.0
99009	xMS_B,N,O,H,C,M,0,3	3.99	0.0
99010	xMS_B,N,O,H,C,M,0,4	3.99	0.0
99011	xMS_B,N,O,H,C,M,0,5	3.99	0.0
99032	xMS_B,N,O,H,C,L,0,1	20.25	0.0
99033	xMS_B,N,O,H,C,L,0,2	20.25	0.0
99034	xMS_B,N,O,H,C,L,0,3	20.25	0.0
99035	xMS_B,N,O,H,C,L,0,4	20.25	0.0
99036	xMS_B,N,O,H,C,L,0,5	20.25	0.0
99057	xMS_B,N,O,R,P,L,0,1	3.81	0.0
99058	xMS_B,N,O,R,P,L,0,2	3.81	0.0
99059	xMS_B,N,O,R,P,L,0,3	3.81	0.0
99060	xMS_B,N,O,R,P,L,0,4	3.81	0.0
99061	xMS_B,N,O,R,P,L,0,5	3.81	0.0
99082	xMS_B,N,O,R,D,M,0,1	2.7	0.0
99083	xMS_B,N,O,R,D,M,0,2	2.7	0.0
99084	xMS_B,N,O,R,D,M,0,3	2.7	0.0
99085	xMS_B,N,O,R,D,M,0,4	2.7	0.0
99086	xMS_B,N,O,R,D,M,0,5	2.7	0.0
99107	xMS_B,N,O,R,D,L,0,1	5.13	0.0
99108	xMS_B,N,O,R,D,L,0,2	5.13	0.0
99109	xMS_B,N,O,R,D,L,0,3	5.13	0.0
99110	xMS_B,N,O,R,D,L,0,4	5.13	0.0
99111	xMS_B,N,O,R,D,L,0,5	5.13	0.0
99132	xMS_B,N,O,R,W,P,0,1	2.1	0.0
99133	xMS_B,N,O,R,W,P,0,2	2.1	0.0
99134	xMS_B,N,O,R,W,P,0,3	2.1	0.0
99135	xMS_B,N,O,R,W,P,0,4	2.1	0.0
99136	xMS_B,N,O,R,W,P,0,5	2.1	0.0
99157	xMS_B,N,O,R,W,M,0,1	4.86	0.0
99158	xMS_B,N,O,R,W,M,0,2	4.86	0.0
99159	xMS_B,N,O,R,W,M,0,3	4.86	0.0
99160	xMS_B,N,O,R,W,M,0,4	4.86	0.0
99161	xMS_B,N,O,R,W,M,0,5	4.86	0.0
99182	xMS_B,N,O,R,W,L,0,1	40.14	0.0
99183	xMS_B,N,O,R,W,L,0,2	40.14	0.0
99184	xMS_B,N,O,R,W,L,0,3	40.14	0.0
99185	xMS_B,N,O,R,W,L,0,4	40.14	0.0
99186	xMS_B,N,O,R,W,L,0,5	40.14	0.0
99207	xMS_B,N,O,R,C,M,0,1	11.55	0.0
99208	xMS_B,N,O,R,C,M,0,2	11.55	0.0
99209	xMS_B,N,O,R,C,M,0,3	11.55	0.0
99210	xMS_B,N,O,R,C,M,0,4	11.55	0.0
99211	xMS_B,N,O,R,C,M,0,5	11.55	0.0
99232	xMS_B,N,O,R,C,L,0,1	72.03	0.0
99233	xMS_B,N,O,R,C,L,0,2	72.03	0.0
99234	xMS_B,N,O,R,C,L,0,3	72.03	0.0
99235	xMS_B,N,O,R,C,L,0,4	72.03	0.0
99236	xMS_B,N,O,R,C,L,0,5	72.03	0.0
99282	xMS_B,N,P,H,W,M,0,1	2.7	0.0
99283	xMS_B,N,P,H,W,M,0,2	2.7	0.0
99284	xMS_B,N,P,H,W,M,0,3	2.7	0.0
99285	xMS_B,N,P,H,W,M,0,4	2.7	0.0
99286	xMS_B,N,P,H,W,M,0,5	2.7	0.0
99307	xMS_B,N,P,H,W,L,0,1	7.35	0.0
99308	xMS_B,N,P,H,W,L,0,2	7.35	0.0
99309	xMS_B,N,P,H,W,L,0,3	7.35	0.0
99310	xMS_B,N,P,H,W,L,0,4	7.35	0.0
99311	xMS_B,N,P,H,W,L,0,5	7.35	0.0
99332	xMS_B,N,P,H,C,P,0,1	1.68	0.0
99333	xMS_B,N,P,H,C,P,0,2	1.68	0.0
99334	xMS_B,N,P,H,C,P,0,3	1.68	0.0
99335	xMS_B,N,P,H,C,P,0,4	1.68	0.0
99336	xMS_B,N,P,H,C,P,0,5	1.68	0.0
99357	xMS_B,N,P,H,C,M,0,1	4.05	0.0
99358	xMS_B,N,P,H,C,M,0,2	4.05	0.0
99359	xMS_B,N,P,H,C,M,0,3	4.05	0.0
99360	xMS_B,N,P,H,C,M,0,4	4.05	0.0
99361	xMS_B,N,P,H,C,M,0,5	4.05	0.0
99382	xMS_B,N,P,H,C,L,0,1	14.34	0.0
99383	xMS_B,N,P,H,C,L,0,2	14.34	0.0
99384	xMS_B,N,P,H,C,L,0,3	14.34	0.0
99385	xMS_B,N,P,H,C,L,0,4	14.34	0.0
99386	xMS_B,N,P,H,C,L,0,5	14.34	0.0
99432	xMS_B,N,P,C,C,L,0,1	2.34	0.0
99433	xMS_B,N,P,C,C,L,0,2	2.34	0.0
99434	xMS_B,N,P,C,C,L,0,3	2.34	0.0
99435	xMS_B,N,P,C,C,L,0,4	2.34	0.0
99436	xMS_B,N,P,C,C,L,0,5	2.34	0.0
99457	xMS_B,N,P,R,P,L,0,1	2.31	0.0
99458	xMS_B,N,P,R,P,L,0,2	2.31	0.0
99459	xMS_B,N,P,R,P,L,0,3	2.31	0.0
99460	xMS_B,N,P,R,P,L,0,4	2.31	0.0
99461	xMS_B,N,P,R,P,L,0,5	2.31	0.0
99482	xMS_B,N,P,R,D,L,0,1	1.95	0.0
99483	xMS_B,N,P,R,D,L,0,2	1.95	0.0
99484	xMS_B,N,P,R,D,L,0,3	1.95	0.0
99485	xMS_B,N,P,R,D,L,0,4	1.95	0.0
99486	xMS_B,N,P,R,D,L,0,5	1.95	0.0
99507	xMS_B,N,P,R,W,P,0,1	1.86	0.0
99508	xMS_B,N,P,R,W,P,0,2	1.86	0.0
99509	xMS_B,N,P,R,W,P,0,3	1.86	0.0
99510	xMS_B,N,P,R,W,P,0,4	1.86	0.0
99511	xMS_B,N,P,R,W,P,0,5	1.86	0.0
99532	xMS_B,N,P,R,W,M,0,1	6.6	0.0
99533	xMS_B,N,P,R,W,M,0,2	6.6	0.0
99534	xMS_B,N,P,R,W,M,0,3	6.6	0.0
99535	xMS_B,N,P,R,W,M,0,4	6.6	0.0
99536	xMS_B,N,P,R,W,M,0,5	6.6	0.0
99557	xMS_B,N,P,R,W,L,0,1	22.26	0.0
99558	xMS_B,N,P,R,W,L,0,2	22.26	0.0
99559	xMS_B,N,P,R,W,L,0,3	22.26	0.0
99560	xMS_B,N,P,R,W,L,0,4	22.26	0.0
99561	xMS_B,N,P,R,W,L,0,5	22.26	0.0
99582	xMS_B,N,P,R,C,P,0,1	2.16	0.0
99583	xMS_B,N,P,R,C,P,0,2	2.16	0.0
99584	xMS_B,N,P,R,C,P,0,3	2.16	0.0
99585	xMS_B,N,P,R,C,P,0,4	2.16	0.0
99586	xMS_B,N,P,R,C,P,0,5	2.16	0.0
99607	xMS_B,N,P,R,C,M,0,1	9.69	0.0
99608	xMS_B,N,P,R,C,M,0,2	9.69	0.0
99609	xMS_B,N,P,R,C,M,0,3	9.69	0.0
99610	xMS_B,N,P,R,C,M,0,4	9.69	0.0
99611	xMS_B,N,P,R,C,M,0,5	9.69	0.0
99632	xMS_B,N,P,R,C,L,0,1	37.38	0.0
99633	xMS_B,N,P,R,C,L,0,2	37.38	0.0
99634	xMS_B,N,P,R,C,L,0,3	37.38	0.0
99635	xMS_B,N,P,R,C,L,0,4	37.38	0.0
99636	xMS_B,N,P,R,C,L,0,5	37.38	0.0
99657	xMS_B,N,P,R,A,L,0,1	3.54	0.0
99658	xMS_B,N,P,R,A,L,0,2	3.54	0.0
99659	xMS_B,N,P,R,A,L,0,3	3.54	0.0
99660	xMS_B,N,P,R,A,L,0,4	3.54	0.0
99661	xMS_B,N,P,R,A,L,0,5	3.54	0.0
99707	xMS_B,N,S,H,W,S,0,1	6.45	0.0
99708	xMS_B,N,S,H,W,S,0,2	6.45	0.0
99709	xMS_B,N,S,H,W,S,0,3	6.45	0.0
99710	xMS_B,N,S,H,W,S,0,4	6.45	0.0
99711	xMS_B,N,S,H,W,S,0,5	6.45	0.0
99732	xMS_B,N,S,H,W,P,0,1	3.39	0.0
99733	xMS_B,N,S,H,W,P,0,2	3.39	0.0
99734	xMS_B,N,S,H,W,P,0,3	3.39	0.0
99735	xMS_B,N,S,H,W,P,0,4	3.39	0.0
99736	xMS_B,N,S,H,W,P,0,5	3.39	0.0
99757	xMS_B,N,S,H,W,M,0,1	6.18	0.0
99758	xMS_B,N,S,H,W,M,0,2	6.18	0.0
99759	xMS_B,N,S,H,W,M,0,3	6.18	0.0
99760	xMS_B,N,S,H,W,M,0,4	6.18	0.0
99761	xMS_B,N,S,H,W,M,0,5	6.18	0.0
99782	xMS_B,N,S,H,W,L,0,1	29.22	0.0
99783	xMS_B,N,S,H,W,L,0,2	29.22	0.0
99784	xMS_B,N,S,H,W,L,0,3	29.22	0.0
99785	xMS_B,N,S,H,W,L,0,4	29.22	0.0
99786	xMS_B,N,S,H,W,L,0,5	29.22	0.0
99807	xMS_B,N,S,H,C,S,0,1	3.27	0.0
99808	xMS_B,N,S,H,C,S,0,2	3.27	0.0
99809	xMS_B,N,S,H,C,S,0,3	3.27	0.0
99810	xMS_B,N,S,H,C,S,0,4	3.27	0.0
99811	xMS_B,N,S,H,C,S,0,5	3.27	0.0
99832	xMS_B,N,S,H,C,P,0,1	1.95	0.0
99833	xMS_B,N,S,H,C,P,0,2	1.95	0.0
99834	xMS_B,N,S,H,C,P,0,3	1.95	0.0
99835	xMS_B,N,S,H,C,P,0,4	1.95	0.0
99836	xMS_B,N,S,H,C,P,0,5	1.95	0.0
99857	xMS_B,N,S,H,C,M,0,1	8.79	0.0
99858	xMS_B,N,S,H,C,M,0,2	8.79	0.0
99859	xMS_B,N,S,H,C,M,0,3	8.79	0.0
99860	xMS_B,N,S,H,C,M,0,4	8.79	0.0
99861	xMS_B,N,S,H,C,M,0,5	8.79	0.0
99882	xMS_B,N,S,H,C,L,0,1	48.51	0.0
99883	xMS_B,N,S,H,C,L,0,2	48.51	0.0
99884	xMS_B,N,S,H,C,L,0,3	48.51	0.0
99885	xMS_B,N,S,H,C,L,0,4	48.51	0.0
99886	xMS_B,N,S,H,C,L,0,5	48.51	0.0
99907	xMS_B,N,S,H,I,L,0,1	1.71	0.0
99908	xMS_B,N,S,H,I,L,0,2	1.71	0.0
99909	xMS_B,N,S,H,I,L,0,3	1.71	0.0
99910	xMS_B,N,S,H,I,L,0,4	1.71	0.0
99911	xMS_B,N,S,H,I,L,0,5	1.71	0.0
99932	xMS_B,N,S,H,L,L,0,1	5.2	0.0
99933	xMS_B,N,S,H,L,L,0,2	5.2	0.0
99934	xMS_B,N,S,H,L,L,0,3	5.2	0.0
99935	xMS_B,N,S,H,L,L,0,4	5.2	0.0
99936	xMS_B,N,S,H,L,L,0,5	5.2	0.0
99982	xMS_B,N,S,R,P,P,0,1	1.68	0.0
99983	xMS_B,N,S,R,P,P,0,2	1.68	0.0
99984	xMS_B,N,S,R,P,P,0,3	1.68	0.0
99985	xMS_B,N,S,R,P,P,0,4	1.68	0.0
99986	xMS_B,N,S,R,P,P,0,5	1.68	0.0
100007	xMS_B,N,S,R,P,L,0,1	19.35	0.0
100008	xMS_B,N,S,R,P,L,0,2	19.35	0.0
100009	xMS_B,N,S,R,P,L,0,3	19.35	0.0
100010	xMS_B,N,S,R,P,L,0,4	19.35	0.0
100011	xMS_B,N,S,R,P,L,0,5	19.35	0.0
100032	xMS_B,N,S,R,D,S,0,1	1.98	0.0
100033	xMS_B,N,S,R,D,S,0,2	1.98	0.0
100034	xMS_B,N,S,R,D,S,0,3	1.98	0.0
100035	xMS_B,N,S,R,D,S,0,4	1.98	0.0
100036	xMS_B,N,S,R,D,S,0,5	1.98	0.0
100057	xMS_B,N,S,R,D,P,0,1	2.4	0.0
100058	xMS_B,N,S,R,D,P,0,2	2.4	0.0
100059	xMS_B,N,S,R,D,P,0,3	2.4	0.0
100060	xMS_B,N,S,R,D,P,0,4	2.4	0.0
100061	xMS_B,N,S,R,D,P,0,5	2.4	0.0
100082	xMS_B,N,S,R,D,M,0,1	6.33	0.0
100083	xMS_B,N,S,R,D,M,0,2	6.33	0.0
100084	xMS_B,N,S,R,D,M,0,3	6.33	0.0
100085	xMS_B,N,S,R,D,M,0,4	6.33	0.0
100086	xMS_B,N,S,R,D,M,0,5	6.33	0.0
100107	xMS_B,N,S,R,D,L,0,1	14.85	0.0
100108	xMS_B,N,S,R,D,L,0,2	14.85	0.0
100109	xMS_B,N,S,R,D,L,0,3	14.85	0.0
100110	xMS_B,N,S,R,D,L,0,4	14.85	0.0
100111	xMS_B,N,S,R,D,L,0,5	14.85	0.0
100132	xMS_B,N,S,R,W,S,0,1	16.35	0.0
100133	xMS_B,N,S,R,W,S,0,2	16.35	0.0
100134	xMS_B,N,S,R,W,S,0,3	16.35	0.0
100135	xMS_B,N,S,R,W,S,0,4	16.35	0.0
100136	xMS_B,N,S,R,W,S,0,5	16.35	0.0
100157	xMS_B,N,S,R,W,P,0,1	19.71	0.0
100158	xMS_B,N,S,R,W,P,0,2	19.71	0.0
100159	xMS_B,N,S,R,W,P,0,3	19.71	0.0
100160	xMS_B,N,S,R,W,P,0,4	19.71	0.0
100161	xMS_B,N,S,R,W,P,0,5	19.71	0.0
100182	xMS_B,N,S,R,W,M,0,1	24.03	0.0
100183	xMS_B,N,S,R,W,M,0,2	24.03	0.0
100184	xMS_B,N,S,R,W,M,0,3	24.03	0.0
100185	xMS_B,N,S,R,W,M,0,4	24.03	0.0
100186	xMS_B,N,S,R,W,M,0,5	24.03	0.0
100207	xMS_B,N,S,R,W,L,0,1	150.93	0.0
100208	xMS_B,N,S,R,W,L,0,2	150.93	0.0
100209	xMS_B,N,S,R,W,L,0,3	150.93	0.0
100210	xMS_B,N,S,R,W,L,0,4	150.93	0.0
100211	xMS_B,N,S,R,W,L,0,5	150.93	0.0
100232	xMS_B,N,S,R,C,S,0,1	5.49	0.0
100233	xMS_B,N,S,R,C,S,0,2	5.49	0.0
100234	xMS_B,N,S,R,C,S,0,3	5.49	0.0
100235	xMS_B,N,S,R,C,S,0,4	5.49	0.0
100236	xMS_B,N,S,R,C,S,0,5	5.49	0.0
