strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
W_C_N_K_D_SMALL	W	C	N	K	D	SMALL	24.0	4	true	
W_C_N_K_D_VERYLARGE	W	C	N	K	D	VERYLARGE	22.0	12	true	
W_C_N_L_A_LARGE	W	C	N	L	A	LARGE	40.0	12	true	
W_C_N_L_A_MEDIUM	W	C	N	L	A	MEDIUM	12.0	9	true	
W_C_N_L_A_SMALL	W	C	N	L	A	SMALL	5.0	4	true	
W_C_N_L_A_VERYLARGE	W	C	N	L	A	VERYLARGE	7.0	12	true	
W_C_N_L_B_MEDIUM	W	C	N	L	B	MEDIUM	45.0	9	true	
W_C_N_L_B_SMALL	W	C	N	L	B	SMALL	11.0	4	true	
W_C_N_L_C_LARGE	W	C	N	L	C	LARGE	8.0	12	true	
W_C_N_L_C_MEDIUM	W	C	N	L	C	MEDIUM	8.0	9	true	
W_C_N_L_C_SEEDSAP	W	C	N	L	C	SEEDSAP	16.0	1	true	
W_C_N_L_C_VERYLARGE	W	C	N	L	C	VERYLARGE	13.0	12	true	
W_C_N_L_D_LARGE	W	C	N	L	D	LARGE	32.0	12	true	
W_C_N_L_D_MEDIUM	W	C	N	L	D	MEDIUM	34.0	9	true	
W_C_N_L_D_SEEDSAP	W	C	N	L	D	SEEDSAP	6.0	1	true	
W_C_N_L_D_VERYLARGE	W	C	N	L	D	VERYLARGE	6.0	12	true	
W_C_N_N_A_LARGE	W	C	N	N	A	LARGE	520.0	12	true	
W_C_N_N_A_MEDIUM	W	C	N	N	A	MEDIUM	105.0	9	true	
W_C_N_N_A_SEEDSAP	W	C	N	N	A	SEEDSAP	5.0	1	true	
W_C_N_N_A_SMALL	W	C	N	N	A	SMALL	103.0	4	true	
W_C_N_N_A_VERYLARGE	W	C	N	N	A	VERYLARGE	171.0	12	true	
W_C_N_N_B_LARGE	W	C	N	N	B	LARGE	8.0	12	true	
W_C_N_N_B_MEDIUM	W	C	N	N	B	MEDIUM	33.0	9	true	
W_C_N_N_B_SEEDSAP	W	C	N	N	B	SEEDSAP	8.0	1	true	
W_C_N_N_B_SMALL	W	C	N	N	B	SMALL	10.0	4	true	
W_C_N_N_C_LARGE	W	C	N	N	C	LARGE	389.0	12	true	
W_C_N_N_C_MEDIUM	W	C	N	N	C	MEDIUM	165.0	9	true	
W_C_N_N_C_SEEDSAP	W	C	N	N	C	SEEDSAP	184.0	1	true	
W_C_N_N_C_SMALL	W	C	N	N	C	SMALL	20.0	4	true	
W_C_N_N_C_VERYLARGE	W	C	N	N	C	VERYLARGE	213.0	12	true	
W_C_N_N_D_LARGE	W	C	N	N	D	LARGE	106.0	12	true	
W_C_N_N_D_MEDIUM	W	C	N	N	D	MEDIUM	99.0	9	true	
W_C_N_N_D_SEEDSAP	W	C	N	N	D	SEEDSAP	47.0	1	true	
W_C_N_N_D_SMALL	W	C	N	N	D	SMALL	48.0	4	true	
W_C_N_N_D_VERYLARGE	W	C	N	N	D	VERYLARGE	63.0	12	true	
W_C_S_C_A_LARGE	W	C	S	C	A	LARGE	41547.0	12	true	
W_C_S_C_A_MEDIUM	W	C	S	C	A	MEDIUM	5471.0	9	true	
W_C_S_C_A_SEEDSAP	W	C	S	C	A	SEEDSAP	131.0	1	true	
W_C_S_C_A_SMALL	W	C	S	C	A	SMALL	2974.0	4	true	
W_C_S_C_A_VERYLARGE	W	C	S	C	A	VERYLARGE	6020.0	12	true	
W_C_S_C_B_LARGE	W	C	S	C	B	LARGE	807.0	12	true	
W_C_S_C_B_MEDIUM	W	C	S	C	B	MEDIUM	3758.0	9	true	
W_C_S_C_B_SEEDSAP	W	C	S	C	B	SEEDSAP	892.0	1	true	
W_C_S_C_B_SMALL	W	C	S	C	B	SMALL	3337.0	4	true	
W_C_S_C_B_VERYLARGE	W	C	S	C	B	VERYLARGE	33.0	12	true	
W_C_S_C_C_LARGE	W	C	S	C	C	LARGE	6256.0	12	true	
W_C_S_C_C_MEDIUM	W	C	S	C	C	MEDIUM	3246.0	9	true	
W_C_S_C_C_SEEDSAP	W	C	S	C	C	SEEDSAP	3929.0	1	true	
W_C_S_C_C_SMALL	W	C	S	C	C	SMALL	316.0	4	true	
W_C_S_C_C_VERYLARGE	W	C	S	C	C	VERYLARGE	4975.0	12	true	
W_C_S_C_D_LARGE	W	C	S	C	D	LARGE	5722.0	12	true	
W_C_S_C_D_MEDIUM	W	C	S	C	D	MEDIUM	2888.0	9	true	
W_C_S_C_D_SEEDSAP	W	C	S	C	D	SEEDSAP	1119.0	1	true	
W_C_S_C_D_SMALL	W	C	S	C	D	SMALL	1717.0	4	true	
W_C_S_C_D_VERYLARGE	W	C	S	C	D	VERYLARGE	2029.0	12	true	
W_C_S_K_A_LARGE	W	C	S	K	A	LARGE	12415.0	12	true	
W_C_S_K_A_MEDIUM	W	C	S	K	A	MEDIUM	2577.0	9	true	
W_C_S_K_A_SEEDSAP	W	C	S	K	A	SEEDSAP	94.0	1	true	
W_C_S_K_A_SMALL	W	C	S	K	A	SMALL	1350.0	4	true	
W_C_S_K_A_VERYLARGE	W	C	S	K	A	VERYLARGE	550.0	12	true	
W_C_S_K_B_LARGE	W	C	S	K	B	LARGE	352.0	12	true	
W_C_S_K_B_MEDIUM	W	C	S	K	B	MEDIUM	4256.0	9	true	
W_C_S_K_B_SEEDSAP	W	C	S	K	B	SEEDSAP	620.0	1	true	
W_C_S_K_B_SMALL	W	C	S	K	B	SMALL	2417.0	4	true	
W_C_S_K_B_VERYLARGE	W	C	S	K	B	VERYLARGE	26.0	12	true	
W_C_S_K_C_LARGE	W	C	S	K	C	LARGE	508.0	12	true	
W_C_S_K_C_MEDIUM	W	C	S	K	C	MEDIUM	657.0	9	true	
W_C_S_K_C_SEEDSAP	W	C	S	K	C	SEEDSAP	2499.0	1	true	
W_C_S_K_C_SMALL	W	C	S	K	C	SMALL	100.0	4	true	
W_C_S_K_C_VERYLARGE	W	C	S	K	C	VERYLARGE	271.0	12	true	
W_C_S_K_D_LARGE	W	C	S	K	D	LARGE	3113.0	12	true	
W_C_S_K_D_MEDIUM	W	C	S	K	D	MEDIUM	3990.0	9	true	
W_C_S_K_D_SEEDSAP	W	C	S	K	D	SEEDSAP	602.0	1	true	
W_C_S_K_D_SMALL	W	C	S	K	D	SMALL	625.0	4	true	
W_C_S_K_D_VERYLARGE	W	C	S	K	D	VERYLARGE	511.0	12	true	
W_C_S_L_A_LARGE	W	C	S	L	A	LARGE	1793.0	12	true	
W_C_S_L_A_MEDIUM	W	C	S	L	A	MEDIUM	361.0	9	true	
W_C_S_L_A_SEEDSAP	W	C	S	L	A	SEEDSAP	15.0	1	true	
W_C_S_L_A_SMALL	W	C	S	L	A	SMALL	188.0	4	true	
W_C_S_L_A_VERYLARGE	W	C	S	L	A	VERYLARGE	170.0	12	true	
W_C_S_L_B_LARGE	W	C	S	L	B	LARGE	71.0	12	true	
W_C_S_L_B_MEDIUM	W	C	S	L	B	MEDIUM	2719.0	9	true	
W_C_S_L_B_SEEDSAP	W	C	S	L	B	SEEDSAP	115.0	1	true	
W_C_S_L_B_SMALL	W	C	S	L	B	SMALL	1128.0	4	true	
W_C_S_L_B_VERYLARGE	W	C	S	L	B	VERYLARGE	11.0	12	true	
W_C_S_L_C_LARGE	W	C	S	L	C	LARGE	211.0	12	true	
W_C_S_L_C_MEDIUM	W	C	S	L	C	MEDIUM	239.0	9	true	
W_C_S_L_C_SEEDSAP	W	C	S	L	C	SEEDSAP	639.0	1	true	
W_C_S_L_C_SMALL	W	C	S	L	C	SMALL	7.0	4	true	
W_C_S_L_C_VERYLARGE	W	C	S	L	C	VERYLARGE	114.0	12	true	
W_C_S_L_D_LARGE	W	C	S	L	D	LARGE	822.0	12	true	
W_C_S_L_D_MEDIUM	W	C	S	L	D	MEDIUM	1916.0	9	true	
W_C_S_L_D_SEEDSAP	W	C	S	L	D	SEEDSAP	113.0	1	true	
W_C_S_L_D_SMALL	W	C	S	L	D	SMALL	133.0	4	true	
W_C_S_L_D_VERYLARGE	W	C	S	L	D	VERYLARGE	213.0	12	true	
W_C_S_N_A_LARGE	W	C	S	N	A	LARGE	19535.0	12	true	
W_C_S_N_A_MEDIUM	W	C	S	N	A	MEDIUM	3662.0	9	true	
W_C_S_N_A_SEEDSAP	W	C	S	N	A	SEEDSAP	158.0	1	true	
W_C_S_N_A_SMALL	W	C	S	N	A	SMALL	2101.0	4	true	
W_C_S_N_A_VERYLARGE	W	C	S	N	A	VERYLARGE	4051.0	12	true	
W_C_S_N_B_LARGE	W	C	S	N	B	LARGE	232.0	12	true	
W_C_S_N_B_MEDIUM	W	C	S	N	B	MEDIUM	2096.0	9	true	
W_C_S_N_B_SEEDSAP	W	C	S	N	B	SEEDSAP	327.0	1	true	
W_C_S_N_B_SMALL	W	C	S	N	B	SMALL	1231.0	4	true	
W_C_S_N_B_VERYLARGE	W	C	S	N	B	VERYLARGE	27.0	12	true	
W_C_S_N_C_LARGE	W	C	S	N	C	LARGE	8490.0	12	true	
W_C_S_N_C_MEDIUM	W	C	S	N	C	MEDIUM	4708.0	9	true	
W_C_S_N_C_SEEDSAP	W	C	S	N	C	SEEDSAP	5736.0	1	true	
W_C_S_N_C_SMALL	W	C	S	N	C	SMALL	296.0	4	true	
W_C_S_N_C_VERYLARGE	W	C	S	N	C	VERYLARGE	4939.0	12	true	
W_C_S_N_D_LARGE	W	C	S	N	D	LARGE	3886.0	12	true	
W_C_S_N_D_MEDIUM	W	C	S	N	D	MEDIUM	2590.0	9	true	
W_C_S_N_D_SEEDSAP	W	C	S	N	D	SEEDSAP	1101.0	1	true	
W_C_S_N_D_SMALL	W	C	S	N	D	SMALL	1002.0	4	true	
W_C_S_N_D_VERYLARGE	W	C	S	N	D	VERYLARGE	1290.0	12	true	
