strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
MG_G_6_L_G_H	MG	G	6	L	G	H	82.0	3	true	
MG_G_6_L_G_I	MG	G	6	L	G	I	93.0	3	true	
MG_G_6_L_G_J	MG	G	6	L	G	J	170.0	3	true	
MG_G_6_L_G_K	MG	G	6	L	G	K	2477.0	3	true	
MG_G_6_L_G_M	MG	G	6	L	G	M	64.0	6	true	
MG_G_6_L_G_N	MG	G	6	L	G	N	242.0	6	true	
MG_G_6_L_G_O	MG	G	6	L	G	O	3171.0	6	true	
MG_G_6_L_G_R	MG	G	6	L	G	R	23.0	10	true	
MG_G_6_L_G_S	MG	G	6	L	G	S	40.0	10	true	
MG_G_6_L_H_F	MG	G	6	L	H	F	114.0	1	true	
MG_G_6_L_H_G	MG	G	6	L	H	G	35.0	1	true	
MG_G_6_L_H_H	MG	G	6	L	H	H	51.0	3	true	
MG_G_6_L_H_I	MG	G	6	L	H	I	136.0	3	true	
MG_G_6_L_H_J	MG	G	6	L	H	J	104.0	3	true	
MG_G_6_L_H_K	MG	G	6	L	H	K	253.0	3	true	
MG_G_6_L_H_M	MG	G	6	L	H	M	77.0	6	true	
MG_G_6_L_H_N	MG	G	6	L	H	N	331.0	6	true	
MG_G_6_L_H_O	MG	G	6	L	H	O	2320.0	6	true	
MG_G_6_L_H_S	MG	G	6	L	H	S	53.0	10	true	
MG_G_6_L_I_G	MG	G	6	L	I	G	3045.0	1	true	
MG_G_6_L_I_H	MG	G	6	L	I	H	178.0	3	true	
MG_G_6_L_I_I	MG	G	6	L	I	I	363.0	3	true	
MG_G_6_L_I_J	MG	G	6	L	I	J	839.0	3	true	
MG_G_6_L_I_K	MG	G	6	L	I	K	8400.0	3	true	
MG_G_6_L_I_L	MG	G	6	L	I	L	52.0	6	true	
MG_G_6_L_I_M	MG	G	6	L	I	M	137.0	6	true	
MG_G_6_L_I_N	MG	G	6	L	I	N	564.0	6	true	
MG_G_6_L_I_O	MG	G	6	L	I	O	12075.0	6	true	
MG_G_6_L_I_Q	MG	G	6	L	I	Q	10.0	10	true	
MG_G_6_L_I_R	MG	G	6	L	I	R	31.0	10	true	
MG_G_6_L_I_S	MG	G	6	L	I	S	127.0	10	true	
MG_G_6_O_D_F	MG	G	6	O	D	F	1629.0	1	true	
MG_G_6_O_D_G	MG	G	6	O	D	G	22.0	1	true	
MG_G_6_O_D_H	MG	G	6	O	D	H	94.0	3	true	
MG_G_6_O_D_I	MG	G	6	O	D	I	107.0	3	true	
MG_G_6_O_D_J	MG	G	6	O	D	J	85.0	3	true	
MG_G_6_O_D_K	MG	G	6	O	D	K	156.0	3	true	
MG_G_6_O_D_L	MG	G	6	O	D	L	29.0	6	true	
MG_G_6_O_D_M	MG	G	6	O	D	M	122.0	6	true	
MG_G_6_O_D_N	MG	G	6	O	D	N	298.0	6	true	
MG_G_6_O_D_O	MG	G	6	O	D	O	1272.0	6	true	
MG_G_6_O_D_R	MG	G	6	O	D	R	39.0	10	true	
MG_G_6_O_D_S	MG	G	6	O	D	S	87.0	10	true	
MG_G_6_O_E_G	MG	G	6	O	E	G	87.0	1	true	
MG_G_6_O_E_K	MG	G	6	O	E	K	191.0	3	true	
MG_G_6_O_E_O	MG	G	6	O	E	O	204.0	6	true	
MG_G_6_O_F_M	MG	G	6	O	F	M	36.0	6	true	
MG_G_6_O_F_N	MG	G	6	O	F	N	59.0	6	true	
MG_G_6_O_F_O	MG	G	6	O	F	O	326.0	6	true	
MG_G_6_O_F_Q	MG	G	6	O	F	Q	10.0	10	true	
MG_G_6_O_F_R	MG	G	6	O	F	R	31.0	10	true	
MG_G_6_O_F_S	MG	G	6	O	F	S	65.0	10	true	
MG_G_6_O_G_F	MG	G	6	O	G	F	669.0	1	true	
MG_G_6_O_G_G	MG	G	6	O	G	G	1193.0	1	true	
MG_G_6_O_G_H	MG	G	6	O	G	H	38.0	3	true	
MG_G_6_O_G_I	MG	G	6	O	G	I	209.0	3	true	
MG_G_6_O_G_J	MG	G	6	O	G	J	947.0	3	true	
MG_G_6_O_G_K	MG	G	6	O	G	K	3251.0	3	true	
MG_G_6_O_G_N	MG	G	6	O	G	N	89.0	6	true	
MG_G_6_O_G_O	MG	G	6	O	G	O	1245.0	6	true	
MG_G_6_O_H_F	MG	G	6	O	H	F	1760.0	1	true	
MG_G_6_O_H_L	MG	G	6	O	H	L	14.0	6	true	
MG_G_6_O_H_O	MG	G	6	O	H	O	152.0	6	true	
MG_G_6_O_I_F	MG	G	6	O	I	F	86.0	1	true	
MG_G_6_O_I_G	MG	G	6	O	I	G	299.0	1	true	
MG_G_6_O_I_J	MG	G	6	O	I	J	180.0	3	true	
MG_G_6_O_I_K	MG	G	6	O	I	K	257.0	3	true	
MG_G_6_O_I_N	MG	G	6	O	I	N	67.0	6	true	
MG_G_6_O_I_O	MG	G	6	O	I	O	82.0	6	true	
MG_l_1_B_D_F	MG	l	1	B	D	F	182.0	1	true	
MG_l_1_B_D_G	MG	l	1	B	D	G	65.0	1	true	
MG_l_1_B_D_H	MG	l	1	B	D	H	421.0	3	true	
MG_l_1_B_D_I	MG	l	1	B	D	I	401.0	3	true	
MG_l_1_B_D_J	MG	l	1	B	D	J	168.0	3	true	
MG_l_1_B_D_K	MG	l	1	B	D	K	439.0	3	true	
MG_l_1_B_D_L	MG	l	1	B	D	L	143.0	6	true	
MG_l_1_B_D_M	MG	l	1	B	D	M	708.0	6	true	
MG_l_1_B_D_N	MG	l	1	B	D	N	1547.0	6	true	
MG_l_1_B_D_O	MG	l	1	B	D	O	5885.0	6	true	
MG_l_1_B_D_R	MG	l	1	B	D	R	115.0	10	true	
MG_l_1_B_D_S	MG	l	1	B	D	S	115.0	10	true	
MG_l_1_B_E_H	MG	l	1	B	E	H	49.0	3	true	
MG_l_1_B_E_I	MG	l	1	B	E	I	62.0	3	true	
MG_l_1_B_E_K	MG	l	1	B	E	K	223.0	3	true	
MG_l_1_B_E_L	MG	l	1	B	E	L	107.0	6	true	
MG_l_1_B_E_M	MG	l	1	B	E	M	41.0	6	true	
MG_l_1_B_E_O	MG	l	1	B	E	O	1398.0	6	true	
MG_l_1_B_F_G	MG	l	1	B	F	G	207.0	1	true	
MG_l_1_B_F_H	MG	l	1	B	F	H	336.0	3	true	
MG_l_1_B_F_I	MG	l	1	B	F	I	466.0	3	true	
MG_l_1_B_F_J	MG	l	1	B	F	J	413.0	3	true	
MG_l_1_B_F_K	MG	l	1	B	F	K	899.0	3	true	
MG_l_1_B_F_L	MG	l	1	B	F	L	188.0	6	true	
MG_l_1_B_F_M	MG	l	1	B	F	M	867.0	6	true	
MG_l_1_B_F_N	MG	l	1	B	F	N	2900.0	6	true	
MG_l_1_B_F_O	MG	l	1	B	F	O	17067.0	6	true	
MG_l_1_B_F_Q	MG	l	1	B	F	Q	92.0	10	true	
MG_l_1_B_F_R	MG	l	1	B	F	R	504.0	10	true	
MG_l_1_B_F_S	MG	l	1	B	F	S	574.0	10	true	
MG_l_1_B_G_G	MG	l	1	B	G	G	25.0	1	true	
MG_l_1_B_G_H	MG	l	1	B	G	H	29.0	3	true	
MG_l_1_B_G_I	MG	l	1	B	G	I	109.0	3	true	
MG_l_1_B_G_J	MG	l	1	B	G	J	211.0	3	true	
MG_l_1_B_G_K	MG	l	1	B	G	K	1483.0	3	true	
MG_l_1_B_G_L	MG	l	1	B	G	L	42.0	6	true	
MG_l_1_B_G_M	MG	l	1	B	G	M	121.0	6	true	
MG_l_1_B_G_N	MG	l	1	B	G	N	984.0	6	true	
MG_l_1_B_G_O	MG	l	1	B	G	O	11379.0	6	true	
MG_l_1_B_G_S	MG	l	1	B	G	S	20.0	10	true	
MG_l_1_B_H_F	MG	l	1	B	H	F	857.0	1	true	
MG_l_1_B_H_H	MG	l	1	B	H	H	552.0	3	true	
MG_l_1_B_H_I	MG	l	1	B	H	I	683.0	3	true	
MG_l_1_B_H_J	MG	l	1	B	H	J	206.0	3	true	
MG_l_1_B_H_K	MG	l	1	B	H	K	305.0	3	true	
MG_l_1_B_H_L	MG	l	1	B	H	L	235.0	6	true	
MG_l_1_B_H_M	MG	l	1	B	H	M	1190.0	6	true	
MG_l_1_B_H_N	MG	l	1	B	H	N	4315.0	6	true	
MG_l_1_B_H_O	MG	l	1	B	H	O	17123.0	6	true	
MG_l_1_B_H_Q	MG	l	1	B	H	Q	36.0	10	true	
MG_l_1_B_H_R	MG	l	1	B	H	R	269.0	10	true	
MG_l_1_B_H_S	MG	l	1	B	H	S	529.0	10	true	
MG_l_1_B_I_F	MG	l	1	B	I	F	24.0	1	true	
MG_l_1_B_I_G	MG	l	1	B	I	G	98.0	1	true	
MG_l_1_B_I_H	MG	l	1	B	I	H	876.0	3	true	
MG_l_1_B_I_I	MG	l	1	B	I	I	1043.0	3	true	
MG_l_1_B_I_J	MG	l	1	B	I	J	661.0	3	true	
MG_l_1_B_I_K	MG	l	1	B	I	K	5187.0	3	true	
MG_l_1_B_I_L	MG	l	1	B	I	L	481.0	6	true	
MG_l_1_B_I_M	MG	l	1	B	I	M	2173.0	6	true	
MG_l_1_B_I_N	MG	l	1	B	I	N	8026.0	6	true	
MG_l_1_B_I_O	MG	l	1	B	I	O	44539.0	6	true	
MG_l_1_B_I_Q	MG	l	1	B	I	Q	96.0	10	true	
MG_l_1_B_I_R	MG	l	1	B	I	R	308.0	10	true	
MG_l_1_B_I_S	MG	l	1	B	I	S	783.0	10	true	
MG_l_1_G_D_F	MG	l	1	G	D	F	2991.0	1	true	
MG_l_1_G_D_H	MG	l	1	G	D	H	335.0	3	true	
MG_l_1_G_D_I	MG	l	1	G	D	I	175.0	3	true	
MG_l_1_G_D_J	MG	l	1	G	D	J	30.0	3	true	
MG_l_1_G_D_K	MG	l	1	G	D	K	126.0	3	true	
MG_l_1_G_D_L	MG	l	1	G	D	L	30.0	6	true	
MG_l_1_G_D_M	MG	l	1	G	D	M	403.0	6	true	
MG_l_1_G_D_N	MG	l	1	G	D	N	951.0	6	true	
MG_l_1_G_D_O	MG	l	1	G	D	O	2765.0	6	true	
MG_l_1_G_D_Q	MG	l	1	G	D	Q	20.0	10	true	
MG_l_1_G_D_R	MG	l	1	G	D	R	105.0	10	true	
MG_l_1_G_D_S	MG	l	1	G	D	S	76.0	10	true	
MG_l_1_G_E_K	MG	l	1	G	E	K	449.0	3	true	
MG_l_1_G_E_N	MG	l	1	G	E	N	44.0	6	true	
MG_l_1_G_E_O	MG	l	1	G	E	O	817.0	6	true	
MG_l_1_G_F_L	MG	l	1	G	F	L	21.0	6	true	
MG_l_1_G_F_N	MG	l	1	G	F	N	48.0	6	true	
MG_l_1_G_F_O	MG	l	1	G	F	O	384.0	6	true	
MG_l_1_G_G_G	MG	l	1	G	G	G	49.0	1	true	
MG_l_1_G_G_H	MG	l	1	G	G	H	128.0	3	true	
MG_l_1_G_G_I	MG	l	1	G	G	I	38.0	3	true	
MG_l_1_G_G_J	MG	l	1	G	G	J	21.0	3	true	
MG_l_1_G_G_K	MG	l	1	G	G	K	616.0	3	true	
MG_l_1_G_G_L	MG	l	1	G	G	L	122.0	6	true	
MG_l_1_G_G_M	MG	l	1	G	G	M	172.0	6	true	
MG_l_1_G_G_N	MG	l	1	G	G	N	76.0	6	true	
MG_l_1_G_G_O	MG	l	1	G	G	O	571.0	6	true	
MG_l_1_G_H_F	MG	l	1	G	H	F	7373.0	1	true	
MG_l_1_G_H_H	MG	l	1	G	H	H	602.0	3	true	
MG_l_1_G_H_I	MG	l	1	G	H	I	1091.0	3	true	
MG_l_1_G_H_J	MG	l	1	G	H	J	386.0	3	true	
MG_l_1_G_H_K	MG	l	1	G	H	K	155.0	3	true	
MG_l_1_G_H_L	MG	l	1	G	H	L	141.0	6	true	
MG_l_1_G_H_M	MG	l	1	G	H	M	962.0	6	true	
MG_l_1_G_H_N	MG	l	1	G	H	N	1787.0	6	true	
MG_l_1_G_H_O	MG	l	1	G	H	O	2021.0	6	true	
MG_l_1_G_H_R	MG	l	1	G	H	R	25.0	10	true	
MG_l_1_G_I_F	MG	l	1	G	I	F	2634.0	1	true	
MG_l_1_G_I_G	MG	l	1	G	I	G	43.0	1	true	
MG_l_1_G_I_H	MG	l	1	G	I	H	4169.0	3	true	
MG_l_1_G_I_I	MG	l	1	G	I	I	5295.0	3	true	
MG_l_1_G_I_J	MG	l	1	G	I	J	2806.0	3	true	
MG_l_1_G_I_K	MG	l	1	G	I	K	2547.0	3	true	
MG_l_1_G_I_L	MG	l	1	G	I	L	1097.0	6	true	
MG_l_1_G_I_M	MG	l	1	G	I	M	6507.0	6	true	
MG_l_1_G_I_N	MG	l	1	G	I	N	15326.0	6	true	
MG_l_1_G_I_O	MG	l	1	G	I	O	25813.0	6	true	
MG_l_1_G_I_Q	MG	l	1	G	I	Q	44.0	10	true	
MG_l_1_G_I_R	MG	l	1	G	I	R	172.0	10	true	
MG_l_1_G_I_S	MG	l	1	G	I	S	297.0	10	true	
MG_l_1_L_D_F	MG	l	1	L	D	F	32.0	1	true	
MG_l_1_L_D_H	MG	l	1	L	D	H	38.0	3	true	
MG_l_1_L_D_I	MG	l	1	L	D	I	52.0	3	true	
MG_l_1_L_D_K	MG	l	1	L	D	K	38.0	3	true	
MG_l_1_L_D_M	MG	l	1	L	D	M	67.0	6	true	
MG_l_1_L_D_N	MG	l	1	L	D	N	257.0	6	true	
MG_l_1_L_D_O	MG	l	1	L	D	O	438.0	6	true	
MG_l_1_L_D_Q	MG	l	1	L	D	Q	17.0	10	true	
MG_l_1_L_D_R	MG	l	1	L	D	R	49.0	10	true	
MG_l_1_L_D_S	MG	l	1	L	D	S	36.0	10	true	
MG_l_1_L_E_O	MG	l	1	L	E	O	321.0	6	true	
MG_l_1_L_F_H	MG	l	1	L	F	H	55.0	3	true	
MG_l_1_L_F_I	MG	l	1	L	F	I	48.0	3	true	
MG_l_1_L_F_J	MG	l	1	L	F	J	32.0	3	true	
MG_l_1_L_F_K	MG	l	1	L	F	K	55.0	3	true	
MG_l_1_L_F_M	MG	l	1	L	F	M	170.0	6	true	
MG_l_1_L_F_N	MG	l	1	L	F	N	449.0	6	true	
MG_l_1_L_F_O	MG	l	1	L	F	O	1385.0	6	true	
MG_l_1_L_F_Q	MG	l	1	L	F	Q	42.0	10	true	
MG_l_1_L_F_R	MG	l	1	L	F	R	101.0	10	true	
MG_l_1_L_F_S	MG	l	1	L	F	S	112.0	10	true	
MG_l_1_L_G_G	MG	l	1	L	G	G	15.0	1	true	
MG_l_1_L_G_I	MG	l	1	L	G	I	20.0	3	true	
MG_l_1_L_G_J	MG	l	1	L	G	J	92.0	3	true	
MG_l_1_L_G_K	MG	l	1	L	G	K	23.0	3	true	
MG_l_1_L_G_M	MG	l	1	L	G	M	37.0	6	true	
MG_l_1_L_G_N	MG	l	1	L	G	N	102.0	6	true	
MG_l_1_L_G_O	MG	l	1	L	G	O	1097.0	6	true	
MG_l_1_L_H_F	MG	l	1	L	H	F	93.0	1	true	
MG_l_1_L_H_H	MG	l	1	L	H	H	57.0	3	true	
MG_l_1_L_H_I	MG	l	1	L	H	I	35.0	3	true	
MG_l_1_L_H_L	MG	l	1	L	H	L	29.0	6	true	
MG_l_1_L_H_M	MG	l	1	L	H	M	172.0	6	true	
MG_l_1_L_H_N	MG	l	1	L	H	N	558.0	6	true	
MG_l_1_L_H_O	MG	l	1	L	H	O	1744.0	6	true	
MG_l_1_L_H_Q	MG	l	1	L	H	Q	22.0	10	true	
MG_l_1_L_H_R	MG	l	1	L	H	R	76.0	10	true	
MG_l_1_L_H_S	MG	l	1	L	H	S	115.0	10	true	
MG_l_1_L_I_H	MG	l	1	L	I	H	66.0	3	true	
MG_l_1_L_I_I	MG	l	1	L	I	I	97.0	3	true	
MG_l_1_L_I_J	MG	l	1	L	I	J	52.0	3	true	
MG_l_1_L_I_K	MG	l	1	L	I	K	297.0	3	true	
MG_l_1_L_I_L	MG	l	1	L	I	L	30.0	6	true	
MG_l_1_L_I_M	MG	l	1	L	I	M	198.0	6	true	
MG_l_1_L_I_N	MG	l	1	L	I	N	698.0	6	true	
MG_l_1_L_I_O	MG	l	1	L	I	O	3291.0	6	true	
MG_l_1_L_I_Q	MG	l	1	L	I	Q	12.0	10	true	
MG_l_1_L_I_R	MG	l	1	L	I	R	52.0	10	true	
MG_l_1_O_D_F	MG	l	1	O	D	F	352.0	1	true	
MG_l_1_O_D_H	MG	l	1	O	D	H	36.0	3	true	
MG_l_1_O_D_I	MG	l	1	O	D	I	34.0	3	true	
MG_l_1_O_D_K	MG	l	1	O	D	K	27.0	3	true	
MG_l_1_O_D_M	MG	l	1	O	D	M	74.0	6	true	
MG_l_1_O_D_N	MG	l	1	O	D	N	171.0	6	true	
MG_l_1_O_D_O	MG	l	1	O	D	O	322.0	6	true	
MG_l_1_O_E_O	MG	l	1	O	E	O	153.0	6	true	
MG_l_1_O_F_O	MG	l	1	O	F	O	29.0	6	true	
MG_l_1_O_G_F	MG	l	1	O	G	F	299.0	1	true	
MG_l_1_O_G_I	MG	l	1	O	G	I	32.0	3	true	
MG_l_1_O_G_K	MG	l	1	O	G	K	68.0	3	true	
MG_l_1_O_G_M	MG	l	1	O	G	M	50.0	6	true	
MG_l_1_O_G_O	MG	l	1	O	G	O	143.0	6	true	
MG_l_1_O_H_F	MG	l	1	O	H	F	1376.0	1	true	
MG_l_1_O_H_H	MG	l	1	O	H	H	53.0	3	true	
MG_l_1_O_H_I	MG	l	1	O	H	I	59.0	3	true	
MG_l_1_O_H_M	MG	l	1	O	H	M	73.0	6	true	
MG_l_1_O_H_N	MG	l	1	O	H	N	114.0	6	true	
MG_l_1_O_H_O	MG	l	1	O	H	O	66.0	6	true	
MG_l_1_O_I_F	MG	l	1	O	I	F	402.0	1	true	
MG_l_1_O_I_H	MG	l	1	O	I	H	265.0	3	true	
MG_l_1_O_I_I	MG	l	1	O	I	I	213.0	3	true	
MG_l_1_O_I_J	MG	l	1	O	I	J	43.0	3	true	
MG_l_1_O_I_K	MG	l	1	O	I	K	44.0	3	true	
MG_l_1_O_I_L	MG	l	1	O	I	L	98.0	6	true	
MG_l_1_O_I_M	MG	l	1	O	I	M	356.0	6	true	
MG_l_1_O_I_N	MG	l	1	O	I	N	1139.0	6	true	
MG_l_1_O_I_O	MG	l	1	O	I	O	971.0	6	true	
MG_l_1_O_I_S	MG	l	1	O	I	S	50.0	10	true	
MG_l_2_B_D_G	MG	l	2	B	D	G	29.0	1	true	
MG_l_2_B_D_H	MG	l	2	B	D	H	759.0	3	true	
MG_l_2_B_D_I	MG	l	2	B	D	I	640.0	3	true	
MG_l_2_B_D_J	MG	l	2	B	D	J	138.0	3	true	
MG_l_2_B_D_K	MG	l	2	B	D	K	129.0	3	true	
MG_l_2_B_D_L	MG	l	2	B	D	L	167.0	6	true	
MG_l_2_B_D_M	MG	l	2	B	D	M	852.0	6	true	
MG_l_2_B_D_N	MG	l	2	B	D	N	1952.0	6	true	
MG_l_2_B_D_O	MG	l	2	B	D	O	5592.0	6	true	
MG_l_2_B_D_Q	MG	l	2	B	D	Q	53.0	10	true	
MG_l_2_B_D_R	MG	l	2	B	D	R	271.0	10	true	
MG_l_2_B_D_S	MG	l	2	B	D	S	634.0	10	true	
MG_l_2_B_E_G	MG	l	2	B	E	G	45.0	1	true	
MG_l_2_B_E_J	MG	l	2	B	E	J	48.0	3	true	
MG_l_2_B_E_K	MG	l	2	B	E	K	106.0	3	true	
MG_l_2_B_E_L	MG	l	2	B	E	L	23.0	6	true	
MG_l_2_B_E_N	MG	l	2	B	E	N	65.0	6	true	
MG_l_2_B_E_O	MG	l	2	B	E	O	1298.0	6	true	
MG_l_2_B_F_G	MG	l	2	B	F	G	57.0	1	true	
MG_l_2_B_F_H	MG	l	2	B	F	H	563.0	3	true	
MG_l_2_B_F_I	MG	l	2	B	F	I	598.0	3	true	
MG_l_2_B_F_J	MG	l	2	B	F	J	407.0	3	true	
MG_l_2_B_F_K	MG	l	2	B	F	K	514.0	3	true	
MG_l_2_B_F_L	MG	l	2	B	F	L	220.0	6	true	
MG_l_2_B_F_M	MG	l	2	B	F	M	1296.0	6	true	
MG_l_2_B_F_N	MG	l	2	B	F	N	5502.0	6	true	
MG_l_2_B_F_O	MG	l	2	B	F	O	15008.0	6	true	
MG_l_2_B_F_Q	MG	l	2	B	F	Q	147.0	10	true	
MG_l_2_B_F_R	MG	l	2	B	F	R	1066.0	10	true	
MG_l_2_B_F_S	MG	l	2	B	F	S	1974.0	10	true	
MG_l_2_B_G_G	MG	l	2	B	G	G	129.0	1	true	
MG_l_2_B_G_H	MG	l	2	B	G	H	48.0	3	true	
MG_l_2_B_G_I	MG	l	2	B	G	I	93.0	3	true	
MG_l_2_B_G_J	MG	l	2	B	G	J	379.0	3	true	
MG_l_2_B_G_K	MG	l	2	B	G	K	706.0	3	true	
MG_l_2_B_G_L	MG	l	2	B	G	L	50.0	6	true	
MG_l_2_B_G_M	MG	l	2	B	G	M	128.0	6	true	
MG_l_2_B_G_N	MG	l	2	B	G	N	1214.0	6	true	
MG_l_2_B_G_O	MG	l	2	B	G	O	7227.0	6	true	
MG_l_2_B_G_R	MG	l	2	B	G	R	40.0	10	true	
MG_l_2_B_G_S	MG	l	2	B	G	S	45.0	10	true	
MG_l_2_B_H_F	MG	l	2	B	H	F	104.0	1	true	
MG_l_2_B_H_H	MG	l	2	B	H	H	466.0	3	true	
MG_l_2_B_H_I	MG	l	2	B	H	I	395.0	3	true	
MG_l_2_B_H_J	MG	l	2	B	H	J	296.0	3	true	
MG_l_2_B_H_K	MG	l	2	B	H	K	162.0	3	true	
MG_l_2_B_H_L	MG	l	2	B	H	L	230.0	6	true	
MG_l_2_B_H_M	MG	l	2	B	H	M	861.0	6	true	
MG_l_2_B_H_N	MG	l	2	B	H	N	3003.0	6	true	
MG_l_2_B_H_O	MG	l	2	B	H	O	10522.0	6	true	
MG_l_2_B_H_R	MG	l	2	B	H	R	149.0	10	true	
MG_l_2_B_H_S	MG	l	2	B	H	S	377.0	10	true	
MG_l_2_B_I_G	MG	l	2	B	I	G	567.0	1	true	
MG_l_2_B_I_H	MG	l	2	B	I	H	563.0	3	true	
MG_l_2_B_I_I	MG	l	2	B	I	I	669.0	3	true	
MG_l_2_B_I_J	MG	l	2	B	I	J	1179.0	3	true	
MG_l_2_B_I_K	MG	l	2	B	I	K	2494.0	3	true	
MG_l_2_B_I_L	MG	l	2	B	I	L	171.0	6	true	
MG_l_2_B_I_M	MG	l	2	B	I	M	1088.0	6	true	
MG_l_2_B_I_N	MG	l	2	B	I	N	5962.0	6	true	
MG_l_2_B_I_O	MG	l	2	B	I	O	22443.0	6	true	
MG_l_2_B_I_Q	MG	l	2	B	I	Q	33.0	10	true	
MG_l_2_B_I_R	MG	l	2	B	I	R	256.0	10	true	
MG_l_2_B_I_S	MG	l	2	B	I	S	500.0	10	true	
MG_l_2_G_D_F	MG	l	2	G	D	F	273.0	1	true	
MG_l_2_G_D_H	MG	l	2	G	D	H	657.0	3	true	
MG_l_2_G_D_I	MG	l	2	G	D	I	430.0	3	true	
MG_l_2_G_D_J	MG	l	2	G	D	J	133.0	3	true	
MG_l_2_G_D_K	MG	l	2	G	D	K	146.0	3	true	
MG_l_2_G_D_L	MG	l	2	G	D	L	54.0	6	true	
MG_l_2_G_D_M	MG	l	2	G	D	M	451.0	6	true	
MG_l_2_G_D_N	MG	l	2	G	D	N	1804.0	6	true	
MG_l_2_G_D_O	MG	l	2	G	D	O	3978.0	6	true	
MG_l_2_G_D_Q	MG	l	2	G	D	Q	19.0	10	true	
MG_l_2_G_D_R	MG	l	2	G	D	R	96.0	10	true	
MG_l_2_G_D_S	MG	l	2	G	D	S	180.0	10	true	
MG_l_2_G_E_H	MG	l	2	G	E	H	32.0	3	true	
MG_l_2_G_E_J	MG	l	2	G	E	J	81.0	3	true	
MG_l_2_G_E_K	MG	l	2	G	E	K	186.0	3	true	
MG_l_2_G_E_M	MG	l	2	G	E	M	30.0	6	true	
MG_l_2_G_E_N	MG	l	2	G	E	N	40.0	6	true	
MG_l_2_G_E_O	MG	l	2	G	E	O	1118.0	6	true	
MG_l_2_G_F_K	MG	l	2	G	F	K	37.0	3	true	
MG_l_2_G_F_O	MG	l	2	G	F	O	345.0	6	true	
MG_l_2_G_G_G	MG	l	2	G	G	G	132.0	1	true	
MG_l_2_G_G_I	MG	l	2	G	G	I	35.0	3	true	
MG_l_2_G_G_J	MG	l	2	G	G	J	23.0	3	true	
MG_l_2_G_G_K	MG	l	2	G	G	K	259.0	3	true	
MG_l_2_G_G_M	MG	l	2	G	G	M	30.0	6	true	
MG_l_2_G_G_O	MG	l	2	G	G	O	391.0	6	true	
MG_l_2_G_H_F	MG	l	2	G	H	F	929.0	1	true	
MG_l_2_G_H_H	MG	l	2	G	H	H	156.0	3	true	
MG_l_2_G_H_I	MG	l	2	G	H	I	194.0	3	true	
MG_l_2_G_H_J	MG	l	2	G	H	J	88.0	3	true	
MG_l_2_G_H_K	MG	l	2	G	H	K	40.0	3	true	
MG_l_2_G_H_L	MG	l	2	G	H	L	23.0	6	true	
MG_l_2_G_H_M	MG	l	2	G	H	M	82.0	6	true	
MG_l_2_G_H_N	MG	l	2	G	H	N	190.0	6	true	
MG_l_2_G_H_O	MG	l	2	G	H	O	562.0	6	true	
MG_l_2_G_I_F	MG	l	2	G	I	F	203.0	1	true	
MG_l_2_G_I_H	MG	l	2	G	I	H	1006.0	3	true	
MG_l_2_G_I_I	MG	l	2	G	I	I	811.0	3	true	
MG_l_2_G_I_J	MG	l	2	G	I	J	690.0	3	true	
MG_l_2_G_I_K	MG	l	2	G	I	K	424.0	3	true	
MG_l_2_G_I_L	MG	l	2	G	I	L	118.0	6	true	
MG_l_2_G_I_M	MG	l	2	G	I	M	953.0	6	true	
MG_l_2_G_I_N	MG	l	2	G	I	N	2324.0	6	true	
MG_l_2_G_I_O	MG	l	2	G	I	O	6009.0	6	true	
MG_l_2_G_I_S	MG	l	2	G	I	S	57.0	10	true	
MG_l_2_L_D_G	MG	l	2	L	D	G	119.0	1	true	
MG_l_2_L_D_H	MG	l	2	L	D	H	420.0	3	true	
MG_l_2_L_D_I	MG	l	2	L	D	I	274.0	3	true	
MG_l_2_L_D_J	MG	l	2	L	D	J	99.0	3	true	
MG_l_2_L_D_K	MG	l	2	L	D	K	127.0	3	true	
MG_l_2_L_D_L	MG	l	2	L	D	L	31.0	6	true	
MG_l_2_L_D_M	MG	l	2	L	D	M	237.0	6	true	
MG_l_2_L_D_N	MG	l	2	L	D	N	459.0	6	true	
MG_l_2_L_D_O	MG	l	2	L	D	O	1330.0	6	true	
MG_l_2_L_D_Q	MG	l	2	L	D	Q	29.0	10	true	
MG_l_2_L_D_R	MG	l	2	L	D	R	126.0	10	true	
MG_l_2_L_D_S	MG	l	2	L	D	S	165.0	10	true	
MG_l_2_L_E_G	MG	l	2	L	E	G	67.0	1	true	
MG_l_2_L_E_J	MG	l	2	L	E	J	24.0	3	true	
MG_l_2_L_E_K	MG	l	2	L	E	K	73.0	3	true	
MG_l_2_L_E_N	MG	l	2	L	E	N	25.0	6	true	
MG_l_2_L_E_O	MG	l	2	L	E	O	133.0	6	true	
MG_l_2_L_F_G	MG	l	2	L	F	G	115.0	1	true	
MG_l_2_L_F_H	MG	l	2	L	F	H	229.0	3	true	
MG_l_2_L_F_I	MG	l	2	L	F	I	287.0	3	true	
MG_l_2_L_F_J	MG	l	2	L	F	J	179.0	3	true	
MG_l_2_L_F_K	MG	l	2	L	F	K	212.0	3	true	
MG_l_2_L_F_L	MG	l	2	L	F	L	29.0	6	true	
MG_l_2_L_F_M	MG	l	2	L	F	M	456.0	6	true	
