index	name	value	reduced_cost
91123	xMS_B,N,N,H,C,L,0,1	2.13	0.0
91124	xMS_B,N,N,H,C,L,0,2	2.13	0.0
91125	xMS_B,N,N,H,C,L,0,3	2.13	0.0
91126	xMS_B,N,N,H,C,L,0,4	2.13	0.0
91127	xMS_B,N,N,H,C,L,0,5	2.13	0.0
91148	xMS_B,N,N,C,P,M,0,1	27.27	0.0
91149	xMS_B,N,N,C,P,M,0,2	27.27	0.0
91150	xMS_B,N,N,C,P,M,0,3	27.27	0.0
91151	xMS_B,N,N,C,P,M,0,4	27.27	0.0
91152	xMS_B,N,N,C,P,M,0,5	27.27	0.0
91173	xMS_B,N,N,C,P,L,0,1	38.04	0.0
91174	xMS_B,N,N,C,P,L,0,2	38.04	0.0
91175	xMS_B,N,N,C,P,L,0,3	38.04	0.0
91176	xMS_B,N,N,C,P,L,0,4	38.04	0.0
91177	xMS_B,N,N,C,P,L,0,5	38.04	0.0
91198	xMS_B,N,N,C,D,S,0,1	2.52	0.0
91199	xMS_B,N,N,C,D,S,0,2	2.52	0.0
91200	xMS_B,N,N,C,D,S,0,3	2.52	0.0
91201	xMS_B,N,N,C,D,S,0,4	2.52	0.0
91202	xMS_B,N,N,C,D,S,0,5	2.52	0.0
91223	xMS_B,N,N,C,D,M,0,1	16.2	0.0
91224	xMS_B,N,N,C,D,M,0,2	16.2	0.0
91225	xMS_B,N,N,C,D,M,0,3	16.2	0.0
91226	xMS_B,N,N,C,D,M,0,4	16.2	0.0
91227	xMS_B,N,N,C,D,M,0,5	16.2	0.0
91248	xMS_B,N,N,C,D,L,0,1	51.75	0.0
91249	xMS_B,N,N,C,D,L,0,2	51.75	0.0
91250	xMS_B,N,N,C,D,L,0,3	51.75	0.0
91251	xMS_B,N,N,C,D,L,0,4	51.75	0.0
91252	xMS_B,N,N,C,D,L,0,5	51.75	0.0
91273	xMS_B,N,N,C,W,S,0,1	3.21	0.0
91274	xMS_B,N,N,C,W,S,0,2	3.21	0.0
91275	xMS_B,N,N,C,W,S,0,3	3.21	0.0
91276	xMS_B,N,N,C,W,S,0,4	3.21	0.0
91277	xMS_B,N,N,C,W,S,0,5	3.21	0.0
91298	xMS_B,N,N,C,W,P,0,1	9.3	0.0
91299	xMS_B,N,N,C,W,P,0,2	9.3	0.0
91300	xMS_B,N,N,C,W,P,0,3	9.3	0.0
91301	xMS_B,N,N,C,W,P,0,4	9.3	0.0
91302	xMS_B,N,N,C,W,P,0,5	9.3	0.0
91323	xMS_B,N,N,C,W,M,0,1	49.92	0.0
91324	xMS_B,N,N,C,W,M,0,2	49.92	0.0
91325	xMS_B,N,N,C,W,M,0,3	49.92	0.0
91326	xMS_B,N,N,C,W,M,0,4	49.92	0.0
91327	xMS_B,N,N,C,W,M,0,5	49.92	0.0
91348	xMS_B,N,N,C,W,L,0,1	128.97	0.0
91349	xMS_B,N,N,C,W,L,0,2	128.97	0.0
91350	xMS_B,N,N,C,W,L,0,3	128.97	0.0
91351	xMS_B,N,N,C,W,L,0,4	128.97	0.0
91352	xMS_B,N,N,C,W,L,0,5	128.97	0.0
91373	xMS_B,N,N,C,C,S,0,1	2.91	0.0
91374	xMS_B,N,N,C,C,S,0,2	2.91	0.0
91375	xMS_B,N,N,C,C,S,0,3	2.91	0.0
91376	xMS_B,N,N,C,C,S,0,4	2.91	0.0
91377	xMS_B,N,N,C,C,S,0,5	2.91	0.0
91398	xMS_B,N,N,C,C,P,0,1	19.53	0.0
91399	xMS_B,N,N,C,C,P,0,2	19.53	0.0
91400	xMS_B,N,N,C,C,P,0,3	19.53	0.0
91401	xMS_B,N,N,C,C,P,0,4	19.53	0.0
91402	xMS_B,N,N,C,C,P,0,5	19.53	0.0
91423	xMS_B,N,N,C,C,M,0,1	40.59	0.0
91424	xMS_B,N,N,C,C,M,0,2	40.59	0.0
91425	xMS_B,N,N,C,C,M,0,3	40.59	0.0
91426	xMS_B,N,N,C,C,M,0,4	40.59	0.0
91427	xMS_B,N,N,C,C,M,0,5	40.59	0.0
91448	xMS_B,N,N,C,C,L,0,1	123.63	0.0
91449	xMS_B,N,N,C,C,L,0,2	123.63	0.0
91450	xMS_B,N,N,C,C,L,0,3	123.63	0.0
91451	xMS_B,N,N,C,C,L,0,4	123.63	0.0
91452	xMS_B,N,N,C,C,L,0,5	123.63	0.0
91473	xMS_B,N,N,C,I,M,0,1	1.83	0.0
91474	xMS_B,N,N,C,I,M,0,2	1.83	0.0
91475	xMS_B,N,N,C,I,M,0,3	1.83	0.0
91476	xMS_B,N,N,C,I,M,0,4	1.83	0.0
91477	xMS_B,N,N,C,I,M,0,5	1.83	0.0
91498	xMS_B,N,N,C,I,L,0,1	7.41	0.0
91499	xMS_B,N,N,C,I,L,0,2	7.41	0.0
91500	xMS_B,N,N,C,I,L,0,3	7.41	0.0
91501	xMS_B,N,N,C,I,L,0,4	7.41	0.0
91502	xMS_B,N,N,C,I,L,0,5	7.41	0.0
91523	xMS_B,N,N,C,A,P,0,1	1.92	0.0
91524	xMS_B,N,N,C,A,P,0,2	1.92	0.0
91525	xMS_B,N,N,C,A,P,0,3	1.92	0.0
91526	xMS_B,N,N,C,A,P,0,4	1.92	0.0
91527	xMS_B,N,N,C,A,P,0,5	1.92	0.0
91548	xMS_B,N,N,C,A,M,0,1	1.89	0.0
91549	xMS_B,N,N,C,A,M,0,2	1.89	0.0
91550	xMS_B,N,N,C,A,M,0,3	1.89	0.0
91551	xMS_B,N,N,C,A,M,0,4	1.89	0.0
91552	xMS_B,N,N,C,A,M,0,5	1.89	0.0
91573	xMS_B,N,N,C,A,L,0,1	10.05	0.0
91574	xMS_B,N,N,C,A,L,0,2	10.05	0.0
91575	xMS_B,N,N,C,A,L,0,3	10.05	0.0
91576	xMS_B,N,N,C,A,L,0,4	10.05	0.0
91577	xMS_B,N,N,C,A,L,0,5	10.05	0.0
91598	xMS_B,N,N,C,L,M,0,1	4.6	0.0
91599	xMS_B,N,N,C,L,M,0,2	4.6	0.0
91600	xMS_B,N,N,C,L,M,0,3	4.6	0.0
91601	xMS_B,N,N,C,L,M,0,4	4.6	0.0
91602	xMS_B,N,N,C,L,M,0,5	4.6	0.0
91623	xMS_B,N,N,C,L,L,0,1	9.05	0.0
91624	xMS_B,N,N,C,L,L,0,2	9.05	0.0
91625	xMS_B,N,N,C,L,L,0,3	9.05	0.0
91626	xMS_B,N,N,C,L,L,0,4	9.05	0.0
91627	xMS_B,N,N,C,L,L,0,5	9.05	0.0
91648	xMS_B,N,N,R,P,L,0,1	3.48	0.0
91649	xMS_B,N,N,R,P,L,0,2	3.48	0.0
91650	xMS_B,N,N,R,P,L,0,3	3.48	0.0
91651	xMS_B,N,N,R,P,L,0,4	3.48	0.0
91652	xMS_B,N,N,R,P,L,0,5	3.48	0.0
91673	xMS_B,N,N,R,D,L,0,1	2.31	0.0
91674	xMS_B,N,N,R,D,L,0,2	2.31	0.0
91675	xMS_B,N,N,R,D,L,0,3	2.31	0.0
91676	xMS_B,N,N,R,D,L,0,4	2.31	0.0
91677	xMS_B,N,N,R,D,L,0,5	2.31	0.0
91698	xMS_B,N,N,R,W,P,0,1	2.04	0.0
91699	xMS_B,N,N,R,W,P,0,2	2.04	0.0
91700	xMS_B,N,N,R,W,P,0,3	2.04	0.0
91701	xMS_B,N,N,R,W,P,0,4	2.04	0.0
91702	xMS_B,N,N,R,W,P,0,5	2.04	0.0
91723	xMS_B,N,N,R,W,M,0,1	8.73	0.0
91724	xMS_B,N,N,R,W,M,0,2	8.73	0.0
91725	xMS_B,N,N,R,W,M,0,3	8.73	0.0
91726	xMS_B,N,N,R,W,M,0,4	8.73	0.0
91727	xMS_B,N,N,R,W,M,0,5	8.73	0.0
91748	xMS_B,N,N,R,W,L,0,1	28.29	0.0
91749	xMS_B,N,N,R,W,L,0,2	28.29	0.0
91750	xMS_B,N,N,R,W,L,0,3	28.29	0.0
91751	xMS_B,N,N,R,W,L,0,4	28.29	0.0
91752	xMS_B,N,N,R,W,L,0,5	28.29	0.0
91773	xMS_B,N,N,R,C,M,0,1	10.65	0.0
91774	xMS_B,N,N,R,C,M,0,2	10.65	0.0
91775	xMS_B,N,N,R,C,M,0,3	10.65	0.0
91776	xMS_B,N,N,R,C,M,0,4	10.65	0.0
91777	xMS_B,N,N,R,C,M,0,5	10.65	0.0
91798	xMS_B,N,N,R,C,L,0,1	51.21	0.0
91799	xMS_B,N,N,R,C,L,0,2	51.21	0.0
91800	xMS_B,N,N,R,C,L,0,3	51.21	0.0
91801	xMS_B,N,N,R,C,L,0,4	51.21	0.0
91802	xMS_B,N,N,R,C,L,0,5	51.21	0.0
91823	xMS_B,N,O,H,W,L,0,1	8.61	0.0
91824	xMS_B,N,O,H,W,L,0,2	8.61	0.0
91825	xMS_B,N,O,H,W,L,0,3	8.61	0.0
91826	xMS_B,N,O,H,W,L,0,4	8.61	0.0
91827	xMS_B,N,O,H,W,L,0,5	8.61	0.0
91848	xMS_B,N,O,H,C,M,0,1	3.99	0.0
91849	xMS_B,N,O,H,C,M,0,2	3.99	0.0
91850	xMS_B,N,O,H,C,M,0,3	3.99	0.0
91851	xMS_B,N,O,H,C,M,0,4	3.99	0.0
91852	xMS_B,N,O,H,C,M,0,5	3.99	0.0
91873	xMS_B,N,O,H,C,L,0,1	20.25	0.0
91874	xMS_B,N,O,H,C,L,0,2	20.25	0.0
91875	xMS_B,N,O,H,C,L,0,3	20.25	0.0
91876	xMS_B,N,O,H,C,L,0,4	20.25	0.0
91877	xMS_B,N,O,H,C,L,0,5	20.25	0.0
91898	xMS_B,N,O,R,P,L,0,1	3.81	0.0
91899	xMS_B,N,O,R,P,L,0,2	3.81	0.0
91900	xMS_B,N,O,R,P,L,0,3	3.81	0.0
91901	xMS_B,N,O,R,P,L,0,4	3.81	0.0
91902	xMS_B,N,O,R,P,L,0,5	3.81	0.0
91923	xMS_B,N,O,R,D,M,0,1	2.7	0.0
91924	xMS_B,N,O,R,D,M,0,2	2.7	0.0
91925	xMS_B,N,O,R,D,M,0,3	2.7	0.0
91926	xMS_B,N,O,R,D,M,0,4	2.7	0.0
91927	xMS_B,N,O,R,D,M,0,5	2.7	0.0
91948	xMS_B,N,O,R,D,L,0,1	5.13	0.0
91949	xMS_B,N,O,R,D,L,0,2	5.13	0.0
91950	xMS_B,N,O,R,D,L,0,3	5.13	0.0
91951	xMS_B,N,O,R,D,L,0,4	5.13	0.0
91952	xMS_B,N,O,R,D,L,0,5	5.13	0.0
91973	xMS_B,N,O,R,W,P,0,1	2.1	0.0
91974	xMS_B,N,O,R,W,P,0,2	2.1	0.0
91975	xMS_B,N,O,R,W,P,0,3	2.1	0.0
91976	xMS_B,N,O,R,W,P,0,4	2.1	0.0
91977	xMS_B,N,O,R,W,P,0,5	2.1	0.0
91998	xMS_B,N,O,R,W,M,0,1	4.86	0.0
91999	xMS_B,N,O,R,W,M,0,2	4.86	0.0
92000	xMS_B,N,O,R,W,M,0,3	4.86	0.0
92001	xMS_B,N,O,R,W,M,0,4	4.86	0.0
92002	xMS_B,N,O,R,W,M,0,5	4.86	0.0
92023	xMS_B,N,O,R,W,L,0,1	40.14	0.0
92024	xMS_B,N,O,R,W,L,0,2	40.14	0.0
92025	xMS_B,N,O,R,W,L,0,3	40.14	0.0
92026	xMS_B,N,O,R,W,L,0,4	40.14	0.0
92027	xMS_B,N,O,R,W,L,0,5	40.14	0.0
92048	xMS_B,N,O,R,C,M,0,1	11.55	0.0
92049	xMS_B,N,O,R,C,M,0,2	11.55	0.0
92050	xMS_B,N,O,R,C,M,0,3	11.55	0.0
92051	xMS_B,N,O,R,C,M,0,4	11.55	0.0
92052	xMS_B,N,O,R,C,M,0,5	11.55	0.0
92073	xMS_B,N,O,R,C,L,0,1	72.03	0.0
92074	xMS_B,N,O,R,C,L,0,2	72.03	0.0
92075	xMS_B,N,O,R,C,L,0,3	72.03	0.0
92076	xMS_B,N,O,R,C,L,0,4	72.03	0.0
92077	xMS_B,N,O,R,C,L,0,5	72.03	0.0
92098	xMS_B,N,P,H,W,M,0,1	2.7	0.0
92099	xMS_B,N,P,H,W,M,0,2	2.7	0.0
92100	xMS_B,N,P,H,W,M,0,3	2.7	0.0
92101	xMS_B,N,P,H,W,M,0,4	2.7	0.0
92102	xMS_B,N,P,H,W,M,0,5	2.7	0.0
92123	xMS_B,N,P,H,W,L,0,1	7.35	0.0
92124	xMS_B,N,P,H,W,L,0,2	7.35	0.0
92125	xMS_B,N,P,H,W,L,0,3	7.35	0.0
92126	xMS_B,N,P,H,W,L,0,4	7.35	0.0
92127	xMS_B,N,P,H,W,L,0,5	7.35	0.0
92148	xMS_B,N,P,H,C,P,0,1	1.68	0.0
92149	xMS_B,N,P,H,C,P,0,2	1.68	0.0
92150	xMS_B,N,P,H,C,P,0,3	1.68	0.0
92151	xMS_B,N,P,H,C,P,0,4	1.68	0.0
92152	xMS_B,N,P,H,C,P,0,5	1.68	0.0
92173	xMS_B,N,P,H,C,M,0,1	4.05	0.0
92174	xMS_B,N,P,H,C,M,0,2	4.05	0.0
92175	xMS_B,N,P,H,C,M,0,3	4.05	0.0
92176	xMS_B,N,P,H,C,M,0,4	4.05	0.0
92177	xMS_B,N,P,H,C,M,0,5	4.05	0.0
92198	xMS_B,N,P,H,C,L,0,1	14.34	0.0
92199	xMS_B,N,P,H,C,L,0,2	14.34	0.0
92200	xMS_B,N,P,H,C,L,0,3	14.34	0.0
92201	xMS_B,N,P,H,C,L,0,4	14.34	0.0
92202	xMS_B,N,P,H,C,L,0,5	14.34	0.0
92223	xMS_B,N,P,C,C,L,0,1	2.34	0.0
92224	xMS_B,N,P,C,C,L,0,2	2.34	0.0
92225	xMS_B,N,P,C,C,L,0,3	2.34	0.0
92226	xMS_B,N,P,C,C,L,0,4	2.34	0.0
92227	xMS_B,N,P,C,C,L,0,5	2.34	0.0
92248	xMS_B,N,P,R,P,L,0,1	2.31	0.0
92249	xMS_B,N,P,R,P,L,0,2	2.31	0.0
92250	xMS_B,N,P,R,P,L,0,3	2.31	0.0
92251	xMS_B,N,P,R,P,L,0,4	2.31	0.0
92252	xMS_B,N,P,R,P,L,0,5	2.31	0.0
92273	xMS_B,N,P,R,D,L,0,1	1.95	0.0
92274	xMS_B,N,P,R,D,L,0,2	1.95	0.0
92275	xMS_B,N,P,R,D,L,0,3	1.95	0.0
92276	xMS_B,N,P,R,D,L,0,4	1.95	0.0
92277	xMS_B,N,P,R,D,L,0,5	1.95	0.0
92298	xMS_B,N,P,R,W,P,0,1	1.86	0.0
92299	xMS_B,N,P,R,W,P,0,2	1.86	0.0
92300	xMS_B,N,P,R,W,P,0,3	1.86	0.0
92301	xMS_B,N,P,R,W,P,0,4	1.86	0.0
92302	xMS_B,N,P,R,W,P,0,5	1.86	0.0
92323	xMS_B,N,P,R,W,M,0,1	6.6	0.0
92324	xMS_B,N,P,R,W,M,0,2	6.6	0.0
92325	xMS_B,N,P,R,W,M,0,3	6.6	0.0
92326	xMS_B,N,P,R,W,M,0,4	6.6	0.0
92327	xMS_B,N,P,R,W,M,0,5	6.6	0.0
92348	xMS_B,N,P,R,W,L,0,1	22.26	0.0
92349	xMS_B,N,P,R,W,L,0,2	22.26	0.0
92350	xMS_B,N,P,R,W,L,0,3	22.26	0.0
92351	xMS_B,N,P,R,W,L,0,4	22.26	0.0
92352	xMS_B,N,P,R,W,L,0,5	22.26	0.0
92373	xMS_B,N,P,R,C,P,0,1	2.16	0.0
92374	xMS_B,N,P,R,C,P,0,2	2.16	0.0
92375	xMS_B,N,P,R,C,P,0,3	2.16	0.0
92376	xMS_B,N,P,R,C,P,0,4	2.16	0.0
92377	xMS_B,N,P,R,C,P,0,5	2.16	0.0
92398	xMS_B,N,P,R,C,M,0,1	9.69	0.0
92399	xMS_B,N,P,R,C,M,0,2	9.69	0.0
92400	xMS_B,N,P,R,C,M,0,3	9.69	0.0
92401	xMS_B,N,P,R,C,M,0,4	9.69	0.0
92402	xMS_B,N,P,R,C,M,0,5	9.69	0.0
92423	xMS_B,N,P,R,C,L,0,1	37.38	0.0
92424	xMS_B,N,P,R,C,L,0,2	37.38	0.0
92425	xMS_B,N,P,R,C,L,0,3	37.38	0.0
92426	xMS_B,N,P,R,C,L,0,4	37.38	0.0
92427	xMS_B,N,P,R,C,L,0,5	37.38	0.0
92448	xMS_B,N,P,R,A,L,0,1	3.54	0.0
92449	xMS_B,N,P,R,A,L,0,2	3.54	0.0
92450	xMS_B,N,P,R,A,L,0,3	3.54	0.0
92451	xMS_B,N,P,R,A,L,0,4	3.54	0.0
92452	xMS_B,N,P,R,A,L,0,5	3.54	0.0
92473	xMS_B,N,S,H,W,S,0,1	6.45	0.0
92474	xMS_B,N,S,H,W,S,0,2	6.45	0.0
92475	xMS_B,N,S,H,W,S,0,3	6.45	0.0
92476	xMS_B,N,S,H,W,S,0,4	6.45	0.0
92477	xMS_B,N,S,H,W,S,0,5	6.45	0.0
92498	xMS_B,N,S,H,W,P,0,1	3.39	0.0
92499	xMS_B,N,S,H,W,P,0,2	3.39	0.0
92500	xMS_B,N,S,H,W,P,0,3	3.39	0.0
92501	xMS_B,N,S,H,W,P,0,4	3.39	0.0
92502	xMS_B,N,S,H,W,P,0,5	3.39	0.0
92523	xMS_B,N,S,H,W,M,0,1	6.18	0.0
92524	xMS_B,N,S,H,W,M,0,2	6.18	0.0
92525	xMS_B,N,S,H,W,M,0,3	6.18	0.0
92526	xMS_B,N,S,H,W,M,0,4	6.18	0.0
92527	xMS_B,N,S,H,W,M,0,5	6.18	0.0
92548	xMS_B,N,S,H,W,L,0,1	29.22	0.0
92549	xMS_B,N,S,H,W,L,0,2	29.22	0.0
92550	xMS_B,N,S,H,W,L,0,3	29.22	0.0
92551	xMS_B,N,S,H,W,L,0,4	29.22	0.0
92552	xMS_B,N,S,H,W,L,0,5	29.22	0.0
92573	xMS_B,N,S,H,C,S,0,1	3.27	0.0
92574	xMS_B,N,S,H,C,S,0,2	3.27	0.0
92575	xMS_B,N,S,H,C,S,0,3	3.27	0.0
92576	xMS_B,N,S,H,C,S,0,4	3.27	0.0
92577	xMS_B,N,S,H,C,S,0,5	3.27	0.0
92598	xMS_B,N,S,H,C,P,0,1	1.95	0.0
92599	xMS_B,N,S,H,C,P,0,2	1.95	0.0
92600	xMS_B,N,S,H,C,P,0,3	1.95	0.0
92601	xMS_B,N,S,H,C,P,0,4	1.95	0.0
92602	xMS_B,N,S,H,C,P,0,5	1.95	0.0
92623	xMS_B,N,S,H,C,M,0,1	8.79	0.0
92624	xMS_B,N,S,H,C,M,0,2	8.79	0.0
92625	xMS_B,N,S,H,C,M,0,3	8.79	0.0
92626	xMS_B,N,S,H,C,M,0,4	8.79	0.0
92627	xMS_B,N,S,H,C,M,0,5	8.79	0.0
92648	xMS_B,N,S,H,C,L,0,1	48.51	0.0
92649	xMS_B,N,S,H,C,L,0,2	48.51	0.0
92650	xMS_B,N,S,H,C,L,0,3	48.51	0.0
92651	xMS_B,N,S,H,C,L,0,4	48.51	0.0
92652	xMS_B,N,S,H,C,L,0,5	48.51	0.0
92673	xMS_B,N,S,H,I,L,0,1	1.71	0.0
92674	xMS_B,N,S,H,I,L,0,2	1.71	0.0
92675	xMS_B,N,S,H,I,L,0,3	1.71	0.0
92676	xMS_B,N,S,H,I,L,0,4	1.71	0.0
92677	xMS_B,N,S,H,I,L,0,5	1.71	0.0
92698	xMS_B,N,S,H,L,L,0,1	5.2	0.0
92699	xMS_B,N,S,H,L,L,0,2	5.2	0.0
92700	xMS_B,N,S,H,L,L,0,3	5.2	0.0
92701	xMS_B,N,S,H,L,L,0,4	5.2	0.0
92702	xMS_B,N,S,H,L,L,0,5	5.2	0.0
92723	xMS_B,N,S,R,P,L,0,1	19.35	0.0
92724	xMS_B,N,S,R,P,L,0,2	19.35	0.0
92725	xMS_B,N,S,R,P,L,0,3	19.35	0.0
92726	xMS_B,N,S,R,P,L,0,4	19.35	0.0
92727	xMS_B,N,S,R,P,L,0,5	19.35	0.0
92748	xMS_B,N,S,R,D,S,0,1	1.98	0.0
92749	xMS_B,N,S,R,D,S,0,2	1.98	0.0
92750	xMS_B,N,S,R,D,S,0,3	1.98	0.0
92751	xMS_B,N,S,R,D,S,0,4	1.98	0.0
92752	xMS_B,N,S,R,D,S,0,5	1.98	0.0
92773	xMS_B,N,S,R,D,M,0,1	6.33	0.0
92774	xMS_B,N,S,R,D,M,0,2	6.33	0.0
92775	xMS_B,N,S,R,D,M,0,3	6.33	0.0
92776	xMS_B,N,S,R,D,M,0,4	6.33	0.0
92777	xMS_B,N,S,R,D,M,0,5	6.33	0.0
92798	xMS_B,N,S,R,D,L,0,1	14.85	0.0
92799	xMS_B,N,S,R,D,L,0,2	14.85	0.0
92800	xMS_B,N,S,R,D,L,0,3	14.85	0.0
92801	xMS_B,N,S,R,D,L,0,4	14.85	0.0
92802	xMS_B,N,S,R,D,L,0,5	14.85	0.0
92823	xMS_B,N,S,R,W,S,0,1	16.35	0.0
92824	xMS_B,N,S,R,W,S,0,2	16.35	0.0
92825	xMS_B,N,S,R,W,S,0,3	16.35	0.0
92826	xMS_B,N,S,R,W,S,0,4	16.35	0.0
92827	xMS_B,N,S,R,W,S,0,5	16.35	0.0
92848	xMS_B,N,S,R,W,P,0,1	19.71	0.0
92849	xMS_B,N,S,R,W,P,0,2	19.71	0.0
92850	xMS_B,N,S,R,W,P,0,3	19.71	0.0
92851	xMS_B,N,S,R,W,P,0,4	19.71	0.0
92852	xMS_B,N,S,R,W,P,0,5	19.71	0.0
92873	xMS_B,N,S,R,W,M,0,1	24.03	0.0
92874	xMS_B,N,S,R,W,M,0,2	24.03	0.0
92875	xMS_B,N,S,R,W,M,0,3	24.03	0.0
92876	xMS_B,N,S,R,W,M,0,4	24.03	0.0
92877	xMS_B,N,S,R,W,M,0,5	24.03	0.0
92898	xMS_B,N,S,R,W,L,0,1	150.93	0.0
92899	xMS_B,N,S,R,W,L,0,2	150.93	0.0
92900	xMS_B,N,S,R,W,L,0,3	150.93	0.0
92901	xMS_B,N,S,R,W,L,0,4	150.93	0.0
92902	xMS_B,N,S,R,W,L,0,5	150.93	0.0
92923	xMS_B,N,S,R,C,S,0,1	5.49	0.0
92924	xMS_B,N,S,R,C,S,0,2	5.49	0.0
92925	xMS_B,N,S,R,C,S,0,3	5.49	0.0
92926	xMS_B,N,S,R,C,S,0,4	5.49	0.0
92927	xMS_B,N,S,R,C,S,0,5	5.49	0.0
92948	xMS_B,N,S,R,C,P,0,1	13.59	0.0
92949	xMS_B,N,S,R,C,P,0,2	13.59	0.0
92950	xMS_B,N,S,R,C,P,0,3	13.59	0.0
92951	xMS_B,N,S,R,C,P,0,4	13.59	0.0
92952	xMS_B,N,S,R,C,P,0,5	13.59	0.0
92973	xMS_B,N,S,R,C,M,0,1	55.41	0.0
92974	xMS_B,N,S,R,C,M,0,2	55.41	0.0
92975	xMS_B,N,S,R,C,M,0,3	55.41	0.0
92976	xMS_B,N,S,R,C,M,0,4	55.41	0.0
92977	xMS_B,N,S,R,C,M,0,5	55.41	0.0
92998	xMS_B,N,S,R,C,L,0,1	266.46	0.0
92999	xMS_B,N,S,R,C,L,0,2	266.46	0.0
93000	xMS_B,N,S,R,C,L,0,3	266.46	0.0
93001	xMS_B,N,S,R,C,L,0,4	266.46	0.0
93002	xMS_B,N,S,R,C,L,0,5	266.46	0.0
93023	xMS_B,N,S,R,L,L,0,1	4.4	0.0
93024	xMS_B,N,S,R,L,L,0,2	4.4	0.0
93025	xMS_B,N,S,R,L,L,0,3	4.4	0.0
93026	xMS_B,N,S,R,L,L,0,4	4.4	0.0
93027	xMS_B,N,S,R,L,L,0,5	4.4	0.0
93048	xMS_U,R,N,L,C,L,0,1	4.5	0.0
93049	xMS_U,R,N,L,C,L,0,2	4.5	0.0
93050	xMS_U,R,N,L,C,L,0,3	4.5	0.0
93051	xMS_U,R,N,L,C,L,0,4	4.5	0.0
93052	xMS_U,R,N,L,C,L,0,5	4.5	0.0
93073	xMS_U,R,N,H,W,L,0,1	3.15	0.0
93074	xMS_U,R,N,H,W,L,0,2	3.15	0.0
93075	xMS_U,R,N,H,W,L,0,3	3.15	0.0
93076	xMS_U,R,N,H,W,L,0,4	3.15	0.0
93077	xMS_U,R,N,H,W,L,0,5	3.15	0.0
93098	xMS_U,R,N,H,C,L,0,1	5.73	0.0
93099	xMS_U,R,N,H,C,L,0,2	5.73	0.0
93100	xMS_U,R,N,H,C,L,0,3	5.73	0.0
93101	xMS_U,R,N,H,C,L,0,4	5.73	0.0
93102	xMS_U,R,N,H,C,L,0,5	5.73	0.0
93123	xMS_U,R,N,C,W,L,0,1	3.36	0.0
93124	xMS_U,R,N,C,W,L,0,2	3.36	0.0
93125	xMS_U,R,N,C,W,L,0,3	3.36	0.0
93126	xMS_U,R,N,C,W,L,0,4	3.36	0.0
93127	xMS_U,R,N,C,W,L,0,5	3.36	0.0
93148	xMS_U,R,N,C,C,L,0,1	3.36	0.0
93149	xMS_U,R,N,C,C,L,0,2	3.36	0.0
93150	xMS_U,R,N,C,C,L,0,3	3.36	0.0
93151	xMS_U,R,N,C,C,L,0,4	3.36	0.0
93152	xMS_U,R,N,C,C,L,0,5	3.36	0.0
93173	xMS_U,R,N,R,C,L,0,1	6.57	0.0
93174	xMS_U,R,N,R,C,L,0,2	6.57	0.0
93175	xMS_U,R,N,R,C,L,0,3	6.57	0.0
93176	xMS_U,R,N,R,C,L,0,4	6.57	0.0
93177	xMS_U,R,N,R,C,L,0,5	6.57	0.0
93198	xMS_U,R,O,H,C,L,0,1	1.53	0.0
93199	xMS_U,R,O,H,C,L,0,2	1.53	0.0
93200	xMS_U,R,O,H,C,L,0,3	1.53	0.0
93201	xMS_U,R,O,H,C,L,0,4	1.53	0.0
93202	xMS_U,R,O,H,C,L,0,5	1.53	0.0
93223	xMS_U,R,O,R,C,L,0,1	3.09	0.0
93224	xMS_U,R,O,R,C,L,0,2	3.09	0.0
93225	xMS_U,R,O,R,C,L,0,3	3.09	0.0
93226	xMS_U,R,O,R,C,L,0,4	3.09	0.0
93227	xMS_U,R,O,R,C,L,0,5	3.09	0.0
93248	xMS_U,R,P,H,W,L,0,1	3.42	0.0
93249	xMS_U,R,P,H,W,L,0,2	3.42	0.0
93250	xMS_U,R,P,H,W,L,0,3	3.42	0.0
93251	xMS_U,R,P,H,W,L,0,4	3.42	0.0
93252	xMS_U,R,P,H,W,L,0,5	3.42	0.0
93273	xMS_U,R,P,H,C,L,0,1	9.42	0.0
93274	xMS_U,R,P,H,C,L,0,2	9.42	0.0
93275	xMS_U,R,P,H,C,L,0,3	9.42	0.0
93276	xMS_U,R,P,H,C,L,0,4	9.42	0.0
93277	xMS_U,R,P,H,C,L,0,5	9.42	0.0
93298	xMS_U,R,P,R,W,S,0,1	1.74	0.0
93299	xMS_U,R,P,R,W,S,0,2	1.74	0.0
93300	xMS_U,R,P,R,W,S,0,3	1.74	0.0
93301	xMS_U,R,P,R,W,S,0,4	1.74	0.0
93302	xMS_U,R,P,R,W,S,0,5	1.74	0.0
93323	xMS_U,R,P,R,W,P,0,1	1.77	0.0
93324	xMS_U,R,P,R,W,P,0,2	1.77	0.0
93325	xMS_U,R,P,R,W,P,0,3	1.77	0.0
93326	xMS_U,R,P,R,W,P,0,4	1.77	0.0
93327	xMS_U,R,P,R,W,P,0,5	1.77	0.0
93348	xMS_U,R,P,R,W,L,0,1	12.12	0.0
93349	xMS_U,R,P,R,W,L,0,2	12.12	0.0
93350	xMS_U,R,P,R,W,L,0,3	12.12	0.0
93351	xMS_U,R,P,R,W,L,0,4	12.12	0.0
93352	xMS_U,R,P,R,W,L,0,5	12.12	0.0
93373	xMS_U,R,P,R,C,M,0,1	2.25	0.0
