Index	Name	Value	Reduced Cost
1089	xNG_B,R,N,C,W,L,5	2898.89	0.0
1090	xNG_B,R,N,C,C,S,1	98.8	0.0
1091	xNG_B,R,N,C,C,S,2	98.6	0.0
1092	xNG_B,R,N,C,C,S,3	98.41	0.0
1093	xNG_B,R,N,C,C,S,4	98.21	0.0
1094	xNG_B,R,N,C,C,S,5	98.01	0.0
1095	xNG_B,R,N,C,C,P,1	184.3	0.0
1096	xNG_B,R,N,C,C,P,2	183.93	0.0
1097	xNG_B,R,N,C,C,P,3	183.56	0.0
1098	xNG_B,R,N,C,C,P,4	183.2	0.0
1099	xNG_B,R,N,C,C,P,5	182.83	0.0
1100	xNG_B,R,N,C,C,M,1	937.65	0.0
1101	xNG_B,R,N,C,C,M,2	935.77	0.0
1102	xNG_B,R,N,C,C,M,3	933.9	0.0
1103	xNG_B,R,N,C,C,M,4	932.04	0.0
1104	xNG_B,R,N,C,C,M,5	930.17	0.0
1105	xNG_B,R,N,C,C,L,1	4466.9	0.0
1106	xNG_B,R,N,C,C,L,2	4457.97	0.0
1107	xNG_B,R,N,C,C,L,3	4449.05	0.0
1108	xNG_B,R,N,C,C,L,4	4440.15	0.0
1109	xNG_B,R,N,C,C,L,5	4431.27	0.0
1110	xNG_B,R,N,C,I,M,1	75.05	0.0
1111	xNG_B,R,N,C,I,M,2	74.9	0.0
1112	xNG_B,R,N,C,I,M,3	74.75	0.0
1113	xNG_B,R,N,C,I,M,4	74.6	0.0
1114	xNG_B,R,N,C,I,M,5	74.45	0.0
1115	xNG_B,R,N,C,I,L,1	227.05	0.0
1116	xNG_B,R,N,C,I,L,2	226.6	0.0
1117	xNG_B,R,N,C,I,L,3	226.14	0.0
1118	xNG_B,R,N,C,I,L,4	225.69	0.0
1119	xNG_B,R,N,C,I,L,5	225.24	0.0
1120	xNG_B,R,N,C,A,M,1	107.35	0.0
1121	xNG_B,R,N,C,A,M,2	107.14	0.0
1122	xNG_B,R,N,C,A,M,3	106.92	0.0
1123	xNG_B,R,N,C,A,M,4	106.71	0.0
1124	xNG_B,R,N,C,A,M,5	106.49	0.0
1125	xNG_B,R,N,C,A,L,1	130.15	0.0
1126	xNG_B,R,N,C,A,L,2	129.89	0.0
1127	xNG_B,R,N,C,A,L,3	129.63	0.0
1128	xNG_B,R,N,C,A,L,4	129.37	0.0
1129	xNG_B,R,N,C,A,L,5	129.11	0.0
1130	xNG_B,R,N,C,L,M,1	152.95	0.0
1131	xNG_B,R,N,C,L,M,2	152.64	0.0
1132	xNG_B,R,N,C,L,M,3	152.34	0.0
1133	xNG_B,R,N,C,L,M,4	152.03	0.0
1134	xNG_B,R,N,C,L,M,5	151.73	0.0
1135	xNG_B,R,N,C,L,L,1	133.0	0.0
1136	xNG_B,R,N,C,L,L,2	132.73	0.0
1137	xNG_B,R,N,C,L,L,3	132.47	0.0
1138	xNG_B,R,N,C,L,L,4	132.2	0.0
1139	xNG_B,R,N,C,L,L,5	131.94	0.0
1140	xNG_B,R,N,C,N,N,1	1412.0	0.0
1141	xNG_B,R,N,C,N,N,2	1412.0	0.0
1142	xNG_B,R,N,C,N,N,3	1412.0	0.0
1143	xNG_B,R,N,C,N,N,4	1412.0	0.0
1144	xNG_B,R,N,C,N,N,5	1412.0	0.0
1145	xNG_B,R,N,R,P,M,1	129.2	0.0
1146	xNG_B,R,N,R,P,M,2	128.94	0.0
1147	xNG_B,R,N,R,P,M,3	128.68	0.0
1148	xNG_B,R,N,R,P,M,4	128.43	0.0
1149	xNG_B,R,N,R,P,M,5	128.17	0.0
1150	xNG_B,R,N,R,P,L,1	64.6	0.0
1151	xNG_B,R,N,R,P,L,2	64.47	0.0
1152	xNG_B,R,N,R,P,L,3	64.34	0.0
1153	xNG_B,R,N,R,P,L,4	64.21	0.0
1154	xNG_B,R,N,R,P,L,5	64.08	0.0
1155	xNG_B,R,N,R,D,M,1	114.0	0.0
1156	xNG_B,R,N,R,D,M,2	113.77	0.0
1157	xNG_B,R,N,R,D,M,3	113.54	0.0
1158	xNG_B,R,N,R,D,M,4	113.32	0.0
1159	xNG_B,R,N,R,D,M,5	113.09	0.0
1160	xNG_B,R,N,R,D,L,1	298.3	0.0
1161	xNG_B,R,N,R,D,L,2	297.7	0.0
1162	xNG_B,R,N,R,D,L,3	297.11	0.0
1163	xNG_B,R,N,R,D,L,4	296.51	0.0
1164	xNG_B,R,N,R,D,L,5	295.92	0.0
1165	xNG_B,R,N,R,W,S,1	57.95	0.0
1166	xNG_B,R,N,R,W,S,2	57.83	0.0
1167	xNG_B,R,N,R,W,S,3	57.72	0.0
1168	xNG_B,R,N,R,W,S,4	57.6	0.0
1169	xNG_B,R,N,R,W,S,5	57.49	0.0
1170	xNG_B,R,N,R,W,P,1	121.6	0.0
1171	xNG_B,R,N,R,W,P,2	121.36	0.0
1172	xNG_B,R,N,R,W,P,3	121.11	0.0
1173	xNG_B,R,N,R,W,P,4	120.87	0.0
1174	xNG_B,R,N,R,W,P,5	120.63	0.0
1175	xNG_B,R,N,R,W,M,1	575.7	0.0
1176	xNG_B,R,N,R,W,M,2	574.55	0.0
1177	xNG_B,R,N,R,W,M,3	573.4	0.0
1178	xNG_B,R,N,R,W,M,4	572.25	0.0
1179	xNG_B,R,N,R,W,M,5	571.11	0.0
1180	xNG_B,R,N,R,W,L,1	1832.55	0.0
1181	xNG_B,R,N,R,W,L,2	1828.88	0.0
1182	xNG_B,R,N,R,W,L,3	1825.23	0.0
1183	xNG_B,R,N,R,W,L,4	1821.58	0.0
1184	xNG_B,R,N,R,W,L,5	1817.93	0.0
1185	xNG_B,R,N,R,C,P,1	105.45	0.0
1186	xNG_B,R,N,R,C,P,2	105.24	0.0
1187	xNG_B,R,N,R,C,P,3	105.03	0.0
1188	xNG_B,R,N,R,C,P,4	104.82	0.0
1189	xNG_B,R,N,R,C,P,5	104.61	0.0
1190	xNG_B,R,N,R,C,M,1	722.0	0.0
1191	xNG_B,R,N,R,C,M,2	720.56	0.0
1192	xNG_B,R,N,R,C,M,3	719.11	0.0
1193	xNG_B,R,N,R,C,M,4	717.68	0.0
1194	xNG_B,R,N,R,C,M,5	716.24	0.0
1195	xNG_B,R,N,R,C,L,1	2261.95	0.0
1196	xNG_B,R,N,R,C,L,2	2257.43	0.0
1197	xNG_B,R,N,R,C,L,3	2252.91	0.0
1198	xNG_B,R,N,R,C,L,4	2248.41	0.0
1199	xNG_B,R,N,R,C,L,5	2243.91	0.0
1200	xNG_B,R,N,R,A,L,1	75.05	0.0
1201	xNG_B,R,N,R,A,L,2	74.9	0.0
1202	xNG_B,R,N,R,A,L,3	74.75	0.0
1203	xNG_B,R,N,R,A,L,4	74.6	0.0
1204	xNG_B,R,N,R,A,L,5	74.45	0.0
1205	xNG_B,R,N,R,L,L,1	53.2	0.0
1206	xNG_B,R,N,R,L,L,2	53.09	0.0
1207	xNG_B,R,N,R,L,L,3	52.99	0.0
1208	xNG_B,R,N,R,L,L,4	52.88	0.0
1209	xNG_B,R,N,R,L,L,5	52.78	0.0
1210	xNG_B,R,N,R,N,N,1	1135.0	0.0
1211	xNG_B,R,N,R,N,N,2	1135.0	0.0
1212	xNG_B,R,N,R,N,N,3	1135.0	0.0
1213	xNG_B,R,N,R,N,N,4	1135.0	0.0
1214	xNG_B,R,N,R,N,N,5	1135.0	0.0
1215	xNG_B,R,O,L,C,L,1	61.75	0.0
1216	xNG_B,R,O,L,C,L,2	61.63	0.0
1217	xNG_B,R,O,L,C,L,3	61.5	0.0
1218	xNG_B,R,O,L,C,L,4	61.38	0.0
1219	xNG_B,R,O,L,C,L,5	61.26	0.0
1220	xNG_B,R,O,H,C,L,1	159.6	0.0
1221	xNG_B,R,O,H,C,L,2	159.28	0.0
1222	xNG_B,R,O,H,C,L,3	158.96	0.0
1223	xNG_B,R,O,H,C,L,4	158.64	0.0
1224	xNG_B,R,O,H,C,L,5	158.33	0.0
1225	xNG_B,R,O,C,P,L,1	78.85	0.0
1226	xNG_B,R,O,C,P,L,2	78.69	0.0
1227	xNG_B,R,O,C,P,L,3	78.53	0.0
1228	xNG_B,R,O,C,P,L,4	78.38	0.0
1229	xNG_B,R,O,C,P,L,5	78.22	0.0
1230	xNG_B,R,O,C,D,L,1	121.6	0.0
1231	xNG_B,R,O,C,D,L,2	121.36	0.0
1232	xNG_B,R,O,C,D,L,3	121.11	0.0
1233	xNG_B,R,O,C,D,L,4	120.87	0.0
1234	xNG_B,R,O,C,D,L,5	120.63	0.0
1235	xNG_B,R,O,C,W,M,1	62.7	0.0
1236	xNG_B,R,O,C,W,M,2	62.57	0.0
1237	xNG_B,R,O,C,W,M,3	62.45	0.0
1238	xNG_B,R,O,C,W,M,4	62.32	0.0
1239	xNG_B,R,O,C,W,M,5	62.2	0.0
1240	xNG_B,R,O,C,W,L,1	318.25	0.0
1241	xNG_B,R,O,C,W,L,2	317.61	0.0
1242	xNG_B,R,O,C,W,L,3	316.98	0.0
1243	xNG_B,R,O,C,W,L,4	316.34	0.0
1244	xNG_B,R,O,C,W,L,5	315.71	0.0
1245	xNG_B,R,O,C,C,S,1	74.1	0.0
1246	xNG_B,R,O,C,C,S,2	73.95	0.0
1247	xNG_B,R,O,C,C,S,3	73.8	0.0
1248	xNG_B,R,O,C,C,S,4	73.66	0.0
1249	xNG_B,R,O,C,C,S,5	73.51	0.0
1250	xNG_B,R,O,C,C,M,1	48.45	0.0
1251	xNG_B,R,O,C,C,M,2	48.35	0.0
1252	xNG_B,R,O,C,C,M,3	48.26	0.0
1253	xNG_B,R,O,C,C,M,4	48.16	0.0
1254	xNG_B,R,O,C,C,M,5	48.06	0.0
1255	xNG_B,R,O,C,C,L,1	295.45	0.0
1256	xNG_B,R,O,C,C,L,2	294.86	0.0
1257	xNG_B,R,O,C,C,L,3	294.27	0.0
1258	xNG_B,R,O,C,C,L,4	293.68	0.0
1259	xNG_B,R,O,C,C,L,5	293.09	0.0
1260	xNG_B,R,O,R,P,L,1	77.9	0.0
1261	xNG_B,R,O,R,P,L,2	77.74	0.0
1262	xNG_B,R,O,R,P,L,3	77.59	0.0
1263	xNG_B,R,O,R,P,L,4	77.43	0.0
1264	xNG_B,R,O,R,P,L,5	77.28	0.0
1265	xNG_B,R,O,R,D,L,1	235.6	0.0
1266	xNG_B,R,O,R,D,L,2	235.13	0.0
1267	xNG_B,R,O,R,D,L,3	234.66	0.0
1268	xNG_B,R,O,R,D,L,4	234.19	0.0
1269	xNG_B,R,O,R,D,L,5	233.72	0.0
1270	xNG_B,R,O,R,W,S,1	57.0	0.0
1271	xNG_B,R,O,R,W,S,2	56.89	0.0
1272	xNG_B,R,O,R,W,S,3	56.77	0.0
1273	xNG_B,R,O,R,W,S,4	56.66	0.0
1274	xNG_B,R,O,R,W,S,5	56.55	0.0
1275	xNG_B,R,O,R,W,P,1	59.85	0.0
1276	xNG_B,R,O,R,W,P,2	59.73	0.0
1277	xNG_B,R,O,R,W,P,3	59.61	0.0
1278	xNG_B,R,O,R,W,P,4	59.49	0.0
1279	xNG_B,R,O,R,W,P,5	59.37	0.0
1280	xNG_B,R,O,R,W,M,1	233.7	0.0
1281	xNG_B,R,O,R,W,M,2	233.23	0.0
1282	xNG_B,R,O,R,W,M,3	232.77	0.0
1283	xNG_B,R,O,R,W,M,4	232.3	0.0
1284	xNG_B,R,O,R,W,M,5	231.84	0.0
1285	xNG_B,R,O,R,W,L,1	1204.6	0.0
1286	xNG_B,R,O,R,W,L,2	1202.19	0.0
1287	xNG_B,R,O,R,W,L,3	1199.79	0.0
1288	xNG_B,R,O,R,W,L,4	1197.39	0.0
1289	xNG_B,R,O,R,W,L,5	1194.99	0.0
1290	xNG_B,R,O,R,C,S,1	55.1	0.0
1291	xNG_B,R,O,R,C,S,2	54.99	0.0
1292	xNG_B,R,O,R,C,S,3	54.88	0.0
1293	xNG_B,R,O,R,C,S,4	54.77	0.0
1294	xNG_B,R,O,R,C,S,5	54.66	0.0
1295	xNG_B,R,O,R,C,P,1	66.5	0.0
1296	xNG_B,R,O,R,C,P,2	66.37	0.0
1297	xNG_B,R,O,R,C,P,3	66.23	0.0
1298	xNG_B,R,O,R,C,P,4	66.1	0.0
1299	xNG_B,R,O,R,C,P,5	65.97	0.0
1300	xNG_B,R,O,R,C,M,1	342.0	0.0
1301	xNG_B,R,O,R,C,M,2	341.32	0.0
1302	xNG_B,R,O,R,C,M,3	340.63	0.0
1303	xNG_B,R,O,R,C,M,4	339.95	0.0
1304	xNG_B,R,O,R,C,M,5	339.27	0.0
1305	xNG_B,R,O,R,C,L,1	1530.45	0.0
1306	xNG_B,R,O,R,C,L,2	1527.39	0.0
1307	xNG_B,R,O,R,C,L,3	1524.33	0.0
1308	xNG_B,R,O,R,C,L,4	1521.29	0.0
1309	xNG_B,R,O,R,C,L,5	1518.24	0.0
1310	xNG_B,R,O,R,N,N,1	86.0	0.0
1311	xNG_B,R,O,R,N,N,2	86.0	0.0
1312	xNG_B,R,O,R,N,N,3	86.0	0.0
1313	xNG_B,R,O,R,N,N,4	86.0	0.0
1314	xNG_B,R,O,R,N,N,5	86.0	0.0
1315	xNG_B,R,P,C,C,P,1	60.8	0.0
1316	xNG_B,R,P,C,C,P,2	60.68	0.0
1317	xNG_B,R,P,C,C,P,3	60.56	0.0
1318	xNG_B,R,P,C,C,P,4	60.44	0.0
1319	xNG_B,R,P,C,C,P,5	60.32	0.0
1320	xNG_B,R,P,C,C,M,1	208.05	0.0
1321	xNG_B,R,P,C,C,M,2	207.63	0.0
1322	xNG_B,R,P,C,C,M,3	207.22	0.0
1323	xNG_B,R,P,C,C,M,4	206.8	0.0
1324	xNG_B,R,P,C,C,M,5	206.39	0.0
1325	xNG_B,R,P,C,C,L,1	1003.2	0.0
1326	xNG_B,R,P,C,C,L,2	1001.19	0.0
1327	xNG_B,R,P,C,C,L,3	999.19	0.0
1328	xNG_B,R,P,C,C,L,4	997.19	0.0
1329	xNG_B,R,P,C,C,L,5	995.2	0.0
1330	xNG_B,R,P,C,A,S,1	73.15	0.0
1331	xNG_B,R,P,C,A,S,2	73.0	0.0
1332	xNG_B,R,P,C,A,S,3	72.86	0.0
1333	xNG_B,R,P,C,A,S,4	72.71	0.0
1334	xNG_B,R,P,C,A,S,5	72.57	0.0
1335	xNG_B,R,P,C,A,L,1	81.7	0.0
1336	xNG_B,R,P,C,A,L,2	81.54	0.0
1337	xNG_B,R,P,C,A,L,3	81.37	0.0
1338	xNG_B,R,P,C,A,L,4	81.21	0.0
1339	xNG_B,R,P,C,A,L,5	81.05	0.0
1340	xNG_B,N,N,L,P,L,1	87.4	0.0
1341	xNG_B,N,N,L,P,L,2	87.23	0.0
1342	xNG_B,N,N,L,P,L,3	87.05	0.0
1343	xNG_B,N,N,L,P,L,4	86.88	0.0
1344	xNG_B,N,N,L,P,L,5	86.7	0.0
1345	xNG_B,N,N,L,D,L,1	55.1	0.0
1346	xNG_B,N,N,L,D,L,2	54.99	0.0
1347	xNG_B,N,N,L,D,L,3	54.88	0.0
1348	xNG_B,N,N,L,D,L,4	54.77	0.0
1349	xNG_B,N,N,L,D,L,5	54.66	0.0
1350	xNG_B,N,N,L,W,S,1	71.25	0.0
1351	xNG_B,N,N,L,W,S,2	71.11	0.0
1352	xNG_B,N,N,L,W,S,3	70.97	0.0
1353	xNG_B,N,N,L,W,S,4	70.82	0.0
1354	xNG_B,N,N,L,W,S,5	70.68	0.0
1355	xNG_B,N,N,L,W,P,1	60.8	0.0
1356	xNG_B,N,N,L,W,P,2	60.68	0.0
1357	xNG_B,N,N,L,W,P,3	60.56	0.0
1358	xNG_B,N,N,L,W,P,4	60.44	0.0
1359	xNG_B,N,N,L,W,P,5	60.32	0.0
1360	xNG_B,N,N,L,W,M,1	320.15	0.0
1361	xNG_B,N,N,L,W,M,2	319.51	0.0
1362	xNG_B,N,N,L,W,M,3	318.87	0.0
1363	xNG_B,N,N,L,W,M,4	318.23	0.0
1364	xNG_B,N,N,L,W,M,5	317.6	0.0
1365	xNG_B,N,N,L,W,L,1	1086.8	0.0
1366	xNG_B,N,N,L,W,L,2	1084.63	0.0
1367	xNG_B,N,N,L,W,L,3	1082.46	0.0
1368	xNG_B,N,N,L,W,L,4	1080.29	0.0
1369	xNG_B,N,N,L,W,L,5	1078.13	0.0
1370	xNG_B,N,N,L,C,S,1	95.0	0.0
1371	xNG_B,N,N,L,C,S,2	94.81	0.0
1372	xNG_B,N,N,L,C,S,3	94.62	0.0
1373	xNG_B,N,N,L,C,S,4	94.43	0.0
1374	xNG_B,N,N,L,C,S,5	94.24	0.0
1375	xNG_B,N,N,L,C,M,1	376.2	0.0
1376	xNG_B,N,N,L,C,M,2	375.45	0.0
1377	xNG_B,N,N,L,C,M,3	374.7	0.0
1378	xNG_B,N,N,L,C,M,4	373.95	0.0
1379	xNG_B,N,N,L,C,M,5	373.2	0.0
1380	xNG_B,N,N,L,C,L,1	1326.2	0.0
1381	xNG_B,N,N,L,C,L,2	1323.55	0.0
1382	xNG_B,N,N,L,C,L,3	1320.9	0.0
1383	xNG_B,N,N,L,C,L,4	1318.26	0.0
1384	xNG_B,N,N,L,C,L,5	1315.62	0.0
1385	xNG_B,N,N,L,I,S,1	133.0	0.0
1386	xNG_B,N,N,L,I,S,2	132.73	0.0
1387	xNG_B,N,N,L,I,S,3	132.47	0.0
1388	xNG_B,N,N,L,I,S,4	132.2	0.0
1389	xNG_B,N,N,L,I,S,5	131.94	0.0
1390	xNG_B,N,N,L,I,M,1	206.15	0.0
1391	xNG_B,N,N,L,I,M,2	205.74	0.0
1392	xNG_B,N,N,L,I,M,3	205.33	0.0
1393	xNG_B,N,N,L,I,M,4	204.92	0.0
1394	xNG_B,N,N,L,I,M,5	204.51	0.0
1395	xNG_B,N,N,L,I,L,1	229.9	0.0
1396	xNG_B,N,N,L,I,L,2	229.44	0.0
1397	xNG_B,N,N,L,I,L,3	228.98	0.0
1398	xNG_B,N,N,L,I,L,4	228.52	0.0
1399	xNG_B,N,N,L,I,L,5	228.07	0.0
1400	xNG_B,N,N,L,A,S,1	81.7	0.0
1401	xNG_B,N,N,L,A,S,2	81.54	0.0
1402	xNG_B,N,N,L,A,S,3	81.37	0.0
1403	xNG_B,N,N,L,A,S,4	81.21	0.0
1404	xNG_B,N,N,L,A,S,5	81.05	0.0
1405	xNG_B,N,N,L,A,M,1	149.15	0.0
1406	xNG_B,N,N,L,A,M,2	148.85	0.0
1407	xNG_B,N,N,L,A,M,3	148.55	0.0
1408	xNG_B,N,N,L,A,M,4	148.26	0.0
1409	xNG_B,N,N,L,A,M,5	147.96	0.0
1410	xNG_B,N,N,L,A,L,1	359.1	0.0
1411	xNG_B,N,N,L,A,L,2	358.38	0.0
1412	xNG_B,N,N,L,A,L,3	357.67	0.0
1413	xNG_B,N,N,L,A,L,4	356.95	0.0
1414	xNG_B,N,N,L,A,L,5	356.24	0.0
1415	xNG_B,N,N,L,L,M,1	71.25	0.0
1416	xNG_B,N,N,L,L,M,2	71.11	0.0
1417	xNG_B,N,N,L,L,M,3	70.97	0.0
1418	xNG_B,N,N,L,L,M,4	70.82	0.0
1419	xNG_B,N,N,L,L,M,5	70.68	0.0
1420	xNG_B,N,N,L,N,N,1	701.0	0.0
1421	xNG_B,N,N,L,N,N,2	701.0	0.0
1422	xNG_B,N,N,L,N,N,3	701.0	0.0
1423	xNG_B,N,N,L,N,N,4	701.0	0.0
1424	xNG_B,N,N,L,N,N,5	701.0	0.0
1425	xNG_B,N,N,H,C,L,1	67.45	0.0
1426	xNG_B,N,N,H,C,L,2	67.32	0.0
1427	xNG_B,N,N,H,C,L,3	67.18	0.0
1428	xNG_B,N,N,H,C,L,4	67.05	0.0
1429	xNG_B,N,N,H,C,L,5	66.91	0.0
1430	xNG_B,N,N,C,P,P,1	134.9	0.0
1431	xNG_B,N,N,C,P,P,2	134.63	0.0
1432	xNG_B,N,N,C,P,P,3	134.36	0.0
1433	xNG_B,N,N,C,P,P,4	134.09	0.0
1434	xNG_B,N,N,C,P,P,5	133.82	0.0
1435	xNG_B,N,N,C,P,M,1	863.55	0.0
1436	xNG_B,N,N,C,P,M,2	861.82	0.0
1437	xNG_B,N,N,C,P,M,3	860.1	0.0
1438	xNG_B,N,N,C,P,M,4	858.38	0.0
1439	xNG_B,N,N,C,P,M,5	856.66	0.0
1440	xNG_B,N,N,C,P,L,1	1204.6	0.0
1441	xNG_B,N,N,C,P,L,2	1202.19	0.0
1442	xNG_B,N,N,C,P,L,3	1199.79	0.0
1443	xNG_B,N,N,C,P,L,4	1197.39	0.0
1444	xNG_B,N,N,C,P,L,5	1194.99	0.0
1445	xNG_B,N,N,C,D,S,1	79.8	0.0
1446	xNG_B,N,N,C,D,S,2	79.64	0.0
1447	xNG_B,N,N,C,D,S,3	79.48	0.0
1448	xNG_B,N,N,C,D,S,4	79.32	0.0
1449	xNG_B,N,N,C,D,S,5	79.16	0.0
1450	xNG_B,N,N,C,D,P,1	73.15	0.0
1451	xNG_B,N,N,C,D,P,2	73.0	0.0
1452	xNG_B,N,N,C,D,P,3	72.86	0.0
1453	xNG_B,N,N,C,D,P,4	72.71	0.0
1454	xNG_B,N,N,C,D,P,5	72.57	0.0
1455	xNG_B,N,N,C,D,M,1	513.0	0.0
1456	xNG_B,N,N,C,D,M,2	511.97	0.0
1457	xNG_B,N,N,C,D,M,3	510.95	0.0
1458	xNG_B,N,N,C,D,M,4	509.93	0.0
1459	xNG_B,N,N,C,D,M,5	508.91	0.0
1460	xNG_B,N,N,C,D,L,1	1638.75	0.0
1461	xNG_B,N,N,C,D,L,2	1635.47	0.0
1462	xNG_B,N,N,C,D,L,3	1632.2	0.0
1463	xNG_B,N,N,C,D,L,4	1628.94	0.0
1464	xNG_B,N,N,C,D,L,5	1625.68	0.0
1465	xNG_B,N,N,C,W,S,1	101.65	0.0
1466	xNG_B,N,N,C,W,S,2	101.45	0.0
1467	xNG_B,N,N,C,W,S,3	101.24	0.0
1468	xNG_B,N,N,C,W,S,4	101.04	0.0
1469	xNG_B,N,N,C,W,S,5	100.84	0.0
1470	xNG_B,N,N,C,W,P,1	294.5	0.0
1471	xNG_B,N,N,C,W,P,2	293.91	0.0
1472	xNG_B,N,N,C,W,P,3	293.32	0.0
1473	xNG_B,N,N,C,W,P,4	292.74	0.0
1474	xNG_B,N,N,C,W,P,5	292.15	0.0
1475	xNG_B,N,N,C,W,M,1	1580.8	0.0
1476	xNG_B,N,N,C,W,M,2	1577.64	0.0
1477	xNG_B,N,N,C,W,M,3	1574.48	0.0
1478	xNG_B,N,N,C,W,M,4	1571.33	0.0
1479	xNG_B,N,N,C,W,M,5	1568.19	0.0
1480	xNG_B,N,N,C,W,L,1	4084.05	0.0
1481	xNG_B,N,N,C,W,L,2	4075.88	0.0
1482	xNG_B,N,N,C,W,L,3	4067.73	0.0
1483	xNG_B,N,N,C,W,L,4	4059.59	0.0
1484	xNG_B,N,N,C,W,L,5	4051.48	0.0
1485	xNG_B,N,N,C,C,S,1	92.15	0.0
1486	xNG_B,N,N,C,C,S,2	91.97	0.0
1487	xNG_B,N,N,C,C,S,3	91.78	0.0
1488	xNG_B,N,N,C,C,S,4	91.6	0.0
1489	xNG_B,N,N,C,C,S,5	91.42	0.0
1490	xNG_B,N,N,C,C,P,1	618.45	0.0
1491	xNG_B,N,N,C,C,P,2	617.21	0.0
1492	xNG_B,N,N,C,C,P,3	615.98	0.0
1493	xNG_B,N,N,C,C,P,4	614.75	0.0
1494	xNG_B,N,N,C,C,P,5	613.52	0.0
1495	xNG_B,N,N,C,C,M,1	1285.35	0.0
1496	xNG_B,N,N,C,C,M,2	1282.78	0.0
1497	xNG_B,N,N,C,C,M,3	1280.21	0.0
1498	xNG_B,N,N,C,C,M,4	1277.65	0.0
1499	xNG_B,N,N,C,C,M,5	1275.1	0.0
1500	xNG_B,N,N,C,C,L,1	3914.95	0.0
1501	xNG_B,N,N,C,C,L,2	3907.12	0.0
1502	xNG_B,N,N,C,C,L,3	3899.31	0.0
1503	xNG_B,N,N,C,C,L,4	3891.51	0.0
1504	xNG_B,N,N,C,C,L,5	3883.72	0.0
1505	xNG_B,N,N,C,I,M,1	57.95	0.0
1506	xNG_B,N,N,C,I,M,2	57.83	0.0
1507	xNG_B,N,N,C,I,M,3	57.72	0.0
1508	xNG_B,N,N,C,I,M,4	57.6	0.0
1509	xNG_B,N,N,C,I,M,5	57.49	0.0
1510	xNG_B,N,N,C,I,L,1	234.65	0.0
1511	xNG_B,N,N,C,I,L,2	234.18	0.0
1512	xNG_B,N,N,C,I,L,3	233.71	0.0
1513	xNG_B,N,N,C,I,L,4	233.24	0.0
1514	xNG_B,N,N,C,I,L,5	232.78	0.0
1515	xNG_B,N,N,C,A,P,1	60.8	0.0
1516	xNG_B,N,N,C,A,P,2	60.68	0.0
1517	xNG_B,N,N,C,A,P,3	60.56	0.0
1518	xNG_B,N,N,C,A,P,4	60.44	0.0
1519	xNG_B,N,N,C,A,P,5	60.32	0.0
1520	xNG_B,N,N,C,A,M,1	59.85	0.0
1521	xNG_B,N,N,C,A,M,2	59.73	0.0
1522	xNG_B,N,N,C,A,M,3	59.61	0.0
1523	xNG_B,N,N,C,A,M,4	59.49	0.0
1524	xNG_B,N,N,C,A,M,5	59.37	0.0
1525	xNG_B,N,N,C,L,M,1	87.4	0.0
1526	xNG_B,N,N,C,L,M,2	87.23	0.0
1527	xNG_B,N,N,C,L,M,3	87.05	0.0
1528	xNG_B,N,N,C,L,M,4	86.88	0.0
1529	xNG_B,N,N,C,L,M,5	86.7	0.0
1530	xNG_B,N,N,C,L,L,1	171.95	0.0
1531	xNG_B,N,N,C,L,L,2	171.61	0.0
1532	xNG_B,N,N,C,L,L,3	171.26	0.0
1533	xNG_B,N,N,C,L,L,4	170.92	0.0
1534	xNG_B,N,N,C,L,L,5	170.58	0.0
1535	xNG_B,N,N,C,N,N,1	1279.0	0.0
1536	xNG_B,N,N,C,N,N,2	1279.0	0.0
1537	xNG_B,N,N,C,N,N,3	1279.0	0.0
1538	xNG_B,N,N,C,N,N,4	1279.0	0.0
1539	xNG_B,N,N,C,N,N,5	1279.0	0.0
1540	xNG_B,N,N,R,P,L,1	110.2	0.0
1541	xNG_B,N,N,R,P,L,2	109.98	0.0
1542	xNG_B,N,N,R,P,L,3	109.76	0.0
1543	xNG_B,N,N,R,P,L,4	109.54	0.0
1544	xNG_B,N,N,R,P,L,5	109.32	0.0
1545	xNG_B,N,N,R,D,L,1	73.15	0.0
1546	xNG_B,N,N,R,D,L,2	73.0	0.0
1547	xNG_B,N,N,R,D,L,3	72.86	0.0
1548	xNG_B,N,N,R,D,L,4	72.71	0.0
1549	xNG_B,N,N,R,D,L,5	72.57	0.0
1550	xNG_B,N,N,R,W,P,1	64.6	0.0
1551	xNG_B,N,N,R,W,P,2	64.47	0.0
1552	xNG_B,N,N,R,W,P,3	64.34	0.0
1553	xNG_B,N,N,R,W,P,4	64.21	0.0
1554	xNG_B,N,N,R,W,P,5	64.08	0.0
1555	xNG_B,N,N,R,W,M,1	276.45	0.0
1556	xNG_B,N,N,R,W,M,2	275.9	0.0
1557	xNG_B,N,N,R,W,M,3	275.35	0.0
1558	xNG_B,N,N,R,W,M,4	274.79	0.0
1559	xNG_B,N,N,R,W,M,5	274.25	0.0
1560	xNG_B,N,N,R,W,L,1	895.85	0.0
1561	xNG_B,N,N,R,W,L,2	894.06	0.0
1562	xNG_B,N,N,R,W,L,3	892.27	0.0
1563	xNG_B,N,N,R,W,L,4	890.49	0.0
1564	xNG_B,N,N,R,W,L,5	888.7	0.0
1565	xNG_B,N,N,R,C,M,1	337.25	0.0
1566	xNG_B,N,N,R,C,M,2	336.58	0.0
1567	xNG_B,N,N,R,C,M,3	335.9	0.0
