bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	bookeeping_var_id	bookeeping_var_name	bookeeping_var_value	bookeeping_var_reduced_cost	total_penalty
767	FGH Low Den 2 - time period 2	FREE	1.0	88136.0	1.0	352543.0	1.0	273	v_59	199670.35005670387	0.0	0.0
768	FGH Low Den 3 - time period 3	FREE	1.0	88136.0	1.0	352543.0	1.0	274	v_60	222415.77115690603	0.0	0.0
769	FGH Low Den 4 - time period 4	FREE	1.0	88136.0	1.0	352543.0	1.0	275	v_61	258012.82465156782	0.0	0.0
770	FGH Low Den 5 - time period 5	FREE	1.0	88136.0	1.0	352543.0	1.0	276	v_62	252446.76309620272	0.0	0.0
771	FGH Low Den 6 - time period 6	FREE	1.0	88136.0	0.5	352543.0	0.5	277	v_63	247551.61720701723	0.0	0.0
772	FGH Low Den 7 - time period 7	FREE	1.0	88136.0	0.5	352543.0	0.5	278	v_64	202821.4350214449	0.0	0.0
773	FGH Low Den 8 - time period 8	FREE	1.0	88136.0	0.5	352543.0	0.5	279	v_65	216853.62315998456	0.0	0.0
774	FGH Low Den 9 - time period 9	FREE	1.0	88136.0	0.5	352543.0	0.5	280	v_66	219951.23024182377	0.0	0.0
775	FGH Low Den 10 - time period 10	FREE	1.0	88136.0	0.5	352543.0	0.5	281	v_67	253700.20996894676	0.0	0.0
776	FGH Low Den 11 - time period 11	FREE	1.0	88136.0	0.5	352543.0	0.5	282	v_68	259255.08927679082	0.0	0.0
777	FGH Low Den 12 - time period 12	FREE	1.0	88136.0	0.5	352543.0	0.5	283	v_69	258566.46906951437	0.0	0.0
778	FGH Low Den 13 - time period 13	FREE	1.0	88136.0	0.5	352543.0	0.5	284	v_70	252692.58535243335	0.0	0.0
779	FGH Low Den 14 - time period 14	FREE	1.0	88136.0	0.5	352543.0	0.5	285	v_71	252720.19525191313	0.0	0.0
780	FGH Low Den 15 - time period 15	FREE	1.0	88136.0	0.5	352543.0	0.5	286	v_72	249741.54264761545	0.0	0.0
781	CDE Low Den 1 - time period 1	FREE	1.0	99907.0	1.0	239776.0	1.0	287	v_73	134939.00000000003	0.0	0.0
782	CDE Low Den 2 - time period 2	FREE	1.0	99907.0	1.0	239776.0	1.0	288	v_74	157923.06970000002	0.0	0.0
783	CDE Low Den 3 - time period 3	FREE	1.0	99907.0	1.0	239776.0	1.0	289	v_75	204987.75883746866	0.0	0.0
784	CDE Low Den 4 - time period 4	FREE	1.0	99907.0	1.0	239776.0	1.0	290	v_76	219999.224838144	0.0	0.0
785	CDE Low Den 5 - time period 5	FREE	1.0	99907.0	1.0	239776.0	1.0	291	v_77	239219.64854574864	0.0	0.0
