strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KNSHCM	K	N	S	H	C	M	189.88	0.0	0.0	0.0	8.08	4.04
KNSHCL	K	N	S	H	C	L	787.72	0.0	0.0	0.0	33.52	16.76
KNSHIM	K	N	S	H	I	M	167.32	0.0	0.0	0.0	7.12	3.56
KNSHIL	K	N	S	H	I	L	176.72	0.0	0.0	0.0	7.5200000000000005	3.7600000000000002
KNSHAM	K	N	S	H	A	M	125.02000000000001	0.0	0.0	0.0	5.32	2.66
KNSHAL	K	N	S	H	A	L	88.36	0.0	0.0	0.0	3.7600000000000002	1.8800000000000001
KNSHLM	K	N	S	H	L	M	159.79999999999998	0.0	0.0	0.0	6.8	3.4
KNSHLL	K	N	S	H	L	L	136.29999999999998	0.0	0.0	0.0	5.8	2.9
KNSCPM	K	N	S	C	P	M	0.0	0.0	1548.1799999999998	0.0	65.88	32.94
KNSCPL	K	N	S	C	P	L	0.0	0.0	1378.04	0.0	58.64	29.32
KNSCDM	K	N	S	C	D	M	164.5	0.0	0.0	0.0	7.0	3.5
KNSCDL	K	N	S	C	D	L	548.02	0.0	0.0	0.0	23.32	11.66
KNSCWM	K	N	S	C	W	M	0.0	0.0	320.54	0.0	13.64	6.82
KNSCWL	K	N	S	C	W	L	724.74	0.0	0.0	0.0	30.84	15.42
KNSCCM	K	N	S	C	C	M	158.86	0.0	0.0	0.0	6.76	3.38
KNSCCL	K	N	S	C	C	L	439.91999999999996	0.0	0.0	0.0	18.72	9.36
KNSCIP	K	N	S	C	I	P	0.0	0.0	0.0	104.34	4.44	2.22
KNSCIM	K	N	S	C	I	M	806.52	0.0	0.0	0.0	34.32	17.16
KNSCIL	K	N	S	C	I	L	1536.8999999999999	0.0	0.0	0.0	65.4	32.7
KNSCAM	K	N	S	C	A	M	179.54000000000002	0.0	0.0	0.0	7.640000000000001	3.8200000000000003
KNSCAL	K	N	S	C	A	L	274.48	0.0	0.0	0.0	11.68	5.84
KNSCLM	K	N	S	C	L	M	240.64	0.0	0.0	0.0	10.24	5.12
KNSCLL	K	N	S	C	L	L	329.94	0.0	0.0	0.0	14.040000000000001	7.0200000000000005
KNSRPS	K	N	S	R	P	S	0.0	0.0	0.0	434.28	18.48	9.24
KNSRPM	K	N	S	R	P	M	0.0	9583.300000000001	0.0	0.0	407.8	203.9
KNSRPL	K	N	S	R	P	L	0.0	0.0	9331.38	0.0	397.08	198.54
KNSRDS	K	N	S	R	D	S	0.0	0.0	0.0	102.46	4.36	2.18
KNSRDM	K	N	S	R	D	M	0.0	0.0	5577.96	0.0	237.36	118.68
KNSRDL	K	N	S	R	D	L	0.0	0.0	5797.92	0.0	246.72	123.36
KNSRWS	K	N	S	R	W	S	0.0	0.0	0.0	408.90000000000003	17.400000000000002	8.700000000000001
KNSRWP	K	N	S	R	W	P	0.0	0.0	0.0	1587.66	67.56	33.78
KNSRWM	K	N	S	R	W	M	0.0	6767.06	0.0	0.0	287.96	143.98
KNSRWL	K	N	S	R	W	L	0.0	0.0	10592.86	0.0	450.76	225.38
KNSRCS	K	N	S	R	C	S	0.0	0.0	0.0	125.02000000000001	5.32	2.66
KNSRCP	K	N	S	R	C	P	0.0	0.0	0.0	200.22	8.52	4.26
KNSRCM	K	N	S	R	C	M	0.0	2314.28	0.0	0.0	98.48	49.24
KNSRCL	K	N	S	R	C	L	0.0	6471.900000000001	0.0	0.0	275.40000000000003	137.70000000000002
KNSRIS	K	N	S	R	I	S	0.0	0.0	0.0	419.24	17.84	8.92
KNSRIP	K	N	S	R	I	P	0.0	0.0	0.0	1971.1799999999998	83.88	41.94
KNSRIM	K	N	S	R	I	M	0.0	6469.164570477285	1265.1554295227143	0.0	329.12	164.56
KNSRIL	K	N	S	R	I	L	0.0	5046.86	0.0	0.0	214.76	107.38
KNSRAS	K	N	S	R	A	S	0.0	0.0	0.0	111.86	4.76	2.38
KNSRAP	K	N	S	R	A	P	0.0	0.0	0.0	304.56	12.96	6.48
KNSRAM	K	N	S	R	A	M	0.0	0.0	1917.6000000000001	0.0	81.60000000000001	40.800000000000004
KNSRAL	K	N	S	R	A	L	0.0	2444.0	0.0	0.0	104.0	52.0
KNSRLS	K	N	S	R	L	S	0.0	0.0	0.0	259.44	11.040000000000001	5.5200000000000005
KNSRLP	K	N	S	R	L	P	0.0	0.0	0.0	524.52	22.32	11.16
KNSRLM	K	N	S	R	L	M	1798.22	0.0	0.0	0.0	76.52	38.26
KNSRLL	K	N	S	R	L	L	0.0	1442.8999999999999	0.0	0.0	61.4	30.7
RRNLWS	R	R	N	L	W	S	0.0	0.0	0.0	68.62	2.92	1.46
RRNLWP	R	R	N	L	W	P	0.0	0.0	0.0	921.1999999999999	39.2	19.6
RRNLWM	R	R	N	L	W	M	958.8000000000001	0.0	0.0	0.0	40.800000000000004	20.400000000000002
RRNLWL	R	R	N	L	W	L	0.0	3838.02	0.0	0.0	163.32	81.66
RRNLCS	R	R	N	L	C	S	0.0	0.0	0.0	60.16	2.56	1.28
RRNLCP	R	R	N	L	C	P	0.0	0.0	0.0	88.36	3.7600000000000002	1.8800000000000001
RRNLCM	R	R	N	L	C	M	430.52	0.0	0.0	0.0	18.32	9.16
RRNLCL	R	R	N	L	C	L	0.0	2563.38	0.0	0.0	109.08	54.54
RRNLIP	R	R	N	L	I	P	0.0	0.0	0.0	551.78	23.48	11.74
RRNLIM	R	R	N	L	I	M	0.0	0.0	620.4	0.0	26.400000000000002	13.200000000000001
RRNLIL	R	R	N	L	I	L	943.76	0.0	0.0	0.0	40.160000000000004	20.080000000000002
RRNLAS	R	R	N	L	A	S	54.52	0.0	0.0	0.0	2.32	1.16
RRNLAP	R	R	N	L	A	P	0.0	0.0	0.0	1786.0	76.0	38.0
RRNLAM	R	R	N	L	A	M	0.0	0.0	1355.48	0.0	57.68	28.84
RRNLAL	R	R	N	L	A	L	0.0	0.0	1877.1799999999998	0.0	79.88	39.94
RRNLLP	R	R	N	L	L	P	0.0	0.0	0.0	954.1	40.6	20.3
RRNLLM	R	R	N	L	L	M	0.0	0.0	1062.2	0.0	45.2	22.6
RRNLLL	R	R	N	L	L	L	885.48	0.0	0.0	0.0	37.68	18.84
RRNHWS	R	R	N	H	W	S	0.0	0.0	0.0	55.46	2.36	1.18
RRNHWP	R	R	N	H	W	P	0.0	0.0	0.0	414.54	17.64	8.82
RRNHWM	R	R	N	H	W	M	0.0	0.0	515.12	0.0	21.92	10.96
RRNHWL	R	R	N	H	W	L	0.0	0.0	1801.98	0.0	76.68	38.34
RRNHCP	R	R	N	H	C	P	0.0	0.0	0.0	68.62	2.92	1.46
RRNHCM	R	R	N	H	C	M	229.36	0.0	0.0	0.0	9.76	4.88
RRNHCL	R	R	N	H	C	L	0.0	1368.64	0.0	0.0	58.24	29.12
RRNHIP	R	R	N	H	I	P	0.0	0.0	0.0	62.04	2.64	1.32
RRNHIL	R	R	N	H	I	L	0.0	0.0	199.28	0.0	8.48	4.24
RRNHAP	R	R	N	H	A	P	0.0	0.0	0.0	196.45999999999998	8.36	4.18
RRNHAM	R	R	N	H	A	M	159.79999999999998	0.0	0.0	0.0	6.8	3.4
RRNHAL	R	R	N	H	A	L	0.0	480.34	0.0	0.0	20.44	10.22
RRNHLP	R	R	N	H	L	P	0.0	0.0	0.0	108.10000000000001	4.6000000000000005	2.3000000000000003
RRNHLM	R	R	N	H	L	M	91.18	0.0	0.0	0.0	3.88	1.94
RRNHLL	R	R	N	H	L	L	0.0	0.0	170.14	0.0	7.24	3.62
RRNCWP	R	R	N	C	W	P	0.0	0.0	0.0	441.8	18.8	9.4
RRNCWM	R	R	N	C	W	M	0.0	0.0	271.66	0.0	11.56	5.78
RRNCWL	R	R	N	C	W	L	0.0	1331.98	0.0	0.0	56.68	28.34
RRNCCM	R	R	N	C	C	M	66.74	0.0	0.0	0.0	2.84	1.42
RRNCCL	R	R	N	C	C	L	0.0	0.0	944.6999999999999	0.0	40.2	20.1
RRNCIP	R	R	N	C	I	P	0.0	0.0	0.0	129.72	5.5200000000000005	2.7600000000000002
RRNCIM	R	R	N	C	I	M	0.0	0.0	307.38	0.0	13.08	6.54
RRNCIL	R	R	N	C	I	L	365.66	0.0	0.0	0.0	15.56	7.78
RRNCAS	R	R	N	C	A	S	0.0	0.0	0.0	52.64	2.24	1.12
RRNCAP	R	R	N	C	A	P	0.0	0.0	0.0	629.8000000000001	26.8	13.4
RRNCAM	R	R	N	C	A	M	0.0	0.0	643.9	0.0	27.400000000000002	13.700000000000001
RRNCAL	R	R	N	C	A	L	0.0	773.62	0.0	0.0	32.92	16.46
RRNCLP	R	R	N	C	L	P	0.0	0.0	0.0	317.72	13.52	6.76
RRNCLM	R	R	N	C	L	M	0.0	450.26	0.0	0.0	19.16	9.58
RRNCLL	R	R	N	C	L	L	0.0	0.0	393.86	0.0	16.76	8.38
RRNRWP	R	R	N	R	W	P	0.0	0.0	0.0	54.52	2.32	1.16
RRNRWM	R	R	N	R	W	M	84.60000000000001	0.0	0.0	0.0	3.6	1.8
RRNRWL	R	R	N	R	W	L	0.0	0.0	412.66	0.0	17.56	8.78
RRNRCL	R	R	N	R	C	L	0.0	523.58	0.0	0.0	22.28	11.14
RRNRIM	R	R	N	R	I	M	102.46	0.0	0.0	0.0	4.36	2.18
RRNRIL	R	R	N	R	I	L	0.0	100.58	0.0	0.0	4.28	2.14
RRNRAP	R	R	N	R	A	P	0.0	0.0	0.0	183.29999999999998	7.8	3.9
RRNRAM	R	R	N	R	A	M	0.0	0.0	158.86	0.0	6.76	3.38
RRNRAL	R	R	N	R	A	L	170.14	0.0	0.0	0.0	7.24	3.62
RRNRLM	R	R	N	R	L	M	59.22	0.0	0.0	0.0	2.52	1.26
RRNRLL	R	R	N	R	L	L	121.26	0.0	0.0	0.0	5.16	2.58
RROLWP	R	R	O	L	W	P	0.0	0.0	0.0	89.3	3.8000000000000003	1.9000000000000001
RROLWM	R	R	O	L	W	M	0.0	129.72	0.0	0.0	5.5200000000000005	2.7600000000000002
RROLWL	R	R	O	L	W	L	0.0	0.0	517.0	0.0	22.0	11.0
RROLCP	R	R	O	L	C	P	0.0	0.0	0.0	67.68	2.88	1.44
RROLCL	R	R	O	L	C	L	0.0	0.0	292.34	0.0	12.44	6.22
RROLIP	R	R	O	L	I	P	0.0	0.0	0.0	172.95999999999998	7.36	3.68
RROLIM	R	R	O	L	I	M	137.24	0.0	0.0	0.0	5.84	2.92
RROLIL	R	R	O	L	I	L	218.08	0.0	0.0	0.0	9.28	4.64
RROLAP	R	R	O	L	A	P	0.0	0.0	0.0	686.1999999999999	29.2	14.6
RROLAM	R	R	O	L	A	M	0.0	0.0	278.24	0.0	11.84	5.92
RROLAL	R	R	O	L	A	L	0.0	0.0	340.28	0.0	14.48	7.24
RROLLP	R	R	O	L	L	P	0.0	0.0	0.0	247.22	10.52	5.26
RROLLM	R	R	O	L	L	M	94.0	0.0	0.0	0.0	4.0	2.0
RROLLL	R	R	O	L	L	L	122.2	0.0	0.0	0.0	5.2	2.6
RROHWP	R	R	O	H	W	P	0.0	0.0	0.0	172.95999999999998	7.36	3.68
RROHWM	R	R	O	H	W	M	0.0	0.0	263.2	0.0	11.200000000000001	5.6000000000000005
RROHWL	R	R	O	H	W	L	0.0	0.0	1859.3200000000002	0.0	79.12	39.56
RROHCP	R	R	O	H	C	P	0.0	0.0	0.0	95.88	4.08	2.04
RROHCM	R	R	O	H	C	M	0.0	0.0	93.06	0.0	3.96	1.98
RROHCL	R	R	O	H	C	L	0.0	0.0	1263.36	0.0	53.76	26.88
RROHIP	R	R	O	H	I	P	0.0	0.0	0.0	155.1	6.6000000000000005	3.3000000000000003
RROHIM	R	R	O	H	I	M	150.4	0.0	0.0	0.0	6.4	3.2
RROHIL	R	R	O	H	I	L	202.1	0.0	0.0	0.0	8.6	4.3
RROHAP	R	R	O	H	A	P	0.0	0.0	0.0	176.72	7.5200000000000005	3.7600000000000002
RROHAM	R	R	O	H	A	M	60.16	0.0	0.0	0.0	2.56	1.28
RROHAL	R	R	O	H	A	L	0.0	0.0	459.66	0.0	19.56	9.78
RROHLP	R	R	O	H	L	P	0.0	0.0	0.0	183.29999999999998	7.8	3.9
RROHLM	R	R	O	H	L	M	190.82	0.0	0.0	0.0	8.120000000000001	4.0600000000000005
RROHLL	R	R	O	H	L	L	0.0	0.0	282.94	0.0	12.040000000000001	6.0200000000000005
RROCWL	R	R	O	C	W	L	53.58	0.0	0.0	0.0	2.2800000000000002	1.1400000000000001
RROCIP	R	R	O	C	I	P	0.0	0.0	0.0	243.45999999999998	10.36	5.18
RROCIM	R	R	O	C	I	M	0.0	0.0	256.62	0.0	10.92	5.46
RROCIL	R	R	O	C	I	L	203.04000000000002	0.0	0.0	0.0	8.64	4.32
RROCAP	R	R	O	C	A	P	0.0	0.0	0.0	486.91999999999996	20.72	10.36
RROCAM	R	R	O	C	A	M	0.0	0.0	229.36	0.0	9.76	4.88
RROCAL	R	R	O	C	A	L	0.0	0.0	210.56	0.0	8.96	4.48
RROCLP	R	R	O	C	L	P	0.0	0.0	0.0	393.86	16.76	8.38
RROCLM	R	R	O	C	L	M	188.0	0.0	0.0	0.0	8.0	4.0
RROCLL	R	R	O	C	L	L	114.68	0.0	0.0	0.0	4.88	2.44
RRORWM	R	R	O	R	W	M	166.38	0.0	0.0	0.0	7.08	3.54
RRORWL	R	R	O	R	W	L	0.0	0.0	523.58	0.0	22.28	11.14
RRORCL	R	R	O	R	C	L	360.96	0.0	0.0	0.0	15.36	7.68
RRORIP	R	R	O	R	I	P	0.0	0.0	0.0	102.46	4.36	2.18
RRORIM	R	R	O	R	I	M	227.48	0.0	0.0	0.0	9.68	4.84
RRORIL	R	R	O	R	I	L	0.0	0.0	329.94	0.0	14.040000000000001	7.0200000000000005
RRORAP	R	R	O	R	A	P	0.0	0.0	0.0	77.08	3.2800000000000002	1.6400000000000001
RRORAM	R	R	O	R	A	M	0.0	0.0	152.28	0.0	6.48	3.24
RRORAL	R	R	O	R	A	L	278.24	0.0	0.0	0.0	11.84	5.92
RRORLP	R	R	O	R	L	P	0.0	0.0	0.0	95.88	4.08	2.04
RRORLM	R	R	O	R	L	M	151.34	0.0	0.0	0.0	6.44	3.22
RRORLL	R	R	O	R	L	L	282.0	0.0	0.0	0.0	12.0	6.0
RRPLWS	R	R	P	L	W	S	0.0	0.0	0.0	176.72	7.5200000000000005	3.7600000000000002
RRPLWP	R	R	P	L	W	P	0.0	0.0	0.0	69.56	2.96	1.48
RRPLWM	R	R	P	L	W	M	185.18	0.0	0.0	0.0	7.88	3.94
RRPLWL	R	R	P	L	W	L	0.0	382.58000000000004	0.0	0.0	16.28	8.14
RRPLCS	R	R	P	L	C	S	0.0	0.0	0.0	102.46	4.36	2.18
RRPLCL	R	R	P	L	C	L	106.22	0.0	0.0	0.0	4.5200000000000005	2.2600000000000002
RRPLIS	R	R	P	L	I	S	0.0	0.0	0.0	77.08	3.2800000000000002	1.6400000000000001
RRPLIP	R	R	P	L	I	P	0.0	0.0	0.0	1148.6799999999998	48.88	24.44
RRPLIM	R	R	P	L	I	M	626.04	0.0	0.0	0.0	26.64	13.32
RRPLIL	R	R	P	L	I	L	968.1999999999999	0.0	0.0	0.0	41.2	20.6
RRPLAS	R	R	P	L	A	S	0.0	0.0	0.0	60.16	2.56	1.28
RRPLAP	R	R	P	L	A	P	0.0	0.0	0.0	1640.3	69.8	34.9
RRPLAM	R	R	P	L	A	M	920.26	0.0	0.0	0.0	39.160000000000004	19.580000000000002
RRPLAL	R	R	P	L	A	L	0.0	789.6	0.0	0.0	33.6	16.8
RRPLLP	R	R	P	L	L	P	0.0	0.0	0.0	890.18	37.88	18.94
RRPLLM	R	R	P	L	L	M	545.1999999999999	0.0	0.0	0.0	23.2	11.6
RRPLLL	R	R	P	L	L	L	277.3	0.0	0.0	0.0	11.8	5.9
RRPHWS	R	R	P	H	W	S	0.0	0.0	0.0	69.56	2.96	1.48
RRPHWP	R	R	P	H	W	P	0.0	0.0	0.0	532.04	22.64	11.32
RRPHWM	R	R	P	H	W	M	670.22	0.0	0.0	0.0	28.52	14.26
RRPHWL	R	R	P	H	W	L	0.0	3969.62	0.0	0.0	168.92000000000002	84.46000000000001
RRPHCS	R	R	P	H	C	S	0.0	0.0	0.0	74.26	3.16	1.58
RRPHCP	R	R	P	H	C	P	0.0	0.0	0.0	83.66	3.56	1.78
RRPHCM	R	R	P	H	C	M	0.0	0.0	398.56	0.0	16.96	8.48
RRPHCL	R	R	P	H	C	L	0.0	3457.32	0.0	0.0	147.12	73.56
RRPHIP	R	R	P	H	I	P	0.0	0.0	0.0	330.88	14.08	7.04
RRPHIM	R	R	P	H	I	M	0.0	0.0	379.76	0.0	16.16	8.08
RRPHIL	R	R	P	H	I	L	713.46	0.0	0.0	0.0	30.36	15.18
RRPHAP	R	R	P	H	A	P	0.0	0.0	0.0	612.88	26.080000000000002	13.040000000000001
RRPHAM	R	R	P	H	A	M	0.0	0.0	507.59999999999997	0.0	21.6	10.8
RRPHAL	R	R	P	H	A	L	0.0	0.0	1235.16	0.0	52.56	26.28
RRPHLP	R	R	P	H	L	P	0.0	0.0	0.0	527.3399999999999	22.44	11.22
RRPHLM	R	R	P	H	L	M	782.08	0.0	0.0	0.0	33.28	16.64
RRPHLL	R	R	P	H	L	L	804.64	0.0	0.0	0.0	34.24	17.12
RRPCWS	R	R	P	C	W	S	0.0	0.0	0.0	193.64	8.24	4.12
RRPCWP	R	R	P	C	W	P	0.0	0.0	0.0	50.760000000000005	2.16	1.08
RRPCWM	R	R	P	C	W	M	69.56	0.0	0.0	0.0	2.96	1.48
RRPCWL	R	R	P	C	W	L	138.18	0.0	0.0	0.0	5.88	2.94
RRPCCL	R	R	P	C	C	L	48.88	0.0	0.0	0.0	2.08	1.04
RRPCIS	R	R	P	C	I	S	0.0	0.0	0.0	60.16	2.56	1.28
RRPCIP	R	R	P	C	I	P	0.0	0.0	0.0	1360.1799999999998	57.88	28.94
RRPCIM	R	R	P	C	I	M	0.0	1178.76	0.0	0.0	50.160000000000004	25.080000000000002
RRPCIL	R	R	P	C	I	L	0.0	0.0	1878.12	0.0	79.92	39.96
RRPCAS	R	R	P	C	A	S	0.0	0.0	0.0	124.08	5.28	2.64
RRPCAP	R	R	P	C	A	P	0.0	0.0	0.0	1457.94	62.04	31.02
RRPCAM	R	R	P	C	A	M	0.0	0.0	777.38	0.0	33.08	16.54
RRPCAL	R	R	P	C	A	L	0.0	713.46	0.0	0.0	30.36	15.18
RRPCLP	R	R	P	C	L	P	0.0	0.0	0.0	1656.28	70.48	35.24
RRPCLM	R	R	P	C	L	M	0.0	1184.3999999999999	0.0	0.0	50.4	25.2
RRPCLL	R	R	P	C	L	L	546.14	0.0	0.0	0.0	23.240000000000002	11.620000000000001
RRPRPS	R	R	P	R	P	S	0.0	0.0	0.0	81.78	3.48	1.74
RRPRPL	R	R	P	R	P	L	80.84	0.0	0.0	0.0	3.44	1.72
RRPRDS	R	R	P	R	D	S	0.0	0.0	0.0	141.0	6.0	3.0
RRPRDL	R	R	P	R	D	L	0.0	104.34	0.0	0.0	4.44	2.22
RRPRWS	R	R	P	R	W	S	0.0	0.0	0.0	287.64	12.24	6.12
RRPRWP	R	R	P	R	W	P	0.0	0.0	0.0	341.22	14.52	7.26
RRPRWM	R	R	P	R	W	M	0.0	0.0	507.59999999999997	0.0	21.6	10.8
RRPRWL	R	R	P	R	W	L	0.0	0.0	2331.2000000000003	0.0	99.2	49.6
RRPRCS	R	R	P	R	C	S	0.0	0.0	0.0	157.92	6.72	3.36
RRPRCP	R	R	P	R	C	P	0.0	0.0	0.0	55.46	2.36	1.18
RRPRCM	R	R	P	R	C	M	161.68	0.0	0.0	0.0	6.88	3.44
RRPRCL	R	R	P	R	C	L	0.0	2156.3599999999997	0.0	0.0	91.76	45.88
RRPRIS	R	R	P	R	I	S	0.0	0.0	0.0	183.29999999999998	7.8	3.9
RRPRIP	R	R	P	R	I	P	0.0	0.0	0.0	507.59999999999997	21.6	10.8
RRPRIM	R	R	P	R	I	M	0.0	0.0	677.74	0.0	28.84	14.42
RRPRIL	R	R	P	R	I	L	0.0	0.0	1291.56	0.0	54.96	27.48
RRPRAS	R	R	P	R	A	S	0.0	0.0	0.0	319.59999999999997	13.6	6.8
RRPRAP	R	R	P	R	A	P	0.0	0.0	0.0	336.52	14.32	7.16
RRPRAM	R	R	P	R	A	M	835.6600000000001	0.0	0.0	0.0	35.56	17.78
RRPRAL	R	R	P	R	A	L	0.0	1391.2	0.0	0.0	59.2	29.6
RRPRLP	R	R	P	R	L	P	0.0	0.0	0.0	553.6600000000001	23.56	11.78
RRPRLM	R	R	P	R	L	M	0.0	0.0	930.6	0.0	39.6	19.8
RRPRLL	R	R	P	R	L	L	0.0	0.0	579.98	0.0	24.68	12.34
RNNLPS	R	N	N	L	P	S	0.0	0.0	0.0	123.14	5.24	2.62
RNNLPM	R	N	N	L	P	M	110.92	0.0	0.0	0.0	4.72	2.36
RNNLPL	R	N	N	L	P	L	0.0	0.0	572.46	0.0	24.36	12.18
RNNLDS	R	N	N	L	D	S	0.0	0.0	0.0	165.44	7.04	3.52
RNNLDM	R	N	N	L	D	M	130.66	0.0	0.0	0.0	5.5600000000000005	2.7800000000000002
RNNLDL	R	N	N	L	D	L	0.0	0.0	978.54	0.0	41.64	20.82
RNNLWS	R	N	N	L	W	S	0.0	0.0	0.0	99.64	4.24	2.12
RNNLWM	R	N	N	L	W	M	101.52000000000001	0.0	0.0	0.0	4.32	2.16
RNNLWL	R	N	N	L	W	L	0.0	0.0	429.58000000000004	0.0	18.28	9.14
RNNLCL	R	N	N	L	C	L	205.86	0.0	0.0	0.0	8.76	4.38
RNNLIS	R	N	N	L	I	S	0.0	0.0	0.0	70.5	3.0	1.5
RNNLIM	R	N	N	L	I	M	67.68	0.0	0.0	0.0	2.88	1.44
RNNLIL	R	N	N	L	I	L	281.06	0.0	0.0	0.0	11.96	5.98
RNNLAP	R	N	N	L	A	P	0.0	0.0	0.0	231.24	9.84	4.92
RNNLAM	R	N	N	L	A	M	113.74	0.0	0.0	0.0	4.84	2.42
RNNLAL	R	N	N	L	A	L	0.0	0.0	503.8399999999999	0.0	21.44	10.72
RNNLLP	R	N	N	L	L	P	0.0	0.0	0.0	87.42	3.72	1.86
RNNLLM	R	N	N	L	L	M	0.0	0.0	165.44	0.0	7.04	3.52
RNNLLL	R	N	N	L	L	L	120.32	0.0	0.0	0.0	5.12	2.56
RNNHWP	R	N	N	H	W	P	0.0	0.0	0.0	157.92	6.72	3.36
RNNHWM	R	N	N	H	W	M	0.0	0.0	417.36	0.0	17.76	8.88
RNNHWL	R	N	N	H	W	L	0.0	1554.76	0.0	0.0	66.16	33.08
RNNHCP	R	N	N	H	C	P	0.0	0.0	0.0	47.94	2.04	1.02
RNNHCM	R	N	N	H	C	M	81.78	0.0	0.0	0.0	3.48	1.74
RNNHCL	R	N	N	H	C	L	0.0	1196.62	0.0	0.0	50.92	25.46
RNNHIP	R	N	N	H	I	P	0.0	0.0	0.0	151.34	6.44	3.22
RNNHIM	R	N	N	H	I	M	400.44	0.0	0.0	0.0	17.04	8.52
RNNHIL	R	N	N	H	I	L	0.0	553.6600000000001	0.0	0.0	23.56	11.78
RNNHAP	R	N	N	H	A	P	0.0	0.0	0.0	225.6	9.6	4.8
RNNHAM	R	N	N	H	A	M	231.24	0.0	0.0	0.0	9.84	4.92
RNNHAL	R	N	N	H	A	L	0.0	0.0	776.44	0.0	33.04	16.52
RNNHLP	R	N	N	H	L	P	0.0	0.0	0.0	146.64	6.24	3.12
RNNHLM	R	N	N	H	L	M	157.92	0.0	0.0	0.0	6.72	3.36
RNNHLL	R	N	N	H	L	L	0.0	326.18	0.0	0.0	13.88	6.94
RNNCPM	R	N	N	C	P	M	76.14	0.0	0.0	0.0	3.24	1.62
RNNCPL	R	N	N	C	P	L	277.3	0.0	0.0	0.0	11.8	5.9
RNNCDL	R	N	N	C	D	L	0.0	0.0	519.82	0.0	22.12	11.06
RNNCWM	R	N	N	C	W	M	0.0	109.97999999999999	0.0	0.0	4.68	2.34
RNNCWL	R	N	N	C	W	L	0.0	0.0	742.6	0.0	31.6	15.8
RNNCCL	R	N	N	C	C	L	441.8	0.0	0.0	0.0	18.8	9.4
RNNCIP	R	N	N	C	I	P	0.0	0.0	0.0	283.88	12.08	6.04
RNNCIM	R	N	N	C	I	M	226.54000000000002	0.0	0.0	0.0	9.64	4.82
RNNCIL	R	N	N	C	I	L	0.0	0.0	517.0	0.0	22.0	11.0
RNNCAP	R	N	N	C	A	P	0.0	0.0	0.0	230.29999999999998	9.8	4.9
RNNCAM	R	N	N	C	A	M	202.1	0.0	0.0	0.0	8.6	4.3
RNNCAL	R	N	N	C	A	L	306.44	0.0	0.0	0.0	13.040000000000001	6.5200000000000005
RNNCLP	R	N	N	C	L	P	0.0	0.0	0.0	191.76	8.16	4.08
RNNCLM	R	N	N	C	L	M	154.16	0.0	0.0	0.0	6.5600000000000005	3.2800000000000002
RNNCLL	R	N	N	C	L	L	286.7	0.0	0.0	0.0	12.200000000000001	6.1000000000000005
RNNRPM	R	N	N	R	P	M	72.38	0.0	0.0	0.0	3.08	1.54
RNNRPL	R	N	N	R	P	L	64.86	0.0	0.0	0.0	2.7600000000000002	1.3800000000000001
RNNRDL	R	N	N	R	D	L	72.38	0.0	0.0	0.0	3.08	1.54
RNNRWS	R	N	N	R	W	S	0.0	0.0	0.0	51.699999999999996	2.2	1.1
RNNRWP	R	N	N	R	W	P	0.0	0.0	0.0	121.26	5.16	2.58
RNNRWM	R	N	N	R	W	M	442.74	0.0	0.0	0.0	18.84	9.42
RNNRWL	R	N	N	R	W	L	0.0	1090.3999999999999	0.0	0.0	46.4	23.2
RNNRCM	R	N	N	R	C	M	86.47999999999999	0.0	0.0	0.0	3.68	1.84
RNNRCL	R	N	N	R	C	L	0.0	0.0	709.6999999999999	0.0	30.2	15.1
RNNRIS	R	N	N	R	I	S	0.0	0.0	0.0	89.3	3.8000000000000003	1.9000000000000001
RNNRIP	R	N	N	R	I	P	0.0	0.0	0.0	407.96	17.36	8.68
RNNRIM	R	N	N	R	I	M	0.0	1182.52	0.0	0.0	50.32	25.16
RNNRIL	R	N	N	R	I	L	0.0	0.0	1414.7	0.0	60.2	30.1
RNNRAP	R	N	N	R	A	P	0.0	0.0	0.0	169.20000000000002	7.2	3.6
RNNRAM	R	N	N	R	A	M	350.62	0.0	0.0	0.0	14.92	7.46
RNNRAL	R	N	N	R	A	L	677.74	0.0	0.0	0.0	28.84	14.42
RNNRLS	R	N	N	R	L	S	0.0	0.0	0.0	55.46	2.36	1.18
RNNRLP	R	N	N	R	L	P	0.0	0.0	0.0	319.59999999999997	13.6	6.8
RNNRLM	R	N	N	R	L	M	442.74	0.0	0.0	0.0	18.84	9.42
RNNRLL	R	N	N	R	L	L	662.6999999999999	0.0	0.0	0.0	28.2	14.1
RNOLWL	R	N	O	L	W	L	144.76	0.0	0.0	0.0	6.16	3.08
RNOLCL	R	N	O	L	C	L	144.76	0.0	0.0	0.0	6.16	3.08
RNOLIP	R	N	O	L	I	P	0.0	0.0	0.0	56.4	2.4	1.2
RNOLAP	R	N	O	L	A	P	0.0	0.0	0.0	175.78	7.48	3.74
RNOLAM	R	N	O	L	A	M	93.06	0.0	0.0	0.0	3.96	1.98
RNOLAL	R	N	O	L	A	L	61.1	0.0	0.0	0.0	2.6	1.3
RNOLLP	R	N	O	L	L	P	0.0	0.0	0.0	85.54	3.64	1.82
RNOHWP	R	N	O	H	W	P	0.0	0.0	0.0	416.41999999999996	17.72	8.86
