strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KRNRPM	K	R	N	R	P	M	1112.96	0.0	0.0	0.0	23.68	47.36
KRNRPL	K	R	N	R	P	L	0.0	0.0	0.0	1256.78	26.740000000000002	53.480000000000004
KRNRDS	K	R	N	R	D	S	54.52	0.0	0.0	0.0	1.16	2.32
KRNRDM	K	R	N	R	D	M	977.6	0.0	0.0	0.0	20.8	41.6
KRNRDL	K	R	N	R	D	L	0.0	0.0	0.0	1644.06	34.980000000000004	69.96000000000001
KRNRWS	K	R	N	R	W	S	124.08000000000001	0.0	0.0	0.0	2.64	5.28
KRNRWM	K	R	N	R	W	M	347.8	0.0	0.0	0.0	7.4	14.8
KRNRWL	K	R	N	R	W	L	0.0	0.0	548.96	0.0	11.68	23.36
KRNRCM	K	R	N	R	C	M	105.28	0.0	0.0	0.0	2.24	4.48
KRNRCL	K	R	N	R	C	L	274.48	0.0	0.0	0.0	5.84	11.68
KRNRIP	K	R	N	R	I	P	141.94	0.0	0.0	0.0	3.02	6.04
KRNRIM	K	R	N	R	I	M	577.1600000000001	0.0	0.0	0.0	12.280000000000001	24.560000000000002
KRNRIL	K	R	N	R	I	L	0.0	0.0	0.0	1833.94	39.02	78.04
KRNRAM	K	R	N	R	A	M	113.74	0.0	0.0	0.0	2.42	4.84
KRNRAL	K	R	N	R	A	L	237.82	0.0	0.0	0.0	5.0600000000000005	10.120000000000001
KRNRLM	K	R	N	R	L	M	59.22	0.0	0.0	0.0	1.26	2.52
KRNRLL	K	R	N	R	L	L	146.64	0.0	0.0	0.0	3.12	6.24
KROLPM	K	R	O	L	P	M	51.699999999999996	0.0	0.0	0.0	1.1	2.2
KROLWL	K	R	O	L	W	L	520.76	0.0	0.0	0.0	11.08	22.16
KROLCM	K	R	O	L	C	M	62.98	0.0	0.0	0.0	1.34	2.68
KROLCL	K	R	O	L	C	L	0.0	0.0	0.0	580.92	12.36	24.72
KROLIP	K	R	O	L	I	P	86.47999999999999	0.0	0.0	0.0	1.84	3.68
KROLIM	K	R	O	L	I	M	0.0	0.0	0.0	297.98	6.34	12.68
KROLIL	K	R	O	L	I	L	0.0	0.0	0.0	561.18	11.94	23.88
KROLAM	K	R	O	L	A	M	188.0	0.0	0.0	0.0	4.0	8.0
KROLAL	K	R	O	L	A	L	0.0	0.0	0.0	390.09999999999997	8.3	16.6
KROLLM	K	R	O	L	L	M	98.7	0.0	0.0	0.0	2.1	4.2
KROLLL	K	R	O	L	L	L	127.84	0.0	0.0	0.0	2.72	5.44
KROHWL	K	R	O	H	W	L	87.42	0.0	0.0	0.0	1.86	3.72
KROHCL	K	R	O	H	C	L	130.66	0.0	0.0	0.0	2.7800000000000002	5.5600000000000005
KROCPM	K	R	O	C	P	M	0.0	0.0	0.0	112.8	2.4	4.8
KROCPL	K	R	O	C	P	L	162.62	0.0	0.0	0.0	3.46	6.92
KROCDL	K	R	O	C	D	L	127.84	0.0	0.0	0.0	2.72	5.44
KROCWL	K	R	O	C	W	L	149.45999999999998	0.0	0.0	0.0	3.18	6.36
KROCCL	K	R	O	C	C	L	51.699999999999996	0.0	0.0	0.0	1.1	2.2
KROCIP	K	R	O	C	I	P	69.56	0.0	0.0	0.0	1.48	2.96
KROCIM	K	R	O	C	I	M	0.0	501.02000000000004	0.0	0.0	10.66	21.32
KROCIL	K	R	O	C	I	L	611.94	0.0	0.0	0.0	13.02	26.04
KROCAP	K	R	O	C	A	P	54.52	0.0	0.0	0.0	1.16	2.32
KROCAM	K	R	O	C	A	M	146.64	0.0	0.0	0.0	3.12	6.24
KROCAL	K	R	O	C	A	L	208.68	0.0	0.0	0.0	4.44	8.88
KROCLM	K	R	O	C	L	M	97.76	0.0	0.0	0.0	2.08	4.16
KROCLL	K	R	O	C	L	L	64.86	0.0	0.0	0.0	1.3800000000000001	2.7600000000000002
KRORPS	K	R	O	R	P	S	0.0	0.0	0.0	71.44	1.52	3.04
KRORPM	K	R	O	R	P	M	0.0	0.0	0.0	185.18	3.94	7.88
KRORPL	K	R	O	R	P	L	420.18	0.0	0.0	0.0	8.94	17.88
KRORDS	K	R	O	R	D	S	75.2	0.0	0.0	0.0	1.6	3.2
KRORDM	K	R	O	R	D	M	0.0	0.0	0.0	358.14	7.62	15.24
KRORDL	K	R	O	R	D	L	0.0	752.0	0.0	0.0	16.0	32.0
KRORWS	K	R	O	R	W	S	109.04	0.0	0.0	0.0	2.32	4.64
KRORWM	K	R	O	R	W	M	0.0	226.54000000000002	0.0	0.0	4.82	9.64
KRORWL	K	R	O	R	W	L	0.0	626.98	0.0	0.0	13.34	26.68
KRORCM	K	R	O	R	C	M	111.86	0.0	0.0	0.0	2.38	4.76
KRORCL	K	R	O	R	C	L	0.0	506.66	0.0	0.0	10.78	21.56
KRORIM	K	R	O	R	I	M	393.86	0.0	0.0	0.0	8.38	16.76
KRORIL	K	R	O	R	I	L	0.0	324.3	0.0	0.0	6.9	13.8
KRORAM	K	R	O	R	A	M	0.0	0.0	0.0	199.28	4.24	8.48
KRORAL	K	R	O	R	A	L	162.62	0.0	0.0	0.0	3.46	6.92
KRPLPM	K	R	P	L	P	M	220.9	0.0	0.0	0.0	4.7	9.4
KRPLPL	K	R	P	L	P	L	0.0	0.0	0.0	112.8	2.4	4.8
KRPLDM	K	R	P	L	D	M	110.92	0.0	0.0	0.0	2.36	4.72
KRPLDL	K	R	P	L	D	L	155.1	0.0	0.0	0.0	3.3000000000000003	6.6000000000000005
KRPLWM	K	R	P	L	W	M	128.78	0.0	0.0	0.0	2.74	5.48
KRPLWL	K	R	P	L	W	L	0.0	442.74	0.0	0.0	9.42	18.84
KRPLCL	K	R	P	L	C	L	59.22	0.0	0.0	0.0	1.26	2.52
KRPLIP	K	R	P	L	I	P	216.20000000000002	0.0	0.0	0.0	4.6000000000000005	9.200000000000001
KRPLIM	K	R	P	L	I	M	0.0	1529.38	0.0	0.0	32.54	65.08
KRPLIL	K	R	P	L	I	L	0.0	0.0	0.0	1933.58	41.14	82.28
KRPLAP	K	R	P	L	A	P	221.84	0.0	0.0	0.0	4.72	9.44
KRPLAM	K	R	P	L	A	M	722.86	0.0	0.0	0.0	15.38	30.76
KRPLAL	K	R	P	L	A	L	0.0	0.0	0.0	908.98	19.34	38.68
KRPLLP	K	R	P	L	L	P	73.32	0.0	0.0	0.0	1.56	3.12
KRPLLM	K	R	P	L	L	M	0.0	0.0	0.0	256.62	5.46	10.92
KRPLLL	K	R	P	L	L	L	0.0	0.0	220.9	0.0	4.7	9.4
KRPHDL	K	R	P	H	D	L	50.760000000000005	0.0	0.0	0.0	1.08	2.16
KRPHWM	K	R	P	H	W	M	115.62	0.0	0.0	0.0	2.46	4.92
KRPHWL	K	R	P	H	W	L	104.34	0.0	0.0	0.0	2.22	4.44
KRPHCL	K	R	P	H	C	L	84.60000000000001	0.0	0.0	0.0	1.8	3.6
KRPHIM	K	R	P	H	I	M	75.2	0.0	0.0	0.0	1.6	3.2
KRPHIL	K	R	P	H	I	L	80.84	0.0	0.0	0.0	1.72	3.44
KRPHAM	K	R	P	H	A	M	66.74	0.0	0.0	0.0	1.42	2.84
KRPHLL	K	R	P	H	L	L	51.699999999999996	0.0	0.0	0.0	1.1	2.2
KRPCPM	K	R	P	C	P	M	791.48	0.0	0.0	0.0	16.84	33.68
KRPCPL	K	R	P	C	P	L	0.0	0.0	0.0	330.88	7.04	14.08
KRPCDM	K	R	P	C	D	M	110.92	0.0	0.0	0.0	2.36	4.72
KRPCDL	K	R	P	C	D	L	292.34	0.0	0.0	0.0	6.22	12.44
KRPCWM	K	R	P	C	W	M	456.84	0.0	0.0	0.0	9.72	19.44
KRPCWL	K	R	P	C	W	L	0.0	0.0	0.0	546.14	11.620000000000001	23.240000000000002
KRPCCL	K	R	P	C	C	L	0.0	0.0	0.0	144.76	3.08	6.16
KRPCIP	K	R	P	C	I	P	0.0	0.0	0.0	311.14	6.62	13.24
KRPCIM	K	R	P	C	I	M	0.0	0.0	0.0	2162.94	46.02	92.04
KRPCIL	K	R	P	C	I	L	2813.42	0.0	0.0	0.0	59.86	119.72
KRPCAP	K	R	P	C	A	P	156.98	0.0	0.0	0.0	3.34	6.68
KRPCAM	K	R	P	C	A	M	0.0	0.0	0.0	513.24	10.92	21.84
KRPCAL	K	R	P	C	A	L	0.0	0.0	0.0	786.78	16.740000000000002	33.480000000000004
KRPCLP	K	R	P	C	L	P	107.16	0.0	0.0	0.0	2.2800000000000002	4.5600000000000005
KRPCLM	K	R	P	C	L	M	0.0	0.0	0.0	341.22	7.26	14.52
KRPCLL	K	R	P	C	L	L	0.0	0.0	517.94	0.0	11.02	22.04
KRPRPS	K	R	P	R	P	S	0.0	0.0	0.0	508.53999999999996	10.82	21.64
KRPRPM	K	R	P	R	P	M	0.0	0.0	0.0	1336.6799999999998	28.44	56.88
KRPRPL	K	R	P	R	P	L	0.0	0.0	0.0	2334.02	49.660000000000004	99.32000000000001
KRPRDS	K	R	P	R	D	S	0.0	0.0	416.41999999999996	0.0	8.86	17.72
KRPRDM	K	R	P	R	D	M	0.0	0.0	0.0	1953.3200000000002	41.56	83.12
KRPRDL	K	R	P	R	D	L	0.0	0.0	0.0	3081.32	65.56	131.12
KRPRWS	K	R	P	R	W	S	0.0	0.0	0.0	825.32	17.56	35.12
KRPRWP	K	R	P	R	W	P	0.0	0.0	0.0	285.76	6.08	12.16
KRPRWM	K	R	P	R	W	M	0.0	0.0	0.0	1488.02	31.66	63.32
KRPRWL	K	R	P	R	W	L	0.0	2223.1	0.0	0.0	47.300000000000004	94.60000000000001
KRPRCS	K	R	P	R	C	S	0.0	0.0	0.0	418.3	8.9	17.8
KRPRCP	K	R	P	R	C	P	0.0	0.0	117.5	0.0	2.5	5.0
KRPRCM	K	R	P	R	C	M	0.0	0.0	0.0	445.56	9.48	18.96
KRPRCL	K	R	P	R	C	L	0.0	0.0	0.0	1616.8	34.4	68.8
KRPRIS	K	R	P	R	I	S	0.0	281.06	0.0	0.0	5.98	11.96
KRPRIP	K	R	P	R	I	P	0.0	0.0	0.0	849.76	18.080000000000002	36.160000000000004
KRPRIM	K	R	P	R	I	M	0.0	0.0	0.0	2600.98	55.34	110.68
KRPRIL	K	R	P	R	I	L	0.0	0.0	1924.1799999999998	0.0	40.94	81.88
KRPRAS	K	R	P	R	A	S	0.0	0.0	78.02000000000001	0.0	1.6600000000000001	3.3200000000000003
KRPRAP	K	R	P	R	A	P	0.0	0.0	95.88	0.0	2.04	4.08
KRPRAM	K	R	P	R	A	M	0.0	0.0	0.0	831.9	17.7	35.4
KRPRAL	K	R	P	R	A	L	0.0	0.0	0.0	819.68	17.44	34.88
KRPRLS	K	R	P	R	L	S	0.0	0.0	54.52	0.0	1.16	2.32
KRPRLP	K	R	P	R	L	P	0.0	0.0	86.47999999999999	0.0	1.84	3.68
KRPRLM	K	R	P	R	L	M	0.0	0.0	259.44	0.0	5.5200000000000005	11.040000000000001
KRPRLL	K	R	P	R	L	L	0.0	0.0	376.0	0.0	8.0	16.0
KNNLPS	K	N	N	L	P	S	0.0	0.0	0.0	383.52	8.16	16.32
KNNLPM	K	N	N	L	P	M	0.0	2344.3599999999997	0.0	0.0	49.88	99.76
KNNLPL	K	N	N	L	P	L	0.0	0.0	0.0	2890.5	61.5	123.0
KNNLDS	K	N	N	L	D	S	0.0	0.0	0.0	606.3000000000001	12.9	25.8
KNNLDM	K	N	N	L	D	M	0.0	0.0	0.0	1003.9200000000001	21.36	42.72
KNNLDL	K	N	N	L	D	L	0.0	0.0	0.0	2464.68	52.44	104.88
KNNLWS	K	N	N	L	W	S	0.0	0.0	0.0	992.6400000000001	21.12	42.24
KNNLWP	K	N	N	L	W	P	0.0	0.0	0.0	566.82	12.06	24.12
KNNLWM	K	N	N	L	W	M	0.0	0.0	0.0	3340.76	71.08	142.16
KNNLWL	K	N	N	L	W	L	0.0	0.0	0.0	7072.56	150.48	300.96
KNNLCS	K	N	N	L	C	S	0.0	0.0	0.0	556.48	11.84	23.68
KNNLCP	K	N	N	L	C	P	0.0	0.0	0.0	225.6	4.8	9.6
KNNLCM	K	N	N	L	C	M	0.0	0.0	0.0	1745.58	37.14	74.28
KNNLCL	K	N	N	L	C	L	0.0	0.0	0.0	6283.900000000001	133.7	267.4
KNNLIS	K	N	N	L	I	S	0.0	0.0	0.0	1482.38	31.54	63.08
KNNLIP	K	N	N	L	I	P	0.0	0.0	0.0	459.66	9.78	19.56
KNNLIM	K	N	N	L	I	M	0.0	0.0	0.0	2733.52	58.160000000000004	116.32000000000001
KNNLIL	K	N	N	L	I	L	0.0	0.0	0.0	4842.88	103.04	206.08
KNNLAS	K	N	N	L	A	S	0.0	0.0	0.0	522.64	11.120000000000001	22.240000000000002
KNNLAP	K	N	N	L	A	P	0.0	0.0	0.0	405.14	8.620000000000001	17.240000000000002
KNNLAM	K	N	N	L	A	M	0.0	0.0	0.0	2025.7	43.1	86.2
KNNLAL	K	N	N	L	A	L	0.0	0.0	0.0	3787.26	80.58	161.16
KNNLLS	K	N	N	L	L	S	0.0	0.0	0.0	47.94	1.02	2.04
KNNLLP	K	N	N	L	L	P	0.0	0.0	0.0	134.42	2.86	5.72
KNNLLM	K	N	N	L	L	M	0.0	0.0	0.0	863.86	18.38	36.76
KNNLLL	K	N	N	L	L	L	0.0	0.0	0.0	767.98	16.34	32.68
KNNHPM	K	N	N	H	P	M	0.0	0.0	0.0	61.1	1.3	2.6
KNNHWM	K	N	N	H	W	M	0.0	0.0	0.0	50.760000000000005	1.08	2.16
KNNHIP	K	N	N	H	I	P	0.0	0.0	0.0	71.44	1.52	3.04
KNNHIM	K	N	N	H	I	M	0.0	0.0	0.0	96.82	2.06	4.12
KNNHIL	K	N	N	H	I	L	0.0	0.0	0.0	62.040000000000006	1.32	2.64
KNNHAM	K	N	N	H	A	M	0.0	0.0	0.0	64.86	1.3800000000000001	2.7600000000000002
KNNHLM	K	N	N	H	L	M	0.0	0.0	0.0	51.699999999999996	1.1	2.2
KNNCPS	K	N	N	C	P	S	0.0	0.0	0.0	1123.3	23.900000000000002	47.800000000000004
KNNCPM	K	N	N	C	P	M	0.0	0.0	0.0	19035.94	405.02	810.04
KNNCPL	K	N	N	C	P	L	22885.24	0.0	0.0	0.0	486.92	973.84
KNNCDS	K	N	N	C	D	S	0.0	0.0	0.0	1053.74	22.42	44.84
KNNCDM	K	N	N	C	D	M	0.0	0.0	0.0	4015.6800000000003	85.44	170.88
KNNCDL	K	N	N	C	D	L	0.0	0.0	0.0	11210.439999999999	238.52	477.04
KNNCWS	K	N	N	C	W	S	0.0	0.0	0.0	833.78	17.740000000000002	35.480000000000004
KNNCWP	K	N	N	C	W	P	0.0	0.0	0.0	1198.5	25.5	51.0
KNNCWM	K	N	N	C	W	M	0.0	0.0	0.0	9151.84	194.72	389.44
KNNCWL	K	N	N	C	W	L	0.0	0.0	0.0	15404.72	327.76	655.52
KNNCCS	K	N	N	C	C	S	0.0	0.0	0.0	313.96	6.68	13.36
KNNCCP	K	N	N	C	C	P	0.0	0.0	0.0	396.68	8.44	16.88
KNNCCM	K	N	N	C	C	M	0.0	0.0	0.0	1923.24	40.92	81.84
KNNCCL	K	N	N	C	C	L	0.0	0.0	0.0	8715.68	185.44	370.88
KNNCIS	K	N	N	C	I	S	0.0	0.0	0.0	783.02	16.66	33.32
KNNCIP	K	N	N	C	I	P	0.0	0.0	0.0	1851.8	39.4	78.8
KNNCIM	K	N	N	C	I	M	0.0	0.0	0.0	13452.34	286.22	572.44
KNNCIL	K	N	N	C	I	L	0.0	0.0	0.0	15299.439999999999	325.52	651.04
KNNCAS	K	N	N	C	A	S	0.0	0.0	270.72	0.0	5.76	11.52
KNNCAP	K	N	N	C	A	P	0.0	0.0	0.0	705.0	15.0	30.0
KNNCAM	K	N	N	C	A	M	0.0	0.0	0.0	3217.62	68.46000000000001	136.92000000000002
KNNCAL	K	N	N	C	A	L	0.0	0.0	0.0	6268.86	133.38	266.76
KNNCLS	K	N	N	C	L	S	0.0	0.0	0.0	84.60000000000001	1.8	3.6
KNNCLP	K	N	N	C	L	P	0.0	0.0	0.0	624.1600000000001	13.280000000000001	26.560000000000002
KNNCLM	K	N	N	C	L	M	0.0	0.0	0.0	2524.84	53.72	107.44
KNNCLL	K	N	N	C	L	L	0.0	0.0	0.0	3270.26	69.58	139.16
KNNRPS	K	N	N	R	P	S	0.0	0.0	0.0	176.72	3.7600000000000002	7.5200000000000005
KNNRPM	K	N	N	R	P	M	0.0	0.0	0.0	3072.8599999999997	65.38	130.76
KNNRPL	K	N	N	R	P	L	0.0	0.0	0.0	4811.86	102.38	204.76
KNNRDM	K	N	N	R	D	M	0.0	0.0	0.0	1338.56	28.48	56.96
KNNRDL	K	N	N	R	D	L	0.0	0.0	0.0	2857.6	60.800000000000004	121.60000000000001
KNNRWP	K	N	N	R	W	P	0.0	0.0	0.0	407.02	8.66	17.32
KNNRWM	K	N	N	R	W	M	2080.22	0.0	0.0	0.0	44.26	88.52
KNNRWL	K	N	N	R	W	L	0.0	0.0	0.0	3023.98	64.34	128.68
KNNRCM	K	N	N	R	C	M	0.0	0.0	0.0	409.84	8.72	17.44
KNNRCL	K	N	N	R	C	L	0.0	0.0	0.0	1035.88	22.04	44.08
KNNRIP	K	N	N	R	I	P	0.0	0.0	0.0	613.82	13.06	26.12
KNNRIM	K	N	N	R	I	M	0.0	0.0	0.0	1682.6000000000001	35.800000000000004	71.60000000000001
KNNRIL	K	N	N	R	I	L	0.0	0.0	0.0	1242.6799999999998	26.44	52.88
KNNRAP	K	N	N	R	A	P	0.0	0.0	0.0	81.78	1.74	3.48
KNNRAM	K	N	N	R	A	M	0.0	0.0	0.0	258.5	5.5	11.0
KNNRAL	K	N	N	R	A	L	0.0	0.0	0.0	463.41999999999996	9.86	19.72
KNNRLP	K	N	N	R	L	P	0.0	0.0	0.0	47.94	1.02	2.04
KNNRLM	K	N	N	R	L	M	236.88	0.0	0.0	0.0	5.04	10.08
KNNRLL	K	N	N	R	L	L	0.0	0.0	0.0	231.24	4.92	9.84
KNOLWL	K	N	O	L	W	L	78.96	0.0	0.0	0.0	1.68	3.36
KNOLCL	K	N	O	L	C	L	80.84	0.0	0.0	0.0	1.72	3.44
KNOHWM	K	N	O	H	W	M	106.22	0.0	0.0	0.0	2.2600000000000002	4.5200000000000005
KNOHWL	K	N	O	H	W	L	242.52	0.0	0.0	0.0	5.16	10.32
KNOHCL	K	N	O	H	C	L	200.22	0.0	0.0	0.0	4.26	8.52
KNOHIM	K	N	O	H	I	M	122.2	0.0	0.0	0.0	2.6	5.2
KNOHIL	K	N	O	H	I	L	113.74	0.0	0.0	0.0	2.42	4.84
KNOHAM	K	N	O	H	A	M	75.2	0.0	0.0	0.0	1.6	3.2
KNOHAL	K	N	O	H	A	L	54.52	0.0	0.0	0.0	1.16	2.32
KNOHLM	K	N	O	H	L	M	69.56	0.0	0.0	0.0	1.48	2.96
KNOCPM	K	N	O	C	P	M	255.68	0.0	0.0	0.0	5.44	10.88
KNOCPL	K	N	O	C	P	L	0.0	0.0	0.0	459.66	9.78	19.56
KNOCDM	K	N	O	C	D	M	93.06	0.0	0.0	0.0	1.98	3.96
KNOCDL	K	N	O	C	D	L	0.0	0.0	0.0	282.94	6.0200000000000005	12.040000000000001
KNOCWM	K	N	O	C	W	M	236.88	0.0	0.0	0.0	5.04	10.08
KNOCWL	K	N	O	C	W	L	455.90000000000003	0.0	0.0	0.0	9.700000000000001	19.400000000000002
KNOCCM	K	N	O	C	C	M	107.16	0.0	0.0	0.0	2.2800000000000002	4.5600000000000005
KNOCCL	K	N	O	C	C	L	342.16	0.0	0.0	0.0	7.28	14.56
KNOCIM	K	N	O	C	I	M	258.5	0.0	0.0	0.0	5.5	11.0
KNOCIL	K	N	O	C	I	L	0.0	0.0	0.0	444.62	9.46	18.92
KNOCAM	K	N	O	C	A	M	140.06	0.0	0.0	0.0	2.98	5.96
KNOCAL	K	N	O	C	A	L	125.02000000000001	0.0	0.0	0.0	2.66	5.32
KNOCLM	K	N	O	C	L	M	104.34	0.0	0.0	0.0	2.22	4.44
KNOCLL	K	N	O	C	L	L	0.0	0.0	0.0	107.16	2.2800000000000002	4.5600000000000005
KNORPS	K	N	O	R	P	S	0.0	0.0	0.0	74.26	1.58	3.16
KNORPM	K	N	O	R	P	M	1153.38	0.0	0.0	0.0	24.54	49.08
KNORPL	K	N	O	R	P	L	0.0	0.0	0.0	3122.68	66.44	132.88
KNORDM	K	N	O	R	D	M	1349.84	0.0	0.0	0.0	28.72	57.44
KNORDL	K	N	O	R	D	L	0.0	0.0	0.0	2824.7000000000003	60.1	120.2
KNORWP	K	N	O	R	W	P	234.06	0.0	0.0	0.0	4.98	9.96
KNORWM	K	N	O	R	W	M	0.0	0.0	1762.5	0.0	37.5	75.0
KNORWL	K	N	O	R	W	L	0.0	0.0	0.0	3602.08	76.64	153.28
KNORCP	K	N	O	R	C	P	49.82	0.0	0.0	0.0	1.06	2.12
KNORCM	K	N	O	R	C	M	694.6600000000001	0.0	0.0	0.0	14.780000000000001	29.560000000000002
KNORCL	K	N	O	R	C	L	0.0	0.0	0.0	2279.5	48.5	97.0
KNORIP	K	N	O	R	I	P	155.1	0.0	0.0	0.0	3.3000000000000003	6.6000000000000005
KNORIM	K	N	O	R	I	M	0.0	0.0	0.0	1374.28	29.240000000000002	58.480000000000004
KNORIL	K	N	O	R	I	L	0.0	0.0	0.0	1362.06	28.98	57.96
KNORAM	K	N	O	R	A	M	441.8	0.0	0.0	0.0	9.4	18.8
KNORAL	K	N	O	R	A	L	765.1600000000001	0.0	0.0	0.0	16.28	32.56
KNORLM	K	N	O	R	L	M	300.8	0.0	0.0	0.0	6.4	12.8
KNORLL	K	N	O	R	L	L	247.22	0.0	0.0	0.0	5.26	10.52
KNPLWL	K	N	P	L	W	L	67.68	0.0	0.0	0.0	1.44	2.88
KNPHIP	K	N	P	H	I	P	96.82	0.0	0.0	0.0	2.06	4.12
KNPHIM	K	N	P	H	I	M	64.86	0.0	0.0	0.0	1.3800000000000001	2.7600000000000002
KNPHIL	K	N	P	H	I	L	183.29999999999998	0.0	0.0	0.0	3.9	7.8
KNPHAM	K	N	P	H	A	M	80.84	0.0	0.0	0.0	1.72	3.44
KNPCPM	K	N	P	C	P	M	0.0	0.0	0.0	428.64	9.120000000000001	18.240000000000002
KNPCPL	K	N	P	C	P	L	468.12	0.0	0.0	0.0	9.96	19.92
KNPCDM	K	N	P	C	D	M	237.82	0.0	0.0	0.0	5.0600000000000005	10.120000000000001
KNPCDL	K	N	P	C	D	L	276.36	0.0	0.0	0.0	5.88	11.76
KNPCWP	K	N	P	C	W	P	57.34	0.0	0.0	0.0	1.22	2.44
KNPCWM	K	N	P	C	W	M	335.58000000000004	0.0	0.0	0.0	7.140000000000001	14.280000000000001
KNPCWL	K	N	P	C	W	L	954.1	0.0	0.0	0.0	20.3	40.6
KNPCCM	K	N	P	C	C	M	185.18	0.0	0.0	0.0	3.94	7.88
KNPCCL	K	N	P	C	C	L	621.3399999999999	0.0	0.0	0.0	13.22	26.44
KNPCIP	K	N	P	C	I	P	124.08000000000001	0.0	0.0	0.0	2.64	5.28
KNPCIM	K	N	P	C	I	M	0.0	0.0	0.0	669.28	14.24	28.48
KNPCIL	K	N	P	C	I	L	701.24	0.0	0.0	0.0	14.92	29.84
KNPCAM	K	N	P	C	A	M	224.66	0.0	0.0	0.0	4.78	9.56
KNPCAL	K	N	P	C	A	L	248.16000000000003	0.0	0.0	0.0	5.28	10.56
KNPCLM	K	N	P	C	L	M	503.84	0.0	0.0	0.0	10.72	21.44
KNPCLL	K	N	P	C	L	L	306.44	0.0	0.0	0.0	6.5200000000000005	13.040000000000001
KNPRPS	K	N	P	R	P	S	0.0	0.0	0.0	78.02000000000001	1.6600000000000001	3.3200000000000003
KNPRPM	K	N	P	R	P	M	0.0	0.0	0.0	1402.48	29.84	59.68
KNPRPL	K	N	P	R	P	L	0.0	1907.26	0.0	0.0	40.58	81.16
KNPRDM	K	N	P	R	D	M	0.0	693.72	0.0	0.0	14.76	29.52
KNPRDL	K	N	P	R	D	L	0.0	0.0	0.0	1314.12	27.96	55.92
KNPRWP	K	N	P	R	W	P	298.91999999999996	0.0	0.0	0.0	6.36	12.72
KNPRWM	K	N	P	R	W	M	0.0	0.0	0.0	1010.5	21.5	43.0
KNPRWL	K	N	P	R	W	L	2215.58	0.0	0.0	0.0	47.14	94.28
KNPRCM	K	N	P	R	C	M	357.2	0.0	0.0	0.0	7.6000000000000005	15.200000000000001
KNPRCL	K	N	P	R	C	L	0.0	0.0	865.74	0.0	18.42	36.84
KNPRIP	K	N	P	R	I	P	307.38	0.0	0.0	0.0	6.54	13.08
KNPRIM	K	N	P	R	I	M	0.0	893.94	0.0	0.0	19.02	38.04
KNPRIL	K	N	P	R	I	L	821.56	0.0	0.0	0.0	17.48	34.96
KNPRAM	K	N	P	R	A	M	388.22	0.0	0.0	0.0	8.26	16.52
KNPRAL	K	N	P	R	A	L	553.6600000000001	0.0	0.0	0.0	11.78	23.56
KNPRLP	K	N	P	R	L	P	86.47999999999999	0.0	0.0	0.0	1.84	3.68
KNPRLM	K	N	P	R	L	M	0.0	189.88	0.0	0.0	4.04	8.08
KNPRLL	K	N	P	R	L	L	0.0	206.79999999999998	0.0	0.0	4.4	8.8
KNSLWP	K	N	S	L	W	P	70.5	0.0	0.0	0.0	1.5	3.0
KNSLWM	K	N	S	L	W	M	62.98	0.0	0.0	0.0	1.34	2.68
KNSLWL	K	N	S	L	W	L	0.0	231.24	0.0	0.0	4.92	9.84
KNSLCL	K	N	S	L	C	L	0.0	172.02	0.0	0.0	3.66	7.32
KNSLIL	K	N	S	L	I	L	0.0	0.0	0.0	95.88	2.04	4.08
KNSLLM	K	N	S	L	L	M	0.0	75.2	0.0	0.0	1.6	3.2
KNSHWP	K	N	S	H	W	P	0.0	73.32	0.0	0.0	1.56	3.12
KNSHWM	K	N	S	H	W	M	0.0	398.56	0.0	0.0	8.48	16.96
KNSHWL	K	N	S	H	W	L	0.0	0.0	0.0	544.26	11.58	23.16
KNSHCM	K	N	S	H	C	M	0.0	189.88	0.0	0.0	4.04	8.08
KNSHCL	K	N	S	H	C	L	0.0	787.72	0.0	0.0	16.76	33.52
KNSHIM	K	N	S	H	I	M	0.0	167.32	0.0	0.0	3.56	7.12
KNSHIL	K	N	S	H	I	L	0.0	176.72	0.0	0.0	3.7600000000000002	7.5200000000000005
KNSHAM	K	N	S	H	A	M	0.0	125.02000000000001	0.0	0.0	2.66	5.32
KNSHAL	K	N	S	H	A	L	0.0	88.36	0.0	0.0	1.8800000000000001	3.7600000000000002
KNSHLM	K	N	S	H	L	M	0.0	159.79999999999998	0.0	0.0	3.4	6.8
KNSHLL	K	N	S	H	L	L	0.0	136.29999999999998	0.0	0.0	2.9	5.8
KNSCPM	K	N	S	C	P	M	1548.1799999999998	0.0	0.0	0.0	32.94	65.88
KNSCPL	K	N	S	C	P	L	0.0	0.0	0.0	1378.04	29.32	58.64
KNSCDM	K	N	S	C	D	M	0.0	164.5	0.0	0.0	3.5	7.0
KNSCDL	K	N	S	C	D	L	0.0	0.0	0.0	548.02	11.66	23.32
KNSCWM	K	N	S	C	W	M	0.0	320.54	0.0	0.0	6.82	13.64
KNSCWL	K	N	S	C	W	L	0.0	724.74	0.0	0.0	15.42	30.84
KNSCCM	K	N	S	C	C	M	0.0	158.86	0.0	0.0	3.38	6.76
KNSCCL	K	N	S	C	C	L	0.0	439.91999999999996	0.0	0.0	9.36	18.72
