var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
20451	xNG_R_U,R,P,R,C,4,1	1.9722	0.0	C_NG_R_0	0	good
20452	xNG_R_U,R,P,R,C,4,2	1.9682556	0.0	C_NG_R_0	1	good
20453	xNG_R_U,R,P,R,C,4,3	1.9643190888000002	0.0	C_NG_R_0	2	good
20454	xNG_R_U,R,P,R,C,5,1	1.9722	0.0	C_NG_R_0	0	good
20455	xNG_R_U,R,P,R,C,5,2	1.9682556	0.0	C_NG_R_0	1	good
20456	xNG_R_U,R,P,R,C,5,3	1.9643190888	0.0	C_NG_R_0	2	good
20457	xNG_R_U,R,P,R,C,5,4	1.9603904506224001	0.0	C_NG_R_0	3	good
20488	xNG_R_U,N,S,R,P,2,1	0.1482	0.0	P_NG_R_0	0	good
20489	xNG_R_U,N,S,R,P,3,1	0.1482	0.0	P_NG_R_0	0	good
20490	xNG_R_U,N,S,R,P,3,2	0.1479036	0.0	P_NG_R_0	1	good
20491	xNG_R_U,N,S,R,P,4,1	0.14819999999999997	0.0	P_NG_R_0	0	good
20492	xNG_R_U,N,S,R,P,4,2	0.1479036	0.0	P_NG_R_0	1	good
20493	xNG_R_U,N,S,R,P,4,3	0.1476077928	0.0	P_NG_R_0	2	good
20494	xNG_R_U,N,S,R,P,5,1	0.14819999999999997	0.0	P_NG_R_0	0	good
20495	xNG_R_U,N,S,R,P,5,2	0.14790359999999997	0.0	P_NG_R_0	1	good
20496	xNG_R_U,N,S,R,P,5,3	0.1476077928	0.0	P_NG_R_0	2	good
20497	xNG_R_U,N,S,R,P,5,4	0.1473125772144	0.0	P_NG_R_0	3	good
20498	xNG_R_U,N,S,R,D,2,1	0.11209999999999999	0.0	D_NG_R_0	0	good
20499	xNG_R_U,N,S,R,D,3,1	0.11209999999999999	0.0	D_NG_R_0	0	good
20500	xNG_R_U,N,S,R,D,3,2	0.1118758	0.0	D_NG_R_0	1	good
20501	xNG_R_U,N,S,R,D,4,1	0.11209999999999999	0.0	D_NG_R_0	0	good
20502	xNG_R_U,N,S,R,D,4,2	0.1118758	0.0	D_NG_R_0	1	good
20503	xNG_R_U,N,S,R,D,4,3	0.1116520484	0.0	D_NG_R_0	2	good
20504	xNG_R_U,N,S,R,D,5,1	0.11209999999999999	0.0	D_NG_R_0	0	good
20505	xNG_R_U,N,S,R,D,5,2	0.1118758	0.0	D_NG_R_0	1	good
20506	xNG_R_U,N,S,R,D,5,3	0.1116520484	0.0	D_NG_R_0	2	good
20507	xNG_R_U,N,S,R,D,5,4	0.11142874430319999	0.0	D_NG_R_0	3	good
20508	xNG_R_U,N,S,R,W,2,1	8.3961	0.0	W_NG_R_0	0	good
20509	xNG_R_U,N,S,R,W,3,1	8.3961	0.0	W_NG_R_0	0	good
20510	xNG_R_U,N,S,R,W,3,2	8.379307800000001	0.0	W_NG_R_0	1	good
20511	xNG_R_U,N,S,R,W,4,1	8.3961	0.0	W_NG_R_0	0	good
20512	xNG_R_U,N,S,R,W,4,2	8.379307800000001	0.0	W_NG_R_0	1	good
20513	xNG_R_U,N,S,R,W,4,3	8.3625491844	0.0	W_NG_R_0	2	good
20514	xNG_R_U,N,S,R,W,5,1	8.3961	0.0	W_NG_R_0	0	good
20515	xNG_R_U,N,S,R,W,5,2	8.379307800000001	0.0	W_NG_R_0	1	good
20516	xNG_R_U,N,S,R,W,5,3	8.3625491844	0.0	W_NG_R_0	2	good
20517	xNG_R_U,N,S,R,W,5,4	8.3458240860312	0.0	W_NG_R_0	3	good
20548	xNG_R_U,N,S,R,L,2,1	181.45	0.0	L_NG_R_0	0	good
20549	xNG_R_U,N,S,R,L,3,1	0.3629	0.0	L_NG_R_0	0	good
20550	xNG_R_U,N,S,R,L,3,2	181.0871	0.0	L_NG_R_0	1	good
20551	xNG_R_U,N,S,R,L,4,1	0.3629	0.0	L_NG_R_0	0	good
20552	xNG_R_U,N,S,R,L,4,2	0.3621742	0.0	L_NG_R_0	1	good
20553	xNG_R_U,N,S,R,L,4,3	180.7249258	0.0	L_NG_R_0	2	good
20554	xNG_R_U,N,S,R,L,5,1	0.3629	0.0	L_NG_R_0	0	good
20555	xNG_R_U,N,S,R,L,5,2	0.3621742	0.0	L_NG_R_0	1	good
20556	xNG_R_U,N,S,R,L,5,3	0.3614498516	0.0	L_NG_R_0	2	good
20557	xNG_R_U,N,S,R,L,5,4	180.36347594839998	0.0	L_NG_R_0	3	good
