prescription	row_id	state_id	
F_H_EA_E_15_0	8		
F_H_EA_E_15_0	9		
F_H_EA_E_15_0	10		
F_H_EA_E_15_0	11		
F_H_EA_E_15_0	12		
F_H_EA_E_16_0	0		
F_H_EA_E_16_0	1		
F_H_EA_E_16_0	2		
F_H_EA_E_16_0	3		
F_H_EA_E_16_0	4		
F_H_EA_E_16_0	5		
F_H_EA_E_16_0	6		
F_H_EA_E_16_0	7		
F_H_EA_E_16_0	8		
F_H_EA_E_16_0	9		
F_H_EA_E_16_0	10		
F_H_EA_E_16_0	11		
F_H_EA_E_16_0	12		
F_H_EA_E_16_0	13		
F_H_EA_E_17_0	0		
F_H_EA_E_17_0	1		
F_H_EA_E_17_0	2		
F_H_EA_E_17_0	3		
F_H_EA_E_17_0	4		
F_H_EA_E_17_0	5		
F_H_EA_E_17_0	6		
F_H_EA_E_17_0	7		
F_H_EA_E_17_0	8		
F_H_EA_E_17_0	9		
F_H_EA_E_17_0	10		
F_H_EA_E_17_0	11		
F_H_EA_E_17_0	12		
F_H_EA_E_17_0	13		
F_H_EA_E_17_0	14		
F_H_MS_E_0	0		
F_H_MS_E_0	1		
F_H_MS_E_0	2		
F_H_MS_E_0	3		
F_H_MS_E_0	4		
F_H_MS_E_0	5		
F_H_MS_E_0	6		
F_H_MS_E_0	7		
F_H_MS_E_0	8		
F_H_MS_E_0	9		
F_H_MS_E_0	10		
F_H_MS_E_0	11		
F_H_MS_E_0	12		
F_H_MS_E_0	13		
F_H_MS_E_0	14		
F_H_MS_E_0	15		
F_H_MS_E_0	16		
F_H_MS_E_0	17		
F_H_MS_E_0	18		
F_H_MS_E_0	19		
F_H_MS_E_0	20		
F_H_MS_E_0	21		
F_H_MS_E_0	22		
F_H_MS_E_0	23		
F_H_MS_E_0	24		
F_H_MS_E_1	0		
F_H_MS_E_1	1		
F_H_MS_E_1	2		
F_H_MS_E_1	3		
F_H_MS_E_1	4		
F_H_MS_E_1	5		
F_H_MS_E_1	6		
F_H_MS_E_1	7		
F_H_MS_E_1	8		
F_H_MS_E_1	9		
F_H_MS_E_1	10		
F_H_MS_E_1	11		
F_H_MS_E_1	12		
F_H_MS_E_1	13		
F_H_MS_E_1	14		
F_H_MS_E_1	15		
F_H_MS_E_1	16		
F_H_MS_E_1	17		
F_H_MS_E_1	18		
F_H_MS_E_1	19		
F_H_MS_E_1	20		
F_H_MS_E_1	21		
F_H_MS_E_1	22		
F_H_MS_E_1	23		
F_H_MS_E_1	24		
F_H_MS_E_2	0		
F_H_MS_E_2	1		
F_H_MS_E_2	2		
F_H_MS_E_2	3		
F_H_MS_E_2	4		
F_H_MS_E_2	5		
F_H_MS_E_2	6		
F_H_MS_E_2	7		
F_H_MS_E_2	8		
F_H_MS_E_2	9		
F_H_MS_E_2	10		
F_H_MS_E_2	11		
F_H_MS_E_2	12		
F_H_MS_E_2	13		
F_H_MS_E_2	14		
F_H_MS_E_2	15		
F_H_MS_E_2	16		
F_H_MS_E_2	17		
F_H_MS_E_2	18		
F_H_MS_E_2	19		
F_H_MS_E_2	20		
F_H_MS_E_2	21		
F_H_MS_E_2	22		
F_H_MS_E_2	23		
F_H_MS_E_2	24		
F_H_MS_E_3	0		
F_H_MS_E_3	1		
F_H_MS_E_3	2		
F_H_MS_E_3	3		
F_H_MS_E_3	4		
F_H_MS_E_3	5		
F_H_MS_E_3	6		
F_H_MS_E_3	7		
F_H_MS_E_3	8		
F_H_MS_E_3	9		
F_H_MS_E_3	10		
F_H_MS_E_3	11		
F_H_MS_E_3	12		
F_H_MS_E_3	13		
F_H_MS_E_3	14		
F_H_MS_E_3	15		
F_H_MS_E_3	16		
F_H_MS_E_3	17		
F_H_MS_E_3	18		
F_H_MS_E_3	19		
F_H_MS_E_3	20		
F_H_MS_E_3	21		
F_H_MS_E_3	22		
F_H_MS_E_3	23		
F_H_MS_E_3	24		
F_H_MS_E_4	0		
F_H_MS_E_4	1		
F_H_MS_E_4	2		
F_H_MS_E_4	3		
F_H_MS_E_4	4		
F_H_MS_E_4	5		
F_H_MS_E_4	6		
F_H_MS_E_4	7		
F_H_MS_E_4	8		
F_H_MS_E_4	9		
F_H_MS_E_4	10		
F_H_MS_E_4	11		
F_H_MS_E_4	12		
F_H_MS_E_4	13		
F_H_MS_E_4	14		
F_H_MS_E_4	15		
F_H_MS_E_4	16		
F_H_MS_E_4	17		
F_H_MS_E_4	18		
F_H_MS_E_4	19		
F_H_MS_E_4	20		
F_H_MS_E_4	21		
F_H_MS_E_4	22		
F_H_MS_E_4	23		
F_H_MS_E_4	24		
F_H_NG_E_0	0		
F_H_NG_E_0	1		
F_H_NG_E_0	2		
F_H_NG_E_0	3		
F_H_NG_E_0	4		
F_H_NG_E_0	5		
F_H_NG_E_0	6		
F_H_NG_E_0	7		
F_H_NG_E_0	8		
F_H_NG_E_0	9		
F_H_NG_E_0	10		
F_H_NG_E_0	11		
F_H_NG_E_0	12		
F_H_NG_E_0	13		
F_H_NG_E_0	14		
F_H_NG_E_0	15		
F_H_NG_E_0	16		
F_H_NG_E_0	17		
F_H_NG_E_0	18		
F_H_NG_E_0	19		
F_H_NG_E_0	20		
F_H_NG_E_0	21		
F_H_NG_E_0	22		
F_H_NG_E_0	23		
F_H_NG_E_0	24		
F_H_PB_E_0	0		
F_H_PB_E_0	1		
F_H_PB_E_0	2		
F_H_PB_E_0	3		
F_H_PB_E_0	4		
F_H_PB_E_0	5		
F_H_PB_E_0	6		
F_H_PB_E_0	7		
F_H_PB_E_0	8		
F_H_PB_E_0	9		
F_H_PB_E_0	10		
F_H_PB_E_0	11		
F_H_PB_E_0	12		
F_H_PB_E_0	13		
F_H_PB_E_0	14		
F_H_PB_E_0	15		
F_H_PB_E_0	16		
F_H_PB_E_0	17		
F_H_PB_E_0	18		
F_H_PB_E_0	19		
F_H_PB_E_0	20		
F_H_PB_E_0	21		
F_H_PB_E_0	22		
F_H_PB_E_0	23		
F_H_PB_E_0	24		
F_H_PB_E_1	0		
F_H_PB_E_1	1		
F_H_PB_E_1	2		
F_H_PB_E_1	3		
F_H_PB_E_1	4		
F_H_PB_E_1	5		
F_H_PB_E_1	6		
F_H_PB_E_1	7		
F_H_PB_E_1	8		
F_H_PB_E_1	9		
F_H_PB_E_1	10		
F_H_PB_E_1	11		
F_H_PB_E_1	12		
F_H_PB_E_1	13		
F_H_PB_E_1	14		
F_H_PB_E_1	15		
F_H_PB_E_1	16		
F_H_PB_E_1	17		
F_H_PB_E_1	18		
F_H_PB_E_1	19		
F_H_PB_E_1	20		
F_H_PB_E_1	21		
F_H_PB_E_1	22		
F_H_PB_E_1	23		
F_H_PB_E_1	24		
F_H_PB_E_2	0		
F_H_PB_E_2	1		
F_H_PB_E_2	2		
F_H_PB_E_2	3		
F_H_PB_E_2	4		
F_H_PB_E_2	5		
F_H_PB_E_2	6		
F_H_PB_E_2	7		
F_H_PB_E_2	8		
F_H_PB_E_2	9		
F_H_PB_E_2	10		
F_H_PB_E_2	11		
F_H_PB_E_2	12		
F_H_PB_E_2	13		
F_H_PB_E_2	14		
F_H_PB_E_2	15		
F_H_PB_E_2	16		
F_H_PB_E_2	17		
F_H_PB_E_2	18		
F_H_PB_E_2	19		
F_H_PB_E_2	20		
F_H_PB_E_2	21		
F_H_PB_E_2	22		
F_H_PB_E_2	23		
F_H_PB_E_2	24		
F_I_EA_E_12_0	0		
F_I_EA_E_12_0	1		
F_I_EA_E_12_0	2		
F_I_EA_E_12_0	3		
F_I_EA_E_12_0	4		
F_I_EA_E_12_0	5		
F_I_EA_E_12_0	6		
F_I_EA_E_12_0	7		
F_I_EA_E_12_0	8		
F_I_EA_E_12_0	9		
F_I_EA_E_12_1	0		
F_I_EA_E_12_1	1		
F_I_EA_E_12_1	2		
F_I_EA_E_12_1	3		
F_I_EA_E_12_1	4		
F_I_EA_E_12_1	5		
F_I_EA_E_12_1	6		
F_I_EA_E_12_1	7		
F_I_EA_E_12_1	8		
F_I_EA_E_12_1	9		
F_I_EA_E_12_2	0		
F_I_EA_E_12_2	1		
F_I_EA_E_12_2	2		
F_I_EA_E_12_2	3		
F_I_EA_E_12_2	4		
F_I_EA_E_12_2	5		
F_I_EA_E_12_2	6		
F_I_EA_E_12_2	7		
F_I_EA_E_12_2	8		
F_I_EA_E_12_2	9		
F_I_EA_E_12_3	0		
F_I_EA_E_12_3	1		
F_I_EA_E_12_3	2		
F_I_EA_E_12_3	3		
F_I_EA_E_12_3	4		
F_I_EA_E_12_3	5		
F_I_EA_E_12_3	6		
F_I_EA_E_12_3	7		
F_I_EA_E_12_3	8		
F_I_EA_E_12_3	9		
F_I_EA_E_13_0	0		
F_I_EA_E_13_0	1		
F_I_EA_E_13_0	2		
F_I_EA_E_13_0	3		
F_I_EA_E_13_0	4		
F_I_EA_E_13_0	5		
F_I_EA_E_13_0	6		
F_I_EA_E_13_0	7		
F_I_EA_E_13_0	8		
F_I_EA_E_13_0	9		
F_I_EA_E_13_0	10		
F_I_EA_E_13_1	0		
F_I_EA_E_13_1	1		
F_I_EA_E_13_1	2		
F_I_EA_E_13_1	3		
F_I_EA_E_13_1	4		
F_I_EA_E_13_1	5		
F_I_EA_E_13_1	6		
F_I_EA_E_13_1	7		
F_I_EA_E_13_1	8		
F_I_EA_E_13_1	9		
F_I_EA_E_13_1	10		
F_I_EA_E_13_2	0		
F_I_EA_E_13_2	1		
F_I_EA_E_13_2	2		
F_I_EA_E_13_2	3		
F_I_EA_E_13_2	4		
F_I_EA_E_13_2	5		
F_I_EA_E_13_2	6		
F_I_EA_E_13_2	7		
F_I_EA_E_13_2	8		
F_I_EA_E_13_2	9		
F_I_EA_E_13_2	10		
F_I_EA_E_13_3	0		
F_I_EA_E_13_3	1		
F_I_EA_E_13_3	2		
F_I_EA_E_13_3	3		
F_I_EA_E_13_3	4		
F_I_EA_E_13_3	5		
F_I_EA_E_13_3	6		
F_I_EA_E_13_3	7		
F_I_EA_E_13_3	8		
F_I_EA_E_13_3	9		
F_I_EA_E_13_3	10		
F_I_EA_E_14_0	0		
F_I_EA_E_14_0	1		
F_I_EA_E_14_0	2		
F_I_EA_E_14_0	3		
F_I_EA_E_14_0	4		
F_I_EA_E_14_0	5		
F_I_EA_E_14_0	6		
F_I_EA_E_14_0	7		
F_I_EA_E_14_0	8		
F_I_EA_E_14_0	9		
F_I_EA_E_14_0	10		
F_I_EA_E_14_0	11		
F_I_EA_E_14_1	0		
F_I_EA_E_14_1	1		
F_I_EA_E_14_1	2		
F_I_EA_E_14_1	3		
F_I_EA_E_14_1	4		
F_I_EA_E_14_1	5		
F_I_EA_E_14_1	6		
F_I_EA_E_14_1	7		
F_I_EA_E_14_1	8		
F_I_EA_E_14_1	9		
F_I_EA_E_14_1	10		
F_I_EA_E_14_1	11		
F_I_EA_E_14_2	0		
F_I_EA_E_14_2	1		
F_I_EA_E_14_2	2		
F_I_EA_E_14_2	3		
F_I_EA_E_14_2	4		
F_I_EA_E_14_2	5		
F_I_EA_E_14_2	6		
F_I_EA_E_14_2	7		
F_I_EA_E_14_2	8		
F_I_EA_E_14_2	9		
F_I_EA_E_14_2	10		
F_I_EA_E_14_2	11		
F_I_EA_E_14_3	0		
F_I_EA_E_14_3	1		
F_I_EA_E_14_3	2		
F_I_EA_E_14_3	3		
F_I_EA_E_14_3	4		
F_I_EA_E_14_3	5		
F_I_EA_E_14_3	6		
F_I_EA_E_14_3	7		
F_I_EA_E_14_3	8		
F_I_EA_E_14_3	9		
F_I_EA_E_14_3	10		
F_I_EA_E_14_3	11		
F_I_EA_E_15_0	0		
F_I_EA_E_15_0	1		
F_I_EA_E_15_0	2		
F_I_EA_E_15_0	3		
F_I_EA_E_15_0	4		
F_I_EA_E_15_0	5		
F_I_EA_E_15_0	6		
F_I_EA_E_15_0	7		
F_I_EA_E_15_0	8		
F_I_EA_E_15_0	9		
F_I_EA_E_15_0	10		
F_I_EA_E_15_0	11		
F_I_EA_E_15_0	12		
F_I_EA_E_15_1	0		
F_I_EA_E_15_1	1		
F_I_EA_E_15_1	2		
F_I_EA_E_15_1	3		
F_I_EA_E_15_1	4		
F_I_EA_E_15_1	5		
F_I_EA_E_15_1	6		
F_I_EA_E_15_1	7		
F_I_EA_E_15_1	8		
F_I_EA_E_15_1	9		
F_I_EA_E_15_1	10		
F_I_EA_E_15_1	11		
F_I_EA_E_15_1	12		
F_I_EA_E_15_2	0		
F_I_EA_E_15_2	1		
F_I_EA_E_15_2	2		
F_I_EA_E_15_2	3		
F_I_EA_E_15_2	4		
F_I_EA_E_15_2	5		
F_I_EA_E_15_2	6		
F_I_EA_E_15_2	7		
F_I_EA_E_15_2	8		
F_I_EA_E_15_2	9		
F_I_EA_E_15_2	10		
F_I_EA_E_15_2	11		
F_I_EA_E_15_2	12		
F_I_EA_E_15_3	0		
F_I_EA_E_15_3	1		
F_I_EA_E_15_3	2		
F_I_EA_E_15_3	3		
F_I_EA_E_15_3	4		
F_I_EA_E_15_3	5		
F_I_EA_E_15_3	6		
F_I_EA_E_15_3	7		
F_I_EA_E_15_3	8		
F_I_EA_E_15_3	9		
F_I_EA_E_15_3	10		
F_I_EA_E_15_3	11		
F_I_EA_E_15_3	12		
F_I_EA_E_16_0	0		
F_I_EA_E_16_0	1		
F_I_EA_E_16_0	2		
F_I_EA_E_16_0	3		
F_I_EA_E_16_0	4		
F_I_EA_E_16_0	5		
F_I_EA_E_16_0	6		
F_I_EA_E_16_0	7		
F_I_EA_E_16_0	8		
F_I_EA_E_16_0	9		
F_I_EA_E_16_0	10		
F_I_EA_E_16_0	11		
F_I_EA_E_16_0	12		
F_I_EA_E_16_0	13		
F_I_EA_E_16_1	0		
F_I_EA_E_16_1	1		
F_I_EA_E_16_1	2		
F_I_EA_E_16_1	3		
F_I_EA_E_16_1	4		
F_I_EA_E_16_1	5		
F_I_EA_E_16_1	6		
F_I_EA_E_16_1	7		
F_I_EA_E_16_1	8		
F_I_EA_E_16_1	9		
F_I_EA_E_16_1	10		
F_I_EA_E_16_1	11		
F_I_EA_E_16_1	12		
F_I_EA_E_16_1	13		
F_I_EA_E_16_2	0		
F_I_EA_E_16_2	1		
F_I_EA_E_16_2	2		
F_I_EA_E_16_2	3		
F_I_EA_E_16_2	4		
F_I_EA_E_16_2	5		
F_I_EA_E_16_2	6		
F_I_EA_E_16_2	7		
F_I_EA_E_16_2	8		
F_I_EA_E_16_2	9		
F_I_EA_E_16_2	10		
F_I_EA_E_16_2	11		
F_I_EA_E_16_2	12		
F_I_EA_E_16_2	13		
F_I_EA_E_16_3	0		
F_I_EA_E_16_3	1		
F_I_EA_E_16_3	2		
F_I_EA_E_16_3	3		
F_I_EA_E_16_3	4		
F_I_EA_E_16_3	5		
F_I_EA_E_16_3	6		
F_I_EA_E_16_3	7		
F_I_EA_E_16_3	8		
F_I_EA_E_16_3	9		
F_I_EA_E_16_3	10		
F_I_EA_E_16_3	11		
F_I_EA_E_16_3	12		
F_I_EA_E_16_3	13		
F_I_EA_E_17_0	0		
F_I_EA_E_17_0	1		
F_I_EA_E_17_0	2		
F_I_EA_E_17_0	3		
F_I_EA_E_17_0	4		
F_I_EA_E_17_0	5		
F_I_EA_E_17_0	6		
F_I_EA_E_17_0	7		
F_I_EA_E_17_0	8		
F_I_EA_E_17_0	9		
F_I_EA_E_17_0	10		
F_I_EA_E_17_0	11		
F_I_EA_E_17_0	12		
F_I_EA_E_17_0	13		
F_I_EA_E_17_0	14		
F_I_MS_E_0	0		
F_I_MS_E_0	1		
F_I_MS_E_0	2		
F_I_MS_E_0	3		
F_I_MS_E_0	4		
F_I_MS_E_0	5		
F_I_MS_E_0	6		
F_I_MS_E_0	7		
F_I_MS_E_0	8		
F_I_MS_E_0	9		
F_I_MS_E_0	10		
F_I_MS_E_0	11		
F_I_MS_E_0	12		
F_I_MS_E_0	13		
F_I_MS_E_0	14		
F_I_MS_E_0	15		
F_I_MS_E_0	16		
F_I_MS_E_0	17		
F_I_MS_E_0	18		
F_I_MS_E_0	19		
F_I_MS_E_0	20		
F_I_MS_E_0	21		
F_I_MS_E_0	22		
F_I_MS_E_0	23		
F_I_MS_E_0	24		
F_I_MS_E_1	0		
F_I_MS_E_1	1		
F_I_MS_E_1	2		
F_I_MS_E_1	3		
F_I_MS_E_1	4		
F_I_MS_E_1	5		
F_I_MS_E_1	6		
F_I_MS_E_1	7		
F_I_MS_E_1	8		
F_I_MS_E_1	9		
F_I_MS_E_1	10		
F_I_MS_E_1	11		
F_I_MS_E_1	12		
F_I_MS_E_1	13		
F_I_MS_E_1	14		
F_I_MS_E_1	15		
F_I_MS_E_1	16		
F_I_MS_E_1	17		
F_I_MS_E_1	18		
F_I_MS_E_1	19		
F_I_MS_E_1	20		
F_I_MS_E_1	21		
F_I_MS_E_1	22		
F_I_MS_E_1	23		
F_I_MS_E_1	24		
F_I_MS_E_2	0		
F_I_MS_E_2	1		
F_I_MS_E_2	2		
F_I_MS_E_2	3		
F_I_MS_E_2	4		
F_I_MS_E_2	5		
F_I_MS_E_2	6		
F_I_MS_E_2	7		
F_I_MS_E_2	8		
F_I_MS_E_2	9		
F_I_MS_E_2	10		
F_I_MS_E_2	11		
F_I_MS_E_2	12		
F_I_MS_E_2	13		
F_I_MS_E_2	14		
F_I_MS_E_2	15		
F_I_MS_E_2	16		
F_I_MS_E_2	17		
F_I_MS_E_2	18		
F_I_MS_E_2	19		
F_I_MS_E_2	20		
F_I_MS_E_2	21		
F_I_MS_E_2	22		
F_I_MS_E_2	23		
F_I_MS_E_2	24		
F_I_MS_E_3	0		
F_I_MS_E_3	1		
F_I_MS_E_3	2		
F_I_MS_E_3	3		
F_I_MS_E_3	4		
F_I_MS_E_3	5		
F_I_MS_E_3	6		
F_I_MS_E_3	7		
F_I_MS_E_3	8		
F_I_MS_E_3	9		
F_I_MS_E_3	10		
F_I_MS_E_3	11		
F_I_MS_E_3	12		
F_I_MS_E_3	13		
F_I_MS_E_3	14		
F_I_MS_E_3	15		
F_I_MS_E_3	16		
F_I_MS_E_3	17		
F_I_MS_E_3	18		
F_I_MS_E_3	19		
F_I_MS_E_3	20		
F_I_MS_E_3	21		
F_I_MS_E_3	22		
F_I_MS_E_3	23		
F_I_MS_E_3	24		
F_I_MS_E_4	0		
F_I_MS_E_4	1		
F_I_MS_E_4	2		
F_I_MS_E_4	3		
F_I_MS_E_4	4		
F_I_MS_E_4	5		
F_I_MS_E_4	6		
F_I_MS_E_4	7		
F_I_MS_E_4	8		
F_I_MS_E_4	9		
F_I_MS_E_4	10		
F_I_MS_E_4	11		
F_I_MS_E_4	12		
F_I_MS_E_4	13		
F_I_MS_E_4	14		
F_I_MS_E_4	15		
F_I_MS_E_4	16		
F_I_MS_E_4	17		
F_I_MS_E_4	18		
F_I_MS_E_4	19		
F_I_MS_E_4	20		
F_I_MS_E_4	21		
F_I_MS_E_4	22		
F_I_MS_E_4	23		
F_I_MS_E_4	24		
F_I_NG_E_0	0		
F_I_NG_E_0	1		
F_I_NG_E_0	2		
F_I_NG_E_0	3		
F_I_NG_E_0	4		
F_I_NG_E_0	5		
F_I_NG_E_0	6		
F_I_NG_E_0	7		
F_I_NG_E_0	8		
F_I_NG_E_0	9		
F_I_NG_E_0	10		
F_I_NG_E_0	11		
F_I_NG_E_0	12		
F_I_NG_E_0	13		
F_I_NG_E_0	14		
F_I_NG_E_0	15		
F_I_NG_E_0	16		
F_I_NG_E_0	17		
F_I_NG_E_0	18		
F_I_NG_E_0	19		
F_I_NG_E_0	20		
F_I_NG_E_0	21		
F_I_NG_E_0	22		
F_I_NG_E_0	23		
F_I_NG_E_0	24		
F_I_PB_E_0	0		
F_I_PB_E_0	1		
F_I_PB_E_0	2		
F_I_PB_E_0	3		
F_I_PB_E_0	4		
F_I_PB_E_0	5		
F_I_PB_E_0	6		
F_I_PB_E_0	7		
F_I_PB_E_0	8		
F_I_PB_E_0	9		
F_I_PB_E_0	10		
F_I_PB_E_0	11		
F_I_PB_E_0	12		
F_I_PB_E_0	13		
F_I_PB_E_0	14		
F_I_PB_E_0	15		
F_I_PB_E_0	16		
F_I_PB_E_0	17		
F_I_PB_E_0	18		
F_I_PB_E_0	19		
F_I_PB_E_0	20		
F_I_PB_E_0	21		
F_I_PB_E_0	22		
F_I_PB_E_0	23		
F_I_PB_E_0	24		
F_I_PB_E_1	0		
F_I_PB_E_1	1		
F_I_PB_E_1	2		
F_I_PB_E_1	3		
F_I_PB_E_1	4		
F_I_PB_E_1	5		
F_I_PB_E_1	6		
F_I_PB_E_1	7		
F_I_PB_E_1	8		
F_I_PB_E_1	9		
F_I_PB_E_1	10		
F_I_PB_E_1	11		
F_I_PB_E_1	12		
F_I_PB_E_1	13		
F_I_PB_E_1	14		
F_I_PB_E_1	15		
F_I_PB_E_1	16		
F_I_PB_E_1	17		
F_I_PB_E_1	18		
F_I_PB_E_1	19		
F_I_PB_E_1	20		
F_I_PB_E_1	21		
F_I_PB_E_1	22		
F_I_PB_E_1	23		
F_I_PB_E_1	24		
F_I_PB_E_2	0		
F_I_PB_E_2	1		
F_I_PB_E_2	2		
F_I_PB_E_2	3		
F_I_PB_E_2	4		
F_I_PB_E_2	5		
F_I_PB_E_2	6		
F_I_PB_E_2	7		
F_I_PB_E_2	8		
F_I_PB_E_2	9		
F_I_PB_E_2	10		
F_I_PB_E_2	11		
F_I_PB_E_2	12		
F_I_PB_E_2	13		
F_I_PB_E_2	14		
F_I_PB_E_2	15		
F_I_PB_E_2	16		
F_I_PB_E_2	17		
F_I_PB_E_2	18		
F_I_PB_E_2	19		
F_I_PB_E_2	20		
F_I_PB_E_2	21		
F_I_PB_E_2	22		
F_I_PB_E_2	23		
F_I_PB_E_2	24		
F_J_EA_E_12_0	0		
F_J_EA_E_12_0	1		
F_J_EA_E_12_0	2		
F_J_EA_E_12_0	3		
F_J_EA_E_12_0	4		
F_J_EA_E_12_0	5		
F_J_EA_E_12_0	6		
F_J_EA_E_12_0	7		
F_J_EA_E_12_0	8		
F_J_EA_E_12_0	9		
F_J_EA_E_13_0	0		
F_J_EA_E_13_0	1		
F_J_EA_E_13_0	2		
F_J_EA_E_13_0	3		
F_J_EA_E_13_0	4		
F_J_EA_E_13_0	5		
F_J_EA_E_13_0	6		
F_J_EA_E_13_0	7		
F_J_EA_E_13_0	8		
F_J_EA_E_13_0	9		
F_J_EA_E_13_0	10		
F_J_EA_E_14_0	0		
F_J_EA_E_14_0	1		
F_J_EA_E_14_0	2		
F_J_EA_E_14_0	3		
F_J_EA_E_14_0	4		
F_J_EA_E_14_0	5		
F_J_EA_E_14_0	6		
F_J_EA_E_14_0	7		
F_J_EA_E_14_0	8		
F_J_EA_E_14_0	9		
F_J_EA_E_14_0	10		
F_J_EA_E_14_0	11		
F_J_EA_E_15_0	0		
F_J_EA_E_15_0	1		
F_J_EA_E_15_0	2		
F_J_EA_E_15_0	3		
F_J_EA_E_15_0	4		
F_J_EA_E_15_0	5		
F_J_EA_E_15_0	6		
F_J_EA_E_15_0	7		
F_J_EA_E_15_0	8		
F_J_EA_E_15_0	9		
F_J_EA_E_15_0	10		
F_J_EA_E_15_0	11		
F_J_EA_E_15_0	12		
F_J_EA_E_16_0	0		
F_J_EA_E_16_0	1		
F_J_EA_E_16_0	2		
F_J_EA_E_16_0	3		
F_J_EA_E_16_0	4		
F_J_EA_E_16_0	5		
F_J_EA_E_16_0	6		
F_J_EA_E_16_0	7		
F_J_EA_E_16_0	8		
F_J_EA_E_16_0	9		
F_J_EA_E_16_0	10		
F_J_EA_E_16_0	11		
F_J_EA_E_16_0	12		
F_J_EA_E_16_0	13		
F_J_EA_E_17_0	0		
F_J_EA_E_17_0	1		
F_J_EA_E_17_0	2		
F_J_EA_E_17_0	3		
F_J_EA_E_17_0	4		
F_J_EA_E_17_0	5		
F_J_EA_E_17_0	6		
F_J_EA_E_17_0	7		
F_J_EA_E_17_0	8		
F_J_EA_E_17_0	9		
F_J_EA_E_17_0	10		
F_J_EA_E_17_0	11		
F_J_EA_E_17_0	12		
F_J_EA_E_17_0	13		
F_J_EA_E_17_0	14		
F_J_MS_E_0	0		
F_J_MS_E_0	1		
F_J_MS_E_0	2		
F_J_MS_E_0	3		
F_J_MS_E_0	4		
F_J_MS_E_0	5		
F_J_MS_E_0	6		
F_J_MS_E_0	7		
F_J_MS_E_0	8		
F_J_MS_E_0	9		
F_J_MS_E_0	10		
F_J_MS_E_0	11		
F_J_MS_E_0	12		
F_J_MS_E_0	13		
F_J_MS_E_0	14		
F_J_MS_E_0	15		
F_J_MS_E_0	16		
F_J_MS_E_0	17		
F_J_MS_E_0	18		
F_J_MS_E_0	19		
F_J_MS_E_0	20		
F_J_MS_E_0	21		
F_J_MS_E_0	22		
F_J_MS_E_0	23		
F_J_MS_E_0	24		
F_J_MS_E_1	0		
F_J_MS_E_1	1		
F_J_MS_E_1	2		
F_J_MS_E_1	3		
F_J_MS_E_1	4		
F_J_MS_E_1	5		
F_J_MS_E_1	6		
F_J_MS_E_1	7		
F_J_MS_E_1	8		
F_J_MS_E_1	9		
F_J_MS_E_1	10		
F_J_MS_E_1	11		
F_J_MS_E_1	12		
F_J_MS_E_1	13		
F_J_MS_E_1	14		
F_J_MS_E_1	15		
F_J_MS_E_1	16		
F_J_MS_E_1	17		
F_J_MS_E_1	18		
F_J_MS_E_1	19		
F_J_MS_E_1	20		
F_J_MS_E_1	21		
F_J_MS_E_1	22		
F_J_MS_E_1	23		
F_J_MS_E_1	24		
F_J_MS_E_2	0		
F_J_MS_E_2	1		
F_J_MS_E_2	2		
F_J_MS_E_2	3		
F_J_MS_E_2	4		
F_J_MS_E_2	5		
F_J_MS_E_2	6		
F_J_MS_E_2	7		
F_J_MS_E_2	8		
F_J_MS_E_2	9		
F_J_MS_E_2	10		
F_J_MS_E_2	11		
F_J_MS_E_2	12		
F_J_MS_E_2	13		
F_J_MS_E_2	14		
F_J_MS_E_2	15		
F_J_MS_E_2	16		
F_J_MS_E_2	17		
F_J_MS_E_2	18		
F_J_MS_E_2	19		
F_J_MS_E_2	20		
F_J_MS_E_2	21		
F_J_MS_E_2	22		
F_J_MS_E_2	23		
F_J_MS_E_2	24		
F_J_MS_E_3	0		
F_J_MS_E_3	1		
F_J_MS_E_3	2		
F_J_MS_E_3	3		
F_J_MS_E_3	4		
F_J_MS_E_3	5		
F_J_MS_E_3	6		
F_J_MS_E_3	7		
F_J_MS_E_3	8		
F_J_MS_E_3	9		
F_J_MS_E_3	10		
F_J_MS_E_3	11		
F_J_MS_E_3	12		
F_J_MS_E_3	13		
F_J_MS_E_3	14		
F_J_MS_E_3	15		
F_J_MS_E_3	16		
F_J_MS_E_3	17		
F_J_MS_E_3	18		
F_J_MS_E_3	19		
F_J_MS_E_3	20		
F_J_MS_E_3	21		
F_J_MS_E_3	22		
F_J_MS_E_3	23		
F_J_MS_E_3	24		
F_J_MS_E_4	0		
F_J_MS_E_4	1		
F_J_MS_E_4	2		
F_J_MS_E_4	3		
F_J_MS_E_4	4		
F_J_MS_E_4	5		
F_J_MS_E_4	6		
F_J_MS_E_4	7		
F_J_MS_E_4	8		
F_J_MS_E_4	9		
F_J_MS_E_4	10		
F_J_MS_E_4	11		
F_J_MS_E_4	12		
F_J_MS_E_4	13		
F_J_MS_E_4	14		
F_J_MS_E_4	15		
F_J_MS_E_4	16		
F_J_MS_E_4	17		
F_J_MS_E_4	18		
F_J_MS_E_4	19		
F_J_MS_E_4	20		
F_J_MS_E_4	21		
F_J_MS_E_4	22		
F_J_MS_E_4	23		
F_J_MS_E_4	24		
F_J_NG_E_0	0		
F_J_NG_E_0	1		
F_J_NG_E_0	2		
F_J_NG_E_0	3		
F_J_NG_E_0	4		
F_J_NG_E_0	5		
F_J_NG_E_0	6		
F_J_NG_E_0	7		
