strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
BNNLAS	B	N	N	L	A	S	84.28	0.0	0.0	0.0	1.72	0.0
BNNLAM	B	N	N	L	A	M	153.86	0.0	0.0	0.0	3.14	0.0
BNNLAL	B	N	N	L	A	L	0.0	0.0	0.0	370.44	7.5600000000000005	0.0
BNNLLM	B	N	N	L	L	M	73.5	0.0	0.0	0.0	1.5	0.0
BNNHCL	B	N	N	H	C	L	0.0	0.0	0.0	69.58	1.42	0.0
BNNCPM	B	N	N	C	P	M	0.0	0.0	0.0	890.82	18.18	0.0
BNNCPL	B	N	N	C	P	L	0.0	0.0	0.0	1242.64	25.36	0.0
BNNCDS	B	N	N	C	D	S	82.32	0.0	0.0	0.0	1.68	0.0
BNNCWS	B	N	N	C	W	S	104.86	0.0	0.0	0.0	2.14	0.0
BNNCWP	B	N	N	C	W	P	303.8	0.0	0.0	0.0	6.2	0.0
BNNCWM	B	N	N	C	W	M	0.0	0.0	0.0	1630.72	33.28	0.0
BNNCWL	B	N	N	C	W	L	0.0	4213.02	0.0	0.0	85.98	0.0
BNNCIM	B	N	N	C	I	M	59.78	0.0	0.0	0.0	1.22	0.0
BNNCIL	B	N	N	C	I	L	242.06	0.0	0.0	0.0	4.94	0.0
BNNCLM	B	N	N	C	L	M	90.16	0.0	0.0	0.0	1.84	0.0
BNNCLL	B	N	N	C	L	L	177.38	0.0	0.0	0.0	3.62	0.0
BNNRPL	B	N	N	R	P	L	113.68	0.0	0.0	0.0	2.32	0.0
BNNRDL	B	N	N	R	D	L	75.46	0.0	0.0	0.0	1.54	0.0
BNNRWP	B	N	N	R	W	P	66.64	0.0	0.0	0.0	1.36	0.0
BNNRWM	B	N	N	R	W	M	285.18	0.0	0.0	0.0	5.82	0.0
BNNRWL	B	N	N	R	W	L	0.0	0.0	924.14	0.0	18.86	0.0
BNNRCM	B	N	N	R	C	M	0.0	0.0	347.9	0.0	7.1000000000000005	0.0
BNNRCL	B	N	N	R	C	L	0.0	0.0	1672.86	0.0	34.14	0.0
BNOHWL	B	N	O	H	W	L	281.26	0.0	0.0	0.0	5.74	0.0
BNOHCM	B	N	O	H	C	M	130.34	0.0	0.0	0.0	2.66	0.0
BNOHCL	B	N	O	H	C	L	0.0	0.0	0.0	661.5	13.5	0.0
BNORPL	B	N	O	R	P	L	124.46	0.0	0.0	0.0	2.54	0.0
BNORDM	B	N	O	R	D	M	88.2	0.0	0.0	0.0	1.8	0.0
BNORDL	B	N	O	R	D	L	167.58	0.0	0.0	0.0	3.42	0.0
BNORWP	B	N	O	R	W	P	68.6	0.0	0.0	0.0	1.4000000000000001	0.0
BNORWM	B	N	O	R	W	M	158.76	0.0	0.0	0.0	3.24	0.0
BNORWL	B	N	O	R	W	L	0.0	0.0	1311.24	0.0	26.76	0.0
BNORCM	B	N	O	R	C	M	0.0	0.0	0.0	377.3	7.7	0.0
BNORCL	B	N	O	R	C	L	0.0	2352.98	0.0	0.0	48.02	0.0
BNPHWM	B	N	P	H	W	M	88.2	0.0	0.0	0.0	1.8	0.0
BNPHWL	B	N	P	H	W	L	240.1	0.0	0.0	0.0	4.9	0.0
BNPHCP	B	N	P	H	C	P	54.88	0.0	0.0	0.0	1.12	0.0
BNPHCM	B	N	P	H	C	M	132.3	0.0	0.0	0.0	2.7	0.0
BNPHCL	B	N	P	H	C	L	0.0	0.0	0.0	468.44	9.56	0.0
BNPCCL	B	N	P	C	C	L	0.0	0.0	0.0	76.44	1.56	0.0
BNPRPL	B	N	P	R	P	L	0.0	0.0	0.0	75.46	1.54	0.0
BNPRDL	B	N	P	R	D	L	0.0	0.0	0.0	63.7	1.3	0.0
BNPRWP	B	N	P	R	W	P	0.0	0.0	0.0	60.76	1.24	0.0
BNPRWM	B	N	P	R	W	M	0.0	0.0	0.0	215.6	4.4	0.0
BNPRWL	B	N	P	R	W	L	0.0	0.0	0.0	727.16	14.84	0.0
BNPRCP	B	N	P	R	C	P	0.0	0.0	0.0	70.56	1.44	0.0
BNPRCM	B	N	P	R	C	M	316.54	0.0	0.0	0.0	6.46	0.0
BNPRCL	B	N	P	R	C	L	0.0	0.0	0.0	1221.08	24.92	0.0
BNPRAL	B	N	P	R	A	L	0.0	0.0	0.0	115.64	2.36	0.0
BNSHWS	B	N	S	H	W	S	210.7	0.0	0.0	0.0	4.3	0.0
BNSHWP	B	N	S	H	W	P	0.0	0.0	0.0	110.74	2.2600000000000002	0.0
BNSHWM	B	N	S	H	W	M	0.0	0.0	0.0	201.88	4.12	0.0
BNSHWL	B	N	S	H	W	L	0.0	954.52	0.0	0.0	19.48	0.0
BNSHCS	B	N	S	H	C	S	106.82	0.0	0.0	0.0	2.18	0.0
BNSHCP	B	N	S	H	C	P	0.0	0.0	0.0	63.7	1.3	0.0
BNSHCM	B	N	S	H	C	M	0.0	287.14	0.0	0.0	5.86	0.0
BNSHCL	B	N	S	H	C	L	0.0	1584.66	0.0	0.0	32.34	0.0
BNSHIL	B	N	S	H	I	L	0.0	0.0	0.0	55.86	1.1400000000000001	0.0
BNSHLL	B	N	S	H	L	L	0.0	0.0	0.0	101.92	2.08	0.0
BNSRPL	B	N	S	R	P	L	0.0	0.0	0.0	632.1	12.9	0.0
BNSRDS	B	N	S	R	D	S	0.0	0.0	0.0	64.68	1.32	0.0
BNSRDM	B	N	S	R	D	M	0.0	0.0	0.0	206.78	4.22	0.0
BNSRDL	B	N	S	R	D	L	485.1	0.0	0.0	0.0	9.9	0.0
BNSRWS	B	N	S	R	W	S	0.0	0.0	534.1	0.0	10.9	0.0
BNSRWP	B	N	S	R	W	P	0.0	0.0	0.0	643.86	13.14	0.0
BNSRWM	B	N	S	R	W	M	0.0	0.0	0.0	784.98	16.02	0.0
BNSRWL	B	N	S	R	W	L	0.0	0.0	0.0	4930.38	100.62	0.0
BNSRCS	B	N	S	R	C	S	0.0	0.0	179.34	0.0	3.66	0.0
BNSRCP	B	N	S	R	C	P	0.0	0.0	0.0	443.94	9.06	0.0
BNSRCM	B	N	S	R	C	M	0.0	0.0	0.0	1810.06	36.94	0.0
BNSRCL	B	N	S	R	C	L	0.0	0.0	0.0	8704.36	177.64000000000001	0.0
BNSRLL	B	N	S	R	L	L	0.0	0.0	0.0	86.24	1.76	0.0
URNLCL	U	R	N	L	C	L	0.0	0.0	0.0	147.0	3.0	0.0
URNHWL	U	R	N	H	W	L	0.0	0.0	0.0	102.9	2.1	0.0
URNHCL	U	R	N	H	C	L	0.0	0.0	0.0	187.18	3.8200000000000003	0.0
URNCWL	U	R	N	C	W	L	0.0	0.0	0.0	109.76	2.24	0.0
URNCCL	U	R	N	C	C	L	0.0	0.0	0.0	109.76	2.24	0.0
URNRCL	U	R	N	R	C	L	0.0	0.0	0.0	214.62	4.38	0.0
UROHCL	U	R	O	H	C	L	0.0	0.0	0.0	49.98	1.02	0.0
URORCL	U	R	O	R	C	L	0.0	0.0	0.0	100.94	2.06	0.0
URPHWL	U	R	P	H	W	L	0.0	0.0	0.0	111.72	2.2800000000000002	0.0
URPHCL	U	R	P	H	C	L	0.0	0.0	0.0	307.72	6.28	0.0
URPRWS	U	R	P	R	W	S	0.0	0.0	56.84	0.0	1.16	0.0
URPRWP	U	R	P	R	W	P	0.0	0.0	0.0	57.82	1.18	0.0
URPRWL	U	R	P	R	W	L	0.0	0.0	0.0	395.92	8.08	0.0
URPRCM	U	R	P	R	C	M	0.0	0.0	0.0	73.5	1.5	0.0
URPRCL	U	R	P	R	C	L	943.74	0.0	0.0	0.0	19.26	0.0
UNNHWS	U	N	N	H	W	S	0.0	0.0	53.9	0.0	1.1	0.0
UNNHWL	U	N	N	H	W	L	0.0	0.0	0.0	74.48	1.52	0.0
UNNHCL	U	N	N	H	C	L	0.0	0.0	0.0	150.92	3.08	0.0
UNNRWL	U	N	N	R	W	L	0.0	0.0	0.0	114.66	2.34	0.0
UNNRCL	U	N	N	R	C	L	241.08	0.0	0.0	0.0	4.92	0.0
UNOHWL	U	N	O	H	W	L	0.0	0.0	0.0	348.88	7.12	0.0
UNOHCL	U	N	O	H	C	L	0.0	0.0	0.0	813.4	16.6	0.0
UNORWL	U	N	O	R	W	L	0.0	0.0	0.0	290.08	5.92	0.0
UNORCM	U	N	O	R	C	M	0.0	0.0	0.0	79.38	1.62	0.0
UNORCL	U	N	O	R	C	L	0.0	0.0	0.0	933.94	19.06	0.0
UNPHWL	U	N	P	H	W	L	0.0	0.0	0.0	263.62	5.38	0.0
UNPHCL	U	N	P	H	C	L	0.0	497.84	0.0	0.0	10.16	0.0
UNPHAL	U	N	P	H	A	L	0.0	0.0	0.0	62.72	1.28	0.0
UNPRWL	U	N	P	R	W	L	0.0	0.0	496.86	0.0	10.14	0.0
UNPRCS	U	N	P	R	C	S	0.0	0.0	54.88	0.0	1.12	0.0
UNPRCM	U	N	P	R	C	M	0.0	0.0	0.0	59.78	1.22	0.0
UNPRCL	U	N	P	R	C	L	0.0	0.0	0.0	987.84	20.16	0.0
UNPRAL	U	N	P	R	A	L	0.0	0.0	0.0	101.92	2.08	0.0
UNSHWS	U	N	S	H	W	S	0.0	0.0	1142.68	0.0	23.32	0.0
UNSHWP	U	N	S	H	W	P	0.0	0.0	0.0	149.94	3.06	0.0
