var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
7699	xNG_B,R,O,R,W,M,5	231.84	0.0	W_M_NG_0_E	4	good
7735	xNG_B,R,P,L,W,M,1	64.6	0.0	W_M_NG_0_E	0	good
7736	xNG_B,R,P,L,W,M,2	64.47	0.0	W_M_NG_0_E	1	good
7737	xNG_B,R,P,L,W,M,3	64.34	0.0	W_M_NG_0_E	2	good
7738	xNG_B,R,P,L,W,M,4	64.21	0.0	W_M_NG_0_E	3	good
7739	xNG_B,R,P,L,W,M,5	64.08	0.0	W_M_NG_0_E	4	good
7740	xNG_B,R,P,L,W,L,1	402.8	0.0	W_L_NG_0_E	0	good
7741	xNG_B,R,P,L,W,L,2	401.99	0.0	W_L_NG_0_E	1	good
7742	xNG_B,R,P,L,W,L,3	401.19	0.0	W_L_NG_0_E	2	good
7743	xNG_B,R,P,L,W,L,4	400.39	0.0	W_L_NG_0_E	3	good
7744	xNG_B,R,P,L,W,L,5	399.59	0.0	W_L_NG_0_E	4	good
7755	xNG_B,R,P,L,C,M,1	80.75	0.0	C_M_NG_0_E	0	good
7756	xNG_B,R,P,L,C,M,2	80.59	0.0	C_M_NG_0_E	1	good
7757	xNG_B,R,P,L,C,M,3	80.43	0.0	C_M_NG_0_E	2	good
7758	xNG_B,R,P,L,C,M,4	80.27	0.0	C_M_NG_0_E	3	good
7759	xNG_B,R,P,L,C,M,5	80.11	0.0	C_M_NG_0_E	4	good
7770	xNG_B,R,P,L,A,M,1	73.15	0.0	A_M_NG_0_E	0	good
7771	xNG_B,R,P,L,A,M,2	73.0	0.0	A_M_NG_0_E	1	good
7772	xNG_B,R,P,L,A,M,3	72.86	0.0	A_M_NG_0_E	2	good
7773	xNG_B,R,P,L,A,M,4	72.71	0.0	A_M_NG_0_E	3	good
7774	xNG_B,R,P,L,A,M,5	72.57	0.0	A_M_NG_0_E	4	good
7775	xNG_B,R,P,L,A,L,1	80.75	0.0	A_L_NG_0_E	0	good
7776	xNG_B,R,P,L,A,L,2	80.59	0.0	A_L_NG_0_E	1	good
7777	xNG_B,R,P,L,A,L,3	80.43	0.0	A_L_NG_0_E	2	good
7778	xNG_B,R,P,L,A,L,4	80.27	0.0	A_L_NG_0_E	3	good
7779	xNG_B,R,P,L,A,L,5	80.11	0.0	A_L_NG_0_E	4	good
7785	xNG_B,R,P,H,W,M,1	192.85	0.0	W_M_NG_0_E	0	good
7786	xNG_B,R,P,H,W,M,2	192.46	0.0	W_M_NG_0_E	1	good
7787	xNG_B,R,P,H,W,M,3	192.08	0.0	W_M_NG_0_E	2	good
7788	xNG_B,R,P,H,W,M,4	191.7	0.0	W_M_NG_0_E	3	good
7789	xNG_B,R,P,H,W,M,5	191.31	0.0	W_M_NG_0_E	4	good
7795	xNG_B,R,P,H,C,M,1	316.35	0.0	C_M_NG_0_E	0	good
7796	xNG_B,R,P,H,C,M,2	315.72	0.0	C_M_NG_0_E	1	good
7797	xNG_B,R,P,H,C,M,3	315.09	0.0	C_M_NG_0_E	2	good
7798	xNG_B,R,P,H,C,M,4	314.46	0.0	C_M_NG_0_E	3	good
7799	xNG_B,R,P,H,C,M,5	313.83	0.0	C_M_NG_0_E	4	good
7800	xNG_B,R,P,H,C,L,1	611.8	0.0	C_L_NG_0_E	0	good
7801	xNG_B,R,P,H,C,L,2	610.58	0.0	C_L_NG_0_E	1	good
7802	xNG_B,R,P,H,C,L,3	609.36	0.0	C_L_NG_0_E	2	good
7803	xNG_B,R,P,H,C,L,4	608.14	0.0	C_L_NG_0_E	3	good
7804	xNG_B,R,P,H,C,L,5	606.92	0.0	C_L_NG_0_E	4	good
7805	xNG_B,R,P,H,L,L,1	75.05	0.0	L_L_NG_0_E	0	good
7806	xNG_B,R,P,H,L,L,2	74.9	0.0	L_L_NG_0_E	1	good
7807	xNG_B,R,P,H,L,L,3	74.75	0.0	L_L_NG_0_E	2	good
7808	xNG_B,R,P,H,L,L,4	74.6	0.0	L_L_NG_0_E	3	good
7809	xNG_B,R,P,H,L,L,5	74.45	0.0	L_L_NG_0_E	4	good
7815	xNG_B,R,P,C,P,L,1	278.35	0.0	P_L_NG_0_E	0	good
7816	xNG_B,R,P,C,P,L,2	277.79	0.0	P_L_NG_0_E	1	good
7817	xNG_B,R,P,C,P,L,3	277.24	0.0	P_L_NG_0_E	2	good
7818	xNG_B,R,P,C,P,L,4	276.68	0.0	P_L_NG_0_E	3	good
7819	xNG_B,R,P,C,P,L,5	276.13	0.0	P_L_NG_0_E	4	good
7825	xNG_B,R,P,C,D,L,1	206.15	0.0	D_L_NG_0_E	0	good
7826	xNG_B,R,P,C,D,L,2	205.74	0.0	D_L_NG_0_E	1	good
7827	xNG_B,R,P,C,D,L,3	205.33	0.0	D_L_NG_0_E	2	good
