strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KNPRCM	K	N	P	R	C	M	0.0	0.0	345.8	0.0	11.4	22.8
KNPRCL	K	N	P	R	C	L	0.0	838.11	0.0	0.0	27.63	55.26
KNPRIP	K	N	P	R	I	P	0.0	0.0	297.57	0.0	9.81	19.62
KNPRIM	K	N	P	R	I	M	0.0	0.0	865.4100000000001	0.0	28.529999999999998	57.059999999999995
KNPRIL	K	N	P	R	I	L	0.0	0.0	0.0	795.3399999999999	26.22	52.44
KNPRAM	K	N	P	R	A	M	0.0	0.0	375.83000000000004	0.0	12.389999999999999	24.779999999999998
KNPRAL	K	N	P	R	A	L	0.0	0.0	535.99	0.0	17.669999999999998	35.339999999999996
KNPRLP	K	N	P	R	L	P	0.0	0.0	83.72	0.0	2.76	5.52
KNPRLM	K	N	P	R	L	M	0.0	0.0	183.82	0.0	6.06	12.12
KNPRLL	K	N	P	R	L	L	0.0	0.0	200.20000000000002	0.0	6.6	13.2
KNSLWP	K	N	S	L	W	P	0.0	0.0	0.0	68.25	2.25	4.5
KNSLWM	K	N	S	L	W	M	0.0	0.0	0.0	60.97	2.01	4.02
KNSLWL	K	N	S	L	W	L	0.0	0.0	223.86	0.0	7.38	14.76
KNSLCL	K	N	S	L	C	L	0.0	0.0	166.53	0.0	5.49	10.98
KNSLIL	K	N	S	L	I	L	0.0	0.0	92.82	0.0	3.06	6.12
KNSLLM	K	N	S	L	L	M	0.0	0.0	72.8	0.0	2.4	4.8
KNSHWP	K	N	S	H	W	P	0.0	0.0	0.0	70.97999999999999	2.34	4.68
KNSHWM	K	N	S	H	W	M	0.0	0.0	0.0	385.84	12.719999999999999	25.439999999999998
KNSHWL	K	N	S	H	W	L	0.0	0.0	526.89	0.0	17.37	34.74
KNSHCM	K	N	S	H	C	M	0.0	0.0	183.82	0.0	6.06	12.12
KNSHCL	K	N	S	H	C	L	0.0	762.58	0.0	0.0	25.14	50.28
KNSHIM	K	N	S	H	I	M	0.0	0.0	161.98	0.0	5.34	10.68
KNSHIL	K	N	S	H	I	L	0.0	0.0	171.08	0.0	5.64	11.28
KNSHAM	K	N	S	H	A	M	0.0	0.0	0.0	121.02999999999999	3.9899999999999998	7.9799999999999995
KNSHAL	K	N	S	H	A	L	0.0	0.0	85.54	0.0	2.82	5.64
KNSHLM	K	N	S	H	L	M	0.0	0.0	0.0	154.70000000000002	5.1	10.2
KNSHLL	K	N	S	H	L	L	0.0	0.0	131.95000000000002	0.0	4.35	8.7
KNSCPM	K	N	S	C	P	M	0.0	0.0	1498.77	0.0	49.41	98.82
KNSCPL	K	N	S	C	P	L	0.0	0.0	0.0	1334.06	43.98	87.96
KNSCDM	K	N	S	C	D	M	0.0	0.0	159.25	0.0	5.25	10.5
KNSCDL	K	N	S	C	D	L	0.0	0.0	530.53	0.0	17.49	34.98
KNSCWM	K	N	S	C	W	M	0.0	0.0	310.31	0.0	10.23	20.46
KNSCWL	K	N	S	C	W	L	0.0	0.0	0.0	701.61	23.13	46.26
KNSCCM	K	N	S	C	C	M	0.0	0.0	0.0	153.79000000000002	5.069999999999999	10.139999999999999
KNSCCL	K	N	S	C	C	L	0.0	0.0	0.0	425.88	14.04	28.08
KNSCIP	K	N	S	C	I	P	0.0	0.0	101.01	0.0	3.33	6.66
KNSCIM	K	N	S	C	I	M	0.0	0.0	0.0	780.78	25.74	51.48
KNSCIL	K	N	S	C	I	L	0.0	0.0	1487.8500000000001	0.0	49.05	98.1
KNSCAM	K	N	S	C	A	M	0.0	0.0	0.0	173.81	5.7299999999999995	11.459999999999999
KNSCAL	K	N	S	C	A	L	0.0	0.0	0.0	265.72	8.76	17.52
KNSCLM	K	N	S	C	L	M	0.0	0.0	232.95999999999998	0.0	7.68	15.36
KNSCLL	K	N	S	C	L	L	0.0	0.0	0.0	319.41	10.53	21.06
KNSRPS	K	N	S	R	P	S	0.0	0.0	420.41999999999996	0.0	13.86	27.72
KNSRPM	K	N	S	R	P	M	0.0	0.0	0.0	9277.449999999999	305.84999999999997	611.6999999999999
KNSRPL	K	N	S	R	P	L	0.0	0.0	9033.57	0.0	297.81	595.62
KNSRDS	K	N	S	R	D	S	0.0	0.0	0.0	99.19	3.27	6.54
KNSRDM	K	N	S	R	D	M	0.0	0.0	0.0	5399.94	178.01999999999998	356.03999999999996
KNSRDL	K	N	S	R	D	L	0.0	0.0	5612.88	0.0	185.04	370.08
KNSRWS	K	N	S	R	W	S	0.0	0.0	395.84999999999997	0.0	13.049999999999999	26.099999999999998
KNSRWP	K	N	S	R	W	P	0.0	1536.99	0.0	0.0	50.669999999999995	101.33999999999999
KNSRWM	K	N	S	R	W	M	0.0	0.0	0.0	6551.09	215.97	431.94
KNSRWL	K	N	S	R	W	L	0.0	0.0	10254.79	0.0	338.07	676.14
KNSRCS	K	N	S	R	C	S	0.0	0.0	0.0	121.02999999999999	3.9899999999999998	7.9799999999999995
KNSRCP	K	N	S	R	C	P	0.0	0.0	0.0	193.83	6.39	12.78
KNSRCM	K	N	S	R	C	M	0.0	0.0	0.0	2240.42	73.86	147.72
KNSRCL	K	N	S	R	C	L	0.0	0.0	6265.349999999999	0.0	206.54999999999998	413.09999999999997
KNSRIS	K	N	S	R	I	S	0.0	0.0	0.0	405.86	13.379999999999999	26.759999999999998
KNSRIP	K	N	S	R	I	P	0.0	0.0	0.0	1908.27	62.91	125.82
KNSRIM	K	N	S	R	I	M	0.0	0.0	7487.48	0.0	246.84	493.68
KNSRIL	K	N	S	R	I	L	0.0	0.0	4885.79	0.0	161.07	322.14
KNSRAS	K	N	S	R	A	S	0.0	0.0	0.0	108.29	3.57	7.14
KNSRAP	K	N	S	R	A	P	0.0	0.0	294.84	0.0	9.719999999999999	19.439999999999998
KNSRAM	K	N	S	R	A	M	0.0	1856.3999999999999	0.0	0.0	61.199999999999996	122.39999999999999
KNSRAL	K	N	S	R	A	L	0.0	0.0	0.0	2366.0	78.0	156.0
KNSRLS	K	N	S	R	L	S	0.0	0.0	0.0	251.16000000000003	8.28	16.56
KNSRLP	K	N	S	R	L	P	0.0	0.0	0.0	507.78	16.74	33.48
KNSRLM	K	N	S	R	L	M	0.0	0.0	0.0	1740.83	57.39	114.78
KNSRLL	K	N	S	R	L	L	0.0	0.0	0.0	1396.8500000000001	46.05	92.1
RRNLWS	R	R	N	L	W	S	0.0	0.0	66.43	0.0	2.19	4.38
RRNLWP	R	R	N	L	W	P	0.0	891.8000000000001	0.0	0.0	29.4	58.8
RRNLWM	R	R	N	L	W	M	0.0	0.0	0.0	928.1999999999999	30.599999999999998	61.199999999999996
RRNLWL	R	R	N	L	W	L	0.0	0.0	0.0	3715.53	122.49	244.98
RRNLCS	R	R	N	L	C	S	0.0	0.0	0.0	58.239999999999995	1.92	3.84
RRNLCP	R	R	N	L	C	P	0.0	0.0	85.54	0.0	2.82	5.64
RRNLCM	R	R	N	L	C	M	0.0	0.0	0.0	416.78	13.74	27.48
RRNLCL	R	R	N	L	C	L	0.0	0.0	2481.57	0.0	81.81	163.62
RRNLIP	R	R	N	L	I	P	0.0	0.0	534.17	0.0	17.61	35.22
RRNLIM	R	R	N	L	I	M	0.0	0.0	600.6	0.0	19.8	39.6
RRNLIL	R	R	N	L	I	L	0.0	0.0	0.0	913.64	30.119999999999997	60.239999999999995
RRNLAS	R	R	N	L	A	S	0.0	0.0	0.0	52.78	1.74	3.48
RRNLAP	R	R	N	L	A	P	0.0	0.0	0.0	1729.0	57.0	114.0
RRNLAM	R	R	N	L	A	M	0.0	0.0	0.0	1312.22	43.26	86.52
RRNLAL	R	R	N	L	A	L	0.0	0.0	0.0	1817.27	59.91	119.82
RRNLLP	R	R	N	L	L	P	0.0	923.65	0.0	0.0	30.45	60.9
RRNLLM	R	R	N	L	L	M	0.0	0.0	0.0	1028.3	33.9	67.8
RRNLLL	R	R	N	L	L	L	0.0	857.22	0.0	0.0	28.259999999999998	56.519999999999996
RRNHWS	R	R	N	H	W	S	0.0	0.0	0.0	53.69	1.77	3.54
RRNHWP	R	R	N	H	W	P	0.0	0.0	0.0	401.31	13.229999999999999	26.459999999999997
RRNHWM	R	R	N	H	W	M	0.0	0.0	0.0	498.67999999999995	16.439999999999998	32.879999999999995
RRNHWL	R	R	N	H	W	L	0.0	0.0	1744.47	0.0	57.51	115.02
RRNHCP	R	R	N	H	C	P	0.0	0.0	0.0	66.43	2.19	4.38
RRNHCM	R	R	N	H	C	M	0.0	0.0	222.04000000000002	0.0	7.319999999999999	14.639999999999999
RRNHCL	R	R	N	H	C	L	0.0	0.0	1324.96	0.0	43.68	87.36
RRNHIP	R	R	N	H	I	P	0.0	0.0	0.0	60.059999999999995	1.98	3.96
RRNHIL	R	R	N	H	I	L	0.0	0.0	0.0	192.92	6.359999999999999	12.719999999999999
RRNHAP	R	R	N	H	A	P	0.0	0.0	0.0	190.19	6.27	12.54
RRNHAM	R	R	N	H	A	M	0.0	0.0	154.70000000000002	0.0	5.1	10.2
RRNHAL	R	R	N	H	A	L	0.0	0.0	465.01	0.0	15.33	30.66
RRNHLP	R	R	N	H	L	P	0.0	0.0	0.0	104.64999999999999	3.4499999999999997	6.8999999999999995
RRNHLM	R	R	N	H	L	M	0.0	0.0	0.0	88.27000000000001	2.9099999999999997	5.819999999999999
RRNHLL	R	R	N	H	L	L	0.0	0.0	0.0	164.70999999999998	5.43	10.86
RRNCWP	R	R	N	C	W	P	0.0	0.0	427.7	0.0	14.1	28.2
RRNCWM	R	R	N	C	W	M	0.0	0.0	262.99	0.0	8.67	17.34
RRNCWL	R	R	N	C	W	L	0.0	0.0	0.0	1289.47	42.51	85.02
RRNCCM	R	R	N	C	C	M	0.0	0.0	0.0	64.61	2.13	4.26
RRNCCL	R	R	N	C	C	L	0.0	0.0	0.0	914.5500000000001	30.15	60.3
RRNCIP	R	R	N	C	I	P	0.0	0.0	0.0	125.58000000000001	4.14	8.28
RRNCIM	R	R	N	C	I	M	0.0	0.0	0.0	297.57	9.81	19.62
RRNCIL	R	R	N	C	I	L	0.0	0.0	0.0	353.99	11.67	23.34
RRNCAS	R	R	N	C	A	S	0.0	0.0	50.96	0.0	1.68	3.36
RRNCAP	R	R	N	C	A	P	0.0	0.0	0.0	609.6999999999999	20.099999999999998	40.199999999999996
RRNCAM	R	R	N	C	A	M	0.0	0.0	623.35	0.0	20.55	41.1
RRNCAL	R	R	N	C	A	L	0.0	0.0	748.93	0.0	24.689999999999998	49.379999999999995
RRNCLP	R	R	N	C	L	P	0.0	0.0	0.0	307.58000000000004	10.139999999999999	20.279999999999998
RRNCLM	R	R	N	C	L	M	0.0	0.0	435.89	0.0	14.37	28.74
RRNCLL	R	R	N	C	L	L	0.0	0.0	0.0	381.29	12.57	25.14
RRNRWP	R	R	N	R	W	P	0.0	0.0	0.0	52.78	1.74	3.48
RRNRWM	R	R	N	R	W	M	0.0	0.0	0.0	81.89999999999999	2.6999999999999997	5.3999999999999995
RRNRWL	R	R	N	R	W	L	0.0	0.0	399.49	0.0	13.17	26.34
RRNRCL	R	R	N	R	C	L	0.0	0.0	506.86999999999995	0.0	16.71	33.42
RRNRIM	R	R	N	R	I	M	0.0	0.0	99.19	0.0	3.27	6.54
RRNRIL	R	R	N	R	I	L	0.0	0.0	97.37	0.0	3.21	6.42
RRNRAP	R	R	N	R	A	P	0.0	0.0	177.45000000000002	0.0	5.85	11.7
RRNRAM	R	R	N	R	A	M	0.0	0.0	0.0	153.79000000000002	5.069999999999999	10.139999999999999
RRNRAL	R	R	N	R	A	L	0.0	0.0	164.70999999999998	0.0	5.43	10.86
RRNRLM	R	R	N	R	L	M	0.0	0.0	57.33	0.0	1.89	3.78
RRNRLL	R	R	N	R	L	L	0.0	0.0	117.39	0.0	3.8699999999999997	7.739999999999999
RROLWP	R	R	O	L	W	P	0.0	0.0	0.0	86.45	2.85	5.7
RROLWM	R	R	O	L	W	M	0.0	0.0	0.0	125.58000000000001	4.14	8.28
RROLWL	R	R	O	L	W	L	0.0	500.5	0.0	0.0	16.5	33.0
RROLCP	R	R	O	L	C	P	0.0	0.0	65.52000000000001	0.0	2.16	4.32
RROLCL	R	R	O	L	C	L	0.0	0.0	0.0	283.01	9.33	18.66
RROLIP	R	R	O	L	I	P	0.0	0.0	167.44	0.0	5.52	11.04
RROLIM	R	R	O	L	I	M	0.0	0.0	132.86	0.0	4.38	8.76
RROLIL	R	R	O	L	I	L	0.0	0.0	211.12	0.0	6.96	13.92
RROLAP	R	R	O	L	A	P	0.0	0.0	664.3000000000001	0.0	21.9	43.8
RROLAM	R	R	O	L	A	M	0.0	0.0	269.36	0.0	8.879999999999999	17.759999999999998
RROLAL	R	R	O	L	A	L	0.0	0.0	329.41999999999996	0.0	10.86	21.72
RROLLP	R	R	O	L	L	P	0.0	0.0	0.0	239.33	7.89	15.78
RROLLM	R	R	O	L	L	M	0.0	0.0	0.0	91.0	3.0	6.0
RROLLL	R	R	O	L	L	L	0.0	0.0	0.0	118.3	3.9	7.8
RROHWP	R	R	O	H	W	P	0.0	0.0	0.0	167.44	5.52	11.04
RROHWM	R	R	O	H	W	M	0.0	0.0	0.0	254.8	8.4	16.8
RROHWL	R	R	O	H	W	L	0.0	1799.98	0.0	0.0	59.339999999999996	118.67999999999999
RROHCP	R	R	O	H	C	P	0.0	0.0	0.0	92.82	3.06	6.12
RROHCM	R	R	O	H	C	M	0.0	0.0	0.0	90.09	2.9699999999999998	5.9399999999999995
RROHCL	R	R	O	H	C	L	0.0	0.0	0.0	1223.04	40.32	80.64
RROHIP	R	R	O	H	I	P	0.0	0.0	0.0	150.15	4.95	9.9
RROHIM	R	R	O	H	I	M	0.0	0.0	0.0	145.6	4.8	9.6
RROHIL	R	R	O	H	I	L	0.0	0.0	0.0	195.65	6.45	12.9
RROHAP	R	R	O	H	A	P	0.0	0.0	0.0	171.08	5.64	11.28
RROHAM	R	R	O	H	A	M	0.0	0.0	0.0	58.239999999999995	1.92	3.84
RROHAL	R	R	O	H	A	L	0.0	0.0	444.99	0.0	14.67	29.34
RROHLP	R	R	O	H	L	P	0.0	0.0	0.0	177.45000000000002	5.85	11.7
RROHLM	R	R	O	H	L	M	0.0	0.0	0.0	184.73	6.09	12.18
RROHLL	R	R	O	H	L	L	0.0	0.0	0.0	273.91	9.03	18.06
RROCWL	R	R	O	C	W	L	0.0	0.0	51.87	0.0	1.71	3.42
RROCIP	R	R	O	C	I	P	0.0	0.0	235.69	0.0	7.77	15.54
RROCIM	R	R	O	C	I	M	0.0	0.0	0.0	248.43	8.19	16.38
RROCIL	R	R	O	C	I	L	0.0	0.0	196.56	0.0	6.4799999999999995	12.959999999999999
RROCAP	R	R	O	C	A	P	0.0	0.0	471.38	0.0	15.54	31.08
RROCAM	R	R	O	C	A	M	222.04000000000002	0.0	0.0	0.0	7.319999999999999	14.639999999999999
RROCAL	R	R	O	C	A	L	0.0	0.0	0.0	203.84	6.72	13.44
RROCLP	R	R	O	C	L	P	0.0	0.0	381.29	0.0	12.57	25.14
RROCLM	R	R	O	C	L	M	0.0	0.0	182.0	0.0	6.0	12.0
RROCLL	R	R	O	C	L	L	0.0	0.0	111.02000000000001	0.0	3.6599999999999997	7.319999999999999
RRORWM	R	R	O	R	W	M	161.07	0.0	0.0	0.0	5.31	10.62
RRORWL	R	R	O	R	W	L	506.86999999999995	0.0	0.0	0.0	16.71	33.42
RRORCL	R	R	O	R	C	L	0.0	0.0	349.44	0.0	11.52	23.04
RRORIP	R	R	O	R	I	P	0.0	0.0	0.0	99.19	3.27	6.54
RRORIM	R	R	O	R	I	M	0.0	0.0	220.22	0.0	7.26	14.52
RRORIL	R	R	O	R	I	L	0.0	0.0	0.0	319.41	10.53	21.06
RRORAP	R	R	O	R	A	P	0.0	0.0	74.62	0.0	2.46	4.92
RRORAM	R	R	O	R	A	M	0.0	0.0	147.42	0.0	4.859999999999999	9.719999999999999
RRORAL	R	R	O	R	A	L	269.36	0.0	0.0	0.0	8.879999999999999	17.759999999999998
RRORLP	R	R	O	R	L	P	0.0	0.0	92.82	0.0	3.06	6.12
RRORLM	R	R	O	R	L	M	146.51	0.0	0.0	0.0	4.83	9.66
RRORLL	R	R	O	R	L	L	273.0	0.0	0.0	0.0	9.0	18.0
RRPLWS	R	R	P	L	W	S	171.08	0.0	0.0	0.0	5.64	11.28
RRPLWP	R	R	P	L	W	P	0.0	0.0	67.34	0.0	2.2199999999999998	4.4399999999999995
RRPLWM	R	R	P	L	W	M	179.27	0.0	0.0	0.0	5.91	11.82
RRPLWL	R	R	P	L	W	L	0.0	0.0	370.37	0.0	12.209999999999999	24.419999999999998
RRPLCS	R	R	P	L	C	S	0.0	0.0	99.19	0.0	3.27	6.54
RRPLCL	R	R	P	L	C	L	0.0	0.0	102.83	0.0	3.3899999999999997	6.779999999999999
RRPLIS	R	R	P	L	I	S	74.62	0.0	0.0	0.0	2.46	4.92
RRPLIP	R	R	P	L	I	P	0.0	0.0	1112.02	0.0	36.66	73.32
RRPLIM	R	R	P	L	I	M	0.0	0.0	606.06	0.0	19.98	39.96
RRPLIL	R	R	P	L	I	L	0.0	937.3000000000001	0.0	0.0	30.9	61.8
RRPLAS	R	R	P	L	A	S	58.239999999999995	0.0	0.0	0.0	1.92	3.84
RRPLAP	R	R	P	L	A	P	0.0	1587.95	0.0	0.0	52.35	104.7
RRPLAM	R	R	P	L	A	M	0.0	0.0	890.89	0.0	29.369999999999997	58.739999999999995
RRPLAL	R	R	P	L	A	L	0.0	0.0	764.4	0.0	25.2	50.4
RRPLLP	R	R	P	L	L	P	861.77	0.0	0.0	0.0	28.41	56.82
RRPLLM	R	R	P	L	L	M	0.0	0.0	527.8000000000001	0.0	17.4	34.8
RRPLLL	R	R	P	L	L	L	268.45	0.0	0.0	0.0	8.85	17.7
RRPHWS	R	R	P	H	W	S	67.34	0.0	0.0	0.0	2.2199999999999998	4.4399999999999995
RRPHWP	R	R	P	H	W	P	0.0	0.0	515.06	0.0	16.98	33.96
RRPHWM	R	R	P	H	W	M	0.0	0.0	648.83	0.0	21.39	42.78
RRPHWL	R	R	P	H	W	L	3842.9300000000003	0.0	0.0	0.0	126.69	253.38
RRPHCS	R	R	P	H	C	S	0.0	0.0	71.89	0.0	2.37	4.74
RRPHCP	R	R	P	H	C	P	80.99	0.0	0.0	0.0	2.67	5.34
RRPHCM	R	R	P	H	C	M	0.0	0.0	385.84	0.0	12.719999999999999	25.439999999999998
RRPHCL	R	R	P	H	C	L	0.0	0.0	3346.98	0.0	110.33999999999999	220.67999999999998
RRPHIP	R	R	P	H	I	P	0.0	0.0	320.32	0.0	10.559999999999999	21.119999999999997
RRPHIM	R	R	P	H	I	M	0.0	0.0	367.64	0.0	12.12	24.24
RRPHIL	R	R	P	H	I	L	690.69	0.0	0.0	0.0	22.77	45.54
RRPHAP	R	R	P	H	A	P	0.0	593.32	0.0	0.0	19.56	39.12
RRPHAM	R	R	P	H	A	M	491.4	0.0	0.0	0.0	16.2	32.4
RRPHAL	R	R	P	H	A	L	0.0	0.0	1195.74	0.0	39.42	78.84
RRPHLP	R	R	P	H	L	P	510.51	0.0	0.0	0.0	16.83	33.66
RRPHLM	R	R	P	H	L	M	0.0	0.0	757.12	0.0	24.96	49.92
RRPHLL	R	R	P	H	L	L	0.0	0.0	778.96	0.0	25.68	51.36
RRPCWS	R	R	P	C	W	S	187.45999999999998	0.0	0.0	0.0	6.18	12.36
RRPCWP	R	R	P	C	W	P	49.14	0.0	0.0	0.0	1.6199999999999999	3.2399999999999998
RRPCWM	R	R	P	C	W	M	0.0	0.0	67.34	0.0	2.2199999999999998	4.4399999999999995
RRPCWL	R	R	P	C	W	L	0.0	0.0	133.77	0.0	4.41	8.82
RRPCCL	R	R	P	C	C	L	47.32	0.0	0.0	0.0	1.56	3.12
RRPCIS	R	R	P	C	I	S	0.0	0.0	58.239999999999995	0.0	1.92	3.84
RRPCIP	R	R	P	C	I	P	0.0	0.0	1316.77	0.0	43.41	86.82
RRPCIM	R	R	P	C	I	M	0.0	1141.14	0.0	0.0	37.62	75.24
RRPCIL	R	R	P	C	I	L	1818.1799999999998	0.0	0.0	0.0	59.94	119.88
RRPCAS	R	R	P	C	A	S	0.0	0.0	120.11999999999999	0.0	3.96	7.92
RRPCAP	R	R	P	C	A	P	0.0	0.0	1411.41	0.0	46.53	93.06
RRPCAM	R	R	P	C	A	M	0.0	0.0	752.57	0.0	24.81	49.62
RRPCAL	R	R	P	C	A	L	0.0	0.0	690.69	0.0	22.77	45.54
RRPCLP	R	R	P	C	L	P	0.0	0.0	1603.42	0.0	52.86	105.72
RRPCLM	R	R	P	C	L	M	0.0	1146.6000000000001	0.0	0.0	37.8	75.6
RRPCLL	R	R	P	C	L	L	528.71	0.0	0.0	0.0	17.43	34.86
RRPRPS	R	R	P	R	P	S	0.0	0.0	79.17	0.0	2.61	5.22
RRPRPL	R	R	P	R	P	L	78.26	0.0	0.0	0.0	2.58	5.16
RRPRDS	R	R	P	R	D	S	0.0	0.0	136.5	0.0	4.5	9.0
RRPRDL	R	R	P	R	D	L	0.0	0.0	101.01	0.0	3.33	6.66
RRPRWS	R	R	P	R	W	S	0.0	0.0	278.46	0.0	9.18	18.36
RRPRWP	R	R	P	R	W	P	330.33000000000004	0.0	0.0	0.0	10.889999999999999	21.779999999999998
RRPRWM	R	R	P	R	W	M	491.4	0.0	0.0	0.0	16.2	32.4
RRPRWL	R	R	P	R	W	L	0.0	0.0	2256.7999999999997	0.0	74.39999999999999	148.79999999999998
RRPRCS	R	R	P	R	C	S	0.0	0.0	152.88	0.0	5.04	10.08
RRPRCP	R	R	P	R	C	P	0.0	0.0	53.69	0.0	1.77	3.54
RRPRCM	R	R	P	R	C	M	0.0	0.0	156.52	0.0	5.16	10.32
RRPRCL	R	R	P	R	C	L	0.0	0.0	2087.54	0.0	68.82	137.64
RRPRIS	R	R	P	R	I	S	0.0	0.0	177.45000000000002	0.0	5.85	11.7
RRPRIP	R	R	P	R	I	P	0.0	0.0	491.4	0.0	16.2	32.4
RRPRIM	R	R	P	R	I	M	0.0	0.0	656.11	0.0	21.63	43.26
RRPRIL	R	R	P	R	I	L	1250.34	0.0	0.0	0.0	41.22	82.44
RRPRAS	R	R	P	R	A	S	0.0	0.0	309.40000000000003	0.0	10.2	20.4
RRPRAP	R	R	P	R	A	P	325.78	0.0	0.0	0.0	10.74	21.48
RRPRAM	R	R	P	R	A	M	808.99	0.0	0.0	0.0	26.669999999999998	53.339999999999996
RRPRAL	R	R	P	R	A	L	1346.8	0.0	0.0	0.0	44.4	88.8
RRPRLP	R	R	P	R	L	P	535.99	0.0	0.0	0.0	17.669999999999998	35.339999999999996
RRPRLM	R	R	P	R	L	M	900.9	0.0	0.0	0.0	29.7	59.4
RRPRLL	R	R	P	R	L	L	0.0	561.47	0.0	0.0	18.509999999999998	37.019999999999996
RNNLPS	R	N	N	L	P	S	119.21	0.0	0.0	0.0	3.9299999999999997	7.859999999999999
RNNLPM	R	N	N	L	P	M	0.0	0.0	107.38	0.0	3.54	7.08
RNNLPL	R	N	N	L	P	L	0.0	0.0	554.19	0.0	18.27	36.54
RNNLDS	R	N	N	L	D	S	0.0	0.0	160.16	0.0	5.279999999999999	10.559999999999999
RNNLDM	R	N	N	L	D	M	126.49000000000001	0.0	0.0	0.0	4.17	8.34
RNNLDL	R	N	N	L	D	L	947.31	0.0	0.0	0.0	31.23	62.46
RNNLWS	R	N	N	L	W	S	0.0	0.0	96.46	0.0	3.1799999999999997	6.359999999999999
RNNLWM	R	N	N	L	W	M	0.0	0.0	98.28	0.0	3.2399999999999998	6.4799999999999995
RNNLWL	R	N	N	L	W	L	415.87	0.0	0.0	0.0	13.709999999999999	27.419999999999998
RNNLCL	R	N	N	L	C	L	0.0	0.0	199.29000000000002	0.0	6.569999999999999	13.139999999999999
RNNLIS	R	N	N	L	I	S	0.0	0.0	68.25	0.0	2.25	4.5
RNNLIM	R	N	N	L	I	M	0.0	0.0	65.52000000000001	0.0	2.16	4.32
RNNLIL	R	N	N	L	I	L	0.0	0.0	272.09	0.0	8.969999999999999	17.939999999999998
RNNLAP	R	N	N	L	A	P	223.86	0.0	0.0	0.0	7.38	14.76
RNNLAM	R	N	N	L	A	M	110.11	0.0	0.0	0.0	3.63	7.26
RNNLAL	R	N	N	L	A	L	0.0	0.0	487.76	0.0	16.08	32.16
RNNLLP	R	N	N	L	L	P	0.0	0.0	84.63	0.0	2.79	5.58
RNNLLM	R	N	N	L	L	M	0.0	0.0	160.16	0.0	5.279999999999999	10.559999999999999
RNNLLL	R	N	N	L	L	L	116.47999999999999	0.0	0.0	0.0	3.84	7.68
RNNHWP	R	N	N	H	W	P	0.0	0.0	152.88	0.0	5.04	10.08
RNNHWM	R	N	N	H	W	M	404.04	0.0	0.0	0.0	13.32	26.64
RNNHWL	R	N	N	H	W	L	0.0	0.0	1505.14	0.0	49.62	99.24
RNNHCP	R	N	N	H	C	P	0.0	0.0	46.41	0.0	1.53	3.06
RNNHCM	R	N	N	H	C	M	0.0	0.0	79.17	0.0	2.61	5.22
RNNHCL	R	N	N	H	C	L	0.0	0.0	1158.4299999999998	0.0	38.19	76.38
RNNHIP	R	N	N	H	I	P	146.51	0.0	0.0	0.0	4.83	9.66
RNNHIM	R	N	N	H	I	M	0.0	0.0	387.66	0.0	12.78	25.56
RNNHIL	R	N	N	H	I	L	535.99	0.0	0.0	0.0	17.669999999999998	35.339999999999996
RNNHAP	R	N	N	H	A	P	0.0	0.0	218.4	0.0	7.199999999999999	14.399999999999999
RNNHAM	R	N	N	H	A	M	0.0	0.0	223.86	0.0	7.38	14.76
RNNHAL	R	N	N	H	A	L	751.6600000000001	0.0	0.0	0.0	24.779999999999998	49.559999999999995
RNNHLP	R	N	N	H	L	P	0.0	0.0	141.95999999999998	0.0	4.68	9.36
RNNHLM	R	N	N	H	L	M	0.0	0.0	152.88	0.0	5.04	10.08
RNNHLL	R	N	N	H	L	L	315.77	0.0	0.0	0.0	10.41	20.82
RNNCPM	R	N	N	C	P	M	0.0	0.0	73.71	0.0	2.4299999999999997	4.859999999999999
RNNCPL	R	N	N	C	P	L	0.0	0.0	268.45	0.0	8.85	17.7
RNNCDL	R	N	N	C	D	L	0.0	0.0	503.22999999999996	0.0	16.59	33.18
RNNCWM	R	N	N	C	W	M	0.0	0.0	106.47	0.0	3.51	7.02
RNNCWL	R	N	N	C	W	L	0.0	718.9	0.0	0.0	23.7	47.4
RNNCCL	R	N	N	C	C	L	0.0	427.7	0.0	0.0	14.1	28.2
RNNCIP	R	N	N	C	I	P	274.82	0.0	0.0	0.0	9.06	18.12
RNNCIM	R	N	N	C	I	M	0.0	0.0	219.31	0.0	7.2299999999999995	14.459999999999999
RNNCIL	R	N	N	C	I	L	0.0	500.5	0.0	0.0	16.5	33.0
RNNCAP	R	N	N	C	A	P	222.95000000000002	0.0	0.0	0.0	7.35	14.7
RNNCAM	R	N	N	C	A	M	195.65	0.0	0.0	0.0	6.45	12.9
RNNCAL	R	N	N	C	A	L	296.66	0.0	0.0	0.0	9.78	19.56
RNNCLP	R	N	N	C	L	P	0.0	0.0	185.64	0.0	6.12	12.24
RNNCLM	R	N	N	C	L	M	149.24	0.0	0.0	0.0	4.92	9.84
RNNCLL	R	N	N	C	L	L	0.0	0.0	277.55	0.0	9.15	18.3
RNNRPM	R	N	N	R	P	M	70.07	0.0	0.0	0.0	2.31	4.62
RNNRPL	R	N	N	R	P	L	0.0	0.0	0.0	62.790000000000006	2.07	4.14
RNNRDL	R	N	N	R	D	L	0.0	0.0	0.0	70.07	2.31	4.62
