var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
132	xNG_M,R,6,U,I,O,3	1523.39	0.0	I_O_NG_0_E	2	missing yield table
133	xNG_M,R,6,U,I,O,4	1520.34	0.0	I_O_NG_0_E	3	missing yield table
134	xNG_M,R,6,U,I,O,5	1517.3	0.0	I_O_NG_0_E	4	missing yield table
135	xNG_P,R,1,O,B,M,1	1033.6	0.0	B_M_NG_0_E	0	missing yield table
136	xNG_P,R,1,O,B,M,2	1031.53	0.0	B_M_NG_0_E	1	missing yield table
137	xNG_P,R,1,O,B,M,3	1029.47	0.0	B_M_NG_0_E	2	missing yield table
138	xNG_P,R,1,O,B,M,4	1027.41	0.0	B_M_NG_0_E	3	missing yield table
139	xNG_P,R,1,O,B,M,5	1025.36	0.0	B_M_NG_0_E	4	missing yield table
140	xNG_P,R,2,L,H,M,1	1430.7	0.0	H_M_NG_0_E	0	missing yield table
141	xNG_P,R,2,L,H,M,2	1427.84	0.0	H_M_NG_0_E	1	missing yield table
142	xNG_P,R,2,L,H,M,3	1424.98	0.0	H_M_NG_0_E	2	missing yield table
143	xNG_P,R,2,L,H,M,4	1422.13	0.0	H_M_NG_0_E	3	missing yield table
144	xNG_P,R,2,L,H,M,5	1419.29	0.0	H_M_NG_0_E	4	missing yield table
145	xNG_P,R,2,B,G,O,1	1882.9	0.0	G_O_NG_0_E	0	missing yield table
146	xNG_P,R,2,B,G,O,2	1879.13	0.0	G_O_NG_0_E	1	missing yield table
147	xNG_P,R,2,B,G,O,3	1875.38	0.0	G_O_NG_0_E	2	missing yield table
148	xNG_P,R,2,B,G,O,4	1871.63	0.0	G_O_NG_0_E	3	missing yield table
149	xNG_P,R,2,B,G,O,5	1867.88	0.0	G_O_NG_0_E	4	missing yield table
150	xNG_P,R,2,U,I,G,1	1158.05	0.0	I_G_NG_0_E	0	missing yield table
151	xNG_P,R,2,U,I,G,2	1155.73	0.0	I_G_NG_0_E	1	missing yield table
152	xNG_P,R,2,U,I,G,3	1153.42	0.0	I_G_NG_0_E	2	missing yield table
153	xNG_P,R,2,U,I,G,4	1151.12	0.0	I_G_NG_0_E	3	missing yield table
154	xNG_P,R,2,U,I,G,5	1148.81	0.0	I_G_NG_0_E	4	missing yield table
155	xNG_P,R,3,U,B,M,1	1084.9	0.0	B_M_NG_0_E	0	missing yield table
156	xNG_P,R,3,U,B,M,2	1082.73	0.0	B_M_NG_0_E	1	missing yield table
157	xNG_P,R,3,U,B,M,3	1080.56	0.0	B_M_NG_0_E	2	missing yield table
158	xNG_P,R,3,U,B,M,4	1078.4	0.0	B_M_NG_0_E	3	missing yield table
159	xNG_P,R,3,U,B,M,5	1076.25	0.0	B_M_NG_0_E	4	missing yield table
160	xNG_P,R,4,W,I,S,1	1836.35	0.0	I_S_NG_0_E	0	good
161	xNG_P,R,4,W,I,S,2	1832.68	0.0	I_S_NG_0_E	1	good
162	xNG_P,R,4,W,I,S,3	1829.01	0.0	I_S_NG_0_E	2	good
163	xNG_P,R,4,W,I,S,4	1825.35	0.0	I_S_NG_0_E	3	good
164	xNG_P,R,4,W,I,S,5	1821.7	0.0	I_S_NG_0_E	4	good
165	xNG_P,R,4,U,B,R,1	808.45	0.0	B_R_NG_0_E	0	missing yield table
166	xNG_P,R,4,U,B,R,2	806.83	0.0	B_R_NG_0_E	1	missing yield table
167	xNG_P,R,4,U,B,R,3	805.22	0.0	B_R_NG_0_E	2	missing yield table
168	xNG_P,R,4,U,B,R,4	803.61	0.0	B_R_NG_0_E	3	missing yield table
169	xNG_P,R,4,U,B,R,5	802.0	0.0	B_R_NG_0_E	4	missing yield table
170	xNG_P,R,4,U,C,S,1	1140.95	0.0	C_S_NG_0_E	0	good
171	xNG_P,R,4,U,C,S,2	1138.67	0.0	C_S_NG_0_E	1	good
172	xNG_P,R,4,U,C,S,3	1136.39	0.0	C_S_NG_0_E	2	good
173	xNG_P,R,4,U,C,S,4	1134.12	0.0	C_S_NG_0_E	3	good
174	xNG_P,R,4,U,C,S,5	1131.85	0.0	C_S_NG_0_E	4	good
175	xNG_P,R,4,U,D,M,1	1825.9	0.0	D_M_NG_0_E	0	good
176	xNG_P,R,4,U,D,M,2	1822.25	0.0	D_M_NG_0_E	1	good
177	xNG_P,R,4,U,D,M,3	1818.6	0.0	D_M_NG_0_E	2	good
178	xNG_P,R,4,U,D,M,4	1814.97	0.0	D_M_NG_0_E	3	good
