Index	Name	Value	Reduced Cost
2686	fire_B,N,N,C,D,1,D	4.61	0.0
2694	fire_B,N,N,C,D,2,D	4.61	0.0
2702	fire_B,N,N,C,D,3,D	4.61	0.0
2710	fire_B,N,N,C,D,4,D	4.61	0.0
2718	fire_B,N,N,C,D,5,D	4.61	0.0
2726	fire_B,N,N,C,D,6,D	4.61	0.0
2734	fire_B,N,N,C,D,7,D	4.61	0.0
2742	fire_B,N,N,C,D,8,D	4.61	0.0
2816	fire_B,N,N,C,C,1,C	11.82	0.0
2824	fire_B,N,N,C,C,2,C	11.82	0.0
2832	fire_B,N,N,C,C,3,C	11.82	0.0
2840	fire_B,N,N,C,C,4,C	11.82	0.0
2848	fire_B,N,N,C,C,5,C	11.82	0.0
2856	fire_B,N,N,C,C,6,C	11.82	0.0
2864	fire_B,N,N,C,C,7,C	11.82	0.0
2872	fire_B,N,N,C,C,8,C	11.82	0.0
2881	fire_B,N,N,C,I,1,I	0.59	0.0
2889	fire_B,N,N,C,I,2,I	0.59	0.0
2897	fire_B,N,N,C,I,3,I	0.59	0.0
2905	fire_B,N,N,C,I,4,I	0.59	0.0
2913	fire_B,N,N,C,I,5,I	0.59	0.0
2921	fire_B,N,N,C,I,6,I	0.59	0.0
2929	fire_B,N,N,C,I,7,I	0.59	0.0
2937	fire_B,N,N,C,I,8,I	0.59	0.0
2946	fire_B,N,N,C,A,1,A	0.24	0.0
2954	fire_B,N,N,C,A,2,A	0.24	0.0
2962	fire_B,N,N,C,A,3,A	0.24	0.0
2970	fire_B,N,N,C,A,4,A	0.24	0.0
2978	fire_B,N,N,C,A,5,A	0.24	0.0
2986	fire_B,N,N,C,A,6,A	0.24	0.0
2994	fire_B,N,N,C,A,7,A	0.24	0.0
3002	fire_B,N,N,C,A,8,A	0.24	0.0
3011	fire_B,N,N,C,L,1,L	0.52	0.0
3019	fire_B,N,N,C,L,2,L	0.52	0.0
3027	fire_B,N,N,C,L,3,L	0.52	0.0
3035	fire_B,N,N,C,L,4,L	0.52	0.0
3043	fire_B,N,N,C,L,5,L	0.52	0.0
3051	fire_B,N,N,C,L,6,L	0.52	0.0
3059	fire_B,N,N,C,L,7,L	0.52	0.0
3067	fire_B,N,N,C,L,8,L	0.52	0.0
