index	name	value	reduced_cost
124022	xMS_C,N,S,R,I,L,0,3	303.25	0.0
124023	xMS_C,N,S,R,I,L,0,4	303.25	0.0
124024	xMS_C,N,S,R,I,L,0,5	303.25	0.0
124045	xMS_C,N,S,R,A,S,0,1	19.85	0.0
124046	xMS_C,N,S,R,A,S,0,2	19.85	0.0
124047	xMS_C,N,S,R,A,S,0,3	19.85	0.0
124048	xMS_C,N,S,R,A,S,0,4	19.85	0.0
124049	xMS_C,N,S,R,A,S,0,5	19.85	0.0
124070	xMS_C,N,S,R,A,P,0,1	184.0	0.0
124071	xMS_C,N,S,R,A,P,0,2	184.0	0.0
124072	xMS_C,N,S,R,A,P,0,3	184.0	0.0
124073	xMS_C,N,S,R,A,P,0,4	184.0	0.0
124074	xMS_C,N,S,R,A,P,0,5	184.0	0.0
124095	xMS_C,N,S,R,A,M,0,1	164.9	0.0
124096	xMS_C,N,S,R,A,M,0,2	164.9	0.0
124097	xMS_C,N,S,R,A,M,0,3	164.9	0.0
124098	xMS_C,N,S,R,A,M,0,4	164.9	0.0
124099	xMS_C,N,S,R,A,M,0,5	164.9	0.0
124120	xMS_C,N,S,R,A,L,0,1	205.25	0.0
124121	xMS_C,N,S,R,A,L,0,2	205.25	0.0
124122	xMS_C,N,S,R,A,L,0,3	205.25	0.0
124123	xMS_C,N,S,R,A,L,0,4	205.25	0.0
124124	xMS_C,N,S,R,A,L,0,5	205.25	0.0
124145	xMS_C,N,S,R,L,S,0,1	3.25	0.0
124146	xMS_C,N,S,R,L,S,0,2	3.25	0.0
124147	xMS_C,N,S,R,L,S,0,3	3.25	0.0
124148	xMS_C,N,S,R,L,S,0,4	3.25	0.0
124149	xMS_C,N,S,R,L,S,0,5	3.25	0.0
124170	xMS_C,N,S,R,L,P,0,1	118.85	0.0
124171	xMS_C,N,S,R,L,P,0,2	118.85	0.0
124172	xMS_C,N,S,R,L,P,0,3	118.85	0.0
124173	xMS_C,N,S,R,L,P,0,4	118.85	0.0
124174	xMS_C,N,S,R,L,P,0,5	118.85	0.0
124195	xMS_C,N,S,R,L,M,0,1	122.85	0.0
124196	xMS_C,N,S,R,L,M,0,2	122.85	0.0
124197	xMS_C,N,S,R,L,M,0,3	122.85	0.0
124198	xMS_C,N,S,R,L,M,0,4	122.85	0.0
124199	xMS_C,N,S,R,L,M,0,5	122.85	0.0
124220	xMS_C,N,S,R,L,L,0,1	123.85	0.0
124221	xMS_C,N,S,R,L,L,0,2	123.85	0.0
124222	xMS_C,N,S,R,L,L,0,3	123.85	0.0
124223	xMS_C,N,S,R,L,L,0,4	123.85	0.0
124224	xMS_C,N,S,R,L,L,0,5	123.85	0.0
131550	xEAe'_B,R,N,L,W,P,1,W,1	100.7	0.0
131556	xEAe'_B,R,N,L,C,P,1,C,1	76.0	0.0
131562	xEAe'_B,R,N,H,W,P,1,W,1	122.55	0.0
131568	xEAe'_B,R,N,H,C,P,1,C,1	55.1	0.0
131574	xEAe'_B,R,N,C,W,S,1,W,1	154.85	0.0
131589	xEAe'_B,R,N,C,W,P,1,W,1	247.0	0.0
131595	xEAe'_B,R,N,C,C,S,1,C,1	98.8	0.0
131610	xEAe'_B,R,N,C,C,P,1,C,1	184.3	0.0
131616	xEAe'_B,R,N,R,W,S,1,W,1	57.95	0.0
131631	xEAe'_B,R,N,R,W,P,1,W,1	121.6	0.0
131637	xEAe'_B,R,N,R,C,P,1,C,1	105.45	0.0
131643	xEAe'_B,R,O,C,C,S,1,C,1	74.1	0.0
131658	xEAe'_B,R,O,R,W,S,1,W,1	57.0	0.0
131673	xEAe'_B,R,O,R,W,P,1,W,1	59.85	0.0
131679	xEAe'_B,R,O,R,C,S,1,C,1	55.1	0.0
131694	xEAe'_B,R,O,R,C,P,1,C,1	66.5	0.0
131700	xEAe'_B,R,P,L,W,S,1,W,1	132.05	0.0
131715	xEAe'_B,R,P,L,W,P,1,W,1	80.75	0.0
131721	xEAe'_B,R,P,L,C,S,1,C,1	147.25	0.0
131736	xEAe'_B,R,P,L,C,P,1,C,1	50.35	0.0
131742	xEAe'_B,R,P,H,W,P,1,W,1	72.2	0.0
131748	xEAe'_B,R,P,C,P,S,1,P,1	50.35	0.0
131763	xEAe'_B,R,P,C,D,S,1,D,1	63.65	0.0
131778	xEAe'_B,R,P,C,W,S,1,W,1	440.8	0.0
131793	xEAe'_B,R,P,C,W,P,1,W,1	263.15	0.0
131799	xEAe'_B,R,P,C,C,S,1,C,1	372.4	0.0
131814	xEAe'_B,R,P,C,C,P,1,C,1	60.8	0.0
131820	xEAe'_B,R,P,C,I,S,2,I,1	57.95	0.0
131821	xEAe'_B,R,P,C,I,S,2,I,2	57.83	0.0
131834	xEAe'_B,R,P,C,A,S,2,A,1	73.15	0.0
131835	xEAe'_B,R,P,C,A,S,2,A,2	73.0	0.0
131848	xEAe'_B,R,P,R,P,S,1,P,1	54.15	0.0
131863	xEAe'_B,R,P,R,D,S,1,D,1	263.15	0.0
131878	xEAe'_B,R,P,R,W,S,1,W,1	526.3	0.0
131893	xEAe'_B,R,P,R,W,P,1,W,1	354.35	0.0
131899	xEAe'_B,R,P,R,C,S,1,C,1	379.05	0.0
131914	xEAe'_B,R,P,R,C,P,1,C,1	374.3	0.0
131920	xEAe'_B,R,P,R,I,P,1,I,1	52.25	0.0
131926	xEAe'_B,N,N,L,W,S,1,W,1	71.25	0.0
131941	xEAe'_B,N,N,L,W,P,1,W,1	60.8	0.0
131947	xEAe'_B,N,N,L,C,S,1,C,1	95.0	0.0
131962	xEAe'_B,N,N,L,I,S,2,I,1	133.0	0.0
131963	xEAe'_B,N,N,L,I,S,2,I,2	132.73	0.0
131976	xEAe'_B,N,N,L,A,S,2,A,1	81.7	0.0
131977	xEAe'_B,N,N,L,A,S,2,A,2	81.54	0.0
131990	xEAe'_B,N,N,C,D,S,1,D,1	79.8	0.0
132005	xEAe'_B,N,N,C,W,S,1,W,1	101.65	0.0
132020	xEAe'_B,N,N,C,W,P,1,W,1	294.5	0.0
132026	xEAe'_B,N,N,C,C,S,1,C,1	92.15	0.0
132041	xEAe'_B,N,N,C,C,P,1,C,1	618.45	0.0
132047	xEAe'_B,N,N,C,A,P,1,A,1	60.8	0.0
132053	xEAe'_B,N,N,R,W,P,1,W,1	64.6	0.0
132059	xEAe'_B,N,O,R,W,P,1,W,1	66.5	0.0
132065	xEAe'_B,N,P,H,C,P,1,C,1	53.2	0.0
132071	xEAe'_B,N,P,R,W,P,1,W,1	58.9	0.0
132077	xEAe'_B,N,P,R,C,P,1,C,1	68.4	0.0
132083	xEAe'_B,N,S,H,W,S,1,W,1	204.25	0.0
132098	xEAe'_B,N,S,H,W,P,1,W,1	107.35	0.0
132104	xEAe'_B,N,S,H,C,S,1,C,1	103.55	0.0
132119	xEAe'_B,N,S,H,C,P,1,C,1	61.75	0.0
132125	xEAe'_B,N,S,R,D,S,1,D,1	62.7	0.0
132140	xEAe'_B,N,S,R,W,S,1,W,1	517.75	0.0
132155	xEAe'_B,N,S,R,W,P,1,W,1	624.15	0.0
132161	xEAe'_B,N,S,R,C,S,1,C,1	173.85	0.0
132176	xEAe'_B,N,S,R,C,P,1,C,1	430.35	0.0
132182	xEAe'_U,R,P,R,W,S,1,W,1	55.1	0.0
132197	xEAe'_U,R,P,R,W,P,1,W,1	56.05	0.0
132203	xEAe'_U,N,N,H,W,S,1,W,1	52.25	0.0
132218	xEAe'_U,N,P,R,C,S,1,C,1	53.2	0.0
132233	xEAe'_U,N,S,H,W,S,1,W,1	1107.7	0.0
132248	xEAe'_U,N,S,H,W,P,1,W,1	145.35	0.0
132254	xEAe'_U,N,S,H,C,S,1,C,1	458.85	0.0
132269	xEAe'_U,N,S,H,C,P,1,C,1	171.0	0.0
132275	xEAe'_U,N,S,H,A,S,2,A,1	178.6	0.0
132276	xEAe'_U,N,S,H,A,S,2,A,2	178.24	0.0
132289	xEAe'_U,N,S,R,W,S,1,W,1	911.05	0.0
132304	xEAe'_U,N,S,R,W,P,1,W,1	158.65	0.0
132310	xEAe'_U,N,S,R,C,S,1,C,1	275.5	0.0
132325	xEAe'_U,N,S,R,C,P,1,C,1	247.0	0.0
132331	xEAe'_U,N,S,R,A,S,2,A,1	80.75	0.0
132332	xEAe'_U,N,S,R,A,S,2,A,2	80.59	0.0
132345	xEAe'_K,R,N,L,W,S,1,W,1	90.25	0.0
132360	xEAe'_K,R,N,L,W,P,1,W,1	445.55	0.0
132366	xEAe'_K,R,N,L,C,P,1,C,1	95.95	0.0
132372	xEAe'_K,R,N,L,I,S,2,I,1	269.8	0.0
132373	xEAe'_K,R,N,L,I,S,2,I,2	269.26	0.0
132386	xEAe'_K,R,N,L,I,P,1,I,1	335.35	0.0
132392	xEAe'_K,R,N,L,A,S,2,A,1	67.45	0.0
132393	xEAe'_K,R,N,L,A,S,2,A,2	67.32	0.0
132406	xEAe'_K,R,N,L,A,P,1,A,1	229.9	0.0
132412	xEAe'_K,R,N,L,L,P,1,L,1	116.85	0.0
132418	xEAe'_K,R,N,C,W,S,1,W,1	124.45	0.0
132433	xEAe'_K,R,N,C,W,P,1,W,1	290.7	0.0
132439	xEAe'_K,R,N,C,C,P,1,C,1	57.0	0.0
132445	xEAe'_K,R,N,C,I,S,2,I,1	194.75	0.0
132446	xEAe'_K,R,N,C,I,S,2,I,2	194.36	0.0
132459	xEAe'_K,R,N,C,I,P,1,I,1	303.05	0.0
132465	xEAe'_K,R,N,C,A,S,2,A,1	111.15	0.0
132466	xEAe'_K,R,N,C,A,S,2,A,2	110.93	0.0
132479	xEAe'_K,R,N,C,A,P,1,A,1	95.95	0.0
132485	xEAe'_K,R,N,R,D,S,1,D,1	55.1	0.0
132500	xEAe'_K,R,N,R,W,S,1,W,1	125.4	0.0
132515	xEAe'_K,R,N,R,I,P,1,I,1	143.45	0.0
132521	xEAe'_K,R,O,L,I,P,1,I,1	87.4	0.0
132527	xEAe'_K,R,O,C,I,P,1,I,1	70.3	0.0
132533	xEAe'_K,R,O,C,A,P,1,A,1	55.1	0.0
132539	xEAe'_K,R,O,R,P,S,1,P,1	72.2	0.0
132554	xEAe'_K,R,O,R,D,S,1,D,1	76.0	0.0
132569	xEAe'_K,R,O,R,W,S,1,W,1	110.2	0.0
132584	xEAe'_K,R,P,L,I,P,1,I,1	218.5	0.0
132590	xEAe'_K,R,P,L,A,P,1,A,1	224.2	0.0
132596	xEAe'_K,R,P,L,L,P,1,L,1	74.1	0.0
132602	xEAe'_K,R,P,C,I,P,1,I,1	314.45	0.0
132608	xEAe'_K,R,P,C,A,P,1,A,1	158.65	0.0
132614	xEAe'_K,R,P,C,L,P,1,L,1	108.3	0.0
132620	xEAe'_K,R,P,R,P,S,1,P,1	513.95	0.0
132635	xEAe'_K,R,P,R,D,S,1,D,1	420.85	0.0
132650	xEAe'_K,R,P,R,W,S,1,W,1	834.1	0.0
132665	xEAe'_K,R,P,R,W,P,1,W,1	288.8	0.0
132671	xEAe'_K,R,P,R,C,S,1,C,1	422.75	0.0
132686	xEAe'_K,R,P,R,C,P,1,C,1	118.75	0.0
132692	xEAe'_K,R,P,R,I,S,2,I,1	284.05	0.0
132693	xEAe'_K,R,P,R,I,S,2,I,2	283.48	0.0
132706	xEAe'_K,R,P,R,I,P,1,I,1	858.8	0.0
132712	xEAe'_K,R,P,R,A,S,2,A,1	78.85	0.0
132713	xEAe'_K,R,P,R,A,S,2,A,2	78.69	0.0
132726	xEAe'_K,R,P,R,A,P,1,A,1	96.9	0.0
132732	xEAe'_K,R,P,R,L,S,2,L,1	55.1	0.0
132733	xEAe'_K,R,P,R,L,S,2,L,2	54.99	0.0
132746	xEAe'_K,R,P,R,L,P,1,L,1	87.4	0.0
132752	xEAe'_K,N,N,L,P,S,1,P,1	387.6	0.0
132767	xEAe'_K,N,N,L,D,S,1,D,1	612.75	0.0
132782	xEAe'_K,N,N,L,W,S,1,W,1	1003.2	0.0
132797	xEAe'_K,N,N,L,W,P,1,W,1	572.85	0.0
132803	xEAe'_K,N,N,L,C,S,1,C,1	562.4	0.0
132818	xEAe'_K,N,N,L,C,P,1,C,1	228.0	0.0
132824	xEAe'_K,N,N,L,I,S,2,I,1	1498.15	0.0
132825	xEAe'_K,N,N,L,I,S,2,I,2	1495.15	0.0
132838	xEAe'_K,N,N,L,I,P,1,I,1	464.55	0.0
132844	xEAe'_K,N,N,L,A,S,2,A,1	528.2	0.0
132845	xEAe'_K,N,N,L,A,S,2,A,2	527.14	0.0
132858	xEAe'_K,N,N,L,A,P,1,A,1	409.45	0.0
132864	xEAe'_K,N,N,L,L,S,2,L,1	48.45	0.0
132865	xEAe'_K,N,N,L,L,S,2,L,2	48.35	0.0
132878	xEAe'_K,N,N,L,L,P,1,L,1	135.85	0.0
132884	xEAe'_K,N,N,H,I,P,1,I,1	72.2	0.0
132890	xEAe'_K,N,N,C,P,S,1,P,1	1135.25	0.0
132905	xEAe'_K,N,N,C,D,S,1,D,1	1064.95	0.0
132920	xEAe'_K,N,N,C,W,S,1,W,1	842.65	0.0
132935	xEAe'_K,N,N,C,W,P,1,W,1	1211.25	0.0
132941	xEAe'_K,N,N,C,C,S,1,C,1	317.3	0.0
132956	xEAe'_K,N,N,C,C,P,1,C,1	400.9	0.0
132962	xEAe'_K,N,N,C,I,S,2,I,1	791.35	0.0
132963	xEAe'_K,N,N,C,I,S,2,I,2	789.77	0.0
132976	xEAe'_K,N,N,C,I,P,1,I,1	1871.5	0.0
132982	xEAe'_K,N,N,C,A,S,2,A,1	273.6	0.0
132983	xEAe'_K,N,N,C,A,S,2,A,2	273.05	0.0
132996	xEAe'_K,N,N,C,A,P,1,A,1	712.5	0.0
133002	xEAe'_K,N,N,C,L,S,2,L,1	85.5	0.0
133003	xEAe'_K,N,N,C,L,S,2,L,2	85.33	0.0
133016	xEAe'_K,N,N,C,L,P,1,L,1	630.8	0.0
133022	xEAe'_K,N,N,R,P,S,1,P,1	178.6	0.0
133037	xEAe'_K,N,N,R,W,P,1,W,1	411.35	0.0
133043	xEAe'_K,N,N,R,I,P,1,I,1	620.35	0.0
133049	xEAe'_K,N,N,R,A,P,1,A,1	82.65	0.0
133055	xEAe'_K,N,N,R,L,P,1,L,1	48.45	0.0
133061	xEAe'_K,N,O,R,P,S,1,P,1	75.05	0.0
133076	xEAe'_K,N,O,R,W,P,1,W,1	236.55	0.0
133082	xEAe'_K,N,O,R,C,P,1,C,1	50.35	0.0
133088	xEAe'_K,N,O,R,I,P,1,I,1	156.75	0.0
133094	xEAe'_K,N,P,H,I,P,1,I,1	97.85	0.0
133100	xEAe'_K,N,P,C,W,P,1,W,1	57.95	0.0
133106	xEAe'_K,N,P,C,I,P,1,I,1	125.4	0.0
133112	xEAe'_K,N,P,R,P,S,1,P,1	78.85	0.0
133127	xEAe'_K,N,P,R,W,P,1,W,1	302.1	0.0
133133	xEAe'_K,N,P,R,I,P,1,I,1	310.65	0.0
133139	xEAe'_K,N,P,R,L,P,1,L,1	87.4	0.0
133145	xEAe'_K,N,S,L,W,P,1,W,1	71.25	0.0
133151	xEAe'_K,N,S,H,W,P,1,W,1	74.1	0.0
133157	xEAe'_K,N,S,C,I,P,1,I,1	105.45	0.0
133163	xEAe'_K,N,S,R,P,S,1,P,1	438.9	0.0
133178	xEAe'_K,N,S,R,D,S,1,D,1	103.55	0.0
133193	xEAe'_K,N,S,R,W,S,1,W,1	413.25	0.0
133208	xEAe'_K,N,S,R,W,P,1,W,1	1604.55	0.0
133214	xEAe'_K,N,S,R,C,S,1,C,1	126.35	0.0
133229	xEAe'_K,N,S,R,C,P,1,C,1	202.35	0.0
133235	xEAe'_K,N,S,R,I,S,2,I,1	423.7	0.0
133236	xEAe'_K,N,S,R,I,S,2,I,2	422.85	0.0
133249	xEAe'_K,N,S,R,I,P,1,I,1	1992.15	0.0
133255	xEAe'_K,N,S,R,A,S,2,A,1	113.05	0.0
133256	xEAe'_K,N,S,R,A,S,2,A,2	112.82	0.0
133269	xEAe'_K,N,S,R,A,P,1,A,1	307.8	0.0
133275	xEAe'_K,N,S,R,L,S,2,L,1	262.2	0.0
133276	xEAe'_K,N,S,R,L,S,2,L,2	261.68	0.0
133289	xEAe'_K,N,S,R,L,P,1,L,1	530.1	0.0
133295	xEAe'_R,R,N,L,W,S,1,W,1	69.35	0.0
133310	xEAe'_R,R,N,L,W,P,1,W,1	931.0	0.0
133316	xEAe'_R,R,N,L,C,S,1,C,1	60.8	0.0
133331	xEAe'_R,R,N,L,C,P,1,C,1	89.3	0.0
133337	xEAe'_R,R,N,L,I,P,1,I,1	557.65	0.0
133343	xEAe'_R,R,N,L,A,S,2,A,1	55.1	0.0
133344	xEAe'_R,R,N,L,A,S,2,A,2	54.99	0.0
133357	xEAe'_R,R,N,L,A,P,1,A,1	1805.0	0.0
133363	xEAe'_R,R,N,L,L,P,1,L,1	964.25	0.0
133369	xEAe'_R,R,N,H,W,S,1,W,1	56.05	0.0
133384	xEAe'_R,R,N,H,W,P,1,W,1	418.95	0.0
133390	xEAe'_R,R,N,H,C,P,1,C,1	69.35	0.0
133396	xEAe'_R,R,N,H,I,P,1,I,1	62.7	0.0
133402	xEAe'_R,R,N,H,A,P,1,A,1	198.55	0.0
133408	xEAe'_R,R,N,H,L,P,1,L,1	109.25	0.0
133414	xEAe'_R,R,N,C,W,P,1,W,1	446.5	0.0
133420	xEAe'_R,R,N,C,I,P,1,I,1	131.1	0.0
133426	xEAe'_R,R,N,C,A,S,2,A,1	53.2	0.0
133427	xEAe'_R,R,N,C,A,S,2,A,2	53.09	0.0
133440	xEAe'_R,R,N,C,A,P,1,A,1	636.5	0.0
133446	xEAe'_R,R,N,C,L,P,1,L,1	321.1	0.0
133452	xEAe'_R,R,N,R,W,P,1,W,1	55.1	0.0
133458	xEAe'_R,R,N,R,A,P,1,A,1	185.25	0.0
133464	xEAe'_R,R,O,L,W,P,1,W,1	90.25	0.0
133470	xEAe'_R,R,O,L,C,P,1,C,1	68.4	0.0
133476	xEAe'_R,R,O,L,I,P,1,I,1	174.8	0.0
133482	xEAe'_R,R,O,L,A,P,1,A,1	693.5	0.0
133488	xEAe'_R,R,O,L,L,P,1,L,1	249.85	0.0
133494	xEAe'_R,R,O,H,W,P,1,W,1	174.8	0.0
133500	xEAe'_R,R,O,H,C,P,1,C,1	96.9	0.0
133506	xEAe'_R,R,O,H,I,P,1,I,1	156.75	0.0
133512	xEAe'_R,R,O,H,A,P,1,A,1	178.6	0.0
133518	xEAe'_R,R,O,H,L,P,1,L,1	185.25	0.0
133524	xEAe'_R,R,O,C,I,P,1,I,1	246.05	0.0
133530	xEAe'_R,R,O,C,A,P,1,A,1	492.1	0.0
133536	xEAe'_R,R,O,C,L,P,1,L,1	398.05	0.0
133542	xEAe'_R,R,O,R,I,P,1,I,1	103.55	0.0
133548	xEAe'_R,R,O,R,A,P,1,A,1	77.9	0.0
133554	xEAe'_R,R,O,R,L,P,1,L,1	96.9	0.0
133560	xEAe'_R,R,P,L,W,S,1,W,1	178.6	0.0
133575	xEAe'_R,R,P,L,W,P,1,W,1	70.3	0.0
133581	xEAe'_R,R,P,L,C,S,1,C,1	103.55	0.0
133596	xEAe'_R,R,P,L,I,S,2,I,1	77.9	0.0
133597	xEAe'_R,R,P,L,I,S,2,I,2	77.74	0.0
133610	xEAe'_R,R,P,L,I,P,1,I,1	1160.9	0.0
133616	xEAe'_R,R,P,L,A,S,2,A,1	60.8	0.0
133617	xEAe'_R,R,P,L,A,S,2,A,2	60.68	0.0
133630	xEAe'_R,R,P,L,A,P,1,A,1	1657.75	0.0
133636	xEAe'_R,R,P,L,L,P,1,L,1	899.65	0.0
133642	xEAe'_R,R,P,H,W,S,1,W,1	70.3	0.0
133657	xEAe'_R,R,P,H,W,P,1,W,1	537.7	0.0
133663	xEAe'_R,R,P,H,C,S,1,C,1	75.05	0.0
133678	xEAe'_R,R,P,H,C,P,1,C,1	84.55	0.0
133684	xEAe'_R,R,P,H,I,P,1,I,1	334.4	0.0
133690	xEAe'_R,R,P,H,A,P,1,A,1	619.4	0.0
133696	xEAe'_R,R,P,H,L,P,1,L,1	532.95	0.0
133702	xEAe'_R,R,P,C,W,S,1,W,1	195.7	0.0
133717	xEAe'_R,R,P,C,W,P,1,W,1	51.3	0.0
133723	xEAe'_R,R,P,C,I,S,2,I,1	60.8	0.0
133724	xEAe'_R,R,P,C,I,S,2,I,2	60.68	0.0
133737	xEAe'_R,R,P,C,I,P,1,I,1	1374.65	0.0
133743	xEAe'_R,R,P,C,A,S,2,A,1	125.4	0.0
133744	xEAe'_R,R,P,C,A,S,2,A,2	125.15	0.0
133757	xEAe'_R,R,P,C,A,P,1,A,1	1473.45	0.0
133763	xEAe'_R,R,P,C,L,P,1,L,1	1673.9	0.0
133775	xEAe'_R,R,P,R,P,S,4,P,1	82.65	0.0
133776	xEAe'_R,R,P,R,P,S,4,P,2	82.48	0.0
133777	xEAe'_R,R,P,R,P,S,4,P,3	82.32	0.0
133778	xEAe'_R,R,P,R,P,S,4,P,4	82.16	0.0
133784	xEAe'_R,R,P,R,D,S,1,D,1	142.5	0.0
133799	xEAe'_R,R,P,R,W,S,1,W,1	290.7	0.0
133814	xEAe'_R,R,P,R,W,P,1,W,1	344.85	0.0
133820	xEAe'_R,R,P,R,C,S,1,C,1	159.6	0.0
133835	xEAe'_R,R,P,R,C,P,1,C,1	56.05	0.0
133841	xEAe'_R,R,P,R,I,S,2,I,1	185.25	0.0
133842	xEAe'_R,R,P,R,I,S,2,I,2	184.88	0.0
133855	xEAe'_R,R,P,R,I,P,1,I,1	513.0	0.0
133861	xEAe'_R,R,P,R,A,S,2,A,1	323.0	0.0
133862	xEAe'_R,R,P,R,A,S,2,A,2	322.35	0.0
133875	xEAe'_R,R,P,R,A,P,1,A,1	340.1	0.0
133881	xEAe'_R,R,P,R,L,P,1,L,1	559.55	0.0
133887	xEAe'_R,N,N,L,P,S,1,P,1	124.45	0.0
133902	xEAe'_R,N,N,L,D,S,1,D,1	167.2	0.0
133917	xEAe'_R,N,N,L,W,S,1,W,1	100.7	0.0
133932	xEAe'_R,N,N,L,I,S,2,I,1	71.25	0.0
133933	xEAe'_R,N,N,L,I,S,2,I,2	71.11	0.0
133946	xEAe'_R,N,N,L,A,P,1,A,1	233.7	0.0
133952	xEAe'_R,N,N,L,L,P,1,L,1	88.35	0.0
133958	xEAe'_R,N,N,H,W,P,1,W,1	159.6	0.0
133964	xEAe'_R,N,N,H,C,P,1,C,1	48.45	0.0
133970	xEAe'_R,N,N,H,I,P,1,I,1	152.95	0.0
133976	xEAe'_R,N,N,H,A,P,1,A,1	228.0	0.0
133982	xEAe'_R,N,N,H,L,P,1,L,1	148.2	0.0
133988	xEAe'_R,N,N,C,I,P,1,I,1	286.9	0.0
133994	xEAe'_R,N,N,C,A,P,1,A,1	232.75	0.0
134000	xEAe'_R,N,N,C,L,P,1,L,1	193.8	0.0
134006	xEAe'_R,N,N,R,W,S,1,W,1	52.25	0.0
134021	xEAe'_R,N,N,R,W,P,1,W,1	122.55	0.0
134027	xEAe'_R,N,N,R,I,S,2,I,1	90.25	0.0
134028	xEAe'_R,N,N,R,I,S,2,I,2	90.07	0.0
134041	xEAe'_R,N,N,R,I,P,1,I,1	412.3	0.0
134047	xEAe'_R,N,N,R,A,P,1,A,1	171.0	0.0
134053	xEAe'_R,N,N,R,L,S,2,L,1	56.05	0.0
134054	xEAe'_R,N,N,R,L,S,2,L,2	55.94	0.0
134067	xEAe'_R,N,N,R,L,P,1,L,1	323.0	0.0
134079	xEAe'_R,N,O,L,A,P,1,A,1	177.65	0.0
134091	xEAe'_R,N,O,H,W,P,1,W,1	420.85	0.0
134097	xEAe'_R,N,O,H,C,P,1,C,1	84.55	0.0
134103	xEAe'_R,N,O,H,I,S,2,I,1	54.15	0.0
134104	xEAe'_R,N,O,H,I,S,2,I,2	54.04	0.0
134117	xEAe'_R,N,O,H,I,P,1,I,1	328.7	0.0
134123	xEAe'_R,N,O,H,A,P,1,A,1	361.0	0.0
134129	xEAe'_R,N,O,H,L,P,1,L,1	281.2	0.0
134135	xEAe'_R,N,O,C,W,P,1,W,1	91.2	0.0
134141	xEAe'_R,N,O,C,I,P,1,I,1	72.2	0.0
134147	xEAe'_R,N,O,C,A,P,1,A,1	208.05	0.0
134153	xEAe'_R,N,O,C,L,P,1,L,1	146.3	0.0
134159	xEAe'_R,N,O,R,W,P,1,W,1	220.4	0.0
134165	xEAe'_R,N,O,R,C,P,1,C,1	114.0	0.0
134171	xEAe'_R,N,O,R,I,S,2,I,1	64.6	0.0
134172	xEAe'_R,N,O,R,I,S,2,I,2	64.47	0.0
134185	xEAe'_R,N,O,R,I,P,1,I,1	692.55	0.0
134191	xEAe'_R,N,O,R,A,P,1,A,1	302.1	0.0
134197	xEAe'_R,N,O,R,L,P,1,L,1	496.85	0.0
134209	xEAe'_R,N,P,L,A,P,1,A,1	189.05	0.0
134221	xEAe'_R,N,P,H,W,P,1,W,1	189.05	0.0
134227	xEAe'_R,N,P,H,I,P,1,I,1	64.6	0.0
134233	xEAe'_R,N,P,H,A,P,1,A,1	98.8	0.0
134239	xEAe'_R,N,P,H,L,P,1,L,1	125.4	0.0
134245	xEAe'_R,N,P,C,W,P,1,W,1	300.2	0.0
134251	xEAe'_R,N,P,C,C,P,1,C,1	98.8	0.0
134257	xEAe'_R,N,P,C,I,P,1,I,1	459.8	0.0
134263	xEAe'_R,N,P,C,A,P,1,A,1	336.3	0.0
134269	xEAe'_R,N,P,C,L,P,1,L,1	850.25	0.0
134275	xEAe'_R,N,P,R,W,P,1,W,1	119.7	0.0
134281	xEAe'_R,N,P,R,C,P,1,C,1	94.05	0.0
134287	xEAe'_R,N,P,R,L,P,1,L,1	84.55	0.0
134293	xEAe'_R,N,S,L,W,P,1,W,1	99.75	0.0
134299	xEAe'_R,N,S,L,I,P,1,I,1	203.3	0.0
134305	xEAe'_R,N,S,L,A,P,1,A,1	589.95	0.0
134311	xEAe'_R,N,S,L,L,P,1,L,1	316.35	0.0
134317	xEAe'_R,N,S,H,W,S,1,W,1	524.4	0.0
134332	xEAe'_R,N,S,H,W,P,1,W,1	2161.25	0.0
134338	xEAe'_R,N,S,H,C,S,1,C,1	228.0	0.0
134353	xEAe'_R,N,S,H,C,P,1,C,1	763.8	0.0
134359	xEAe'_R,N,S,H,I,S,2,I,1	458.85	0.0
134360	xEAe'_R,N,S,H,I,S,2,I,2	457.93	0.0
134373	xEAe'_R,N,S,H,I,P,1,I,1	2126.1	0.0
134379	xEAe'_R,N,S,H,A,S,2,A,1	478.8	0.0
134380	xEAe'_R,N,S,H,A,S,2,A,2	477.84	0.0
134393	xEAe'_R,N,S,H,A,P,1,A,1	1892.4	0.0
134399	xEAe'_R,N,S,H,L,S,2,L,1	152.0	0.0
134400	xEAe'_R,N,S,H,L,S,2,L,2	151.7	0.0
134413	xEAe'_R,N,S,H,L,P,1,L,1	1733.75	0.0
134419	xEAe'_R,N,S,C,W,P,1,W,1	105.45	0.0
134425	xEAe'_R,N,S,C,C,P,1,C,1	59.85	0.0
134431	xEAe'_R,N,S,C,I,P,1,I,1	494.0	0.0
134437	xEAe'_R,N,S,C,A,P,1,A,1	432.25	0.0
134443	xEAe'_R,N,S,C,L,P,1,L,1	836.0	0.0
134449	xEAe'_R,N,S,R,P,S,1,P,1	54.15	0.0
134464	xEAe'_R,N,S,R,W,S,1,W,1	1450.65	0.0
134479	xEAe'_R,N,S,R,W,P,1,W,1	2430.1	0.0
134485	xEAe'_R,N,S,R,C,S,1,C,1	555.75	0.0
134500	xEAe'_R,N,S,R,C,P,1,C,1	890.15	0.0
134506	xEAe'_R,N,S,R,I,S,2,I,1	955.7	0.0
