strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
A_N_s_W_D_L	A	N	s	W	D	L	75.0	6	false	
A_N_s_W_D_N	A	N	s	W	D	N	51.0	6	false	
A_N_s_W_D_O	A	N	s	W	D	O	113.0	6	false	
B_N_C_O_B_F	B	N	C	O	B	F	101908.0	1	false	
B_N_C_O_B_H	B	N	C	O	B	H	195.0	3	false	
B_N_C_O_B_I	B	N	C	O	B	I	1748.0	3	false	
B_N_C_O_B_J	B	N	C	O	B	J	759.0	3	false	
B_N_C_O_B_K	B	N	C	O	B	K	93.0	3	false	
B_N_C_O_B_L	B	N	C	O	B	L	327.0	6	false	
B_N_C_O_B_M	B	N	C	O	B	M	44231.0	6	false	
B_N_C_O_B_N	B	N	C	O	B	N	37213.0	6	false	
B_N_C_O_B_O	B	N	C	O	B	O	3126.0	6	false	
B_N_C_O_B_Q	B	N	C	O	B	Q	1960.0	10	false	
B_N_C_O_B_R	B	N	C	O	B	R	8121.0	10	false	
B_N_C_O_B_S	B	N	C	O	B	S	1642.0	10	false	
B_N_s_O_B_F	B	N	s	O	B	F	7208.0	1	false	
B_N_s_O_B_H	B	N	s	O	B	H	14469.0	3	false	
B_N_s_O_B_I	B	N	s	O	B	I	441.0	3	false	
B_N_s_O_B_J	B	N	s	O	B	J	137.0	3	false	
B_N_s_O_B_L	B	N	s	O	B	L	25749.0	6	false	
B_N_s_O_B_M	B	N	s	O	B	M	14044.0	6	false	
B_N_s_O_B_N	B	N	s	O	B	N	10427.0	6	false	
B_N_s_O_B_O	B	N	s	O	B	O	776.0	6	false	
B_N_s_O_B_P	B	N	s	O	B	P	1314.0	10	false	
B_N_s_O_B_Q	B	N	s	O	B	Q	1606.0	10	false	
B_N_s_O_B_R	B	N	s	O	B	R	5963.0	10	false	
B_N_s_O_B_S	B	N	s	O	B	S	856.0	10	false	
