index	name	value	reduced_cost
13657	xNG_R,N,S,C,A,L,3	797.65	0.0
13658	xNG_R,N,S,C,A,L,4	796.05	0.0
13659	xNG_R,N,S,C,A,L,5	794.46	0.0
13665	xNG_R,N,S,C,L,M,1	834.1	0.0
13666	xNG_R,N,S,C,L,M,2	832.43	0.0
13667	xNG_R,N,S,C,L,M,3	830.77	0.0
13668	xNG_R,N,S,C,L,M,4	829.11	0.0
13669	xNG_R,N,S,C,L,M,5	827.45	0.0
13685	xNG_R,N,S,R,P,P,1	285.0	0.0
13686	xNG_R,N,S,R,P,P,2	284.43	0.0
13687	xNG_R,N,S,R,P,P,3	283.86	0.0
13688	xNG_R,N,S,R,P,P,4	283.29	0.0
13689	xNG_R,N,S,R,P,P,5	282.73	0.0
13690	xNG_R,N,S,R,P,M,1	992.75	0.0
13691	xNG_R,N,S,R,P,M,2	990.76	0.0
13692	xNG_R,N,S,R,P,M,3	988.78	0.0
13693	xNG_R,N,S,R,P,M,4	986.81	0.0
13694	xNG_R,N,S,R,P,M,5	984.83	0.0
13700	xNG_R,N,S,R,D,P,1	138.7	0.0
13701	xNG_R,N,S,R,D,P,2	138.42	0.0
13702	xNG_R,N,S,R,D,P,3	138.15	0.0
13703	xNG_R,N,S,R,D,P,4	137.87	0.0
13704	xNG_R,N,S,R,D,P,5	137.59	0.0
13715	xNG_R,N,S,R,W,S,1	1450.65	0.0
13716	xNG_R,N,S,R,W,S,2	1447.75	0.0
13717	xNG_R,N,S,R,W,S,3	1444.85	0.0
13718	xNG_R,N,S,R,W,S,4	1441.96	0.0
13719	xNG_R,N,S,R,W,S,5	1439.08	0.0
13720	xNG_R,N,S,R,W,P,1	2430.1	0.0
13721	xNG_R,N,S,R,W,P,2	2425.24	0.0
13722	xNG_R,N,S,R,W,P,3	2420.39	0.0
13723	xNG_R,N,S,R,W,P,4	2415.55	0.0
13724	xNG_R,N,S,R,W,P,5	2410.72	0.0
13735	xNG_R,N,S,R,C,S,1	555.75	0.0
13736	xNG_R,N,S,R,C,S,2	554.64	0.0
13737	xNG_R,N,S,R,C,S,3	553.53	0.0
13738	xNG_R,N,S,R,C,S,4	552.42	0.0
13739	xNG_R,N,S,R,C,S,5	551.32	0.0
13760	xNG_R,N,S,R,I,P,1	6273.8	0.0
13761	xNG_R,N,S,R,I,P,2	6261.25	0.0
13762	xNG_R,N,S,R,I,P,3	6248.73	0.0
13763	xNG_R,N,S,R,I,P,4	6236.23	0.0
13764	xNG_R,N,S,R,I,P,5	6223.76	0.0
13775	xNG_R,N,S,R,A,S,1	793.25	0.0
13776	xNG_R,N,S,R,A,S,2	791.66	0.0
13777	xNG_R,N,S,R,A,S,3	790.08	0.0
13778	xNG_R,N,S,R,A,S,4	788.5	0.0
13779	xNG_R,N,S,R,A,S,5	786.92	0.0
13790	xNG_R,N,S,R,A,L,1	10291.35	0.0
13791	xNG_R,N,S,R,A,L,2	10270.77	0.0
13792	xNG_R,N,S,R,A,L,3	10250.23	0.0
13793	xNG_R,N,S,R,A,L,4	10229.73	0.0
13794	xNG_R,N,S,R,A,L,5	10209.27	0.0
13820	xNG_C,R,N,L,P,P,1	89.3	0.0
13821	xNG_C,R,N,L,P,P,2	89.12	0.0
13822	xNG_C,R,N,L,P,P,3	88.94	0.0
13823	xNG_C,R,N,L,P,P,4	88.77	0.0
13824	xNG_C,R,N,L,P,P,5	88.59	0.0
13825	xNG_C,R,N,L,P,M,1	68.4	0.0
13826	xNG_C,R,N,L,P,M,2	68.26	0.0
13827	xNG_C,R,N,L,P,M,3	68.13	0.0
13828	xNG_C,R,N,L,P,M,4	67.99	0.0
13829	xNG_C,R,N,L,P,M,5	67.85	0.0
13830	xNG_C,R,N,L,W,P,1	175.75	0.0
13831	xNG_C,R,N,L,W,P,2	175.4	0.0
13832	xNG_C,R,N,L,W,P,3	175.05	0.0
13833	xNG_C,R,N,L,W,P,4	174.7	0.0
13834	xNG_C,R,N,L,W,P,5	174.35	0.0
13860	xNG_C,R,N,L,I,S,1	192.85	0.0
13861	xNG_C,R,N,L,I,S,2	192.46	0.0
13862	xNG_C,R,N,L,I,S,3	192.08	0.0
13863	xNG_C,R,N,L,I,S,4	191.7	0.0
13864	xNG_C,R,N,L,I,S,5	191.31	0.0
13865	xNG_C,R,N,L,I,P,1	3558.7	0.0
13866	xNG_C,R,N,L,I,P,2	3551.58	0.0
13867	xNG_C,R,N,L,I,P,3	3544.48	0.0
13868	xNG_C,R,N,L,I,P,4	3537.39	0.0
13869	xNG_C,R,N,L,I,P,5	3530.32	0.0
13880	xNG_C,R,N,L,A,S,1	71.25	0.0
13881	xNG_C,R,N,L,A,S,2	71.11	0.0
13882	xNG_C,R,N,L,A,S,3	70.97	0.0
13883	xNG_C,R,N,L,A,S,4	70.82	0.0
13884	xNG_C,R,N,L,A,S,5	70.68	0.0
13895	xNG_C,R,N,L,A,L,1	2898.45	0.0
13896	xNG_C,R,N,L,A,L,2	2892.65	0.0
13897	xNG_C,R,N,L,A,L,3	2886.87	0.0
13898	xNG_C,R,N,L,A,L,4	2881.09	0.0
13899	xNG_C,R,N,L,A,L,5	2875.33	0.0
13930	xNG_C,R,N,H,I,P,1	211.85	0.0
13931	xNG_C,R,N,H,I,P,2	211.43	0.0
13932	xNG_C,R,N,H,I,P,3	211.0	0.0
13933	xNG_C,R,N,H,I,P,4	210.58	0.0
13934	xNG_C,R,N,H,I,P,5	210.16	0.0
13955	xNG_C,R,N,H,A,L,1	120.65	0.0
13956	xNG_C,R,N,H,A,L,2	120.41	0.0
13957	xNG_C,R,N,H,A,L,3	120.17	0.0
13958	xNG_C,R,N,H,A,L,4	119.93	0.0
13959	xNG_C,R,N,H,A,L,5	119.69	0.0
13980	xNG_C,R,N,C,P,P,1	139.65	0.0
13981	xNG_C,R,N,C,P,P,2	139.37	0.0
13982	xNG_C,R,N,C,P,P,3	139.09	0.0
13983	xNG_C,R,N,C,P,P,4	138.81	0.0
13984	xNG_C,R,N,C,P,P,5	138.54	0.0
13985	xNG_C,R,N,C,P,M,1	1141.9	0.0
13986	xNG_C,R,N,C,P,M,2	1139.62	0.0
13987	xNG_C,R,N,C,P,M,3	1137.34	0.0
13988	xNG_C,R,N,C,P,M,4	1135.06	0.0
13989	xNG_C,R,N,C,P,M,5	1132.79	0.0
13995	xNG_C,R,N,C,W,P,1	133.95	0.0
13996	xNG_C,R,N,C,W,P,2	133.68	0.0
13997	xNG_C,R,N,C,W,P,3	133.41	0.0
13998	xNG_C,R,N,C,W,P,4	133.15	0.0
13999	xNG_C,R,N,C,W,P,5	132.88	0.0
14015	xNG_C,R,N,C,I,S,1	89.3	0.0
14016	xNG_C,R,N,C,I,S,2	89.12	0.0
14017	xNG_C,R,N,C,I,S,3	88.94	0.0
14018	xNG_C,R,N,C,I,S,4	88.77	0.0
14019	xNG_C,R,N,C,I,S,5	88.59	0.0
14020	xNG_C,R,N,C,I,P,1	718.2	0.0
14021	xNG_C,R,N,C,I,P,2	716.76	0.0
14022	xNG_C,R,N,C,I,P,3	715.33	0.0
14023	xNG_C,R,N,C,I,P,4	713.9	0.0
14024	xNG_C,R,N,C,I,P,5	712.47	0.0
14035	xNG_C,R,N,C,A,S,1	179.55	0.0
14036	xNG_C,R,N,C,A,S,2	179.19	0.0
14037	xNG_C,R,N,C,A,S,3	178.83	0.0
14038	xNG_C,R,N,C,A,S,4	178.47	0.0
14039	xNG_C,R,N,C,A,S,5	178.12	0.0
14050	xNG_C,R,N,C,A,L,1	1733.75	0.0
14051	xNG_C,R,N,C,A,L,2	1730.28	0.0
14052	xNG_C,R,N,C,A,L,3	1726.82	0.0
14053	xNG_C,R,N,C,A,L,4	1723.37	0.0
14054	xNG_C,R,N,C,A,L,5	1719.92	0.0
14095	xNG_C,R,N,R,I,S,1	149.15	0.0
14096	xNG_C,R,N,R,I,S,2	148.85	0.0
14097	xNG_C,R,N,R,I,S,3	148.55	0.0
14098	xNG_C,R,N,R,I,S,4	148.26	0.0
14099	xNG_C,R,N,R,I,S,5	147.96	0.0
14100	xNG_C,R,N,R,I,P,1	506.35	0.0
14101	xNG_C,R,N,R,I,P,2	505.34	0.0
14102	xNG_C,R,N,R,I,P,3	504.33	0.0
14103	xNG_C,R,N,R,I,P,4	503.32	0.0
14104	xNG_C,R,N,R,I,P,5	502.31	0.0
14130	xNG_C,R,N,R,A,L,1	422.75	0.0
14131	xNG_C,R,N,R,A,L,2	421.9	0.0
14132	xNG_C,R,N,R,A,L,3	421.06	0.0
14133	xNG_C,R,N,R,A,L,4	420.22	0.0
14134	xNG_C,R,N,R,A,L,5	419.38	0.0
14155	xNG_C,R,O,L,I,P,1	470.25	0.0
14156	xNG_C,R,O,L,I,P,2	469.31	0.0
14157	xNG_C,R,O,L,I,P,3	468.37	0.0
14158	xNG_C,R,O,L,I,P,4	467.43	0.0
14159	xNG_C,R,O,L,I,P,5	466.5	0.0
14180	xNG_C,R,O,L,A,L,1	338.2	0.0
14181	xNG_C,R,O,L,A,L,2	337.52	0.0
14182	xNG_C,R,O,L,A,L,3	336.85	0.0
14183	xNG_C,R,O,L,A,L,4	336.17	0.0
14184	xNG_C,R,O,L,A,L,5	335.5	0.0
14200	xNG_C,R,O,H,I,P,1	164.35	0.0
14201	xNG_C,R,O,H,I,P,2	164.02	0.0
14202	xNG_C,R,O,H,I,P,3	163.69	0.0
14203	xNG_C,R,O,H,I,P,4	163.37	0.0
14204	xNG_C,R,O,H,I,P,5	163.04	0.0
14225	xNG_C,R,O,H,A,L,1	290.7	0.0
14226	xNG_C,R,O,H,A,L,2	290.12	0.0
14227	xNG_C,R,O,H,A,L,3	289.54	0.0
14228	xNG_C,R,O,H,A,L,4	288.96	0.0
14229	xNG_C,R,O,H,A,L,5	288.38	0.0
14235	xNG_C,R,O,H,L,M,1	172.9	0.0
14236	xNG_C,R,O,H,L,M,2	172.55	0.0
14237	xNG_C,R,O,H,L,M,3	172.21	0.0
14238	xNG_C,R,O,H,L,M,4	171.86	0.0
14239	xNG_C,R,O,H,L,M,5	171.52	0.0
14245	xNG_C,R,O,C,I,P,1	339.15	0.0
14246	xNG_C,R,O,C,I,P,2	338.47	0.0
14247	xNG_C,R,O,C,I,P,3	337.79	0.0
14248	xNG_C,R,O,C,I,P,4	337.12	0.0
14249	xNG_C,R,O,C,I,P,5	336.44	0.0
14270	xNG_C,R,O,C,A,L,1	155.8	0.0
14271	xNG_C,R,O,C,A,L,2	155.49	0.0
14272	xNG_C,R,O,C,A,L,3	155.18	0.0
14273	xNG_C,R,O,C,A,L,4	154.87	0.0
14274	xNG_C,R,O,C,A,L,5	154.56	0.0
14290	xNG_C,R,O,R,I,P,1	127.3	0.0
14291	xNG_C,R,O,R,I,P,2	127.05	0.0
14292	xNG_C,R,O,R,I,P,3	126.79	0.0
14293	xNG_C,R,O,R,I,P,4	126.54	0.0
14294	xNG_C,R,O,R,I,P,5	126.28	0.0
14315	xNG_C,R,O,R,A,L,1	226.1	0.0
14316	xNG_C,R,O,R,A,L,2	225.65	0.0
14317	xNG_C,R,O,R,A,L,3	225.2	0.0
14318	xNG_C,R,O,R,A,L,4	224.75	0.0
14319	xNG_C,R,O,R,A,L,5	224.3	0.0
14325	xNG_C,R,O,R,L,M,1	121.6	0.0
14326	xNG_C,R,O,R,L,M,2	121.36	0.0
14327	xNG_C,R,O,R,L,M,3	121.11	0.0
14328	xNG_C,R,O,R,L,M,4	120.87	0.0
14329	xNG_C,R,O,R,L,M,5	120.63	0.0
14335	xNG_C,R,P,L,W,P,1	54.15	0.0
14336	xNG_C,R,P,L,W,P,2	54.04	0.0
14337	xNG_C,R,P,L,W,P,3	53.93	0.0
14338	xNG_C,R,P,L,W,P,4	53.83	0.0
14339	xNG_C,R,P,L,W,P,5	53.72	0.0
14355	xNG_C,R,P,L,I,P,1	3478.9	0.0
14356	xNG_C,R,P,L,I,P,2	3471.94	0.0
14357	xNG_C,R,P,L,I,P,3	3465.0	0.0
14358	xNG_C,R,P,L,I,P,4	3458.07	0.0
14359	xNG_C,R,P,L,I,P,5	3451.15	0.0
14370	xNG_C,R,P,L,A,S,1	59.85	0.0
14371	xNG_C,R,P,L,A,S,2	59.73	0.0
14372	xNG_C,R,P,L,A,S,3	59.61	0.0
14373	xNG_C,R,P,L,A,S,4	59.49	0.0
14374	xNG_C,R,P,L,A,S,5	59.37	0.0
14385	xNG_C,R,P,L,A,L,1	1381.3	0.0
14386	xNG_C,R,P,L,A,L,2	1378.54	0.0
14387	xNG_C,R,P,L,A,L,3	1375.78	0.0
14388	xNG_C,R,P,L,A,L,4	1373.03	0.0
14389	xNG_C,R,P,L,A,L,5	1370.28	0.0
14430	xNG_C,R,P,H,I,P,1	1405.05	0.0
14431	xNG_C,R,P,H,I,P,2	1402.24	0.0
14432	xNG_C,R,P,H,I,P,3	1399.44	0.0
14433	xNG_C,R,P,H,I,P,4	1396.64	0.0
14434	xNG_C,R,P,H,I,P,5	1393.84	0.0
14455	xNG_C,R,P,H,A,L,1	1012.7	0.0
14456	xNG_C,R,P,H,A,L,2	1010.67	0.0
14457	xNG_C,R,P,H,A,L,3	1008.65	0.0
14458	xNG_C,R,P,H,A,L,4	1006.64	0.0
14459	xNG_C,R,P,H,A,L,5	1004.62	0.0
14475	xNG_C,R,P,C,P,P,1	51.3	0.0
14476	xNG_C,R,P,C,P,P,2	51.2	0.0
14477	xNG_C,R,P,C,P,P,3	51.1	0.0
14478	xNG_C,R,P,C,P,P,4	50.99	0.0
14479	xNG_C,R,P,C,P,P,5	50.89	0.0
14500	xNG_C,R,P,C,I,P,1	2531.75	0.0
14501	xNG_C,R,P,C,I,P,2	2526.69	0.0
14502	xNG_C,R,P,C,I,P,3	2521.63	0.0
14503	xNG_C,R,P,C,I,P,4	2516.59	0.0
14504	xNG_C,R,P,C,I,P,5	2511.56	0.0
14525	xNG_C,R,P,C,A,L,1	1002.25	0.0
14526	xNG_C,R,P,C,A,L,2	1000.25	0.0
14527	xNG_C,R,P,C,A,L,3	998.25	0.0
14528	xNG_C,R,P,C,A,L,4	996.25	0.0
14529	xNG_C,R,P,C,A,L,5	994.26	0.0
14565	xNG_C,R,P,R,W,P,1	58.9	0.0
14566	xNG_C,R,P,R,W,P,2	58.78	0.0
14567	xNG_C,R,P,R,W,P,3	58.66	0.0
14568	xNG_C,R,P,R,W,P,4	58.55	0.0
14569	xNG_C,R,P,R,W,P,5	58.43	0.0
14585	xNG_C,R,P,R,I,S,1	92.15	0.0
14586	xNG_C,R,P,R,I,S,2	91.97	0.0
14587	xNG_C,R,P,R,I,S,3	91.78	0.0
14588	xNG_C,R,P,R,I,S,4	91.6	0.0
14589	xNG_C,R,P,R,I,S,5	91.42	0.0
14590	xNG_C,R,P,R,I,P,1	1185.6	0.0
14591	xNG_C,R,P,R,I,P,2	1183.23	0.0
14592	xNG_C,R,P,R,I,P,3	1180.86	0.0
14593	xNG_C,R,P,R,I,P,4	1178.5	0.0
14594	xNG_C,R,P,R,I,P,5	1176.14	0.0
14610	xNG_C,R,P,R,A,P,1	2039.65	0.0
14611	xNG_C,R,P,R,A,P,2	2035.57	0.0
14612	xNG_C,R,P,R,A,P,3	2031.5	0.0
14613	xNG_C,R,P,R,A,P,4	2027.44	0.0
14614	xNG_C,R,P,R,A,P,5	2023.38	0.0
14620	xNG_C,R,P,R,A,L,1	1698.6	0.0
14621	xNG_C,R,P,R,A,L,2	1695.2	0.0
14622	xNG_C,R,P,R,A,L,3	1691.81	0.0
14623	xNG_C,R,P,R,A,L,4	1688.43	0.0
14624	xNG_C,R,P,R,A,L,5	1685.05	0.0
14650	xNG_C,N,N,L,P,P,1	351.5	0.0
14651	xNG_C,N,N,L,P,P,2	350.8	0.0
14652	xNG_C,N,N,L,P,P,3	350.1	0.0
14653	xNG_C,N,N,L,P,P,4	349.4	0.0
14654	xNG_C,N,N,L,P,P,5	348.7	0.0
14655	xNG_C,N,N,L,P,M,1	2401.6	0.0
14656	xNG_C,N,N,L,P,M,2	2396.8	0.0
14657	xNG_C,N,N,L,P,M,3	2392.0	0.0
14658	xNG_C,N,N,L,P,M,4	2387.22	0.0
14659	xNG_C,N,N,L,P,M,5	2382.44	0.0
14665	xNG_C,N,N,L,D,S,1	174.8	0.0
14666	xNG_C,N,N,L,D,S,2	174.45	0.0
14667	xNG_C,N,N,L,D,S,3	174.1	0.0
14668	xNG_C,N,N,L,D,S,4	173.75	0.0
14669	xNG_C,N,N,L,D,S,5	173.41	0.0
14670	xNG_C,N,N,L,D,P,1	48.45	0.0
14671	xNG_C,N,N,L,D,P,2	48.35	0.0
14672	xNG_C,N,N,L,D,P,3	48.26	0.0
14673	xNG_C,N,N,L,D,P,4	48.16	0.0
14674	xNG_C,N,N,L,D,P,5	48.06	0.0
14685	xNG_C,N,N,L,W,S,1	314.45	0.0
14686	xNG_C,N,N,L,W,S,2	313.82	0.0
14687	xNG_C,N,N,L,W,S,3	313.19	0.0
14688	xNG_C,N,N,L,W,S,4	312.57	0.0
14689	xNG_C,N,N,L,W,S,5	311.94	0.0
14690	xNG_C,N,N,L,W,P,1	1629.25	0.0
14691	xNG_C,N,N,L,W,P,2	1625.99	0.0
14692	xNG_C,N,N,L,W,P,3	1622.74	0.0
14693	xNG_C,N,N,L,W,P,4	1619.49	0.0
14694	xNG_C,N,N,L,W,P,5	1616.26	0.0
14705	xNG_C,N,N,L,C,S,1	190.0	0.0
14706	xNG_C,N,N,L,C,S,2	189.62	0.0
14707	xNG_C,N,N,L,C,S,3	189.24	0.0
14708	xNG_C,N,N,L,C,S,4	188.86	0.0
14709	xNG_C,N,N,L,C,S,5	188.48	0.0
14725	xNG_C,N,N,L,I,S,1	1769.85	0.0
14726	xNG_C,N,N,L,I,S,2	1766.31	0.0
14727	xNG_C,N,N,L,I,S,3	1762.78	0.0
14728	xNG_C,N,N,L,I,S,4	1759.25	0.0
14729	xNG_C,N,N,L,I,S,5	1755.73	0.0
14760	xNG_C,N,N,L,A,L,1	31656.85	0.0
14761	xNG_C,N,N,L,A,L,2	31593.54	0.0
14762	xNG_C,N,N,L,A,L,3	31530.35	0.0
14763	xNG_C,N,N,L,A,L,4	31467.29	0.0
14764	xNG_C,N,N,L,A,L,5	31404.35	0.0
14770	xNG_C,N,N,L,L,M,1	22055.2	0.0
14771	xNG_C,N,N,L,L,M,2	22011.09	0.0
14772	xNG_C,N,N,L,L,M,3	21967.07	0.0
14773	xNG_C,N,N,L,L,M,4	21923.13	0.0
14774	xNG_C,N,N,L,L,M,5	21879.29	0.0
14800	xNG_C,N,N,H,I,P,1	459.8	0.0
14801	xNG_C,N,N,H,I,P,2	458.88	0.0
14802	xNG_C,N,N,H,I,P,3	457.96	0.0
14803	xNG_C,N,N,H,I,P,4	457.05	0.0
14804	xNG_C,N,N,H,I,P,5	456.13	0.0
14815	xNG_C,N,N,H,A,P,1	817.95	0.0
14816	xNG_C,N,N,H,A,P,2	816.31	0.0
14817	xNG_C,N,N,H,A,P,3	814.68	0.0
14818	xNG_C,N,N,H,A,P,4	813.05	0.0
14819	xNG_C,N,N,H,A,P,5	811.43	0.0
14825	xNG_C,N,N,H,A,L,1	947.15	0.0
14826	xNG_C,N,N,H,A,L,2	945.26	0.0
14827	xNG_C,N,N,H,A,L,3	943.37	0.0
14828	xNG_C,N,N,H,A,L,4	941.48	0.0
14829	xNG_C,N,N,H,A,L,5	939.6	0.0
14835	xNG_C,N,N,H,L,M,1	370.5	0.0
14836	xNG_C,N,N,H,L,M,2	369.76	0.0
14837	xNG_C,N,N,H,L,M,3	369.02	0.0
14838	xNG_C,N,N,H,L,M,4	368.28	0.0
14839	xNG_C,N,N,H,L,M,5	367.54	0.0
14855	xNG_C,N,N,C,P,P,1	276.45	0.0
14856	xNG_C,N,N,C,P,P,2	275.9	0.0
14857	xNG_C,N,N,C,P,P,3	275.35	0.0
14858	xNG_C,N,N,C,P,P,4	274.79	0.0
14859	xNG_C,N,N,C,P,P,5	274.25	0.0
14860	xNG_C,N,N,C,P,M,1	2914.6	0.0
14861	xNG_C,N,N,C,P,M,2	2908.77	0.0
14862	xNG_C,N,N,C,P,M,3	2902.95	0.0
14863	xNG_C,N,N,C,P,M,4	2897.15	0.0
14864	xNG_C,N,N,C,P,M,5	2891.35	0.0
14870	xNG_C,N,N,C,D,S,1	146.3	0.0
14871	xNG_C,N,N,C,D,S,2	146.01	0.0
14872	xNG_C,N,N,C,D,S,3	145.72	0.0
14873	xNG_C,N,N,C,D,S,4	145.42	0.0
14874	xNG_C,N,N,C,D,S,5	145.13	0.0
14875	xNG_C,N,N,C,D,P,1	116.85	0.0
14876	xNG_C,N,N,C,D,P,2	116.62	0.0
14877	xNG_C,N,N,C,D,P,3	116.38	0.0
14878	xNG_C,N,N,C,D,P,4	116.15	0.0
14879	xNG_C,N,N,C,D,P,5	115.92	0.0
14890	xNG_C,N,N,C,W,S,1	112.1	0.0
14891	xNG_C,N,N,C,W,S,2	111.88	0.0
14892	xNG_C,N,N,C,W,S,3	111.65	0.0
14893	xNG_C,N,N,C,W,S,4	111.43	0.0
14894	xNG_C,N,N,C,W,S,5	111.21	0.0
14895	xNG_C,N,N,C,W,P,1	711.55	0.0
14896	xNG_C,N,N,C,W,P,2	710.13	0.0
14897	xNG_C,N,N,C,W,P,3	708.71	0.0
14898	xNG_C,N,N,C,W,P,4	707.29	0.0
14899	xNG_C,N,N,C,W,P,5	705.87	0.0
14910	xNG_C,N,N,C,C,S,1	67.45	0.0
14911	xNG_C,N,N,C,C,S,2	67.32	0.0
14912	xNG_C,N,N,C,C,S,3	67.18	0.0
14913	xNG_C,N,N,C,C,S,4	67.05	0.0
14914	xNG_C,N,N,C,C,S,5	66.91	0.0
14930	xNG_C,N,N,C,I,S,1	694.45	0.0
14931	xNG_C,N,N,C,I,S,2	693.06	0.0
14932	xNG_C,N,N,C,I,S,3	691.67	0.0
14933	xNG_C,N,N,C,I,S,4	690.29	0.0
14934	xNG_C,N,N,C,I,S,5	688.91	0.0
14935	xNG_C,N,N,C,I,P,1	7345.4	0.0
14936	xNG_C,N,N,C,I,P,2	7330.71	0.0
14937	xNG_C,N,N,C,I,P,3	7316.05	0.0
14938	xNG_C,N,N,C,I,P,4	7301.42	0.0
14939	xNG_C,N,N,C,I,P,5	7286.81	0.0
14950	xNG_C,N,N,C,A,S,1	277.4	0.0
14951	xNG_C,N,N,C,A,S,2	276.85	0.0
14952	xNG_C,N,N,C,A,S,3	276.29	0.0
14953	xNG_C,N,N,C,A,S,4	275.74	0.0
14954	xNG_C,N,N,C,A,S,5	275.19	0.0
14955	xNG_C,N,N,C,A,P,1	25718.4	0.0
14956	xNG_C,N,N,C,A,P,2	25666.96	0.0
14957	xNG_C,N,N,C,A,P,3	25615.63	0.0
14958	xNG_C,N,N,C,A,P,4	25564.4	0.0
14959	xNG_C,N,N,C,A,P,5	25513.27	0.0
14965	xNG_C,N,N,C,A,L,1	12376.6	0.0
14966	xNG_C,N,N,C,A,L,2	12351.85	0.0
14967	xNG_C,N,N,C,A,L,3	12327.14	0.0
14968	xNG_C,N,N,C,A,L,4	12302.49	0.0
14969	xNG_C,N,N,C,A,L,5	12277.88	0.0
15010	xNG_C,N,N,R,I,P,1	794.2	0.0
15011	xNG_C,N,N,R,I,P,2	792.61	0.0
15012	xNG_C,N,N,R,I,P,3	791.03	0.0
15013	xNG_C,N,N,R,I,P,4	789.44	0.0
15014	xNG_C,N,N,R,I,P,5	787.87	0.0
15025	xNG_C,N,N,R,A,S,1	195.7	0.0
15026	xNG_C,N,N,R,A,S,2	195.31	0.0
15027	xNG_C,N,N,R,A,S,3	194.92	0.0
15028	xNG_C,N,N,R,A,S,4	194.53	0.0
15029	xNG_C,N,N,R,A,S,5	194.14	0.0
15040	xNG_C,N,N,R,A,L,1	1175.15	0.0
15041	xNG_C,N,N,R,A,L,2	1172.8	0.0
15042	xNG_C,N,N,R,A,L,3	1170.45	0.0
15043	xNG_C,N,N,R,A,L,4	1168.11	0.0
15044	xNG_C,N,N,R,A,L,5	1165.78	0.0
15065	xNG_C,N,O,L,I,P,1	86.45	0.0
15066	xNG_C,N,O,L,I,P,2	86.28	0.0
15067	xNG_C,N,O,L,I,P,3	86.1	0.0
15068	xNG_C,N,O,L,I,P,4	85.93	0.0
15069	xNG_C,N,O,L,I,P,5	85.76	0.0
15085	xNG_C,N,O,L,A,L,1	92.15	0.0
15086	xNG_C,N,O,L,A,L,2	91.97	0.0
15087	xNG_C,N,O,L,A,L,3	91.78	0.0
15088	xNG_C,N,O,L,A,L,4	91.6	0.0
15089	xNG_C,N,O,L,A,L,5	91.42	0.0
15105	xNG_C,N,O,H,I,P,1	321.1	0.0
15106	xNG_C,N,O,H,I,P,2	320.46	0.0
15107	xNG_C,N,O,H,I,P,3	319.82	0.0
15108	xNG_C,N,O,H,I,P,4	319.18	0.0
15109	xNG_C,N,O,H,I,P,5	318.54	0.0
15130	xNG_C,N,O,H,A,L,1	404.7	0.0
15131	xNG_C,N,O,H,A,L,2	403.89	0.0
15132	xNG_C,N,O,H,A,L,3	403.08	0.0
15133	xNG_C,N,O,H,A,L,4	402.28	0.0
15134	xNG_C,N,O,H,A,L,5	401.47	0.0
15160	xNG_C,N,O,C,I,P,1	68.4	0.0
15161	xNG_C,N,O,C,I,P,2	68.26	0.0
15162	xNG_C,N,O,C,I,P,3	68.13	0.0
15163	xNG_C,N,O,C,I,P,4	67.99	0.0
15164	xNG_C,N,O,C,I,P,5	67.85	0.0
15185	xNG_C,N,O,C,A,L,1	114.0	0.0
15186	xNG_C,N,O,C,A,L,2	113.77	0.0
15187	xNG_C,N,O,C,A,L,3	113.54	0.0
15188	xNG_C,N,O,C,A,L,4	113.32	0.0
15189	xNG_C,N,O,C,A,L,5	113.09	0.0
15215	xNG_C,N,O,R,I,P,1	221.35	0.0
15216	xNG_C,N,O,R,I,P,2	220.91	0.0
15217	xNG_C,N,O,R,I,P,3	220.47	0.0
15218	xNG_C,N,O,R,I,P,4	220.02	0.0
15219	xNG_C,N,O,R,I,P,5	219.58	0.0
15240	xNG_C,N,O,R,A,L,1	319.2	0.0
15241	xNG_C,N,O,R,A,L,2	318.56	0.0
15242	xNG_C,N,O,R,A,L,3	317.92	0.0
15243	xNG_C,N,O,R,A,L,4	317.29	0.0
15244	xNG_C,N,O,R,A,L,5	316.65	0.0
15260	xNG_C,N,P,L,I,P,1	164.35	0.0
15261	xNG_C,N,P,L,I,P,2	164.02	0.0
15262	xNG_C,N,P,L,I,P,3	163.69	0.0
15263	xNG_C,N,P,L,I,P,4	163.37	0.0
15264	xNG_C,N,P,L,I,P,5	163.04	0.0
15280	xNG_C,N,P,L,A,L,1	176.7	0.0
15281	xNG_C,N,P,L,A,L,2	176.35	0.0
15282	xNG_C,N,P,L,A,L,3	175.99	0.0
15283	xNG_C,N,P,L,A,L,4	175.64	0.0
15284	xNG_C,N,P,L,A,L,5	175.29	0.0
15305	xNG_C,N,P,H,I,P,1	524.4	0.0
15306	xNG_C,N,P,H,I,P,2	523.35	0.0
15307	xNG_C,N,P,H,I,P,3	522.3	0.0
15308	xNG_C,N,P,H,I,P,4	521.26	0.0
15309	xNG_C,N,P,H,I,P,5	520.22	0.0
15330	xNG_C,N,P,H,A,L,1	110.2	0.0
15331	xNG_C,N,P,H,A,L,2	109.98	0.0
15332	xNG_C,N,P,H,A,L,3	109.76	0.0
15333	xNG_C,N,P,H,A,L,4	109.54	0.0
15334	xNG_C,N,P,H,A,L,5	109.32	0.0
15350	xNG_C,N,P,C,W,P,1	422.75	0.0
15351	xNG_C,N,P,C,W,P,2	421.9	0.0
15352	xNG_C,N,P,C,W,P,3	421.06	0.0
15353	xNG_C,N,P,C,W,P,4	420.22	0.0
