strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
RNOCWP	R	N	O	C	W	P	0.0	0.0	91.2	0.0	4.800000000000001
RNOCWM	R	N	O	C	W	M	133.0	0.0	0.0	0.0	7.0
RNOCWL	R	N	O	C	W	L	392.35	0.0	0.0	0.0	20.650000000000002
RNOCCL	R	N	O	C	C	L	317.3	0.0	0.0	0.0	16.7
RNOCIP	R	N	O	C	I	P	0.0	0.0	0.0	72.2	3.8000000000000003
RNOCIM	R	N	O	C	I	M	134.9	0.0	0.0	0.0	7.1000000000000005
RNOCIL	R	N	O	C	I	L	268.85	0.0	0.0	0.0	14.15
RNOCAP	R	N	O	C	A	P	0.0	0.0	0.0	208.05	10.950000000000001
RNOCAM	R	N	O	C	A	M	149.15	0.0	0.0	0.0	7.8500000000000005
RNOCAL	R	N	O	C	A	L	229.9	0.0	0.0	0.0	12.100000000000001
RNOCLP	R	N	O	C	L	P	0.0	0.0	0.0	146.3	7.7
RNOCLM	R	N	O	C	L	M	175.75	0.0	0.0	0.0	9.25
RNOCLL	R	N	O	C	L	L	160.55	0.0	0.0	0.0	8.450000000000001
RNORPM	R	N	O	R	P	M	103.55	0.0	0.0	0.0	5.45
RNORPL	R	N	O	R	P	L	126.35	0.0	0.0	0.0	6.65
RNORDM	R	N	O	R	D	M	0.0	0.0	53.2	0.0	2.8000000000000003
RNORDL	R	N	O	R	D	L	0.0	251.75	0.0	0.0	13.25
RNORWP	R	N	O	R	W	P	0.0	0.0	0.0	220.4	11.600000000000001
RNORWM	R	N	O	R	W	M	961.4	0.0	0.0	0.0	50.6
RNORWL	R	N	O	R	W	L	2926.95	0.0	0.0	0.0	154.05
RNORCP	R	N	O	R	C	P	0.0	114.0	0.0	0.0	6.0
RNORCM	R	N	O	R	C	M	436.05	0.0	0.0	0.0	22.950000000000003
RNORCL	R	N	O	R	C	L	2761.65	0.0	0.0	0.0	145.35
RNORIS	R	N	O	R	I	S	0.0	0.0	0.0	64.6	3.4000000000000004
RNORIP	R	N	O	R	I	P	0.0	0.0	0.0	692.55	36.45
RNORIM	R	N	O	R	I	M	2517.5	0.0	0.0	0.0	132.5
RNORIL	R	N	O	R	I	L	3447.55	0.0	0.0	0.0	181.45000000000002
RNORAP	R	N	O	R	A	P	0.0	0.0	0.0	302.1	15.9
RNORAM	R	N	O	R	A	M	0.0	0.0	0.0	548.15	28.85
RNORAL	R	N	O	R	A	L	1046.9	0.0	0.0	0.0	55.1
RNORLP	R	N	O	R	L	P	0.0	0.0	0.0	496.85	26.150000000000002
RNORLM	R	N	O	R	L	M	0.0	0.0	0.0	1158.05	60.95
RNORLL	R	N	O	R	L	L	1873.4	0.0	0.0	0.0	98.60000000000001
RNPLIP	R	N	P	L	I	P	0.0	0.0	124.45	0.0	6.550000000000001
RNPLAP	R	N	P	L	A	P	0.0	0.0	0.0	189.05	9.950000000000001
RNPLAM	R	N	P	L	A	M	0.0	0.0	0.0	54.15	2.85
RNPLLP	R	N	P	L	L	P	0.0	0.0	0.0	112.1	5.9
RNPLLM	R	N	P	L	L	M	0.0	0.0	0.0	50.35	2.6500000000000004
RNPHWP	R	N	P	H	W	P	0.0	0.0	0.0	189.05	9.950000000000001
RNPHWM	R	N	P	H	W	M	0.0	0.0	0.0	268.85	14.15
RNPHWL	R	N	P	H	W	L	0.0	0.0	0.0	1976.0	104.0
RNPHCL	R	N	P	H	C	L	1278.7	0.0	0.0	0.0	67.3
RNPHIP	R	N	P	H	I	P	0.0	0.0	0.0	64.6	3.4000000000000004
RNPHIL	R	N	P	H	I	L	84.55	0.0	0.0	0.0	4.45
RNPHAP	R	N	P	H	A	P	0.0	0.0	0.0	98.8	5.2
RNPHAM	R	N	P	H	A	M	188.1	0.0	0.0	0.0	9.9
RNPHAL	R	N	P	H	A	L	467.4	0.0	0.0	0.0	24.6
RNPHLP	R	N	P	H	L	P	0.0	0.0	0.0	125.4	6.6000000000000005
RNPHLM	R	N	P	H	L	M	80.75	0.0	0.0	0.0	4.25
RNPHLL	R	N	P	H	L	L	353.4	0.0	0.0	0.0	18.6
RNPCPM	R	N	P	C	P	M	74.1	0.0	0.0	0.0	3.9000000000000004
RNPCPL	R	N	P	C	P	L	312.55	0.0	0.0	0.0	16.45
RNPCDL	R	N	P	C	D	L	0.0	0.0	103.55	0.0	5.45
RNPCWP	R	N	P	C	W	P	0.0	0.0	300.2	0.0	15.8
RNPCWM	R	N	P	C	W	M	461.7	0.0	0.0	0.0	24.3
RNPCWL	R	N	P	C	W	L	1603.6	0.0	0.0	0.0	84.4
RNPCCP	R	N	P	C	C	P	0.0	98.8	0.0	0.0	5.2
RNPCCM	R	N	P	C	C	M	92.15	0.0	0.0	0.0	4.8500000000000005
RNPCCL	R	N	P	C	C	L	842.65	0.0	0.0	0.0	44.35
RNPCIP	R	N	P	C	I	P	0.0	0.0	0.0	459.8	24.200000000000003
RNPCIM	R	N	P	C	I	M	288.8	0.0	0.0	0.0	15.200000000000001
RNPCIL	R	N	P	C	I	L	1138.1	0.0	0.0	0.0	59.900000000000006
RNPCAP	R	N	P	C	A	P	0.0	0.0	0.0	336.3	17.7
RNPCAM	R	N	P	C	A	M	178.6	0.0	0.0	0.0	9.4
RNPCAL	R	N	P	C	A	L	536.75	0.0	0.0	0.0	28.25
RNPCLP	R	N	P	C	L	P	0.0	0.0	0.0	850.25	44.75
RNPCLM	R	N	P	C	L	M	816.05	0.0	0.0	0.0	42.95
RNPCLL	R	N	P	C	L	L	590.9	0.0	0.0	0.0	31.1
RNPRPM	R	N	P	R	P	M	101.65	0.0	0.0	0.0	5.3500000000000005
RNPRDM	R	N	P	R	D	M	0.0	0.0	58.9	0.0	3.1
RNPRDL	R	N	P	R	D	L	0.0	0.0	83.6	0.0	4.4
RNPRWP	R	N	P	R	W	P	0.0	0.0	0.0	119.7	6.300000000000001
RNPRWM	R	N	P	R	W	M	0.0	0.0	0.0	561.45	29.55
RNPRWL	R	N	P	R	W	L	0.0	0.0	0.0	2022.55	106.45
RNPRCP	R	N	P	R	C	P	0.0	94.05	0.0	0.0	4.95
RNPRCM	R	N	P	R	C	M	0.0	0.0	0.0	171.0	9.0
RNPRCL	R	N	P	R	C	L	0.0	0.0	0.0	1633.05	85.95
RNPRIM	R	N	P	R	I	M	0.0	0.0	0.0	277.4	14.600000000000001
RNPRIL	R	N	P	R	I	L	0.0	0.0	0.0	116.85	6.15
RNPRAM	R	N	P	R	A	M	0.0	0.0	0.0	68.4	3.6
RNPRAL	R	N	P	R	A	L	0.0	0.0	242.25	0.0	12.75
RNPRLP	R	N	P	R	L	P	0.0	0.0	0.0	84.55	4.45
RNPRLM	R	N	P	R	L	M	0.0	0.0	0.0	72.2	3.8000000000000003
RNPRLL	R	N	P	R	L	L	0.0	186.2	0.0	0.0	9.8
RNSLWP	R	N	S	L	W	P	0.0	0.0	99.75	0.0	5.25
RNSLWM	R	N	S	L	W	M	0.0	0.0	0.0	196.65	10.350000000000001
RNSLWL	R	N	S	L	W	L	0.0	0.0	0.0	820.8	43.2
RNSLCM	R	N	S	L	C	M	0.0	0.0	0.0	89.3	4.7
RNSLCL	R	N	S	L	C	L	0.0	0.0	0.0	547.2	28.8
RNSLIP	R	N	S	L	I	P	0.0	0.0	0.0	203.3	10.700000000000001
RNSLIM	R	N	S	L	I	M	0.0	0.0	0.0	258.4	13.600000000000001
RNSLIL	R	N	S	L	I	L	0.0	0.0	0.0	190.0	10.0
RNSLAP	R	N	S	L	A	P	0.0	0.0	0.0	589.95	31.05
RNSLAM	R	N	S	L	A	M	0.0	0.0	0.0	303.05	15.950000000000001
RNSLAL	R	N	S	L	A	L	0.0	223.25	0.0	0.0	11.75
RNSLLP	R	N	S	L	L	P	0.0	0.0	0.0	316.35	16.650000000000002
RNSLLM	R	N	S	L	L	M	0.0	0.0	0.0	257.45	13.55
RNSLLL	R	N	S	L	L	L	0.0	146.3	0.0	0.0	7.7
RNSHWS	R	N	S	H	W	S	0.0	0.0	0.0	524.4	27.6
RNSHWP	R	N	S	H	W	P	0.0	0.0	1005.3421815486371	1155.9078184513628	113.75
RNSHWM	R	N	S	H	W	M	0.0	0.0	0.0	4379.5	230.5
RNSHWL	R	N	S	H	W	L	0.0	0.0	0.0	16945.15	891.85
RNSHCS	R	N	S	H	C	S	0.0	0.0	0.0	228.0	12.0
RNSHCP	R	N	S	H	C	P	0.0	763.8	0.0	0.0	40.2
RNSHCM	R	N	S	H	C	M	0.0	0.0	0.0	1291.05	67.95
RNSHCL	R	N	S	H	C	L	0.0	0.0	0.0	13726.55	722.45
RNSHIS	R	N	S	H	I	S	0.0	0.0	0.0	458.85	24.150000000000002
RNSHIP	R	N	S	H	I	P	0.0	0.0	0.0	2126.1	111.9
RNSHIM	R	N	S	H	I	M	0.0	0.0	0.0	2992.5	157.5
RNSHIL	R	N	S	H	I	L	0.0	0.0	0.0	7424.25	390.75
RNSHAS	R	N	S	H	A	S	0.0	0.0	0.0	478.8	25.200000000000003
RNSHAP	R	N	S	H	A	P	0.0	0.0	0.0	1892.4	99.60000000000001
RNSHAM	R	N	S	H	A	M	0.0	0.0	0.0	2179.3	114.7
RNSHAL	R	N	S	H	A	L	0.0	0.0	0.0	6677.55	351.45000000000005
RNSHLS	R	N	S	H	L	S	0.0	0.0	0.0	152.0	8.0
RNSHLP	R	N	S	H	L	P	0.0	0.0	0.0	1733.75	91.25
RNSHLM	R	N	S	H	L	M	1946.55	0.0	0.0	0.0	102.45
RNSHLL	R	N	S	H	L	L	4050.8	0.0	0.0	0.0	213.20000000000002
RNSCPL	R	N	S	C	P	L	209.95	0.0	0.0	0.0	11.05
RNSCWP	R	N	S	C	W	P	0.0	0.0	105.45	0.0	5.550000000000001
RNSCWM	R	N	S	C	W	M	678.3	0.0	0.0	0.0	35.7
RNSCWL	R	N	S	C	W	L	1693.85	0.0	0.0	0.0	89.15
RNSCCP	R	N	S	C	C	P	0.0	59.85	0.0	0.0	3.1500000000000004
RNSCCM	R	N	S	C	C	M	178.6	0.0	0.0	0.0	9.4
RNSCCL	R	N	S	C	C	L	1273.95	0.0	0.0	0.0	67.05
RNSCIP	R	N	S	C	I	P	0.0	0.0	0.0	494.0	26.0
RNSCIM	R	N	S	C	I	M	1163.75	0.0	0.0	0.0	61.25
RNSCIL	R	N	S	C	I	L	1276.8	0.0	0.0	0.0	67.2
RNSCAP	R	N	S	C	A	P	0.0	0.0	0.0	432.25	22.75
RNSCAM	R	N	S	C	A	M	522.5	0.0	0.0	0.0	27.5
RNSCAL	R	N	S	C	A	L	800.85	0.0	0.0	0.0	42.150000000000006
RNSCLP	R	N	S	C	L	P	0.0	0.0	0.0	836.0	44.0
RNSCLM	R	N	S	C	L	M	834.1	0.0	0.0	0.0	43.900000000000006
RNSCLL	R	N	S	C	L	L	1092.5	0.0	0.0	0.0	57.5
RNSRPS	R	N	S	R	P	S	0.0	0.0	0.0	54.15	2.85
RNSRPM	R	N	S	R	P	M	992.75	0.0	0.0	0.0	52.25
RNSRPL	R	N	S	R	P	L	1203.65	0.0	0.0	0.0	63.35
RNSRDM	R	N	S	R	D	M	0.0	0.0	784.7	0.0	41.300000000000004
RNSRDL	R	N	S	R	D	L	0.0	0.0	1161.85	0.0	61.150000000000006
RNSRWS	R	N	S	R	W	S	0.0	0.0	0.0	1450.65	76.35000000000001
RNSRWP	R	N	S	R	W	P	0.0	0.0	2430.1	0.0	127.9
RNSRWM	R	N	S	R	W	M	7293.15	0.0	0.0	0.0	383.85
RNSRWL	R	N	S	R	W	L	19765.7	0.0	0.0	0.0	1040.3
RNSRCS	R	N	S	R	C	S	0.0	0.0	0.0	555.75	29.25
RNSRCP	R	N	S	R	C	P	0.0	890.15	0.0	0.0	46.85
RNSRCM	R	N	S	R	C	M	2522.25	0.0	0.0	0.0	132.75
RNSRCL	R	N	S	R	C	L	18615.25	0.0	0.0	0.0	979.75
RNSRIS	R	N	S	R	I	S	0.0	0.0	0.0	955.7	50.300000000000004
RNSRIP	R	N	S	R	I	P	0.0	0.0	0.0	6273.8	330.20000000000005
RNSRIM	R	N	S	R	I	M	15073.65	0.0	0.0	0.0	793.35
RNSRIL	R	N	S	R	I	L	19749.55	0.0	0.0	0.0	1039.45
RNSRAS	R	N	S	R	A	S	0.0	0.0	0.0	793.25	41.75
RNSRAP	R	N	S	R	A	P	0.0	0.0	0.0	2054.85	108.15
RNSRAM	R	N	S	R	A	M	4805.1	0.0	0.0	0.0	252.9
RNSRAL	R	N	S	R	A	L	10291.35	0.0	0.0	0.0	541.65
RNSRLS	R	N	S	R	L	S	0.0	0.0	0.0	312.55	16.45
RNSRLP	R	N	S	R	L	P	3799.05	0.0	0.0	0.0	199.95000000000002
RNSRLM	R	N	S	R	L	M	6138.9	0.0	0.0	0.0	323.1
RNSRLL	R	N	S	R	L	L	4494.4675911864115	5752.232408813589	0.0	0.0	539.3000000000001
CRNLPM	C	R	N	L	P	M	68.4	0.0	0.0	0.0	3.6
CRNLWP	C	R	N	L	W	P	0.0	0.0	175.75	0.0	9.25
CRNLWM	C	R	N	L	W	M	0.0	0.0	0.0	437.95	23.05
CRNLWL	C	R	N	L	W	L	0.0	0.0	0.0	716.3	37.7
CRNLCP	C	R	N	L	C	P	0.0	48.45	0.0	0.0	2.5500000000000003
CRNLCM	C	R	N	L	C	M	0.0	0.0	0.0	112.1	5.9
CRNLCL	C	R	N	L	C	L	0.0	630.8	0.0	0.0	33.2
CRNLIS	C	R	N	L	I	S	0.0	0.0	0.0	192.85	10.15
CRNLIP	C	R	N	L	I	P	0.0	0.0	3558.7	0.0	187.3
CRNLIM	C	R	N	L	I	M	0.0	0.0	0.0	4571.4	240.60000000000002
CRNLIL	C	R	N	L	I	L	0.0	0.0	0.0	1559.9	82.10000000000001
CRNLAS	C	R	N	L	A	S	0.0	0.0	0.0	71.25	3.75
CRNLAP	C	R	N	L	A	P	0.0	0.0	1162.1434147588209	10719.506585241179	625.35
CRNLAM	C	R	N	L	A	M	0.0	7168.7	0.0	0.0	377.3
CRNLAL	C	R	N	L	A	L	0.0	2898.45	0.0	0.0	152.55
CRNLLP	C	R	N	L	L	P	0.0	0.0	0.0	3908.3	205.70000000000002
CRNLLM	C	R	N	L	L	M	0.0	0.0	0.0	3914.0	206.0
CRNLLL	C	R	N	L	L	L	0.0	879.7	0.0	0.0	46.300000000000004
CRNHWM	C	R	N	H	W	M	0.0	0.0	0.0	173.85	9.15
CRNHWL	C	R	N	H	W	L	0.0	0.0	92.15	0.0	4.8500000000000005
CRNHIP	C	R	N	H	I	P	0.0	0.0	211.85	0.0	11.15
CRNHIM	C	R	N	H	I	M	0.0	0.0	0.0	302.1	15.9
CRNHIL	C	R	N	H	I	L	0.0	0.0	0.0	194.75	10.25
CRNHAP	C	R	N	H	A	P	0.0	0.0	677.35	0.0	35.65
CRNHAM	C	R	N	H	A	M	777.1	0.0	0.0	0.0	40.900000000000006
CRNHAL	C	R	N	H	A	L	0.0	0.0	0.0	120.65	6.3500000000000005
CRNHLP	C	R	N	H	L	P	0.0	0.0	0.0	252.7	13.3
CRNHLM	C	R	N	H	L	M	0.0	342.0	0.0	0.0	18.0
CRNHLL	C	R	N	H	L	L	0.0	56.05	0.0	0.0	2.95
CRNCPM	C	R	N	C	P	M	0.0	0.0	0.0	1141.9	60.1
CRNCPL	C	R	N	C	P	L	0.0	0.0	0.0	1107.7	58.300000000000004
CRNCWP	C	R	N	C	W	P	0.0	0.0	133.95	0.0	7.050000000000001
CRNCWM	C	R	N	C	W	M	0.0	0.0	0.0	281.2	14.8
CRNCWL	C	R	N	C	W	L	0.0	0.0	201.4	0.0	10.600000000000001
CRNCCL	C	R	N	C	C	L	0.0	0.0	0.0	70.3	3.7
CRNCIS	C	R	N	C	I	S	0.0	0.0	0.0	89.3	4.7
CRNCIP	C	R	N	C	I	P	0.0	0.0	0.0	718.2	37.800000000000004
CRNCIM	C	R	N	C	I	M	0.0	0.0	0.0	1871.5	98.5
CRNCIL	C	R	N	C	I	L	0.0	0.0	0.0	1980.75	104.25
CRNCAS	C	R	N	C	A	S	0.0	0.0	0.0	179.55	9.450000000000001
CRNCAP	C	R	N	C	A	P	0.0	0.0	1138.1	0.0	59.900000000000006
CRNCAM	C	R	N	C	A	M	0.0	0.0	0.0	2678.05	140.95000000000002
CRNCAL	C	R	N	C	A	L	0.0	0.0	0.0	1733.75	91.25
CRNCLS	C	R	N	C	L	S	0.0	0.0	0.0	48.45	2.5500000000000003
CRNCLP	C	R	N	C	L	P	0.0	0.0	589.0	0.0	31.0
CRNCLM	C	R	N	C	L	M	0.0	0.0	0.0	1379.4	72.60000000000001
CRNCLL	C	R	N	C	L	L	0.0	490.2	0.0	0.0	25.8
CRNRPM	C	R	N	R	P	M	0.0	0.0	0.0	85.5	4.5
CRNRWM	C	R	N	R	W	M	0.0	0.0	0.0	182.4	9.600000000000001
CRNRWL	C	R	N	R	W	L	0.0	0.0	0.0	65.55	3.45
CRNRIS	C	R	N	R	I	S	0.0	0.0	0.0	149.15	7.8500000000000005
CRNRIP	C	R	N	R	I	P	0.0	0.0	0.0	506.35	26.650000000000002
CRNRIM	C	R	N	R	I	M	0.0	0.0	0.0	579.5	30.5
CRNRIL	C	R	N	R	I	L	0.0	0.0	0.0	285.95	15.05
CRNRAS	C	R	N	R	A	S	0.0	0.0	0.0	546.25	28.75
CRNRAP	C	R	N	R	A	P	0.0	0.0	685.9	0.0	36.1
CRNRAM	C	R	N	R	A	M	0.0	0.0	0.0	967.1	50.900000000000006
CRNRAL	C	R	N	R	A	L	0.0	422.75	0.0	0.0	22.25
CRNRLP	C	R	N	R	L	P	0.0	337.25	0.0	0.0	17.75
CRNRLM	C	R	N	R	L	M	0.0	0.0	0.0	241.3	12.700000000000001
CRNRLL	C	R	N	R	L	L	0.0	57.95	0.0	0.0	3.0500000000000003
CROLIP	C	R	O	L	I	P	0.0	470.25	0.0	0.0	24.75
CROLIM	C	R	O	L	I	M	0.0	0.0	0.0	239.4	12.600000000000001
CROLIL	C	R	O	L	I	L	0.0	0.0	0.0	325.85	17.150000000000002
CROLAP	C	R	O	L	A	P	0.0	0.0	1707.15	0.0	89.85000000000001
CROLAM	C	R	O	L	A	M	0.0	407.55	0.0	0.0	21.450000000000003
CROLAL	C	R	O	L	A	L	0.0	338.2	0.0	0.0	17.8
CROLLP	C	R	O	L	L	P	0.0	421.8	0.0	0.0	22.200000000000003
CROLLM	C	R	O	L	L	M	0.0	0.0	0.0	196.65	10.350000000000001
CROLLL	C	R	O	L	L	L	0.0	82.65	0.0	0.0	4.3500000000000005
CROHIP	C	R	O	H	I	P	0.0	164.35	0.0	0.0	8.65
CROHIM	C	R	O	H	I	M	0.0	0.0	0.0	131.1	6.9
CROHIL	C	R	O	H	I	L	0.0	0.0	0.0	217.55	11.450000000000001
CROHAP	C	R	O	H	A	P	0.0	0.0	363.85	0.0	19.150000000000002
CROHAM	C	R	O	H	A	M	0.0	0.0	0.0	229.9	12.100000000000001
CROHAL	C	R	O	H	A	L	0.0	290.7	0.0	0.0	15.3
CROHLP	C	R	O	H	L	P	0.0	179.55	0.0	0.0	9.450000000000001
CROHLM	C	R	O	H	L	M	0.0	0.0	0.0	172.9	9.1
CROHLL	C	R	O	H	L	L	0.0	237.5	0.0	0.0	12.5
CROCIP	C	R	O	C	I	P	0.0	339.15	0.0	0.0	17.85
CROCIM	C	R	O	C	I	M	0.0	0.0	0.0	285.0	15.0
CROCIL	C	R	O	C	I	L	0.0	0.0	0.0	351.5	18.5
CROCAP	C	R	O	C	A	P	0.0	0.0	0.0	653.6	34.4
CROCAM	C	R	O	C	A	M	0.0	0.0	0.0	352.45	18.55
CROCAL	C	R	O	C	A	L	0.0	155.8	0.0	0.0	8.200000000000001
CROCLP	C	R	O	C	L	P	0.0	0.0	255.55	0.0	13.450000000000001
CROCLM	C	R	O	C	L	M	0.0	179.55	0.0	0.0	9.450000000000001
CROCLL	C	R	O	C	L	L	0.0	0.0	0.0	88.35	4.65
CRORIP	C	R	O	R	I	P	0.0	0.0	127.3	0.0	6.7
CRORIM	C	R	O	R	I	M	0.0	0.0	0.0	131.1	6.9
CRORIL	C	R	O	R	I	L	0.0	0.0	0.0	275.5	14.5
CRORAP	C	R	O	R	A	P	0.0	0.0	162.45	0.0	8.55
CRORAM	C	R	O	R	A	M	0.0	191.9	0.0	0.0	10.100000000000001
CRORAL	C	R	O	R	A	L	0.0	226.1	0.0	0.0	11.9
CRORLP	C	R	O	R	L	P	0.0	105.45	0.0	0.0	5.550000000000001
CRORLM	C	R	O	R	L	M	0.0	0.0	0.0	121.6	6.4
CRORLL	C	R	O	R	L	L	0.0	54.15	0.0	0.0	2.85
CRPLWP	C	R	P	L	W	P	0.0	0.0	54.15	0.0	2.85
CRPLWM	C	R	P	L	W	M	0.0	0.0	0.0	68.4	3.6
CRPLWL	C	R	P	L	W	L	0.0	0.0	0.0	217.55	11.450000000000001
CRPLCL	C	R	P	L	C	L	0.0	57.95	0.0	0.0	3.0500000000000003
CRPLIP	C	R	P	L	I	P	0.0	0.0	3478.9	0.0	183.10000000000002
CRPLIM	C	R	P	L	I	M	0.0	0.0	0.0	1823.05	95.95
CRPLIL	C	R	P	L	I	L	0.0	0.0	0.0	1745.15	91.85000000000001
CRPLAS	C	R	P	L	A	S	0.0	0.0	0.0	59.85	3.1500000000000004
CRPLAP	C	R	P	L	A	P	0.0	0.0	8415.1	0.0	442.90000000000003
CRPLAM	C	R	P	L	A	M	0.0	0.0	0.0	2592.55	136.45000000000002
CRPLAL	C	R	P	L	A	L	0.0	1381.3	0.0	0.0	72.7
CRPLLP	C	R	P	L	L	P	0.0	0.0	3252.8	0.0	171.20000000000002
CRPLLM	C	R	P	L	L	M	0.0	0.0	0.0	1541.85	81.15
CRPLLL	C	R	P	L	L	L	0.0	317.2271583416449	0.0	402.8728416583551	37.9
CRPHWM	C	R	P	H	W	M	0.0	0.0	0.0	82.65	4.3500000000000005
CRPHWL	C	R	P	H	W	L	0.0	0.0	73.15	0.0	3.85
CRPHCM	C	R	P	H	C	M	0.0	0.0	0.0	54.15	2.85
CRPHCL	C	R	P	H	C	L	0.0	0.0	0.0	91.2	4.800000000000001
CRPHIP	C	R	P	H	I	P	0.0	0.0	0.0	1405.05	73.95
CRPHIM	C	R	P	H	I	M	0.0	0.0	0.0	1172.3	61.7
CRPHIL	C	R	P	H	I	L	0.0	0.0	0.0	964.25	50.75
CRPHAP	C	R	P	H	A	P	0.0	0.0	3701.2	0.0	194.8
CRPHAM	C	R	P	H	A	M	0.0	0.0	0.0	1550.4	81.60000000000001
CRPHAL	C	R	P	H	A	L	0.0	0.0	0.0	1012.7	53.300000000000004
CRPHLP	C	R	P	H	L	P	0.0	0.0	0.0	2507.05	131.95000000000002
CRPHLM	C	R	P	H	L	M	0.0	2054.85	0.0	0.0	108.15
CRPHLL	C	R	P	H	L	L	0.0	1004.15	0.0	0.0	52.85
CRPCPM	C	R	P	C	P	M	0.0	0.0	0.0	53.2	2.8000000000000003
CRPCPL	C	R	P	C	P	L	0.0	0.0	0.0	155.8	8.200000000000001
CRPCWM	C	R	P	C	W	M	0.0	0.0	0.0	82.65	4.3500000000000005
CRPCWL	C	R	P	C	W	L	0.0	0.0	0.0	107.35	5.65
CRPCIP	C	R	P	C	I	P	0.0	0.0	0.0	2531.75	133.25
CRPCIM	C	R	P	C	I	M	0.0	0.0	0.0	1673.9	88.10000000000001
CRPCIL	C	R	P	C	I	L	0.0	0.0	0.0	2262.9	119.10000000000001
CRPCAP	C	R	P	C	A	P	0.0	0.0	6225.35	0.0	327.65000000000003
CRPCAM	C	R	P	C	A	M	0.0	0.0	0.0	2310.4	121.60000000000001
CRPCAL	C	R	P	C	A	L	0.0	0.0	0.0	1002.25	52.75
CRPCLP	C	R	P	C	L	P	0.0	0.0	2800.6	0.0	147.4
CRPCLM	C	R	P	C	L	M	0.0	1785.05	0.0	0.0	93.95
CRPCLL	C	R	P	C	L	L	0.0	648.85	0.0	0.0	34.15
CRPRPM	C	R	P	R	P	M	0.0	0.0	0.0	198.55	10.450000000000001
CRPRPL	C	R	P	R	P	L	0.0	0.0	0.0	152.0	8.0
CRPRDM	C	R	P	R	D	M	0.0	0.0	50.35	0.0	2.6500000000000004
CRPRWP	C	R	P	R	W	P	0.0	0.0	58.9	0.0	3.1
CRPRWM	C	R	P	R	W	M	0.0	0.0	0.0	315.4	16.6
CRPRWL	C	R	P	R	W	L	0.0	0.0	136.8	0.0	7.2
CRPRCL	C	R	P	R	C	L	0.0	0.0	0.0	59.85	3.1500000000000004
CRPRIS	C	R	P	R	I	S	0.0	0.0	0.0	92.15	4.8500000000000005
CRPRIP	C	R	P	R	I	P	0.0	0.0	1185.6	0.0	62.400000000000006
CRPRIM	C	R	P	R	I	M	0.0	0.0	0.0	1741.35	91.65
CRPRIL	C	R	P	R	I	L	2219.2	0.0	0.0	0.0	116.80000000000001
CRPRAS	C	R	P	R	A	S	0.0	0.0	0.0	411.35	21.650000000000002
CRPRAP	C	R	P	R	A	P	0.0	0.0	0.0	2039.65	107.35000000000001
CRPRAM	C	R	P	R	A	M	1976.0	0.0	0.0	0.0	104.0
CRPRAL	C	R	P	R	A	L	0.0	0.0	0.0	1698.6	89.4
CRPRLP	C	R	P	R	L	P	0.0	0.0	1554.2	0.0	81.80000000000001
CRPRLM	C	R	P	R	L	M	1299.6	0.0	0.0	0.0	68.4
CRPRLL	C	R	P	R	L	L	0.0	823.65	0.0	0.0	43.35
CNNLPS	C	N	N	L	P	S	0.0	0.0	0.0	104.5	5.5
CNNLPM	C	N	N	L	P	M	0.0	0.0	0.0	2401.6	126.4
CNNLPL	C	N	N	L	P	L	1712.85	0.0	0.0	0.0	90.15
CNNLDS	C	N	N	L	D	S	0.0	0.0	0.0	174.8	9.200000000000001
CNNLDM	C	N	N	L	D	M	0.0	0.0	632.7	0.0	33.300000000000004
CNNLDL	C	N	N	L	D	L	0.0	1656.8	0.0	0.0	87.2
CNNLWS	C	N	N	L	W	S	0.0	0.0	0.0	314.45	16.55
CNNLWP	C	N	N	L	W	P	0.0	0.0	1629.25	0.0	85.75
CNNLWM	C	N	N	L	W	M	4674.599203938419	0.0	146.65079606158088	0.0	253.75
CNNLWL	C	N	N	L	W	L	0.0	0.0	0.0	7121.2	374.8
CNNLCS	C	N	N	L	C	S	0.0	0.0	0.0	190.0	10.0
CNNLCP	C	N	N	L	C	P	0.0	449.35	0.0	0.0	23.650000000000002
CNNLCM	C	N	N	L	C	M	0.0	0.0	0.0	973.75	51.25
CNNLCL	C	N	N	L	C	L	0.0	0.0	0.0	5006.5	263.5
CNNLIS	C	N	N	L	I	S	0.0	0.0	0.0	1769.85	93.15
CNNLIP	C	N	N	L	I	P	0.0	0.0	14150.25	0.0	744.75
CNNLIM	C	N	N	L	I	M	0.0	0.0	0.0	31176.15	1640.8500000000001
CNNLIL	C	N	N	L	I	L	0.0	0.0	0.0	18337.85	965.1500000000001
CNNLAS	C	N	N	L	A	S	0.0	0.0	0.0	1060.2	55.800000000000004
CNNLAP	C	N	N	L	A	P	0.0	0.0	0.0	36988.25	1946.75
CNNLAM	C	N	N	L	A	M	0.0	0.0	0.0	54107.25	2847.75
CNNLAL	C	N	N	L	A	L	0.0	8144.675578092887	0.0	23512.17442190711	1666.15
CNNLLP	C	N	N	L	L	P	0.0	16413.15	0.0	0.0	863.85
CNNLLM	C	N	N	L	L	M	0.0	13808.859985234876	0.0	8246.340014765125	1160.8
CNNLLL	C	N	N	L	L	L	0.0	6130.35	0.0	0.0	322.65000000000003
CNNHWL	C	N	N	H	W	L	0.0	0.0	0.0	134.9	7.1000000000000005
