RRNCAM,R,R,N,C,A,M,685
RRNCAP,R,R,N,C,A,P,670
RRNCAS,R,R,N,C,A,S,56
RRNCCL,R,R,N,C,C,L,1005
RRNCCM,R,R,N,C,C,M,71
RRNCIL,R,R,N,C,I,L,389
RRNCIM,R,R,N,C,I,M,327
RRNCIP,R,R,N,C,I,P,138
RRNCLL,R,R,N,C,L,L,419
RRNCLM,R,R,N,C,L,M,479
RRNCLP,R,R,N,C,L,P,338
RRNCNN,R,R,N,C,N,N,997
RRNCWL,R,R,N,C,W,L,1417
RRNCWM,R,R,N,C,W,M,289
RRNCWP,R,R,N,C,W,P,470
RRNHAL,R,R,N,H,A,L,511
RRNHAM,R,R,N,H,A,M,170
RRNHAP,R,R,N,H,A,P,209
RRNHCL,R,R,N,H,C,L,1456
RRNHCM,R,R,N,H,C,M,244
RRNHCP,R,R,N,H,C,P,73
RRNHIL,R,R,N,H,I,L,212
RRNHIP,R,R,N,H,I,P,66
RRNHLL,R,R,N,H,L,L,181
RRNHLM,R,R,N,H,L,M,97
RRNHLP,R,R,N,H,L,P,115
RRNHNN,R,R,N,H,N,N,177
RRNHWL,R,R,N,H,W,L,1917
RRNHWM,R,R,N,H,W,M,548
RRNHWP,R,R,N,H,W,P,441
RRNHWS,R,R,N,H,W,S,59
RRNLAL,R,R,N,L,A,L,1997
RRNLAM,R,R,N,L,A,M,1442
RRNLAP,R,R,N,L,A,P,1900
RRNLAS,R,R,N,L,A,S,58
RRNLCL,R,R,N,L,C,L,2727
RRNLCM,R,R,N,L,C,M,458
RRNLCP,R,R,N,L,C,P,94
RRNLCS,R,R,N,L,C,S,64
RRNLIL,R,R,N,L,I,L,1004
RRNLIM,R,R,N,L,I,M,660
RRNLIP,R,R,N,L,I,P,587
RRNLLL,R,R,N,L,L,L,942
RRNLLM,R,R,N,L,L,M,1130
RRNLLP,R,R,N,L,L,P,1015
RRNLNN,R,R,N,L,N,N,758
RRNLWL,R,R,N,L,W,L,4083
RRNLWM,R,R,N,L,W,M,1020
RRNLWP,R,R,N,L,W,P,980
RRNLWS,R,R,N,L,W,S,73
RRNRAL,R,R,N,R,A,L,181
RRNRAM,R,R,N,R,A,M,169
RRNRAP,R,R,N,R,A,P,195
RRNRCL,R,R,N,R,C,L,557
RRNRIL,R,R,N,R,I,L,107
RRNRIM,R,R,N,R,I,M,109
RRNRLL,R,R,N,R,L,L,129
RRNRLM,R,R,N,R,L,M,63
RRNRNN,R,R,N,R,N,N,2145
RRNRWL,R,R,N,R,W,L,439
RRNRWM,R,R,N,R,W,M,90
RRNRWP,R,R,N,R,W,P,58
RROCAL,R,R,O,C,A,L,224
RROCAM,R,R,O,C,A,M,244
RROCAP,R,R,O,C,A,P,518
RROCIL,R,R,O,C,I,L,216
RROCIM,R,R,O,C,I,M,273
RROCIP,R,R,O,C,I,P,259
RROCLL,R,R,O,C,L,L,122
RROCLM,R,R,O,C,L,M,200
RROCLP,R,R,O,C,L,P,419
RROCWL,R,R,O,C,W,L,57
RROHAL,R,R,O,H,A,L,489
RROHAM,R,R,O,H,A,M,64
RROHAP,R,R,O,H,A,P,188
RROHCL,R,R,O,H,C,L,1344
RROHCM,R,R,O,H,C,M,99
RROHCP,R,R,O,H,C,P,102
RROHIL,R,R,O,H,I,L,215
RROHIM,R,R,O,H,I,M,160
RROHIP,R,R,O,H,I,P,165
RROHLL,R,R,O,H,L,L,301
RROHLM,R,R,O,H,L,M,203
RROHLP,R,R,O,H,L,P,195
RROHWL,R,R,O,H,W,L,1978
RROHWM,R,R,O,H,W,M,280
RROHWP,R,R,O,H,W,P,184
RROLAL,R,R,O,L,A,L,362
RROLAM,R,R,O,L,A,M,296
RROLAP,R,R,O,L,A,P,730
RROLCL,R,R,O,L,C,L,311
RROLCP,R,R,O,L,C,P,72
RROLIL,R,R,O,L,I,L,232
RROLIM,R,R,O,L,I,M,146
RROLIP,R,R,O,L,I,P,184
RROLLL,R,R,O,L,L,L,130
RROLLM,R,R,O,L,L,M,100
RROLLP,R,R,O,L,L,P,263
RROLWL,R,R,O,L,W,L,550
RROLWM,R,R,O,L,W,M,138
RROLWP,R,R,O,L,W,P,95
RRORAL,R,R,O,R,A,L,296
RRORAM,R,R,O,R,A,M,162
RRORAP,R,R,O,R,A,P,82
RRORCL,R,R,O,R,C,L,384
RRORIL,R,R,O,R,I,L,351
RRORIM,R,R,O,R,I,M,242
RRORIP,R,R,O,R,I,P,109
RRORLL,R,R,O,R,L,L,300
RRORLM,R,R,O,R,L,M,161
RRORLP,R,R,O,R,L,P,102
RRORWL,R,R,O,R,W,L,557
RRORWM,R,R,O,R,W,M,177
RRPCAL,R,R,P,C,A,L,759
RRPCAM,R,R,P,C,A,M,827
RRPCAP,R,R,P,C,A,P,1551
RRPCAS,R,R,P,C,A,S,132
RRPCCL,R,R,P,C,C,L,52
RRPCIL,R,R,P,C,I,L,1998
RRPCIM,R,R,P,C,I,M,1254
RRPCIP,R,R,P,C,I,P,1447
RRPCIS,R,R,P,C,I,S,64
RRPCLL,R,R,P,C,L,L,581
RRPCLM,R,R,P,C,L,M,1260
RRPCLP,R,R,P,C,L,P,1762
RRPCNN,R,R,P,C,N,N,96
RRPCWL,R,R,P,C,W,L,147
RRPCWM,R,R,P,C,W,M,74
RRPCWP,R,R,P,C,W,P,54
RRPCWS,R,R,P,C,W,S,206
RRPHAL,R,R,P,H,A,L,1314
RRPHAM,R,R,P,H,A,M,540
RRPHAP,R,R,P,H,A,P,652
RRPHCL,R,R,P,H,C,L,3678
RRPHCM,R,R,P,H,C,M,424
RRPHCP,R,R,P,H,C,P,89
RRPHCS,R,R,P,H,C,S,79
RRPHIL,R,R,P,H,I,L,759
RRPHIM,R,R,P,H,I,M,404
RRPHIP,R,R,P,H,I,P,352
RRPHLL,R,R,P,H,L,L,856
RRPHLM,R,R,P,H,L,M,832
RRPHLP,R,R,P,H,L,P,561
RRPHWL,R,R,P,H,W,L,4223
RRPHWM,R,R,P,H,W,M,713
RRPHWP,R,R,P,H,W,P,566
RRPHWS,R,R,P,H,W,S,74
RRPLAL,R,R,P,L,A,L,840
RRPLAM,R,R,P,L,A,M,979
RRPLAP,R,R,P,L,A,P,1745
RRPLAS,R,R,P,L,A,S,64
RRPLCL,R,R,P,L,C,L,113
RRPLCS,R,R,P,L,C,S,109
RRPLIL,R,R,P,L,I,L,1030
RRPLIM,R,R,P,L,I,M,666
RRPLIP,R,R,P,L,I,P,1222
RRPLIS,R,R,P,L,I,S,82
RRPLLL,R,R,P,L,L,L,295
RRPLLM,R,R,P,L,L,M,580
RRPLLP,R,R,P,L,L,P,947
RRPLNN,R,R,P,L,N,N,54
RRPLWL,R,R,P,L,W,L,407
RRPLWM,R,R,P,L,W,M,197
RRPLWP,R,R,P,L,W,P,74
RRPLWS,R,R,P,L,W,S,188
RRPRAL,R,R,P,R,A,L,1480
RRPRAM,R,R,P,R,A,M,889
RRPRAP,R,R,P,R,A,P,358
RRPRAS,R,R,P,R,A,S,340
RRPRCL,R,R,P,R,C,L,2294
RRPRCM,R,R,P,R,C,M,172
RRPRCP,R,R,P,R,C,P,59
RRPRCS,R,R,P,R,C,S,168
RRPRDL,R,R,P,R,D,L,111
RRPRDS,R,R,P,R,D,S,150
RRPRIL,R,R,P,R,I,L,1374
RRPRIM,R,R,P,R,I,M,721
RRPRIP,R,R,P,R,I,P,540
RRPRIS,R,R,P,R,I,S,195
RRPRLL,R,R,P,R,L,L,617
RRPRLM,R,R,P,R,L,M,990
RRPRLP,R,R,P,R,L,P,589
RRPRNN,R,R,P,R,N,N,157
RRPRPL,R,R,P,R,P,L,86
RRPRPS,R,R,P,R,P,S,87
RRPRWL,R,R,P,R,W,L,2480
RRPRWM,R,R,P,R,W,M,540
RRPRWP,R,R,P,R,W,P,363
RRPRWS,R,R,P,R,W,S,306
UNNHCL,U,N,N,H,C,L,154
UNNHWL,U,N,N,H,W,L,76
UNNHWS,U,N,N,H,W,S,55
UNNRCL,U,N,N,R,C,L,246
UNNRNN,U,N,N,R,N,N,63
UNNRWL,U,N,N,R,W,L,117
UNOHCL,U,N,O,H,C,L,830
UNOHWL,U,N,O,H,W,L,356
UNORCL,U,N,O,R,C,L,953
UNORCM,U,N,O,R,C,M,81
UNORWL,U,N,O,R,W,L,296
UNPHAL,U,N,P,H,A,L,64
UNPHCL,U,N,P,H,C,L,508
UNPHNN,U,N,P,H,N,N,70
UNPHWL,U,N,P,H,W,L,269
UNPRAL,U,N,P,R,A,L,104
UNPRCL,U,N,P,R,C,L,1008
UNPRCM,U,N,P,R,C,M,61
UNPRCS,U,N,P,R,C,S,56
UNPRWL,U,N,P,R,W,L,507
UNSHAL,U,N,S,H,A,L,129
UNSHAS,U,N,S,H,A,S,188
UNSHCL,U,N,S,H,C,L,4284
UNSHCM,U,N,S,H,C,M,324
UNSHCP,U,N,S,H,C,P,180
UNSHCS,U,N,S,H,C,S,483
UNSHLL,U,N,S,H,L,L,147
UNSHNN,U,N,S,H,N,N,215
UNSHWL,U,N,S,H,W,L,2199
UNSHWM,U,N,S,H,W,M,231
UNSHWP,U,N,S,H,W,P,153
UNSHWS,U,N,S,H,W,S,1166
UNSRAL,U,N,S,R,A,L,75
UNSRAS,U,N,S,R,A,S,85
UNSRCL,U,N,S,R,C,L,6804
UNSRCM,U,N,S,R,C,M,597
UNSRCP,U,N,S,R,C,P,260
UNSRCS,U,N,S,R,C,S,290
UNSRDL,U,N,S,R,D,L,99
UNSRDM,U,N,S,R,D,M,59
UNSRLL,U,N,S,R,L,L,191
UNSRNN,U,N,S,R,N,N,552
UNSRPL,U,N,S,R,P,L,78
UNSRWL,U,N,S,R,W,L,2961
UNSRWM,U,N,S,R,W,M,332
UNSRWP,U,N,S,R,W,P,167
UNSRWS,U,N,S,R,W,S,959
URNCCL,U,R,N,C,C,L,112
URNCWL,U,R,N,C,W,L,112
URNHCL,U,R,N,H,C,L,191
URNHWL,U,R,N,H,W,L,105
URNLCL,U,R,N,L,C,L,150
URNRCL,U,R,N,R,C,L,219
UROHCL,U,R,O,H,C,L,51
URORCL,U,R,O,R,C,L,103
URPHCL,U,R,P,H,C,L,314
URPHWL,U,R,P,H,W,L,114
URPRCL,U,R,P,R,C,L,963
URPRCM,U,R,P,R,C,M,75
URPRWL,U,R,P,R,W,L,404
URPRWP,U,R,P,R,W,P,59
URPRWS,U,R,P,R,W,S,58
